시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,RSSI구간,RSSI거리,상대보정,상대보정중,보정동쪽,보정북쪽,UWB유효,UWB원시거리,UWB보정거리,UWB접근속도,UWB_RSSI,UWB경과ms,UWB샘플,UWB실패,UWB보정,UWB보정중,UWB보정샘플,UWB보정기준,UWB오프셋,UWB위험사용,UWB전송,위험송신
17:41:57,0.117,3428267,3428267,0,0,1,37.496439,126.954180,1.52,316.5,1,316.5,1,127.2,1,0.00,9.73,3.57,0.9984,31.06,0.977,0,367424,1.343,1,318.5,"-0.02,0.11,9.73","2.1,-1.4,-2.5","26.700,-47.550,31.050",0.07,0.12,0.00,0,32724,25891,7,1.51,37.496427,126.954197,3404,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-55.9,25891,75,4,1.50,0,0,0.00,0.00,1,4.980,5.003,-0.011,nan,102,16853,211,1,0,100,3.000,0.035,0,16838,0
17:41:57,0.153,3428378,3428378,0,0,1,37.496440,126.954179,1.52,316.5,1,316.5,1,127.2,1,0.00,9.77,0.81,0.9989,33.30,0.989,0,367435,1.343,1,318.5,"-0.08,0.19,9.77","-0.0,-0.4,0.7","27.000,-47.550,33.300",0.07,0.15,0.00,0,32725,25892,7,1.51,37.496427,126.954197,3404,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.1,25892,79,4,1.53,0,0,0.00,0.00,1,5.010,5.007,-0.014,nan,17,16854,211,1,0,100,3.000,0.035,0,16839,0
17:41:58,0.321,3428429,3428429,0,0,1,37.496441,126.954179,1.52,316.5,1,316.5,1,127.2,1,0.00,9.73,2.26,0.9992,33.20,0.978,0,367441,1.343,1,318.5,"-0.15,0.21,9.73","0.7,-2.0,-0.8","25.500,-48.300,33.300",0.09,0.18,0.00,0,32725,25893,7,1.51,37.496427,126.954197,3404,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-56.1,25893,23,4,1.52,0,0,0.00,0.00,1,5.010,5.007,-0.014,nan,68,16854,211,1,0,100,3.000,0.035,0,16839,0
17:41:58,0.380,3428587,3428587,0,0,1,37.496441,126.954179,1.52,316.5,1,316.5,1,127.2,1,0.00,9.69,3.04,0.9989,33.23,0.970,0,367459,1.343,1,318.5,"-0.06,0.22,9.69","2.4,-1.6,0.9","25.500,-48.000,33.300",0.05,0.13,0.00,0,32727,25894,7,1.51,37.496427,126.954197,3404,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-56.1,25894,74,4,1.52,0,0,0.00,0.00,1,4.970,5.006,-0.009,nan,25,16855,211,1,0,100,3.000,0.035,0,16840,0
17:41:58,0.549,3428638,3428638,0,0,1,37.496441,126.954179,1.52,316.5,1,316.5,1,127.2,1,0.00,9.76,1.42,0.9988,32.63,1.016,0,367465,1.343,1,318.5,"-0.17,0.10,9.75","-1.2,0.7,-0.3","27.600,-48.150,32.700",0.13,0.13,0.00,0,32727,25895,7,1.51,37.496427,126.954197,3404,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-56.1,25895,18,4,1.52,0,0,0.00,0.00,1,4.970,5.006,-0.009,nan,76,16855,211,1,0,100,3.000,0.035,0,16840,0
17:41:58,0.703,3428799,3428799,0,0,1,37.496432,126.954192,1.22,317.2,1,317.2,1,128.4,1,0.00,9.73,3.13,0.9987,33.25,1.017,0,367483,0.916,1,318.5,"-0.13,0.09,9.73","2.8,-0.8,1.1","27.750,-48.000,33.300",0.10,0.11,0.00,0,32729,25896,6,1.52,37.496420,126.954210,3405,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.3,25896,72,4,1.54,0,0,0.00,0.00,1,4.960,5.006,-0.006,nan,42,16856,211,1,0,100,3.000,0.035,0,16841,0
17:41:58,0.739,3428903,3428903,0,0,1,37.496433,126.954192,1.22,317.2,1,317.2,1,128.4,1,0.00,9.73,2.18,0.9990,34.21,1.011,0,367495,0.916,1,318.5,"-0.09,0.21,9.73","2.1,-0.4,0.2","28.050,-47.400,34.200",0.04,0.14,0.00,0,32730,25897,6,1.52,37.496420,126.954210,3405,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-56.0,25897,75,4,1.51,0,0,0.00,0.00,1,4.960,5.006,-0.006,nan,146,16856,211,1,0,100,3.000,0.035,0,16841,0
17:41:58,0.740,3428960,3428957,0,0,1,37.496433,126.954191,1.22,317.2,1,317.2,1,128.4,1,0.00,9.65,0.39,0.9989,32.58,0.973,0,367501,0.916,1,318.5,"-0.10,0.17,9.64","0.4,0.1,-0.0","26.700,-47.250,32.550",0.06,0.22,0.00,0,32730,25898,6,1.52,37.496420,126.954210,3405,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-56.0,25898,25,4,1.51,0,0,0.00,0.00,1,5.020,5.009,-0.009,nan,0,16857,211,1,0,100,3.000,0.035,0,16842,0
17:41:58,0.824,3429065,3429064,0,0,1,37.496434,126.954191,1.22,317.2,1,317.2,1,128.4,1,0.00,9.76,3.68,0.9988,33.90,0.959,0,367513,0.916,1,318.5,"-0.06,0.18,9.76","-0.5,1.6,-3.3","25.650,-47.400,33.900",0.06,0.19,0.00,0,32731,25899,6,1.52,37.496420,126.954210,3405,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.2,25899,22,4,1.54,0,0,0.00,0.00,1,5.020,5.009,-0.009,nan,105,16857,211,1,0,100,3.000,0.035,0,16842,0
17:41:58,0.855,3429118,3429117,0,0,1,37.496434,126.954190,1.22,317.2,1,317.2,1,128.4,1,0.00,9.69,1.52,0.9988,32.51,0.987,0,367519,0.916,1,318.5,"-0.07,0.18,9.69","0.5,0.0,1.4","28.050,-46.650,32.400",0.03,0.13,0.00,0,32732,25899,6,1.52,37.496420,126.954210,3405,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.2,25899,75,4,1.54,0,0,0.00,0.00,1,5.020,5.009,-0.009,nan,158,16857,211,1,0,100,3.000,0.035,0,16842,0
