pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m,distance_source
1789787464.023,368,0,0,0,0,1,heartbeat,0,19.03,-0.0,9999.0,25.0,0,ttc_capped,0.0001,table,1,37.496353,126.958199,0.035,0.0,1,37.496464,126.958031,0.138,0.0,-14.6,12.21,gps
1789787464.229,370,0,0,0,0,1,heartbeat,0,19.23,-0.0,9999.0,25.0,0,ttc_capped,0.0002,table,1,37.496353,126.958206,0.037,0.0,1,37.496464,126.958031,0.19,0.0,-14.82,12.25,gps
1789787464.439,372,0,0,0,0,1,heartbeat,0,19.22,-0.0,9999.0,25.0,0,ttc_capped,0.0002,table,1,37.496353,126.958206,0.04,0.0,1,37.496464,126.958031,0.19,0.0,-14.82,12.25,gps
1789787464.65,374,0,0,0,0,1,heartbeat,0,19.22,-0.0,9999.0,25.0,0,ttc_capped,0.0001,table,1,37.496353,126.958206,0.054,0.0,1,37.496464,126.958031,0.19,0.0,-14.82,12.25,gps
1789787464.855,376,0,0,0,0,1,heartbeat,0,19.22,-0.0,9999.0,25.0,0,ttc_capped,0.0001,table,1,37.496353,126.958206,0.06,0.0,1,37.496464,126.958031,0.19,0.0,-14.82,12.25,gps
1789787465.06,378,0,0,0,0,1,heartbeat,0,19.22,-0.0,9999.0,25.0,0,ttc_capped,0.0001,table,1,37.496353,126.958206,0.057,0.0,1,37.496464,126.958031,0.19,0.0,-14.82,12.25,gps
1789787465.27,380,0,0,0,0,1,heartbeat,0,19.36,-0.0,9999.0,25.0,0,ttc_capped,0.0005,table,1,37.496353,126.958206,0.046,0.0,1,37.49646,126.958023,0.213,0.0,-15.18,12.02,gps
1789787465.478,382,0,0,0,0,1,heartbeat,0,19.36,-0.0,9999.0,25.0,0,ttc_capped,0.0005,table,1,37.496353,126.958206,0.034,0.0,1,37.49646,126.958023,0.213,0.0,-15.18,12.02,gps
1789787465.686,384,0,0,0,0,1,heartbeat,0,19.36,-0.0,9999.0,25.0,0,ttc_capped,0.0005,table,1,37.496353,126.958206,0.025,0.0,1,37.49646,126.958023,0.213,0.0,-15.18,12.02,gps
1789787465.892,386,0,0,0,0,1,heartbeat,0,19.36,-0.0,9999.0,25.0,0,ttc_capped,0.0004,table,1,37.496353,126.958206,0.022,0.0,1,37.49646,126.958023,0.213,0.0,-15.18,12.02,gps
1789787466.096,388,0,0,0,0,1,heartbeat,0,19.36,-0.0,9999.0,25.0,0,ttc_capped,0.0004,table,1,37.496353,126.958206,0.02,0.0,1,37.49646,126.958023,0.213,0.0,-15.18,12.02,gps
1789787466.304,390,0,0,0,0,1,heartbeat,0,19.31,-0.0,9999.0,25.0,0,ttc_capped,0.0004,table,1,37.496353,126.958206,0.018,0.0,1,37.496456,126.958023,0.204,0.0,-15.3,11.79,gps
1789787466.514,392,0,0,0,0,1,heartbeat,0,19.38,-0.0,9999.0,25.0,0,ttc_capped,0.0007,table,1,37.496357,126.958206,0.014,0.0,1,37.496456,126.958023,0.204,0.0,-15.43,11.72,gps
1789787466.778,395,0,0,0,0,1,heartbeat,0,19.38,-0.0,9999.0,25.0,0,ttc_capped,0.0006,table,1,37.496357,126.958206,0.009,0.0,1,37.496456,126.958023,0.204,0.0,-15.43,11.72,gps
1789787466.992,397,0,0,0,0,1,heartbeat,0,19.38,-0.0,9999.0,25.0,0,ttc_capped,0.0004,table,1,37.496357,126.958206,0.011,0.0,1,37.496456,126.958023,0.204,0.0,-15.43,11.72,gps
1789787467.207,399,0,0,0,0,1,heartbeat,0,19.38,-0.0,9999.0,25.0,0,ttc_capped,0.0004,table,1,37.496357,126.958206,0.009,0.0,1,37.496456,126.958023,0.204,0.0,-15.43,11.72,gps
1789787467.424,401,0,0,0,0,1,heartbeat,0,19.38,-0.0,9999.0,25.0,0,ttc_capped,0.0002,table,1,37.496357,126.958206,0.019,0.0,1,37.496456,126.958023,0.197,0.0,-15.43,11.72,gps
1789787467.633,403,0,0,0,0,1,heartbeat,0,19.38,-0.0,9999.0,25.0,0,ttc_capped,0.0002,table,1,37.496357,126.958206,0.018,0.0,1,37.496456,126.958023,0.197,0.0,-15.43,11.72,gps
1789787467.842,405,0,0,0,0,1,heartbeat,0,19.38,-0.0,9999.0,25.0,0,ttc_capped,0.0002,table,1,37.496357,126.958206,0.028,0.0,1,37.496456,126.958023,0.197,0.0,-15.43,11.72,gps
1789787468.051,407,0,0,0,0,1,heartbeat,0,19.38,-0.0,9999.0,25.0,0,ttc_capped,0.0002,table,1,37.496357,126.958206,0.077,0.0,1,37.496456,126.958023,0.197,0.0,-15.43,11.72,gps
1789787468.262,409,0,0,0,0,1,heartbeat,0,19.28,0.0,9999.0,5.0,0,ttc_capped,0.0005,table,1,37.496357,126.958206,0.09,0.0,1,37.496452,126.958023,0.222,0.0,-15.49,11.49,gps
1789787468.471,411,0,0,0,0,1,heartbeat,0,19.37,-0.0,9999.0,25.0,0,ttc_capped,0.0007,table,1,37.496353,126.958206,0.102,0.0,1,37.496452,126.958023,0.222,0.0,-15.57,11.52,gps
1789787468.686,413,0,0,0,0,1,heartbeat,0,19.37,-0.0,9999.0,5.0,0,ttc_capped,0.0006,table,1,37.496353,126.958206,0.118,0.0,1,37.496452,126.958023,0.222,0.0,-15.57,11.52,gps
1789787468.903,415,0,0,0,0,1,heartbeat,0,19.37,0.0,9999.0,5.0,0,ttc_capped,0.0005,table,1,37.496353,126.958206,0.122,0.0,1,37.496452,126.958023,0.222,0.0,-15.57,11.52,gps
1789787469.114,417,0,0,0,0,1,heartbeat,0,19.37,0.0,9999.0,5.0,0,ttc_capped,0.0005,table,1,37.496353,126.958206,0.115,0.0,1,37.496452,126.958023,0.222,0.0,-15.57,11.52,gps
1789787469.329,419,0,0,0,0,1,heartbeat,0,19.36,-0.06,9999.0,25.0,0,ttc_capped,0.0007,table,1,37.496353,126.958206,0.086,0.0,1,37.496449,126.958023,0.286,0.0,-15.61,11.45,gps
1789787469.544,421,0,0,0,0,1,heartbeat,0,19.39,-0.12,9999.0,25.0,0,ttc_capped,0.0008,table,1,37.496353,126.958206,0.065,0.0,1,37.496449,126.958023,0.286,0.0,-15.61,11.5,gps
1789787469.749,423,0,0,0,0,1,heartbeat,0,19.42,-0.14,9999.0,25.0,0,ttc_capped,0.0008,table,1,37.496353,126.958206,0.069,0.0,1,37.496449,126.958023,0.286,0.0,-15.61,11.56,gps
1789787469.959,425,0,0,0,0,1,heartbeat,0,19.46,-0.15,9999.0,25.0,0,ttc_capped,0.0008,table,1,37.496353,126.958206,0.071,0.0,1,37.496449,126.958023,0.286,0.0,-15.61,11.61,gps
1789787470.179,427,0,0,0,0,1,heartbeat,0,19.49,-0.16,9999.0,25.0,0,ttc_capped,0.0008,table,1,37.496353,126.958206,0.086,0.0,1,37.496449,126.958023,0.286,0.0,-15.61,11.67,gps
1789787470.385,429,0,0,0,0,1,heartbeat,0,19.57,-0.17,9999.0,25.0,0,ttc_capped,0.0009,table,1,37.496353,126.958206,0.083,0.0,1,37.496449,126.958023,0.354,0.0,-15.61,11.79,gps
1789787470.593,431,0,0,0,0,1,heartbeat,0,19.71,-0.18,9999.0,25.0,0,ttc_capped,0.0018,table,1,37.496349,126.958206,0.077,0.0,1,37.496449,126.958023,0.354,0.0,-15.67,11.95,gps
1789787470.808,433,0,0,0,0,1,heartbeat,0,19.75,-0.19,9999.0,25.0,0,ttc_capped,0.0017,table,1,37.496349,126.958206,0.092,0.0,1,37.496449,126.958023,0.354,0.0,-15.67,12.01,gps
1789787471.023,434,0,0,0,0,1,heartbeat,0,19.79,-0.19,9999.0,25.0,0,ttc_capped,0.0017,table,1,37.496349,126.958206,0.092,0.0,1,37.496449,126.958023,0.354,0.0,-15.67,12.08,gps
1789787471.225,436,0,0,0,0,1,heartbeat,0,19.5,-0.19,9999.0,25.0,0,ttc_capped,0.0048,table,1,37.496349,126.958206,0.074,0.0,1,37.496445,126.958031,0.401,0.0,-15.54,11.77,gps
1789787471.431,438,0,0,0,0,1,heartbeat,0,19.54,-0.19,9999.0,25.0,0,ttc_capped,0.0019,table,1,37.496349,126.958206,0.052,0.0,1,37.496445,126.958031,0.401,0.0,-15.54,11.84,gps
1789787471.644,440,0,0,0,0,1,heartbeat,0,19.58,-0.19,9999.0,25.0,0,ttc_capped,0.0019,table,1,37.496349,126.958206,0.044,0.0,1,37.496445,126.958031,0.401,0.0,-15.54,11.91,gps
1789787471.849,442,0,0,0,0,1,heartbeat,0,19.62,-0.19,9999.0,25.0,0,ttc_capped,0.0017,table,1,37.496349,126.958206,0.033,0.0,1,37.496445,126.958031,0.401,0.0,-15.53,11.98,gps
1789787472.056,444,0,0,0,0,1,heartbeat,0,19.66,-0.19,9999.0,25.0,0,ttc_capped,0.0017,table,1,37.496349,126.958206,0.025,0.0,1,37.496445,126.958031,0.401,0.0,-15.53,12.05,gps
1789787472.265,446,0,0,0,0,1,heartbeat,0,19.16,-0.22,9999.0,25.0,0,ttc_capped,0.0063,table,1,37.496349,126.958206,0.029,0.0,1,37.496445,126.958031,0.452,0.0,-15.38,11.42,gps
1789787472.473,448,0,0,0,0,1,heartbeat,0,19.21,-0.23,9999.0,25.0,0,ttc_capped,0.003,table,1,37.496349,126.958206,0.024,0.0,1,37.496445,126.958031,0.452,0.0,-15.38,11.51,gps
1789787472.683,450,0,0,0,0,1,heartbeat,0,19.03,-0.25,9999.0,25.0,0,ttc_capped,0.0027,table,1,37.496349,126.958206,0.016,0.0,1,37.496445,126.958038,0.452,0.0,-15.24,11.4,gps
1789787472.889,452,0,0,0,0,1,heartbeat,0,19.09,-0.25,9999.0,25.0,0,ttc_capped,0.0027,table,1,37.496349,126.958206,0.01,0.0,1,37.496445,126.958038,0.452,0.0,-15.24,11.49,gps
1789787473.091,454,0,0,0,0,1,heartbeat,0,19.14,-0.26,9999.0,25.0,0,ttc_capped,0.0029,table,1,37.496349,126.958206,0.012,0.0,1,37.496445,126.958038,0.452,0.0,-15.24,11.58,gps
1789787473.309,456,0,0,0,0,1,heartbeat,0,18.96,-0.26,9999.0,25.0,0,ttc_capped,0.0027,table,1,37.496349,126.958206,0.015,0.0,1,37.496441,126.958038,0.483,0.0,-15.14,11.42,gps
1789787473.573,459,0,0,0,0,1,heartbeat,0,19.03,-0.27,9999.0,25.0,0,ttc_capped,0.0029,table,1,37.496349,126.958206,0.031,0.0,1,37.496441,126.958038,0.483,0.0,-15.13,11.54,gps
1789787473.793,461,0,0,0,0,1,heartbeat,0,19.09,-0.27,9999.0,25.0,0,ttc_capped,0.0029,table,1,37.496349,126.958206,0.031,0.0,1,37.496441,126.958038,0.483,0.0,-15.13,11.64,gps
1789787474.014,463,0,0,0,0,1,heartbeat,0,19.15,-0.27,9999.0,25.0,0,ttc_capped,0.0036,table,1,37.496349,126.958206,0.025,0.0,1,37.496441,126.958038,0.483,0.0,-15.13,11.75,gps
1789787474.215,465,0,0,0,0,1,heartbeat,0,19.21,-0.27,9999.0,25.0,0,ttc_capped,0.0036,table,1,37.496349,126.958206,0.018,0.0,1,37.496441,126.958038,0.483,0.0,-15.13,11.84,gps
1789787474.444,467,0,0,0,0,1,heartbeat,0,18.78,-0.26,9999.0,25.0,0,ttc_capped,0.0034,table,1,37.496349,126.958206,0.024,0.0,1,37.496441,126.958038,0.473,0.0,-14.97,11.35,gps
1789787474.663,469,0,0,0,0,1,heartbeat,0,18.84,-0.26,9999.0,25.0,0,ttc_capped,0.0034,table,1,37.496349,126.958206,0.025,0.0,1,37.496441,126.958038,0.473,0.0,-14.96,11.45,gps
1789787474.883,471,0,0,0,0,1,heartbeat,0,19.02,-0.26,9999.0,25.0,0,ttc_capped,0.0051,table,1,37.496346,126.958206,0.018,0.0,1,37.496441,126.958038,0.473,0.0,-15.02,11.67,gps
1789787475.085,473,0,0,0,0,1,heartbeat,0,19.06,-0.27,9999.0,25.0,0,ttc_capped,0.0053,table,1,37.496346,126.958206,0.021,0.0,1,37.496441,126.958038,0.473,0.0,-15.01,11.75,gps
1789787475.293,475,0,0,0,0,1,heartbeat,0,18.81,-0.25,9999.0,25.0,0,ttc_capped,0.0019,table,1,37.496346,126.958206,0.026,0.0,1,37.496437,126.958046,0.427,0.0,-14.86,11.53,gps
1789787475.503,477,0,0,0,0,1,heartbeat,0,18.85,-0.24,9999.0,25.0,0,ttc_capped,0.002,table,1,37.496346,126.958206,0.037,0.0,1,37.496437,126.958046,0.427,0.0,-14.85,11.61,gps
1789787475.708,479,0,0,0,0,1,heartbeat,0,18.9,-0.23,9999.0,25.0,0,ttc_capped,0.002,table,1,37.496346,126.958206,0.036,0.0,1,37.496437,126.958046,0.427,0.0,-14.85,11.69,gps
1789787475.918,481,0,0,0,0,1,heartbeat,0,18.95,-0.23,9999.0,25.0,0,ttc_capped,0.0016,table,1,37.496346,126.958206,0.04,0.0,1,37.496437,126.958046,0.427,0.0,-14.85,11.77,gps
1789787476.132,483,0,0,0,0,1,heartbeat,0,19.0,-0.23,9999.0,25.0,0,ttc_capped,0.0016,table,1,37.496346,126.958206,0.042,0.0,1,37.496437,126.958046,0.427,0.0,-14.84,11.85,gps
1789787476.348,485,0,0,0,0,1,heartbeat,0,19.06,-0.24,9999.0,25.0,0,ttc_capped,0.0013,table,1,37.496346,126.958206,0.036,0.0,1,37.496437,126.958046,0.401,0.0,-14.85,11.95,gps
1789787476.552,487,0,0,0,0,1,heartbeat,0,19.11,-0.24,9999.0,25.0,0,ttc_capped,0.002,table,1,37.496349,126.958199,0.031,0.0,1,37.496437,126.958046,0.401,0.0,-14.81,12.07,gps
1789787476.764,489,0,0,0,0,1,heartbeat,0,19.16,-0.24,9999.0,25.0,0,ttc_capped,0.0015,table,1,37.496349,126.958199,0.024,0.0,1,37.496437,126.958046,0.401,0.0,-14.81,12.16,gps
1789787476.977,491,0,0,0,0,1,heartbeat,0,19.21,-0.24,9999.0,25.0,0,ttc_capped,0.0015,table,1,37.496349,126.958199,0.021,0.0,1,37.496437,126.958046,0.401,0.0,-14.81,12.24,gps
1789787477.213,493,0,0,0,0,1,heartbeat,0,19.27,-0.25,9999.0,25.0,0,ttc_capped,0.0014,table,1,37.496349,126.958199,0.026,0.0,1,37.496437,126.958046,0.401,0.0,-14.81,12.33,gps
1789787477.446,495,0,0,0,0,1,heartbeat,0,18.6,-0.14,9999.0,25.0,0,ttc_capped,0.0019,table,1,37.496346,126.958199,0.019,0.0,1,37.496437,126.958069,0.358,0.0,-14.25,11.95,gps
1789787477.657,497,0,0,0,0,1,heartbeat,0,18.62,-0.11,9999.0,25.0,0,ttc_capped,0.0013,table,1,37.496346,126.958199,0.016,0.0,1,37.496437,126.958069,0.358,0.0,-14.23,12.01,gps
1789787477.862,499,0,0,0,0,1,heartbeat,0,18.64,-0.1,9999.0,25.0,0,ttc_capped,0.0012,table,1,37.496346,126.958199,0.034,0.0,1,37.496437,126.958069,0.358,0.0,-14.21,12.06,gps
1789787478.066,501,0,0,0,0,1,heartbeat,0,18.66,-0.09,9999.0,25.0,0,ttc_capped,0.0012,table,1,37.496346,126.958199,0.033,0.0,1,37.496437,126.958069,0.358,0.0,-14.19,12.12,gps
1789787478.272,503,0,0,0,0,1,heartbeat,0,17.81,-0.11,9999.0,25.0,0,ttc_capped,0.0026,table,1,37.496346,126.958206,0.023,0.0,1,37.496437,126.958099,0.333,0.0,-13.34,11.8,gps
1789787478.48,505,0,0,0,0,1,heartbeat,0,17.83,-0.12,9999.0,25.0,0,ttc_capped,0.0022,table,1,37.496346,126.958206,0.02,0.0,1,37.496437,126.958099,0.333,0.0,-13.32,11.86,gps
1789787478.694,507,0,0,0,0,1,heartbeat,0,17.86,-0.12,9999.0,25.0,0,ttc_capped,0.002,table,1,37.496346,126.958206,0.024,0.0,1,37.496437,126.958099,0.333,0.0,-13.3,11.92,gps
1789787478.913,509,0,0,0,0,1,heartbeat,0,17.89,-0.13,9999.0,25.0,0,ttc_capped,0.0018,table,1,37.496346,126.958206,0.016,0.0,1,37.496437,126.958099,0.333,0.0,-13.28,11.98,gps
1789787479.12,511,0,0,0,0,1,heartbeat,0,17.93,-0.13,9999.0,25.0,0,ttc_capped,0.0026,table,1,37.496346,126.958199,0.016,0.0,1,37.496437,126.958099,0.333,0.0,-13.24,12.09,gps
1789787479.336,513,0,0,0,0,1,heartbeat,0,16.79,-0.11,9999.0,25.0,0,ttc_capped,0.0042,table,1,37.496346,126.958199,0.016,0.0,1,37.496437,126.95813,0.303,0.0,-12.03,11.71,gps
1789787479.554,515,0,0,0,0,1,heartbeat,0,16.81,-0.1,9999.0,25.0,0,ttc_capped,0.0032,table,1,37.496346,126.958199,0.026,0.0,1,37.496437,126.95813,0.303,0.0,-12.01,11.77,gps
1789787479.762,517,0,0,0,0,1,heartbeat,0,16.83,-0.1,9999.0,25.0,0,ttc_capped,0.0028,table,1,37.496346,126.958199,0.051,0.0,1,37.496437,126.95813,0.303,0.0,-11.98,11.82,gps
1789787479.982,519,0,0,0,0,1,heartbeat,0,16.85,-0.09,9999.0,25.0,0,ttc_capped,0.0028,table,1,37.496346,126.958199,0.075,0.0,1,37.496437,126.95813,0.303,0.0,-11.95,11.88,gps
1789787480.264,521,0,0,0,0,1,heartbeat,0,10.35,-0.05,9999.0,25.0,0,ttc_capped,0.0065,table,1,37.496346,126.958199,0.107,0.0,1,37.496437,126.95816,0.285,0.0,-3.7,9.66,gps
1789787480.465,523,0,0,0,0,1,heartbeat,0,10.4,-0.02,9999.0,25.0,0,ttc_capped,0.0065,table,1,37.496346,126.958199,0.111,0.0,1,37.496437,126.95816,0.285,0.0,-3.7,9.72,gps
1789787480.686,525,0,0,0,0,1,heartbeat,0,10.46,-0.01,9999.0,25.0,0,ttc_capped,0.0092,table,1,37.496346,126.958199,0.099,0.0,1,37.496437,126.95816,0.285,0.0,-3.7,9.78,gps
1789787480.91,528,0,0,0,0,1,heartbeat,0,10.52,-0.0,9999.0,25.0,0,ttc_capped,0.0092,table,1,37.496346,126.958199,0.084,0.0,1,37.496437,126.95816,0.285,0.0,-3.7,9.84,gps
1789787481.122,530,0,0,0,0,1,heartbeat,0,10.57,-0.0,9999.0,25.0,0,ttc_capped,0.0093,table,1,37.496346,126.958199,0.085,0.0,1,37.496437,126.95816,0.285,0.0,-3.7,9.9,gps
1789787481.344,532,0,0,0,0,1,heartbeat,0,10.25,-0.14,9999.0,25.0,0,ttc_capped,0.0117,table,1,37.496346,126.958199,0.074,0.0,1,37.496437,126.958176,0.256,0.0,-2.98,9.81,gps
1789787481.555,534,0,0,0,0,1,heartbeat,0,10.3,-0.2,9999.0,25.0,0,ttc_capped,0.0119,table,1,37.496346,126.958199,0.055,0.0,1,37.496437,126.958176,0.256,0.0,-2.98,9.86,gps
1789787481.764,536,0,0,0,0,1,heartbeat,0,10.35,-0.22,9999.0,25.0,0,ttc_capped,0.0128,table,1,37.496346,126.958199,0.025,0.0,1,37.496437,126.958176,0.256,0.0,-2.97,9.92,gps
1789787481.975,538,0,0,0,0,1,heartbeat,0,10.4,-0.23,9999.0,25.0,0,ttc_capped,0.0128,table,1,37.496346,126.958199,0.022,0.0,1,37.496437,126.958176,0.256,0.0,-2.97,9.97,gps
1789787482.197,540,0,0,0,0,1,heartbeat,0,10.46,-0.24,9999.0,25.0,0,ttc_capped,0.0181,table,1,37.496346,126.958199,0.018,0.0,1,37.496437,126.958176,0.256,0.0,-2.97,10.03,gps
1789787482.403,542,0,0,0,0,1,heartbeat,0,10.08,-0.1,9999.0,25.0,0,ttc_capped,0.0039,table,1,37.496349,126.958199,0.024,0.0,1,37.496437,126.958191,0.213,0.0,-2.25,9.82,gps
1789787482.618,544,0,0,0,0,1,heartbeat,0,10.08,-0.04,9999.0,5.0,0,ttc_capped,0.002,table,1,37.496349,126.958199,0.021,0.0,1,37.496437,126.958191,0.213,0.0,-2.25,9.82,gps
1789787482.833,546,0,0,0,0,1,heartbeat,0,10.08,-0.02,9999.0,5.0,0,ttc_capped,0.0015,table,1,37.496349,126.958199,0.021,0.0,1,37.496437,126.958191,0.213,0.0,-2.25,9.82,gps
1789787483.04,548,0,0,0,0,1,heartbeat,0,10.08,-0.01,9999.0,5.0,0,ttc_capped,0.0013,table,1,37.496349,126.958199,0.026,0.0,1,37.496437,126.958191,0.213,0.0,-2.25,9.82,gps
1789787483.267,550,0,0,0,0,1,heartbeat,0,10.02,-0.0,9999.0,5.0,0,ttc_capped,0.0026,table,1,37.496349,126.958199,0.03,0.0,1,37.496441,126.958206,0.181,0.0,-1.57,9.89,gps
1789787483.485,552,0,0,0,0,1,heartbeat,0,9.99,-0.0,9999.0,30.0,0,ttc_capped,0.0013,table,1,37.496349,126.958199,0.023,0.0,1,37.496441,126.958214,0.181,0.0,-1.02,9.93,gps
1789787483.699,554,0,0,0,0,1,heartbeat,0,9.99,-0.0,9999.0,30.0,0,ttc_capped,0.0013,table,1,37.496349,126.958199,0.024,0.0,1,37.496441,126.958214,0.181,0.0,-1.02,9.93,gps
1789787483.907,556,0,0,0,0,1,heartbeat,0,9.99,-0.0,9999.0,30.0,0,ttc_capped,0.001,table,1,37.496349,126.958199,0.025,0.0,1,37.496441,126.958214,0.181,0.0,-1.02,9.93,gps
1789787484.127,558,0,0,0,0,1,heartbeat,0,9.99,-0.0,9999.0,30.0,0,ttc_capped,0.001,table,1,37.496349,126.958199,0.034,0.0,1,37.496441,126.958214,0.181,0.0,-1.02,9.93,gps
1789787484.329,560,0,0,0,0,1,heartbeat,0,10.05,-0.0,9999.0,25.0,0,ttc_capped,0.0018,table,1,37.496349,126.958199,0.029,0.0,1,37.496445,126.958221,0.183,0.0,-0.55,10.04,gps
1789787484.545,562,0,0,0,0,1,heartbeat,0,10.05,-0.0,9999.0,25.0,0,ttc_capped,0.0018,table,1,37.496349,126.958199,0.026,0.0,1,37.496445,126.958221,0.183,0.0,-0.54,10.04,gps
1789787484.76,564,0,0,0,0,1,heartbeat,0,10.05,-0.0,9999.0,25.0,0,ttc_capped,0.0018,table,1,37.496349,126.958199,0.058,0.0,1,37.496445,126.958221,0.183,0.0,-0.54,10.04,gps
1789787484.977,566,0,0,0,0,1,heartbeat,0,10.03,0.0,9999.0,5.0,0,ttc_capped,0.0026,table,1,37.496353,126.958199,0.056,0.0,1,37.496445,126.958221,0.183,0.0,-0.52,10.01,gps
1789787485.185,568,0,0,0,0,1,heartbeat,0,10.09,0.0,9999.0,5.0,0,ttc_capped,0.0035,table,1,37.496353,126.958199,0.056,0.0,1,37.496445,126.958229,0.184,0.0,-0.07,10.09,gps
1789787485.393,570,0,0,0,0,1,heartbeat,0,10.09,0.0,9999.0,25.0,0,ttc_capped,0.0016,table,1,37.496353,126.958199,0.053,0.0,1,37.496445,126.958229,0.184,0.0,-0.07,10.09,gps
1789787485.613,572,0,0,0,0,1,heartbeat,0,10.09,-0.0,9999.0,25.0,0,ttc_capped,0.0021,table,1,37.496353,126.958199,0.05,0.0,1,37.496445,126.958229,0.184,0.0,-0.07,10.09,gps
1789787485.817,574,0,0,0,0,1,heartbeat,0,10.09,-0.0,9999.0,25.0,0,ttc_capped,0.0017,table,1,37.496353,126.958199,0.045,0.0,1,37.496445,126.958229,0.184,0.0,-0.07,10.09,gps
1789787486.033,576,0,0,0,0,1,heartbeat,0,10.09,-0.0,9999.0,25.0,0,ttc_capped,0.0013,table,1,37.496353,126.958199,0.035,0.0,1,37.496445,126.958229,0.184,0.0,-0.07,10.09,gps
1789787486.239,578,0,0,0,0,1,heartbeat,0,10.09,-0.0,9999.0,25.0,0,ttc_capped,0.0007,table,1,37.496353,126.958199,0.026,0.0,1,37.496445,126.958229,0.151,0.0,-0.07,10.09,gps
1789787486.441,580,0,0,0,0,1,heartbeat,0,10.09,-0.0,9999.0,25.0,0,ttc_capped,0.0007,table,1,37.496353,126.958199,0.022,0.0,1,37.496445,126.958229,0.151,0.0,-0.07,10.09,gps
1789787486.655,582,0,0,0,0,1,heartbeat,0,10.09,-0.0,9999.0,25.0,0,ttc_capped,0.0007,table,1,37.496353,126.958199,0.02,0.0,1,37.496445,126.958229,0.151,0.0,-0.07,10.09,gps
