시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
19:17:57,0.215,45098,45087,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.65,2.91,0.9997,0.37,1.671,0,5556,0.000,0,0.0,"-0.26,0.35,9.64","1.5,-1.6,1.9","-0.750,-79.500,4.050",0.08,0.20,0.00,0,410,315,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-80,-79.0,315,23,315
19:17:57,0.279,45308,45297,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.83,1.73,0.9996,0.06,1.626,0,5582,0.000,0,0.0,"-0.18,0.37,9.82","-0.4,-1.4,-1.0","-0.450,-78.150,3.450",0.14,0.21,0.00,0,412,317,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-79,-78.8,317,21,317
19:17:57,0.396,45414,45402,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.84,1.01,0.9998,1.33,1.645,0,5595,0.000,0,0.0,"-0.26,0.41,9.83","-1.0,-0.1,-0.2","-1.500,-78.750,2.250",0.12,0.19,0.00,0,413,318,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-78,-78.7,318,25,318
19:17:57,0.450,45518,45507,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.59,2.39,0.9999,0.35,1.637,0,5608,0.000,0,0.0,"-0.28,0.42,9.57","-2.3,0.8,0.2","-0.450,-78.450,3.900",0.14,0.20,0.00,0,414,319,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-78,-78.5,319,24,319
19:17:57,0.667,45620,45609,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.68,4.21,0.9999,1.47,1.621,0,5619,0.000,0,0.0,"-0.31,0.43,9.66","3.4,-1.1,-2.2","-1.200,-77.700,4.950",0.06,0.19,0.00,0,415,320,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-79,-78.6,320,23,320
19:17:58,1.263,45724,45713,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.71,4.31,0.9995,0.86,1.647,0,5632,0.000,0,0.0,"-0.15,0.40,9.70","1.3,-2.8,-3.0","-3.150,-78.450,2.700",0.11,0.15,0.00,0,416,321,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-80,-78.9,321,23,321
19:17:58,1.380,46346,46334,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.71,2.61,0.9998,0.59,1.648,0,5711,0.000,0,0.0,"-0.27,0.39,9.70","0.4,2.1,-1.5","-1.500,-78.750,3.000",0.02,0.20,0.00,0,422,326,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-77,-77.3,326,17,326
19:17:58,1.499,46438,46438,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.74,2.68,0.9997,0.38,1.676,0,5724,0.000,0,0.0,"-0.20,0.43,9.73","1.7,-2.0,-0.5","-2.250,-79.500,3.300",0.08,0.14,0.00,0,423,326,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-77,-77.3,326,109,326
19:17:58,1.615,46539,46539,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.72,2.01,0.9997,0.36,1.625,0,5738,0.000,0,0.0,"-0.23,0.36,9.71","0.6,0.6,-1.8","-0.450,-78.150,3.150",0.04,0.16,0.00,0,424,327,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-76,-77.0,327,97,327
19:17:58,1.619,46643,46643,0,0,0,0.000000,0.000000,0.00,0.0,0,0.0,0,0.0,0,0.00,9.72,2.94,0.9999,2.45,1.641,0,5751,0.000,0,0.0,"-0.31,0.41,9.71","0.7,-2.7,-1.0","-0.750,-78.300,6.000",0.05,0.17,0.00,0,425,327,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-76,-77.0,327,201,327
