시각,경과초,시각ms,IMU시각ms,위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신
18:30:49,0.164,446484,446472,0,1,37.496552,126.957756,0.075,356.3,0.062,1,235.2,"5.037,5.052,6.426","-0.740,-1.191,2.153","-59.400,83.550,-27.150",1,356.3,9.60,2.57,0.9976,0.44,0.901,2253,53151,4263,7,2.06,37.496554,126.957756,715,7,7,1,-54,-54.0,8195,6,4009
18:30:49,0.230,446589,446577,0,1,37.496552,126.957756,0.075,356.3,0.062,1,235.2,"5.320,4.894,6.292","-5.634,-4.595,-0.824","-60.900,83.850,-27.900",1,356.3,9.58,7.32,0.9994,0.97,0.949,2266,53151,4264,7,2.06,37.496554,126.957756,715,7,7,1,-52,-53.4,8197,2,4010
18:30:49,0.284,446694,446682,0,1,37.496552,126.957756,0.075,356.2,0.062,1,235.2,"5.157,4.980,6.053","-1.489,-0.092,-0.336","-59.700,84.300,-27.150",1,356.2,9.38,1.53,0.9992,0.98,0.918,2279,53151,4265,7,2.06,37.496554,126.957756,715,7,7,1,-54,-53.5,8199,4,4011
18:30:50,0.522,446798,446786,0,1,37.496552,126.957756,0.075,356.2,0.062,1,235.2,"5.229,4.999,6.235","1.290,0.977,2.336","-59.700,83.100,-26.850",1,356.2,9.55,2.84,0.9991,0.59,0.890,2292,53151,4266,7,2.06,37.496554,126.957756,715,7,7,1,-54,-53.6,8200,92,4012
18:30:50,0.598,446902,446890,0,1,37.496552,126.957756,0.075,356.2,0.062,1,235.2,"5.315,4.966,6.359","-4.038,-4.557,0.618","-57.750,84.900,-27.300",1,356.2,9.66,6.12,0.9992,0.05,0.905,2305,53151,4267,7,2.06,37.496554,126.957756,715,7,7,1,-53,-54.6,8203,1,4013
18:30:50,0.656,447006,446994,0,1,37.496552,126.957756,0.075,356.2,0.062,1,235.2,"5.229,4.927,6.306","-4.725,-5.802,-0.046","-59.250,83.400,-27.000",1,356.2,9.56,7.48,0.9990,0.38,0.892,2318,53151,4268,7,2.06,37.496554,126.957756,715,7,7,1,-53,-54.3,8204,92,4014
18:30:50,0.713,447110,447098,0,1,37.496552,126.957756,0.075,356.3,0.062,1,235.2,"5.291,4.927,6.407","-5.939,-4.542,1.252","-58.500,83.700,-26.250",1,356.3,9.66,7.58,0.9990,0.59,0.866,2331,53151,4269,7,2.06,37.496554,126.957756,715,7,7,1,-55,-54.4,8207,2,4015
18:30:50,0.887,447214,447202,0,1,37.496555,126.957756,0.083,356.2,0.098,1,235.2,"5.411,4.894,6.115","-3.893,-9.099,-1.221","-59.700,83.100,-28.200",1,356.2,9.52,9.97,0.9999,0.29,0.925,2344,53151,4270,7,2.06,37.496561,126.957758,716,7,7,1,-55,-54.6,8209,4,4016
18:30:50,1.102,447319,447307,0,1,37.496555,126.957756,0.083,356.0,0.098,1,235.2,"5.540,4.712,6.033","-1.763,-1.053,-1.511","-58.500,82.500,-29.250",1,356.0,9.45,2.55,0.9999,1.96,0.924,2357,53151,4271,7,2.06,37.496561,126.957758,716,7,7,1,-54,-54.4,8211,4,4017
18:30:50,1.216,447529,447517,0,1,37.496559,126.957756,0.088,355.7,0.098,1,235.2,"5.502,4.884,6.196","-0.855,0.344,1.725","-58.800,83.400,-27.750",1,355.7,9.62,1.96,0.9999,0.37,0.905,2383,53151,4273,7,2.06,37.496561,126.957758,717,7,7,1,-54,-54.2,8215,4,4019
18:30:50,1.280,447634,447622,0,1,37.496559,126.957756,0.088,355.6,0.098,1,235.2,"5.397,4.784,6.402","1.038,3.198,-3.855","-60.300,83.400,-27.300",1,355.6,9.64,5.12,0.9992,0.79,0.916,2396,53151,4274,7,2.06,37.496561,126.957758,717,7,7,1,-55,-54.4,8217,0,4020
18:30:50,1.401,447739,447727,0,1,37.496559,126.957756,0.088,355.5,0.098,1,235.2,"5.464,4.875,6.565","4.198,1.656,-0.855","-59.700,82.800,-29.400",1,355.5,9.83,4.59,0.9990,1.22,0.952,2409,53151,4275,7,2.06,37.496561,126.957758,717,7,7,1,-53,-54.0,8219,3,4021
