시각,경과초,시각ms,IMU시각ms,부팅횟수,리셋원인,GPS복구횟수,마지막GPS복구ms,위험,차량위험,차량위험경과ms,RSU위험,RSU위험경과ms,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신,UWB유효,UWB보정,UWB원시거리,UWB보정거리,UWB접근속도,UWB오프셋,UWB경과ms,UWB수신
17:37:23,0.086,1333325,1333325,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496067,126.955231,0.271,0.0,0.216,1,131.3,"6.651,7.020,-0.450","-1.305,-0.824,1.183","-55.650,43.950,-5.250",0,228.7,9.68,1.95,0.7391,6.79,0.642,1,155386,12664,6,1.03,37.496065,126.955236,5271,0,6,0,-52,-52.6,18647,29,12245,1,1,1.020,1.072,0.000,0.035,113,6402
17:37:23,0.086,1333376,1333376,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496063,126.955238,0.237,0.0,0.175,1,131.3,"6.594,7.010,-0.364","-0.954,-4.053,1.107","-55.500,44.550,-5.100",0,228.7,9.63,4.31,0.7447,6.79,0.642,1,155393,12664,5,1.63,37.496062,126.955240,5272,0,6,0,-52,-52.6,18647,80,12245,1,1,1.020,1.072,0.000,0.035,164,6402
17:37:23,0.180,1333426,1333426,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496063,126.955238,0.237,0.0,0.175,1,131.3,"6.608,6.958,-0.335","-0.595,0.611,-0.008","-56.550,43.050,-5.100",0,228.7,9.60,0.85,0.7469,6.79,0.642,1,155398,12665,5,1.63,37.496062,126.955240,5272,0,6,0,-51,-52.0,18649,2,12246,1,1,1.040,1.073,-0.001,0.035,2,6403
17:37:23,0.225,1333477,1333477,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496063,126.955238,0.237,0.0,0.175,1,131.3,"6.651,6.967,-0.393","-0.634,-2.771,1.565","-55.050,43.350,-5.100",0,228.7,9.64,3.24,0.7433,6.79,0.642,1,155405,12665,5,1.63,37.496062,126.955240,5272,0,6,0,-51,-52.0,18649,53,12246,1,1,1.040,1.073,-0.001,0.035,53,6403
17:37:23,0.386,1333533,1333533,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496063,126.955238,0.237,0.0,0.175,1,131.3,"6.493,7.025,-0.268","0.023,3.031,-1.634","-54.900,45.450,-5.250",0,228.7,9.57,3.44,0.7504,6.79,0.642,1,155411,12666,5,1.63,37.496062,126.955240,5272,0,6,0,-53,-52.2,18650,27,12247,1,1,1.040,1.073,-0.001,0.035,109,6403
17:37:24,0.459,1333584,1333584,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496063,126.955238,0.214,0.0,0.170,1,131.3,"6.603,6.972,-0.273","-1.427,-0.763,-0.061","-55.650,44.250,-4.800",0,228.7,9.61,1.62,0.7511,6.79,0.642,1,155418,12666,6,1.03,37.496059,126.955243,5273,0,6,0,-53,-52.2,18650,78,12247,1,1,1.040,1.073,-0.001,0.035,160,6403
17:37:24,0.566,1333640,1333640,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496063,126.955238,0.214,0.0,0.170,1,131.3,"6.661,7.044,-0.239","2.176,-1.206,-2.649","-55.950,44.250,-4.800",0,228.7,9.70,3.63,0.7535,6.79,0.642,1,155424,12667,6,1.03,37.496059,126.955243,5273,0,6,0,-53,-52.2,18652,29,12248,1,1,1.050,1.074,-0.002,0.035,37,6404
17:37:24,0.609,1333691,1333691,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496063,126.955238,0.214,0.0,0.170,1,131.3,"6.953,6.732,-0.278","0.053,-1.244,-0.550","-54.150,44.700,-5.250",0,228.7,9.68,1.36,0.7534,6.79,0.642,1,155431,12667,6,1.03,37.496059,126.955243,5273,0,6,0,-53,-52.2,18652,80,12248,1,1,1.050,1.074,-0.002,0.035,88,6404
17:37:24,0.609,1333747,1333747,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496063,126.955238,0.214,0.0,0.170,1,131.3,"6.642,7.053,-0.340","-1.748,-3.053,-3.198","-53.400,45.450,-6.150",0,228.7,9.69,4.75,0.7465,6.79,0.642,1,155437,12668,6,1.03,37.496059,126.955243,5273,0,6,0,-53,-52.3,18653,30,12249,1,1,1.050,1.074,-0.002,0.035,144,6404
17:37:24,0.610,1333798,1333798,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.496059,126.955238,0.198,0.0,0.170,1,131.3,"6.656,6.962,-0.532","2.947,-2.122,0.809","-54.900,45.450,-5.550",0,228.7,9.65,3.72,0.7337,6.79,0.642,1,155444,12668,6,1.03,37.496056,126.955246,5274,0,6,0,-53,-52.3,18653,81,12249,1,1,1.050,1.074,-0.002,0.035,195,6404
