pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1787040080.069,1532,0,0,0,0,1,change,0,10.88,0.0,9999.0,25.0,0,ttc_capped,,table,1,37.49612,126.958382,0.674,0.0,1,37.496063,126.958282,0.355,168.6,-8.83,-6.35
1787040080.277,1534,0,0,0,0,1,heartbeat,0,10.81,0.0,9999.0,25.0,0,ttc_capped,,table,1,37.496117,126.958382,0.89,0.0,1,37.496063,126.958282,0.355,168.6,-8.83,-6.23
1787040080.483,1536,0,0,0,0,1,heartbeat,0,10.93,0.0,9999.0,25.0,0,ttc_capped,,table,1,37.496113,126.958382,0.933,0.0,1,37.496063,126.958267,0.424,168.6,-9.08,-6.08
1787040080.689,1538,0,0,0,0,1,heartbeat,0,11.32,0.0,9999.0,25.0,0,ttc_capped,,table,1,37.496113,126.958389,0.871,0.0,1,37.496063,126.958267,0.424,168.6,-9.67,-5.89
1787040080.898,1540,0,0,0,0,1,heartbeat,0,11.57,0.0,9999.0,25.0,0,ttc_capped,,table,1,37.496113,126.958389,0.779,0.0,1,37.496063,126.958267,0.424,168.6,-10.03,-5.77
1787040081.11,1542,0,0,0,0,1,heartbeat,0,11.75,-0.07,9999.0,25.0,0,ttc_capped,,table,1,37.496113,126.958389,0.769,0.0,1,37.496063,126.958267,0.424,168.6,-10.26,-5.72
1787040081.314,1544,0,0,0,0,1,heartbeat,0,11.87,-0.23,9999.0,25.0,0,ttc_capped,,table,1,37.496113,126.958389,0.739,0.0,1,37.496063,126.958267,0.424,168.6,-10.4,-5.71
1787040081.524,1546,0,0,0,0,1,heartbeat,0,12.06,-0.29,9999.0,25.0,0,ttc_capped,,table,1,37.496113,126.958389,0.689,0.0,1,37.496059,126.95826,0.516,168.6,-10.57,-5.81
1787040081.734,1548,0,0,0,0,1,heartbeat,0,12.21,-0.31,9999.0,25.0,0,ttc_capped,,table,1,37.496113,126.958389,0.653,0.0,1,37.496059,126.95826,0.516,168.6,-10.69,-5.9
1787040081.942,1550,0,0,0,0,1,heartbeat,0,12.24,-0.28,9999.0,25.0,0,ttc_capped,,table,1,37.496109,126.958389,0.619,0.0,1,37.496059,126.95826,0.516,168.6,-10.77,-5.83
