pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1787039655.738,8328,0,0,0,0,1,change,0,8.83,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496403,126.958138,0.02,0.0,1,37.496414,126.958237,0.014,0.0,8.74,1.22
1787039655.94,8330,0,0,0,0,1,heartbeat,0,8.83,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496403,126.958138,0.018,0.0,1,37.496414,126.958237,0.014,0.0,8.74,1.22
1787039656.144,8332,0,0,0,0,1,heartbeat,0,8.83,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496403,126.958138,0.019,0.0,1,37.496414,126.958237,0.014,0.0,8.74,1.22
1787039656.346,8334,0,0,0,0,1,heartbeat,0,8.83,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496403,126.958138,0.02,0.0,1,37.496414,126.958237,0.017,0.0,8.74,1.22
1787039656.552,8336,0,0,0,0,1,heartbeat,0,8.83,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496403,126.958138,0.025,0.0,1,37.496414,126.958237,0.017,0.0,8.74,1.22
1787039656.764,8338,0,0,0,0,1,heartbeat,0,8.83,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496403,126.958138,0.02,0.0,1,37.496414,126.958237,0.017,0.0,8.74,1.22
1787039656.974,8340,0,0,0,0,1,heartbeat,0,8.83,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496403,126.958138,0.018,0.0,1,37.496414,126.958237,0.017,0.0,8.74,1.22
1787039657.186,8342,0,0,0,0,1,heartbeat,0,8.83,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496403,126.958138,0.021,0.0,1,37.496414,126.958237,0.017,0.0,8.74,1.22
1787039657.397,8344,0,0,0,0,1,heartbeat,0,8.84,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496399,126.958138,0.015,0.0,1,37.496414,126.958237,0.016,0.0,8.74,1.28
1787039657.606,8346,0,0,0,0,1,heartbeat,0,8.84,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496399,126.958138,0.014,0.0,1,37.496414,126.958237,0.016,0.0,8.74,1.32
1787039657.818,8348,0,0,0,0,1,heartbeat,0,8.85,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496399,126.958138,0.013,0.0,1,37.496414,126.958237,0.016,0.0,8.74,1.35
1787039658.028,8350,0,0,0,0,1,heartbeat,0,8.85,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496399,126.958138,0.012,0.0,1,37.496414,126.958237,0.016,0.0,8.74,1.38
1787039658.238,8352,0,0,0,0,1,heartbeat,0,8.86,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496399,126.958138,0.019,0.0,1,37.496414,126.958237,0.016,0.0,8.74,1.4
