시각,경과초,시각ms,IMU시각ms,부팅횟수,리셋원인,GPS복구횟수,마지막GPS복구ms,위험,차량위험,차량위험경과ms,RSU위험,RSU위험경과ms,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신,UWB유효,UWB보정,UWB원시거리,UWB보정거리,UWB접근속도,UWB오프셋,UWB경과ms,UWB수신
17:10:45,0.341,407529,407529,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.059,0.0,0.062,1,64.3,"6.627,6.981,-0.230","0.779,0.031,-2.275","-40.200,50.100,-58.650",0,0.0,9.63,2.40,0.7542,41.64,1.264,0,45749,3849,6,1.21,37.496395,126.955742,1718,0,4,0,-50,-51.1,5536,69,3635,1,1,0.500,0.765,-0.005,0.234,90,1901
17:10:46,0.611,407704,407704,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.062,0.0,0.067,1,64.3,"6.642,6.967,-0.268","0.351,-0.252,-0.397","-41.250,49.200,-56.250",0,0.0,9.63,0.59,0.7517,41.64,1.264,0,45770,3850,6,1.21,37.496395,126.955742,1719,0,4,0,-51,-50.8,5539,46,3637,1,1,0.500,0.765,-0.003,0.234,48,1902
17:10:46,0.687,407787,407787,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.067,0.0,0.077,1,64.3,"6.646,7.029,-0.330","-0.901,-2.649,1.878","-40.500,48.000,-57.300",0,0.0,9.68,3.37,0.7473,41.64,1.264,0,45779,3851,6,1.21,37.496395,126.955742,1720,0,4,0,-50,-50.6,5540,21,3638,1,1,0.500,0.765,-0.003,0.234,131,1902
17:10:46,0.687,407810,407810,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.067,0.0,0.077,1,64.3,"6.670,7.001,-0.345","-2.519,1.763,-0.519","-40.950,48.600,-57.900",0,0.0,9.68,3.12,0.7466,41.64,1.264,0,45782,3851,6,1.21,37.496395,126.955742,1720,0,4,0,-50,-50.6,5540,44,3638,1,1,0.500,0.765,-0.003,0.234,154,1902
17:10:46,0.687,407846,407846,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.067,0.0,0.077,1,64.3,"6.637,7.183,-0.326","0.389,-0.771,-1.656","-41.550,49.200,-57.300",0,0.0,9.78,1.87,0.7470,41.64,1.264,0,45785,3852,6,1.21,37.496395,126.955742,1720,0,4,0,-50,-50.6,5540,80,3638,1,1,0.500,0.765,-0.003,0.234,190,1902
17:10:46,0.687,407869,407869,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.067,0.0,0.077,1,64.3,"6.507,6.981,-0.311","-3.267,1.679,-0.725","-40.200,49.650,-57.150",0,0.0,9.55,3.74,0.7478,41.64,1.264,0,45788,3852,6,1.21,37.496395,126.955742,1720,0,4,0,-51,-50.7,5541,21,3638,1,1,0.510,0.758,0.009,0.234,21,1903
17:10:46,0.687,407951,407951,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.067,0.0,0.077,1,64.3,"6.728,6.929,-0.225","-0.130,0.351,1.763","-40.650,49.350,-58.200",0,0.0,9.66,1.80,0.7553,41.64,1.264,0,45797,3853,6,1.21,37.496395,126.955742,1720,0,4,0,-51,-50.8,5542,71,3639,1,1,0.510,0.758,0.009,0.234,103,1903
17:10:46,0.802,407997,407997,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.069,0.0,0.072,1,64.3,"6.618,6.958,-0.263","0.626,2.450,-0.740","-41.700,48.600,-57.450",0,0.0,9.61,2.64,0.7519,41.64,1.264,0,45803,3853,6,1.21,37.496395,126.955742,1721,0,4,0,-51,-50.8,5543,17,3640,1,1,0.510,0.758,0.009,0.234,149,1903
17:10:46,0.856,408020,408020,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.069,0.0,0.072,1,64.3,"6.603,7.120,-0.273","-0.130,-1.023,1.809","-40.650,50.100,-58.950",0,0.0,9.71,2.08,0.7505,41.64,1.264,0,45806,3853,6,1.21,37.496395,126.955742,1721,0,4,0,-51,-50.8,5543,40,3640,1,1,0.510,0.758,0.009,0.234,172,1903
17:10:46,0.856,408161,408161,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496395,126.955742,0.069,0.0,0.072,1,64.3,"6.613,7.049,-0.326","-0.542,-0.275,0.115","-40.500,49.950,-57.300",0,0.0,9.67,0.62,0.7473,41.64,1.264,0,45821,3855,6,1.21,37.496395,126.955742,1721,0,4,0,-51,-50.9,5544,44,3641,1,1,0.510,0.758,0.009,0.234,313,1903
