시각,경과초,시각ms,IMU시각ms,위험,차량위험,차량위험경과ms,RSU위험,RSU위험경과ms,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신
12:29:17,0.811,276259,276247,0,0,-1,0,146,1,37.496677,126.957329,0.555,0.0,0.473,1,316.1,"7.216,6.278,-1.235","-19.817,-9.534,-1.221","-54.900,56.550,-22.800",0,285.1,9.64,22.03,0.6853,9.63,0.528,369,32562,2536,7,2.26,37.496674,126.957329,1047,25,3,2,-72,-78.8,2097,80,2097
12:29:18,1.454,276470,276458,0,0,-1,0,357,1,37.496674,126.957329,0.501,0.0,0.401,1,317.3,"6.440,7.312,-4.123","-24.626,24.344,7.679","-56.700,58.200,-19.800",0,285.1,10.58,35.47,0.4585,9.63,0.528,369,32588,2538,7,2.79,37.496673,126.957331,1048,25,3,2,-75,-77.4,2099,82,2099
12:29:19,2.361,277102,277090,0,0,-1,0,989,1,37.496670,126.957336,0.336,0.0,0.319,1,317.3,"8.614,-0.503,2.322","-167.641,19.137,26.107","-91.050,63.750,-23.700",0,285.1,8.94,170.74,0.3905,9.63,0.528,369,32666,2544,7,1.68,37.496670,126.957335,1052,25,3,2,-79,-77.9,2103,212,2103
12:29:19,2.627,278054,278042,0,0,-1,0,920,1,37.496670,126.957336,0.327,0.0,0.283,1,317.3,"5.564,-2.648,8.509","39.733,99.504,-19.840","-46.050,63.750,33.600",0,285.1,10.51,108.96,0.3905,9.63,0.528,369,32783,2553,7,2.64,37.496668,126.957338,1056,25,3,2,-71,-76.3,2110,33,2110
12:29:20,3.075,278160,278148,0,0,-1,0,1026,1,37.496670,126.957336,0.308,0.0,0.273,1,317.3,"7.767,-3.089,10.209","-11.397,25.237,-15.672","-35.400,67.050,33.750",0,285.1,13.19,31.82,0.7161,9.63,0.528,369,32796,2554,7,2.64,37.496668,126.957340,1057,25,3,2,-74,-75.9,2111,34,2111
12:29:20,3.242,278687,278675,0,0,-1,0,512,1,37.496670,126.957344,0.324,0.0,0.360,1,317.3,"4.626,-0.369,9.318","-37.046,-26.550,-31.076","-12.300,64.950,27.000",0,285.1,10.41,55.16,0.7926,9.63,0.528,369,32861,2559,7,2.79,37.496669,126.957344,1060,25,3,2,-74,-75.8,2115,56,2115
12:29:20,3.328,278897,278885,0,0,-1,0,722,1,37.496670,126.957344,0.367,0.0,0.448,1,317.3,"3.711,-0.431,7.901","8.588,-9.809,-15.947","-18.300,64.050,26.250",0,285.1,8.74,20.60,0.7957,9.63,0.528,369,32887,2561,7,1.84,37.496670,126.957345,1061,25,3,2,-73,-74.8,2117,66,2117
12:29:20,3.593,279003,278991,0,0,-1,0,828,1,37.496670,126.957344,0.367,0.0,0.448,1,317.3,"1.796,-1.331,8.068","-0.992,2.031,-12.137","-22.800,66.750,26.250",0,285.1,8.37,12.35,0.6555,9.63,0.528,369,32900,2562,7,1.84,37.496670,126.957345,1061,25,3,2,-76,-75.0,2118,68,2118
12:29:21,4.514,279214,279202,0,0,-1,0,32,1,37.496670,126.957344,0.417,0.0,0.509,1,317.3,"4.573,-2.030,9.912","-26.359,-15.214,4.809","-23.700,65.100,22.350",0,285.1,11.10,30.81,0.7132,9.63,0.528,369,32926,2564,7,1.84,37.496673,126.957344,1062,25,3,2,-78,-76.1,2120,64,2120
12:29:21,4.688,279954,279942,0,0,-1,0,772,1,37.496677,126.957352,0.711,0.0,0.869,1,55.2,"3.850,0.407,8.528","20.916,-6.458,-7.382","-19.050,70.650,20.700",0,285.1,9.37,23.10,0.8391,9.63,0.528,369,33017,2571,7,1.68,37.496680,126.957350,1066,25,3,2,-82,-78.2,2126,98,2126
12:29:21,4.962,280059,280047,0,0,-1,0,877,1,37.496677,126.957352,0.711,0.0,0.869,1,55.2,"1.001,-0.330,8.246","11.557,2.908,-5.466","-21.450,72.450,19.500",0,285.1,8.31,13.11,0.6793,9.63,0.528,369,33030,2572,7,1.68,37.496680,126.957350,1066,25,3,2,-80,-78.5,2127,99,2127
12:29:22,5.017,280270,280258,0,0,-1,0,67,1,37.496681,126.957352,0.766,0.0,0.869,1,56.6,"4.094,-0.086,10.142","-9.084,-13.756,7.092","-23.250,75.600,17.100",0,285.1,10.94,17.95,0.8022,9.63,0.528,369,33056,2574,7,1.68,37.496681,126.957351,1067,25,3,2,-79,-79.3,2130,4,2130
