시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
17:56:53,0.064,982107,982107,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.88,1.09,9.65","1.9,1.3,-0.9","-20.100,-34.950,5.250",0.08,9649,9041,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-54.4,9041,3,9041
17:56:53,0.203,982157,982157,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.91,1.00,9.57","-0.2,-0.5,-1.3","-19.950,-35.100,3.450",0.07,9650,9041,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-54.4,9041,53,9041
17:56:53,0.264,982307,982307,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.98,0.87,9.60","-0.3,3.9,1.8","-19.950,-34.350,5.400",0.18,9651,9042,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-54,-54.3,9042,107,9042
17:56:53,0.386,982357,982357,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.90,0.97,9.62","-0.0,1.3,-0.7","-19.800,-33.000,6.000",0.09,9652,9042,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-54,-54.3,9042,157,9042
17:56:53,0.433,982407,982407,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-1.00,1.05,9.56","-1.9,0.1,-2.3","-19.650,-34.050,4.200",0.07,9652,9042,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-54,-54.3,9042,207,9042
17:56:53,0.536,982462,982462,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-1.04,1.06,9.51","-0.1,4.4,-2.3","-20.400,-33.150,5.700",0.13,9653,9043,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-54.9,9043,51,9043
17:56:53,0.593,982567,982567,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-1.01,1.04,9.62","-0.1,-0.0,-1.1","-19.050,-33.750,4.050",0.06,9654,9044,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-54.9,9044,54,9044
17:56:53,0.593,982667,982667,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.84,1.13,9.52","-1.2,0.2,-1.0","-19.350,-33.450,5.250",0.15,9655,9045,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-54,-54.7,9045,53,9045
17:56:54,0.687,982717,982717,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.89,1.02,9.64","-0.6,-2.3,-1.4","-18.900,-34.050,6.450",0.07,9655,9046,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-55.0,9046,3,9046
17:56:54,0.731,982771,982771,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.86,1.03,9.60","1.1,-0.8,-0.3","-20.400,-35.100,6.450",0.08,9656,9046,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-55.0,9046,57,9046
17:56:54,0.731,982821,982821,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.95,1.11,9.60","1.5,-0.1,-0.7","-19.350,-33.750,5.550",0.05,9656,9047,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.0,9047,1,9047
17:56:54,0.819,982871,982871,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-1.06,1.01,9.63","1.8,2.6,1.7","-19.200,-35.100,5.700",0.13,9657,9047,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.0,9047,51,9047
17:56:54,0.863,982921,982921,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.95,1.01,9.53","0.0,-1.0,0.9","-19.050,-34.200,2.550",0.09,9657,9047,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.0,9047,101,9047
17:56:54,0.863,982976,982976,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.95,1.14,9.62","0.2,-3.9,1.0","-19.650,-34.800,4.650",0.09,9658,9048,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-55.2,9048,54,9048
17:56:54,0.952,983026,983026,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-1.05,1.14,9.65","0.9,1.2,2.1","-19.350,-34.950,5.250",0.15,9658,9049,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.1,9049,2,9049
17:56:54,0.991,983076,983076,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.94,1.11,9.67","2.5,-0.4,2.6","-19.950,-33.600,5.700",0.09,9659,9049,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.1,9049,52,9049
17:56:54,1.079,983126,983126,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.89,0.99,9.68","0.6,0.8,-2.0","-18.600,-34.950,5.250",0.12,9659,9050,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-53,-54.7,9050,2,9050
17:56:54,1.115,983176,983176,0,0,0,0.000000,0.000000,0.00,0.0,0.000,0,0.0,"-0.95,1.07,9.52","-1.8,-0.1,-3.7","-19.200,-34.800,5.400",0.08,9660,9050,0,99.00,0.000000,0.000000,0,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-53,-54.7,9050,52,9050
