시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
17:28:35,3.237,1600438,1600438,0,0,1,37.496581,126.958072,0.01,178.0,0.000,1,182.8,"-0.03,1.18,9.57","0.6,-1.9,0.1","11.550,-59.550,-0.150",0.14,15573,15063,6,1.40,37.496575,126.958065,592,24,84,6,17.67,0.03,999.00,106.3,0,0,1,0,-79,-81.6,15063,132,15063
17:28:36,3.439,1601669,1601669,0,0,1,37.496580,126.958071,0.00,178.0,0.000,1,182.8,"0.11,1.20,9.60","0.5,-2.3,-1.2","12.900,-57.750,1.050",0.05,15584,15074,6,1.40,37.496575,126.958065,594,24,84,6,17.59,0.04,999.00,107.6,0,0,1,0,-76,-77.1,15074,26,15074
17:28:36,4.123,1601876,1601876,0,0,1,37.496580,126.958071,0.00,178.0,0.000,1,182.8,"0.11,1.08,9.54","-0.9,1.6,-2.2","12.900,-59.400,0.000",0.13,15586,15075,6,1.40,37.496575,126.958065,594,24,84,6,17.59,0.04,999.00,107.6,0,0,1,0,-78,-77.3,15075,32,15075
17:28:36,4.320,1602622,1602622,0,0,1,37.496579,126.958070,0.00,178.0,0.000,1,182.8,"0.12,1.25,9.69","1.9,-3.0,0.2","11.400,-58.650,1.500",0.12,15594,15082,6,1.40,37.496575,126.958065,596,24,84,6,17.65,-0.00,999.00,108.8,0,0,1,0,-78,-77.5,15082,68,15082
17:28:37,4.395,1602685,1602673,0,0,1,37.496579,126.958070,0.00,178.0,0.000,1,182.8,"0.07,1.14,9.59","1.7,2.1,-0.6","12.150,-58.200,0.300",0.05,15594,15083,6,1.40,37.496575,126.958065,596,24,84,6,17.65,-0.00,999.00,108.8,0,0,1,0,-77,-77.4,15083,18,15083
17:28:37,5.235,1602735,1602735,0,0,1,37.496579,126.958070,0.00,178.0,0.000,1,182.8,"0.13,1.24,9.66","2.6,-1.7,-0.7","12.150,-59.400,0.750",0.09,15595,15083,6,1.40,37.496575,126.958065,596,24,84,6,17.65,-0.00,999.00,108.8,0,0,1,0,-77,-77.4,15083,68,15083
17:28:38,6.136,1603585,1603573,0,0,1,37.496578,126.958069,0.00,178.0,0.000,1,182.8,"0.33,1.13,9.68","2.0,-0.4,0.8","12.600,-59.850,1.800",0.25,15603,15090,6,1.40,37.496573,126.958065,598,24,84,6,17.61,0.02,999.00,108.9,0,0,1,0,-80,-80.8,15090,13,15090
17:28:39,6.608,1604617,1604594,0,0,1,37.496578,126.958068,0.05,178.0,0.108,1,182.8,"0.07,1.22,9.63","-1.7,-2.5,-1.9","12.750,-57.150,1.650",0.07,15613,15099,6,1.40,37.496575,126.958062,600,24,84,6,17.66,-0.01,999.00,110.8,0,0,1,0,-77,-79.1,15099,27,15099
17:28:39,6.751,1605041,1605041,0,0,1,37.496578,126.958067,0.04,178.0,0.005,1,182.8,"0.16,1.29,9.57","2.4,-2.4,-2.9","12.600,-58.650,0.750",0.16,15617,15102,6,1.40,37.496577,126.958062,602,24,84,6,17.62,0.02,999.00,110.8,0,0,1,0,-79,-78.5,15102,44,15102
17:28:40,8.057,1605091,1605091,0,0,1,37.496578,126.958067,0.04,178.0,0.005,1,182.8,"0.14,1.12,9.54","0.3,-2.2,0.7","11.550,-57.600,0.150",0.11,15617,15102,6,1.40,37.496577,126.958062,602,24,84,6,17.62,0.02,999.00,110.8,0,0,1,0,-79,-78.5,15102,94,15102
17:28:41,8.953,1606568,1606568,0,0,1,37.496577,126.958066,0.01,178.0,0.000,1,182.8,"0.07,1.18,9.79","2.5,-1.5,0.1","11.250,-58.350,1.200",0.16,15631,15114,6,1.40,37.496577,126.958062,604,24,84,6,17.65,-0.02,999.00,112.1,0,0,1,0,-77,-76.7,15114,40,15114
17:28:41,9.221,1607463,1607463,0,0,1,37.496577,126.958065,0.00,178.0,0.000,1,182.8,"0.16,1.14,9.65","1.4,-1.3,3.1","13.350,-58.200,-0.750",0.08,15640,15119,6,1.40,37.496577,126.958062,606,24,84,6,17.60,0.02,999.00,112.2,0,0,1,0,-75,-75.0,15119,126,15119
17:28:43,11.173,1607726,1607726,0,0,1,37.496577,126.958065,0.00,178.0,0.000,1,182.8,"0.13,1.21,9.55","-1.7,-0.1,-0.2","12.150,-58.950,1.050",0.11,15643,15121,6,1.40,37.496577,126.958062,606,24,84,6,17.60,0.01,999.00,112.2,0,0,1,0,-75,-74.9,15121,78,15121
17:28:44,12.204,1609613,1609613,0,0,1,37.496577,126.958064,0.00,178.0,0.000,1,182.8,"0.13,1.13,9.67","2.4,-1.7,0.5","12.900,-57.600,1.200",0.06,15660,15139,6,1.40,37.496577,126.958062,610,24,84,6,17.51,0.03,999.00,112.3,0,0,1,0,-77,-76.7,15139,38,15139
17:28:45,13.266,1610632,1610632,0,0,1,37.496577,126.958064,0.00,178.0,0.000,1,182.8,"0.16,1.24,9.70","3.1,0.5,-0.4","12.000,-57.150,0.900",0.11,15670,15149,6,1.40,37.496577,126.958062,612,24,84,6,17.48,0.04,999.00,112.3,0,0,1,0,-78,-76.6,15149,30,15149
