시각,경과초,노드,항목,값
14:55:44,3.65,지팡이,GPS위성,8
14:55:44,3.65,지팡이,GPS_HDOP,1.15
14:55:44,3.66,지팡이,원시위도,37.496620
14:55:44,3.66,지팡이,원시경도,126.957925
14:55:44,3.67,지팡이,GPS채택,2944
14:55:44,3.67,지팡이,GPS이상치거부,3
14:55:44,3.68,지팡이,GPS품질거부,28
14:55:44,3.68,지팡이,GPS재기준,1
14:55:44,3.69,지팡이,차량수신,18343
14:55:44,3.86,차량,위험,0
14:55:44,3.87,차량,GPS유효,1
14:55:44,3.88,차량,위도,37.496734
14:55:44,3.88,차량,경도,126.957968
14:55:44,3.89,차량,속도,0.35
14:55:44,3.90,차량,방향,39.1
14:55:44,3.90,차량,가속도,"-0.24,1.18,9.55"
14:55:44,3.91,차량,자이로,"-0.4,1.3,-1.7"
14:55:44,3.91,차량,충격값,0.31
14:55:44,3.92,차량,송신,21988
14:55:44,3.92,차량,지팡이수신,21743
14:55:44,3.93,차량,GPS위성,4
14:55:44,3.93,차량,GPS_HDOP,2.70
14:55:44,3.94,차량,원시위도,37.496733
14:55:44,3.94,차량,원시경도,126.957965
14:55:44,3.94,차량,GPS채택,2855
14:55:44,3.95,차량,GPS이상치거부,4
14:55:44,3.95,차량,GPS품질거부,291
14:55:44,3.96,차량,GPS재기준,1
14:55:44,3.96,차량,위험송신,21743
14:55:44,4.60,지팡이,위험,0
14:55:44,4.62,지팡이,GPS유효,1
14:55:44,4.63,지팡이,위도,37.496620
14:55:45,4.63,지팡이,경도,126.957924
14:55:45,4.64,지팡이,속도,0.04
14:55:45,4.65,지팡이,방향,180.0
14:55:45,4.66,지팡이,가속도,"-1.77,3.20,9.14"
14:55:45,4.66,지팡이,송신,18746
14:55:45,4.67,지팡이,GPS위성,8
14:55:45,4.67,지팡이,GPS_HDOP,1.15
14:55:45,4.68,지팡이,원시위도,37.496618
14:55:45,4.68,지팡이,원시경도,126.957926
14:55:45,4.69,지팡이,GPS채택,2946
14:55:45,4.69,지팡이,GPS이상치거부,3
14:55:45,4.70,지팡이,GPS품질거부,28
14:55:45,4.70,지팡이,GPS재기준,1
14:55:45,4.71,지팡이,차량수신,18353
14:55:45,4.88,차량,위험,0
14:55:45,4.88,차량,GPS유효,1
14:55:45,4.89,차량,위도,37.496727
14:55:45,4.90,차량,경도,126.957950
14:55:45,4.90,차량,속도,0.36
14:55:45,4.91,차량,방향,39.1
14:55:45,4.91,차량,가속도,"-0.23,1.29,9.53"
14:55:45,4.92,차량,자이로,"-0.8,0.3,-1.6"
14:55:45,4.92,차량,충격값,0.08
14:55:45,4.93,차량,송신,21998
14:55:45,4.93,차량,지팡이수신,21753
14:55:45,4.94,차량,GPS위성,4
14:55:45,4.94,차량,GPS_HDOP,2.70
14:55:45,4.95,차량,원시위도,37.496727
14:55:45,4.95,차량,원시경도,126.957950
14:55:45,4.96,차량,GPS채택,2858
14:55:45,4.96,차량,GPS이상치거부,4
14:55:45,4.97,차량,GPS품질거부,291
14:55:45,4.97,차량,GPS재기준,1
14:55:45,4.98,차량,위험송신,21753
14:55:45,5.61,지팡이,위험,0
14:55:45,5.63,지팡이,GPS유효,1
14:55:46,5.63,지팡이,위도,37.496613
14:55:46,5.64,지팡이,경도,126.957924
14:55:46,5.65,지팡이,속도,0.18
14:55:46,5.66,지팡이,방향,180.0
14:55:46,5.66,지팡이,가속도,"-1.72,3.18,9.10"
14:55:46,5.67,지팡이,송신,18756
14:55:46,5.68,지팡이,GPS위성,8
14:55:46,5.68,지팡이,GPS_HDOP,1.15
14:55:46,5.69,지팡이,원시위도,37.496614
14:55:46,5.69,지팡이,원시경도,126.957926
14:55:46,5.70,지팡이,GPS채택,2948
14:55:46,5.70,지팡이,GPS이상치거부,3
14:55:46,5.71,지팡이,GPS품질거부,28
14:55:46,5.71,지팡이,GPS재기준,1
14:55:46,5.71,지팡이,차량수신,18362
14:55:46,5.89,차량,위험,0
14:55:46,5.90,차량,GPS유효,1
14:55:46,5.91,차량,위도,37.496723
14:55:46,5.92,차량,경도,126.957935
14:55:46,5.92,차량,속도,0.33
14:55:46,5.93,차량,방향,39.1
14:55:46,5.93,차량,가속도,"-0.12,1.34,9.56"
14:55:46,5.94,차량,자이로,"-0.2,0.7,0.2"
14:55:46,5.94,차량,충격값,0.08
14:55:46,5.95,차량,송신,22008
14:55:46,5.95,차량,지팡이수신,21762
14:55:46,5.96,차량,GPS위성,4
14:55:46,5.96,차량,GPS_HDOP,2.70
14:55:46,5.97,차량,원시위도,37.496723
14:55:46,5.97,차량,원시경도,126.957935
14:55:46,5.97,차량,GPS채택,2860
14:55:46,5.98,차량,GPS이상치거부,4
14:55:46,5.98,차량,GPS품질거부,291
14:55:46,5.99,차량,GPS재기준,1
14:55:46,5.99,차량,위험송신,21762
14:55:46,6.53,지팡이,위험,0
14:55:46,6.54,지팡이,GPS유효,1
14:55:46,6.55,지팡이,위도,37.496613
14:55:46,6.56,지팡이,경도,126.957924
14:55:46,6.57,지팡이,속도,0.17
14:55:46,6.57,지팡이,방향,180.0
14:55:46,6.58,지팡이,가속도,"-1.77,3.24,9.11"
14:55:46,6.59,지팡이,송신,18766
14:55:46,6.59,지팡이,GPS위성,8
14:55:46,6.60,지팡이,GPS_HDOP,1.15
14:55:46,6.60,지팡이,원시위도,37.496611
14:55:46,6.61,지팡이,원시경도,126.957927
14:55:46,6.61,지팡이,GPS채택,2950
14:55:46,6.62,지팡이,GPS이상치거부,3
14:55:46,6.62,지팡이,GPS품질거부,28
14:55:46,6.63,지팡이,GPS재기준,1
14:55:47,6.63,지팡이,차량수신,18372
14:55:47,6.92,차량,위험,0
14:55:47,6.93,차량,GPS유효,1
14:55:47,6.94,차량,위도,37.496720
14:55:47,6.95,차량,경도,126.957913
14:55:47,6.96,차량,속도,0.27
14:55:47,6.96,차량,방향,39.1
14:55:47,6.97,차량,가속도,"-0.27,1.13,9.54"
14:55:47,6.97,차량,자이로,"2.1,0.6,-2.5"
14:55:47,6.98,차량,충격값,0.18
14:55:47,6.99,차량,송신,22017
14:55:47,6.99,차량,지팡이수신,21772
14:55:47,7.00,차량,GPS위성,4
14:55:47,7.00,차량,GPS_HDOP,2.70
14:55:47,7.00,차량,원시위도,37.496720
14:55:47,7.01,차량,원시경도,126.957912
14:55:47,7.01,차량,GPS채택,2862
14:55:47,7.02,차량,GPS이상치거부,4
14:55:47,7.02,차량,GPS품질거부,291
14:55:47,7.03,차량,GPS재기준,1
14:55:47,7.03,차량,위험송신,21772
14:55:47,7.58,지팡이,위험,1
14:55:47,7.60,지팡이,GPS유효,1
14:55:47,7.61,지팡이,위도,37.496609
14:55:47,7.62,지팡이,경도,126.957924
14:55:47,7.62,지팡이,속도,0.22
14:55:48,7.63,지팡이,방향,180.0
14:55:48,7.64,지팡이,가속도,"11.71,-7.79,13.91"
14:55:48,7.64,지팡이,송신,18776
14:55:48,7.65,지팡이,GPS위성,7
14:55:48,7.65,지팡이,GPS_HDOP,1.15
14:55:48,7.66,지팡이,원시위도,37.496609
14:55:48,7.66,지팡이,원시경도,126.957927
14:55:48,7.67,지팡이,GPS채택,2952
14:55:48,7.67,지팡이,GPS이상치거부,3
14:55:48,7.68,지팡이,GPS품질거부,28
14:55:48,7.68,지팡이,GPS재기준,1
14:55:48,7.69,지팡이,차량수신,18382
14:55:48,7.86,차량,위험,0
14:55:48,7.87,차량,GPS유효,1
14:55:48,7.88,차량,위도,37.496714
14:55:48,7.88,차량,경도,126.957894
14:55:48,7.89,차량,속도,0.27
14:55:48,7.89,차량,방향,39.1
14:55:48,7.90,차량,가속도,"-0.12,0.42,8.07"
14:55:48,7.90,차량,자이로,"3.6,-1.2,1.2"
14:55:48,7.91,차량,충격값,1.64
14:55:48,7.91,차량,송신,22027
14:55:48,7.92,차량,지팡이수신,21782
14:55:48,7.92,차량,GPS위성,4
14:55:48,7.93,차량,GPS_HDOP,2.70
14:55:48,7.93,차량,원시위도,37.496713
14:55:48,7.94,차량,원시경도,126.957893
14:55:48,7.94,차량,GPS채택,2864
14:55:48,7.95,차량,GPS이상치거부,4
14:55:48,7.95,차량,GPS품질거부,291
14:55:48,7.96,차량,GPS재기준,1
14:55:48,7.96,차량,위험송신,21782
14:55:48,8.55,지팡이,위험,1
14:55:48,8.56,지팡이,GPS유효,1
14:55:48,8.57,지팡이,위도,37.496605
14:55:48,8.58,지팡이,경도,126.957924
14:55:48,8.58,지팡이,속도,0.19
14:55:48,8.59,지팡이,방향,180.0
14:55:48,8.60,지팡이,가속도,"-1.76,3.11,8.94"
14:55:48,8.60,지팡이,송신,18786
14:55:48,8.61,지팡이,GPS위성,8
14:55:48,8.61,지팡이,GPS_HDOP,1.15
14:55:48,8.62,지팡이,원시위도,37.496606
14:55:48,8.62,지팡이,원시경도,126.957927
14:55:48,8.63,지팡이,GPS채택,2954
