시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,RSSI구간,RSSI거리,상대보정,상대보정중,보정동쪽,보정북쪽,UWB유효,UWB원시거리,UWB보정거리,UWB접근속도,UWB_RSSI,UWB경과ms,UWB샘플,UWB실패,UWB보정,UWB보정중,UWB보정샘플,UWB보정기준,UWB오프셋,UWB위험사용,UWB전송,위험송신
17:10:17,0.278,1527808,1527808,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.82,2.39,0.9999,25.22,0.984,0,164907,0.005,1,290.8,"-0.40,0.37,9.81","2.2,-0.1,-0.8","9.450,6.300,19.050",0.11,0.15,0.00,0,14538,9788,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-47,-48.3,9788,16,4,0.80,0,0,0.00,0.00,1,0.540,0.717,0.004,nan,48,7397,165,1,0,100,3.000,0.234,0,7394,0
17:10:17,0.330,1527860,1527860,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.71,2.91,0.9998,25.42,0.918,0,164913,0.005,1,290.8,"-0.41,0.31,9.70","0.7,-2.1,-1.9","8.700,4.200,19.500",0.04,0.17,0.00,0,14538,9788,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-47,-48.3,9788,68,4,0.80,0,0,0.00,0.00,1,0.540,0.717,0.004,nan,100,7397,165,1,0,100,3.000,0.234,0,7394,0
17:10:17,0.330,1527907,1527907,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.75,1.59,0.9998,24.89,0.937,0,164918,0.005,1,290.8,"-0.35,0.30,9.74","-0.5,0.6,-1.4","9.600,4.800,18.900",0.08,0.14,0.00,0,14539,9789,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-47,-48.1,9789,15,4,0.80,0,0,0.00,0.00,1,0.540,0.717,0.004,nan,147,7397,165,1,0,100,3.000,0.234,0,7394,0
17:10:17,0.331,1527984,1527983,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.78,4.95,0.9999,25.46,0.890,0,164926,0.005,1,290.8,"-0.48,0.34,9.76","2.8,-3.8,1.6","8.550,3.300,19.650",0.10,0.13,0.00,0,14539,9790,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-47,-47.9,9790,2,4,0.80,0,0,0.00,0.00,1,0.510,0.727,-0.011,nan,20,7398,165,1,0,100,3.000,0.234,0,7395,0
17:10:17,0.444,1528004,1528004,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.64,3.76,0.9996,23.36,0.935,0,164928,0.005,1,290.8,"-0.40,0.21,9.63","1.9,-2.2,-2.3","8.850,4.500,17.400",0.16,0.16,0.00,0,14540,9790,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-47,-47.9,9790,22,4,0.80,0,0,0.00,0.00,1,0.510,0.727,-0.011,nan,40,7398,165,1,0,100,3.000,0.234,0,7395,0
17:10:17,0.484,1528145,1528145,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.83,1.58,1.0000,25.50,0.899,0,164942,0.005,1,290.8,"-0.44,0.43,9.81","0.2,-0.9,-1.3","8.850,3.600,19.650",0.14,0.14,0.00,0,14541,9791,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-48,-47.9,9791,70,4,0.80,0,0,0.00,0.00,1,0.510,0.727,-0.011,nan,181,7398,165,1,0,100,3.000,0.234,0,7395,0
17:10:17,0.576,1528168,1528168,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.68,0.89,0.9999,24.63,0.913,0,164944,0.005,1,290.8,"-0.51,0.41,9.65","-0.3,-0.6,-0.6","8.400,3.900,18.750",0.14,0.18,0.00,0,14541,9791,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-48,-47.9,9791,93,4,0.80,0,0,0.00,0.00,1,0.480,0.726,-0.006,nan,9,7399,165,1,0,100,3.000,0.234,0,7396,0
17:10:17,0.607,1528208,1528195,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.59,1.70,1.0000,25.43,0.916,0,164947,0.005,1,290.8,"-0.43,0.39,9.58","-0.6,0.8,1.4","10.200,4.200,19.500",0.14,0.23,0.00,0,14542,9792,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-47,-47.7,9792,21,4,0.80,0,0,0.00,0.00,1,0.480,0.726,-0.006,nan,49,7399,165,1,0,100,3.000,0.234,0,7396,0
17:10:17,0.607,1528271,1528271,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.74,2.45,0.9999,25.69,0.951,0,164954,0.005,1,290.8,"-0.44,0.37,9.72","1.9,0.5,1.4","8.850,5.250,19.650",0.04,0.10,0.00,0,14542,9792,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-47,-47.7,9792,84,4,0.80,0,0,0.00,0.00,1,0.480,0.726,-0.006,nan,112,7399,165,1,0,100,3.000,0.234,0,7396,0
17:10:17,0.608,1528298,1528297,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.70,1.02,0.9999,25.56,0.954,0,164957,0.005,1,290.8,"-0.39,0.35,9.69","-0.1,-0.5,-0.9","9.450,5.400,19.500",0.02,0.14,0.00,0,14543,9792,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-47,-47.7,9792,111,4,0.80,0,0,0.00,0.00,1,0.480,0.726,-0.006,nan,139,7399,165,1,0,100,3.000,0.234,0,7396,0
17:10:17,0.692,1528317,1528316,0,0,1,37.495917,126.956128,0.01,290.8,0,290.8,0,0.0,0,0.00,9.69,3.49,0.9999,26.98,0.897,0,164959,0.005,1,290.8,"-0.47,0.34,9.67","-1.2,-3.1,-1.0","7.800,3.600,21.150",0.07,0.07,0.00,0,14543,9793,9,1.11,37.495919,126.956127,1513,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-47,-47.6,9793,4,4,0.80,0,0,0.00,0.00,1,0.480,0.726,-0.006,nan,158,7399,165,1,0,100,3.000,0.234,0,7396,0
