시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
19:13:33,1.057,723148,723148,0,0,1,37.497146,126.957192,0.21,0.0,0,111.8,0,57.5,0,0.00,9.71,2.64,0.9992,1.05,1.529,8953,82481,0.206,1,131.4,"-0.15,0.23,9.71","0.5,2.6,0.4","0.150,-75.000,4.200",0.07,0.19,44.27,70226,6961,6790,4,2.90,37.497152,126.957180,645,97,359,12,62.14,0.00,999.00,132.7,0,40,1,1,-65,-67.2,6790,51,6790
19:13:33,1.133,723253,723253,0,0,1,37.497146,126.957192,0.21,0.0,0,111.8,0,57.5,0,0.00,9.71,3.61,0.9995,0.59,1.567,8953,82494,0.206,1,131.4,"-0.21,0.28,9.71","0.5,-2.3,2.8","2.100,-76.500,3.900",0.05,0.16,44.27,70226,6962,6791,4,2.90,37.497152,126.957180,645,97,359,12,62.14,0.00,999.00,132.7,0,40,1,1,-67,-67.2,6791,53,6791
19:13:33,1.568,723359,723358,0,0,1,37.497146,126.957192,0.21,0.0,0,111.8,0,57.5,0,0.00,9.66,3.58,0.9993,0.02,1.558,8953,82507,0.206,1,131.4,"-0.15,0.24,9.65","2.8,1.4,1.8","3.000,-76.350,3.300",0.07,0.16,44.27,70226,6963,6792,4,2.90,37.497152,126.957180,645,97,359,12,62.14,0.00,999.00,132.7,0,40,1,1,-66,-67.0,6792,48,6792
19:13:34,2.182,723782,723781,0,0,1,37.497146,126.957191,0.21,0.0,0,111.8,0,57.5,0,0.00,9.70,1.14,0.9993,0.53,1.585,8953,82556,0.206,1,131.4,"-0.17,0.25,9.69","1.1,-0.4,0.1","0.900,-76.950,3.900",0.04,0.18,44.27,70226,6967,6796,4,2.90,37.497152,126.957178,646,97,359,12,62.42,0.00,999.00,133.0,0,40,1,1,-64,-65.7,6796,55,6796
19:13:34,2.266,724412,724411,0,0,1,37.497147,126.957190,0.19,0.0,0,111.8,0,57.5,0,0.00,9.73,4.31,0.9994,0.31,1.645,8953,82634,0.170,1,131.4,"-0.12,0.40,9.73","-0.9,2.0,-3.7","1.200,-78.900,3.900",0.11,0.17,44.27,70226,6973,6802,4,2.90,37.497152,126.957178,647,97,359,12,62.42,0.00,999.00,132.9,0,40,1,1,-62,-63.2,6802,64,6802
19:13:34,2.475,724516,724515,0,0,1,37.497147,126.957189,0.18,0.0,0,111.8,0,57.5,0,0.00,9.77,2.89,0.9990,0.22,1.584,8953,82645,0.170,1,131.4,"-0.11,0.20,9.76","1.9,-1.7,1.3","0.450,-76.950,3.150",0.11,0.12,44.27,70226,6974,6803,4,2.90,37.497150,126.957175,648,97,359,12,62.42,0.00,999.00,132.9,0,40,1,1,-62,-63.0,6803,57,6803
19:13:34,2.671,724725,724725,0,0,1,37.497147,126.957188,0.16,0.0,0,111.8,0,57.5,0,0.00,9.64,1.75,0.9997,0.11,1.556,8953,82671,0.149,1,131.4,"-0.24,0.31,9.63","0.6,-1.1,1.2","0.450,-76.050,3.150",0.13,0.17,44.27,70226,6976,6805,4,2.90,37.497150,126.957175,649,97,359,12,62.14,0.00,999.00,132.4,0,40,1,1,-62,-62.8,6805,61,6805
19:13:36,4.129,724935,724935,0,0,1,37.497147,126.957188,0.16,0.0,0,111.8,0,57.5,0,0.00,9.68,0.78,0.9991,0.32,1.601,8953,82697,0.149,1,131.4,"-0.07,0.28,9.68","0.5,-0.4,0.4","1.500,-77.550,3.750",0.08,0.18,44.27,70226,6978,6807,4,2.90,37.497150,126.957175,649,97,359,12,62.14,0.00,999.00,132.4,0,40,1,1,-62,-62.5,6807,59,6807
19:13:37,5.160,726298,726298,0,0,1,37.497147,126.957185,0.19,0.0,0,111.8,0,57.5,0,0.00,9.65,1.50,0.9990,1.91,1.580,8953,82864,0.231,1,131.4,"-0.13,0.16,9.65","0.9,-0.1,-1.2","1.050,-76.650,5.250",0.15,0.20,44.27,70226,6991,6820,4,2.90,37.497150,126.957173,651,97,359,12,62.86,0.00,999.00,131.8,0,40,1,1,-68,-64.7,6820,75,6820
19:13:37,5.269,727346,727346,0,0,1,37.497148,126.957183,0.19,0.0,0,111.8,0,57.5,0,0.00,9.77,3.13,0.9992,0.59,1.527,8953,82992,0.159,1,131.4,"-0.07,0.34,9.76","-2.9,-0.3,-1.2","1.500,-75.150,3.750",0.10,0.16,44.27,70226,7001,6830,4,2.90,37.497150,126.957170,653,97,359,12,62.58,0.00,999.00,131.3,0,40,1,1,-64,-64.8,6830,79,6830
