시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
18:39:18,0.503,960668,960668,0,0,1,37.496817,126.958027,0.00,60.3,0,60.3,0,226.0,1,0.00,9.73,1.84,0.9998,2.43,0.249,72936,43966,0.000,1,63.6,"-0.26,0.37,9.72","-1.1,1.4,-0.4","4.200,-33.450,0.750",0.10,0.17,101.60,818024,9154,8661,5,2.40,37.496815,126.958028,1654,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-78,-77.8,8661,49,8661
18:39:18,0.826,960773,960773,0,0,1,37.496817,126.958027,0.00,60.3,0,60.3,0,226.0,1,0.00,9.65,1.86,0.9994,2.32,0.277,72936,43979,0.000,1,63.6,"-0.27,0.19,9.64","-1.3,-0.4,1.3","1.650,-31.650,0.450",0.10,0.14,101.60,818024,9155,8662,5,2.40,37.496815,126.958028,1654,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-79,-78.1,8662,54,8662
18:39:18,0.918,961089,961088,0,0,1,37.496816,126.958028,0.00,60.3,0,60.3,0,226.0,1,0.00,9.74,1.74,0.9994,1.87,0.275,72936,44018,0.000,1,63.6,"-0.34,0.17,9.73","1.5,0.9,0.1","2.550,-33.000,0.150",0.13,0.18,101.60,818024,9158,8665,5,2.40,37.496815,126.958028,1656,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-77,-77.7,8665,55,8665
18:39:19,1.333,961193,961193,0,0,1,37.496816,126.958028,0.00,60.3,0,60.3,0,226.0,1,0.00,9.77,1.86,0.9994,2.82,0.258,72936,44031,0.000,1,63.6,"-0.17,0.30,9.76","0.5,1.6,0.8","3.000,-32.550,1.050",0.12,0.18,101.60,818024,9159,8665,5,2.40,37.496815,126.958028,1656,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-77,-77.7,8665,159,8665
18:39:20,3.200,961613,961613,0,0,1,37.496816,126.958028,0.00,60.3,0,60.3,0,226.0,1,0.00,9.68,3.06,0.9995,3.31,0.235,72936,44083,0.000,1,63.6,"-0.28,0.20,9.67","1.1,-2.9,-0.3","3.750,-32.250,1.500",0.08,0.19,101.60,818024,9163,8669,5,2.40,37.496815,126.958028,1656,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-78,-77.6,8669,62,8669
18:39:21,3.490,963589,963589,0,0,1,37.496813,126.958027,0.01,60.3,0,60.3,0,226.0,1,0.00,9.74,2.13,0.9990,2.46,0.303,72936,44329,0.000,1,63.6,"-0.11,0.21,9.73","0.3,-0.2,-2.1","1.500,-33.000,0.750",0.18,0.18,101.60,818024,9182,8685,5,2.40,37.496805,126.958027,1660,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-78,-77.4,8685,49,8685
18:39:21,3.907,963799,963799,0,0,1,37.496813,126.958027,0.01,60.3,0,60.3,0,226.0,1,0.00,9.69,2.09,0.9989,3.31,0.235,72936,44355,0.000,1,63.6,"-0.09,0.19,9.69","2.0,-0.5,-0.4","3.750,-32.250,1.500",0.21,0.21,101.60,818024,9184,8687,5,2.40,37.496805,126.958027,1660,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-77,-77.3,8687,60,8687
18:39:21,4.016,964223,964223,0,0,1,37.496810,126.958027,0.02,60.3,0,60.3,0,226.0,1,0.00,9.66,5.11,0.9997,3.21,0.279,72936,44406,0.041,1,63.6,"-0.32,0.29,9.65","2.8,-3.6,2.3","2.550,-33.000,1.500",0.08,0.20,101.60,818024,9188,8690,5,2.40,37.496795,126.958027,1662,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-75,-76.7,8690,163,8690
18:39:21,4.276,964323,964323,0,0,1,37.496810,126.958027,0.02,60.3,0,60.3,0,226.0,1,0.00,9.67,1.83,0.9995,1.67,0.284,72936,44420,0.041,1,63.6,"-0.32,0.20,9.66","-1.6,0.5,-0.7","2.550,-33.450,0.000",0.11,0.17,101.60,818024,9189,8690,5,2.40,37.496795,126.958027,1662,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-75,-76.7,8690,263,8690
18:39:22,4.510,964633,964633,0,0,1,37.496810,126.958027,0.02,60.3,0,60.3,0,226.0,1,0.00,9.71,1.48,0.9997,3.58,0.192,72936,44460,0.041,1,63.6,"-0.29,0.29,9.71","-1.1,-0.9,-0.1","4.650,-31.200,1.650",0.02,0.12,101.60,818024,9192,8692,5,2.40,37.496795,126.958027,1662,71,54,12,27.90,0.00,999.00,143.4,0,0,4,0,-75,-76.3,8692,163,8692
