시각,경과초,시각ms,IMU시각ms,위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신
19:14:30,2.066,749306,749294,1,1,37.496677,126.957832,0.236,182.5,0.237,1,95.3,"17.028,-3.165,8.231","22.725,-10.252,2.580","-36.000,51.750,16.350",1,182.5,19.18,25.06,-0.0000,0.51,1.185,24327,68760,7168,6,1.58,37.496676,126.957836,785,0,411,0,-79,-79.0,14199,2,7097
19:14:31,3.404,750663,750651,0,1,37.496677,126.957840,0.141,183.1,0.118,1,95.3,"4.290,5.138,7.298","7.725,3.221,1.389","-36.150,48.600,14.400",1,183.1,9.90,8.48,0.9836,2.43,1.183,24415,68841,7181,6,1.58,37.496679,126.957839,788,0,411,0,-74,-77.7,14222,0,7108
19:14:31,3.595,752018,752006,0,1,37.496681,126.957840,0.163,180.0,0.185,1,95.3,"4.453,4.822,7.063","-0.153,6.344,1.763","-32.550,48.750,14.850",1,180.0,9.64,6.59,0.9879,4.63,1.204,24515,68910,7194,6,1.58,37.496684,126.957843,791,0,411,0,-74,-71.6,14247,41,7121
19:14:31,3.791,752227,752215,0,1,37.496681,126.957840,0.163,179.7,0.185,1,95.3,"4.951,4.204,7.331","-4.656,-7.321,-0.008","-31.950,46.650,16.200",1,179.7,9.79,8.68,0.9874,5.13,1.286,24527,68924,7196,6,1.58,37.496684,126.957843,791,0,411,0,-76,-74.1,14252,5,7123
19:14:32,3.909,752331,752319,0,1,37.496681,126.957840,0.163,179.6,0.185,1,95.3,"4.482,4.836,7.077","-10.466,-6.679,-1.321","-32.250,47.250,16.050",1,179.6,9.67,12.49,0.9882,4.76,1.267,24540,68924,7197,6,1.58,37.496684,126.957843,791,0,411,0,-75,-74.3,14253,4,7123
19:14:32,4.187,752539,752527,0,1,37.496681,126.957840,0.163,179.6,0.185,1,95.3,"4.458,4.793,7.293","1.870,1.893,0.618","-32.400,46.200,17.700",1,179.6,9.80,2.73,0.9857,4.11,1.326,24563,68927,7199,6,1.58,37.496684,126.957843,791,0,411,0,-73,-74.0,14256,38,7125
19:14:32,4.305,752748,752736,0,1,37.496685,126.957848,0.286,179.5,0.376,1,95.3,"4.525,4.539,6.785","6.756,9.405,-0.740","-31.200,47.400,16.500",1,179.5,9.33,11.60,0.9908,5.00,1.291,24589,68927,7201,6,1.58,37.496688,126.957848,793,0,411,0,-75,-73.9,14261,0,7127
19:14:32,4.545,752853,752841,0,1,37.496685,126.957848,0.286,179.3,0.376,1,95.3,"4.573,4.884,7.149","2.817,2.733,0.046","-29.700,48.150,14.400",1,179.3,9.79,3.92,0.9888,6.87,1.246,24602,68927,7202,6,1.58,37.496688,126.957848,793,0,411,0,-75,-74.1,14263,6,7128
19:14:32,4.812,753063,753051,0,1,37.496689,126.957848,0.286,178.9,0.376,1,95.3,"4.329,4.966,7.082","-0.321,0.802,0.069","-30.750,47.550,14.550",1,178.9,9.67,0.87,0.9862,6.46,1.244,24627,68928,7204,6,1.58,37.496688,126.957848,793,0,411,0,-74,-73.9,14267,2,7130
19:14:33,5.139,753375,753363,0,1,37.496689,126.957848,0.286,178.3,0.376,1,95.3,"4.314,4.846,6.986","-1.802,-3.412,-1.046","-32.250,47.250,15.600",1,178.3,9.53,4.00,0.9868,5.05,1.255,24665,68929,7207,6,1.58,37.496688,126.957848,793,0,411,0,-75,-74.5,14272,41,7133
19:14:33,5.469,753688,753676,0,1,37.496693,126.957855,0.278,177.5,0.262,1,95.3,"4.243,4.956,7.015","-1.206,0.779,-0.802","-30.900,48.150,15.900",1,177.5,9.58,1.64,0.9855,5.19,1.267,24683,68950,7210,6,1.58,37.496694,126.957855,794,0,411,0,-76,-75.5,14278,0,7136
19:14:33,5.744,754001,753989,0,1,37.496693,126.957855,0.272,178.0,0.262,1,95.3,"4.520,4.549,6.929","-1.618,1.076,1.176","-33.750,46.500,16.050",1,178.0,9.44,2.27,0.9894,4.26,1.259,24711,68961,7213,6,1.58,37.496694,126.957855,795,0,411,0,-74,-75.3,14284,5,7139
19:14:33,5.816,754314,754302,0,1,37.496693,126.957855,0.272,178.9,0.262,1,95.3,"4.501,4.539,6.891","-4.176,-2.389,-1.031","-32.700,42.750,14.850",1,178.9,9.40,4.92,0.9895,7.48,1.314,24750,68961,7216,6,1.58,37.496694,126.957855,795,0,411,0,-74,-74.8,14289,5,7141
19:14:34,5.922,754418,754406,0,1,37.496696,126.957855,0.272,179.3,0.262,1,95.3,"4.520,4.563,7.317","-3.038,-1.863,-1.176","-33.900,43.950,15.450",1,179.3,9.74,3.75,0.9854,5.81,1.291,24763,68961,7217,6,1.58,37.496694,126.957855,795,0,411,0,-73,-74.1,14291,0,7142
19:14:34,6.236,754522,754510,0,1,37.496696,126.957855,0.272,179.6,0.262,1,95.3,"4.559,4.630,7.082","0.847,0.794,-0.221","-33.150,44.250,15.450",1,179.6,9.61,1.18,0.9886,6.10,1.295,24775,68962,7218,6,1.58,37.496694,126.957855,795,0,411,0,-73,-73.9,14293,3,7143
19:14:35,6.987,754836,754824,0,1,37.496700,126.957863,0.278,180.1,0.283,1,95.3,"4.616,4.688,7.058","4.588,-0.122,-2.359","-32.400,46.650,15.450",1,180.1,9.65,5.16,0.9897,5.36,1.260,24814,68962,7221,6,1.58,37.496700,126.957860,797,0,411,0,-74,-73.7,14299,2,7146
19:14:35,7.704,755567,755555,0,1,37.496700,126.957863,0.278,179.6,0.283,1,95.3,"4.448,4.774,7.072","-0.992,2.176,1.145","-30.300,46.500,16.350",1,179.6,9.62,2.65,0.9877,6.05,1.316,24905,68962,7228,6,1.58,37.496700,126.957860,797,0,411,0,-73,-73.2,14313,7,7153
19:14:35,7.791,756298,756286,0,1,37.496704,126.957863,0.222,178.8,0.180,1,95.3,"4.453,4.702,6.953","-2.618,-1.298,1.374","-31.950,46.950,15.450",1,178.8,9.50,3.23,0.9888,5.47,1.261,24978,68980,7235,6,1.58,37.496702,126.957867,799,0,411,0,-74,-74.4,14325,2,7159
19:14:36,8.574,756402,756390,0,1,37.496704,126.957870,0.222,178.7,0.180,1,95.3,"4.506,4.535,7.106","0.092,1.947,0.664","-31.950,47.850,16.950",1,178.7,9.56,2.06,0.9874,4.05,1.284,24991,68980,7236,6,1.58,37.496702,126.957867,799,0,411,0,-74,-74.3,14327,1,7160
19:14:38,10.751,757135,757123,0,1,37.496704,126.957870,0.218,178.3,0.216,1,95.3,"4.276,4.750,6.924","-1.641,-3.168,1.725","-32.700,47.850,16.200",1,178.3,9.42,3.96,0.9867,4.11,1.253,25069,68993,7243,6,1.58,37.496706,126.957868,801,0,411,0,-72,-72.8,14339,2,7166
19:14:39,11.303,759327,759315,0,1,37.496708,126.957870,0.182,180.1,0.165,1,95.3,"4.530,4.750,6.900","-0.534,-1.061,-0.840","-32.550,45.300,16.350",1,180.1,9.52,1.45,0.9902,5.34,1.306,25335,69000,7264,6,1.58,37.496707,126.957874,805,0,411,0,-75,-74.5,14380,32,7187
19:14:39,11.596,759849,759837,0,1,37.496708,126.957878,0.142,179.7,0.113,1,95.3,"4.554,4.583,7.120","-1.809,0.137,-0.656","-32.700,47.550,16.800",1,179.7,9.61,1.93,0.9880,3.86,1.274,25399,69001,7269,6,1.58,37.496707,126.957878,807,0,411,0,-75,-75.1,14390,28,7192
19:14:40,12.206,760163,760151,0,1,37.496708,126.957878,0.142,179.6,0.113,1,95.3,"4.515,4.621,7.087","2.084,-0.282,-0.237","-34.500,47.250,17.550",1,179.6,9.59,2.12,0.9880,2.48,1.274,25438,69001,7272,6,1.58,37.496707,126.957878,807,0,411,0,-72,-74.7,14397,8,7195
19:14:40,12.288,760789,760777,0,1,37.496708,126.957878,0.117,179.5,0.098,1,95.3,"4.487,4.640,7.125","-0.885,-0.985,-4.137","-31.950,46.950,16.500",1,179.5,9.61,4.34,0.9873,4.78,1.288,25514,69003,7278,6,1.58,37.496708,126.957880,809,0,411,0,-76,-75.8,14409,3,7201
19:14:40,12.643,760894,760882,0,1,37.496708,126.957878,0.117,179.4,0.098,1,95.3,"4.506,4.669,7.025","-2.206,-1.595,-1.160","-31.050,45.300,15.300",1,179.4,9.56,2.96,0.9886,6.89,1.299,25527,69003,7279,6,1.58,37.496708,126.957880,809,0,411,0,-75,-75.5,14411,5,7202
19:14:42,14.643,761208,761196,0,1,37.496708,126.957878,0.117,179.3,0.098,1,95.3,"4.405,4.717,7.001","-0.244,-2.756,0.725","-33.750,46.800,15.300",1,179.3,9.52,2.86,0.9877,4.60,1.234,25566,69003,7282,6,1.58,37.496708,126.957880,809,0,411,0,-75,-75.4,14416,7,7204
19:14:42,14.857,763298,763286,0,1,37.496708,126.957886,0.125,178.5,0.170,1,95.3,"4.482,4.731,7.087","-1.069,-2.344,0.748","-29.550,48.000,17.850",1,178.5,9.63,2.68,0.9879,4.77,1.342,25814,69015,7302,6,1.58,37.496706,126.957886,813,0,411,0,-76,-75.0,14450,5,7220
19:14:43,14.976,763506,763494,0,1,37.496708,126.957886,0.125,178.7,0.170,1,95.3,"4.295,4.650,7.020","-1.366,-0.992,0.534","-32.250,46.050,16.350",1,178.7,9.45,1.77,0.9859,5.15,1.296,25839,69016,7304,6,1.58,37.496706,126.957886,813,0,411,0,-75,-75.1,14454,5,7222
19:14:43,15.236,763610,763598,0,1,37.496708,126.957886,0.125,178.7,0.170,1,95.3,"4.319,4.707,7.072","-1.031,-3.565,-0.870","-32.250,46.500,14.550",1,178.7,9.53,3.81,0.9858,6.10,1.241,25852,69016,7305,6,1.58,37.496706,126.957886,813,0,411,0,-75,-75.2,14456,4,7223
19:14:43,15.609,763820,763808,0,1,37.496704,126.957886,0.065,178.6,0.021,1,95.3,"4.257,4.731,7.173","0.229,2.489,0.344","-31.950,47.850,16.200",1,178.6,9.59,2.52,0.9839,5.48,1.226,25876,69018,7307,6,1.58,37.496704,126.957888,815,0,411,0,-74,-74.8,14460,2,7225
19:14:44,15.962,764238,764226,0,1,37.496704,126.957886,0.065,178.5,0.021,1,95.3,"4.343,4.774,7.149","1.321,1.031,-0.160","-31.050,45.600,16.050",1,178.5,9.63,1.68,0.9855,6.26,1.313,25926,69020,7311,6,1.58,37.496704,126.957888,815,0,411,0,-74,-74.7,14467,18,7229
19:14:44,16.186,764550,764538,0,1,37.496704,126.957886,0.065,178.6,0.021,1,95.3,"4.276,4.788,7.144","-1.481,1.237,-1.313","-32.700,48.600,15.150",1,178.6,9.60,2.33,0.9846,4.44,1.307,25961,69024,7314,6,1.58,37.496704,126.957888,815,0,411,0,-74,-73.9,14474,1,7232
19:14:44,16.402,764759,764747,0,1,37.496704,126.957893,0.030,178.7,0.005,1,95.3,"4.386,4.683,7.077","-0.466,-1.076,1.115","-31.200,46.200,16.200",1,178.7,9.55,1.62,0.9866,5.78,1.304,25986,69025,7316,6,1.58,37.496701,126.957892,817,0,411,0,-74,-73.7,14478,5,7234
19:14:44,16.842,764969,764957,0,1,37.496700,126.957893,0.030,178.4,0.005,1,95.3,"4.338,4.769,7.173","-0.939,-2.031,-0.481","-32.250,47.550,17.100",1,178.4,9.64,2.29,0.9852,3.92,1.289,26006,69031,7318,6,1.58,37.496701,126.957892,817,0,411,0,-73,-73.4,14482,5,7236
19:14:46,17.911,765386,765374,0,1,37.496700,126.957893,0.030,178.3,0.005,1,95.3,"4.185,4.717,7.192","0.595,-2.038,-0.618","-31.200,47.400,14.700",1,178.3,9.56,2.21,0.9825,5.78,1.299,26051,69038,7322,6,1.58,37.496701,126.957892,817,0,411,0,-73,-73.0,14489,3,7239
19:14:46,17.996,766533,766521,0,1,37.496700,126.957893,0.040,177.9,0.046,1,95.3,"4.386,4.875,6.991","-1.313,0.450,-0.267","-30.750,48.750,17.100",1,177.9,9.59,1.41,0.9878,4.20,1.291,26152,69080,7333,6,1.58,37.496699,126.957897,819,0,411,0,-75,-73.6,14510,4,7249
19:14:46,18.847,766637,766625,0,1,37.496700,126.957901,0.038,177.8,0.036,1,95.3,"4.334,4.688,7.116","0.947,0.656,0.565","-32.550,47.550,14.850",1,177.8,9.56,1.28,0.9855,5.22,1.226,26162,69083,7334,6,1.58,37.496698,126.957902,820,0,411,0,-74,-73.7,14512,7,7250
19:14:47,19.141,767472,767460,0,1,37.496696,126.957901,0.038,177.5,0.036,1,95.3,"4.429,4.774,7.063","0.870,-2.718,-0.511","-30.900,47.850,16.950",1,177.5,9.61,2.90,0.9875,4.66,1.300,26230,69119,7342,6,1.58,37.496698,126.957902,821,0,411,0,-72,-72.7,14526,1,7257
19:14:47,19.224,767681,767669,0,1,37.496696,126.957901,0.032,177.7,0.021,1,95.3,"4.338,4.760,7.001","-0.550,-3.160,-0.679","-33.000,48.000,16.050",1,177.7,9.51,3.28,0.9869,3.96,1.242,26250,69125,7344,6,1.58,37.496698,126.957904,822,0,411,0,-73,-72.9,14530,4,7259
19:14:47,19.648,767786,767774,0,1,37.496696,126.957901,0.028,177.8,0.021,1,95.3,"4.252,4.894,7.020","-1.267,-0.588,0.863","-31.050,46.500,16.800",1,177.8,9.56,1.64,0.9856,5.33,1.317,26260,69128,7345,6,1.58,37.496698,126.957904,823,0,411,0,-73,-72.9,14532,1,7260
19:14:48,20.183,768203,768191,0,1,37.496696,126.957901,0.028,177.7,0.021,1,95.3,"4.314,4.966,6.943","-1.374,2.046,-1.275","-30.000,46.050,17.100",1,177.7,9.56,2.77,0.9872,5.96,1.348,26288,69152,7349,6,1.58,37.496698,126.957904,823,0,411,0,-72,-72.8,14540,3,7264
19:14:48,20.269,768724,768712,0,1,37.496700,126.957901,0.050,177.5,0.093,1,95.3,"4.214,4.774,7.092","0.359,0.275,0.275","-30.450,46.950,15.900",1,177.5,9.53,0.53,0.9842,6.01,1.317,26325,69180,7354,6,1.58,37.496700,126.957906,824,0,411,0,-73,-73.3,14549,0,7268
19:14:48,20.440,768829,768817,0,1,37.496700,126.957909,0.065,177.4,0.093,1,95.3,"4.175,4.841,7.020","-1.214,0.649,-0.931","-31.500,46.800,16.050",1,177.4,9.49,1.66,0.9844,5.14,1.240,26334,69184,7355,6,1.58,37.496700,126.957906,825,0,411,0,-71,-72.9,14550,81,7269
