시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
19:14:29,1.558,778471,778470,0,0,1,37.496831,126.957581,0.06,0.0,0,111.8,0,315.0,0,0.00,9.72,2.37,0.9990,0.34,1.820,9467,88654,0.051,1,131.4,"-0.31,0.08,9.71","0.0,-0.0,-2.4","-5.700,-83.400,4.500",0.13,2.64,44.27,70226,7488,7309,5,1.60,37.496832,126.957588,744,115,359,18,28.50,0.00,999.00,127.1,0,49,1,1,-77,-77.8,7309,64,7309
19:14:29,1.673,779826,779826,0,0,1,37.496831,126.957583,0.12,0.0,0,111.8,0,315.0,0,0.00,9.70,0.59,0.9981,1.99,1.754,9467,88820,0.154,1,131.4,"-0.19,-0.05,9.70","-0.5,0.0,-0.4","-5.400,-81.600,1.950",0.16,1.34,44.27,70226,7501,7321,5,1.60,37.496828,126.957592,747,115,359,18,27.96,0.00,999.00,128.2,0,49,1,1,-80,-78.7,7321,60,7321
19:14:30,1.943,779931,779931,0,0,1,37.496831,126.957583,0.12,0.0,0,111.8,0,315.0,0,0.00,10.95,3.64,0.9969,1.98,1.964,9467,88833,0.154,1,131.4,"-0.97,1.25,10.83","-2.4,2.7,-0.4","-7.800,-87.900,2.700",1.73,1.73,44.27,70226,7502,7322,5,1.60,37.496828,126.957592,747,115,359,18,27.96,0.00,999.00,128.2,0,49,1,1,-82,-79.4,7322,63,7322
19:14:31,3.023,780246,780246,0,0,1,37.496831,126.957583,0.12,0.0,0,111.8,0,315.0,0,0.00,9.80,2.19,0.9987,1.59,1.808,9467,88872,0.154,1,131.4,"-0.30,0.00,9.79","1.6,-1.5,-0.2","-4.950,-83.400,2.550",0.07,0.21,44.27,70226,7505,7325,5,1.60,37.496828,126.957592,747,115,359,18,27.96,0.00,999.00,128.2,0,49,1,1,-77,-79.1,7325,58,7325
19:14:31,3.139,781399,781398,0,0,1,37.496830,126.957584,0.15,0.0,0,111.8,0,315.0,0,0.00,9.73,1.39,0.9986,0.92,1.778,9467,89013,0.154,1,131.4,"-0.25,0.01,9.73","-0.9,-0.8,0.7","-3.900,-82.350,4.950",0.07,0.15,44.27,70226,7516,7336,5,1.60,37.496828,126.957587,749,115,359,18,28.50,0.00,999.00,127.4,0,49,1,1,-69,-71.6,7336,71,7336
19:14:31,3.673,781504,781503,0,0,1,37.496830,126.957584,0.15,0.0,0,111.8,0,315.0,0,0.00,9.75,3.39,0.9990,2.63,1.801,9467,89026,0.154,1,131.4,"-0.23,0.10,9.74","2.9,-1.0,1.4","-4.500,-83.400,1.500",0.10,0.15,44.27,70226,7517,7337,5,1.60,37.496828,126.957578,750,115,359,18,28.25,0.00,999.00,127.1,0,49,1,1,-68,-70.9,7337,72,7337
19:14:32,4.516,782025,782025,0,0,1,37.496830,126.957583,0.20,0.0,0,111.8,0,315.0,0,0.00,9.72,1.84,0.9989,0.47,1.741,9467,89089,0.257,1,131.4,"-0.27,0.06,9.72","0.5,0.8,-1.6","-2.400,-81.600,3.450",0.04,0.14,44.27,70226,7522,7342,5,1.60,37.496828,126.957578,751,115,359,18,28.25,0.00,999.00,127.0,0,49,1,1,-76,-72.5,7342,72,7342
19:14:33,5.420,782859,782859,0,0,1,37.496830,126.957582,0.17,0.0,0,111.8,0,315.0,0,0.00,9.67,4.01,0.9992,1.46,1.771,9467,89189,0.113,1,131.4,"-0.33,0.11,9.67","-2.1,3.2,-1.2","-4.950,-82.200,2.550",0.07,0.23,44.27,70226,7530,7350,5,1.60,37.496828,126.957575,753,115,359,18,28.32,0.00,999.00,124.6,0,49,1,1,-74,-72.9,7350,69,7350
19:14:36,8.006,783798,783797,0,0,1,37.496830,126.957581,0.14,0.0,0,111.8,0,315.0,0,0.00,9.78,3.26,0.9989,0.03,1.816,9467,89305,0.113,1,131.4,"-0.23,0.07,9.78","0.1,2.8,-1.6","-4.650,-83.550,4.200",0.10,0.16,44.27,70226,7539,7358,5,1.60,37.496830,126.957570,754,115,359,18,28.66,0.00,999.00,122.1,0,49,1,1,-74,-74.1,7358,70,7358
19:14:36,8.422,786307,786307,0,0,1,37.496830,126.957575,0.13,0.0,0,111.8,0,315.0,0,0.00,9.79,3.02,0.9987,0.44,1.787,9467,89614,0.108,1,131.4,"-0.25,0.02,9.78","0.6,2.6,-1.5","-4.200,-82.650,4.500",0.08,0.21,44.27,70226,7563,7381,5,1.60,37.496832,126.957562,759,115,359,18,29.77,0.00,999.00,119.0,0,49,1,1,-71,-72.3,7381,69,7381
