시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,RSSI구간,RSSI거리,상대보정,상대보정중,보정동쪽,보정북쪽,UWB유효,UWB원시거리,UWB보정거리,UWB접근속도,UWB_RSSI,UWB경과ms,UWB샘플,UWB실패,UWB보정,UWB보정중,UWB보정샘플,UWB보정기준,UWB오프셋,UWB위험사용,UWB전송,위험송신
17:08:41,1.034,1431610,1431610,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.79,3.42,0.9999,25.55,0.913,0,154963,0.015,1,290.8,"-0.33,0.37,9.77","3.3,-0.2,0.8","8.850,4.050,19.650",0.10,0.11,0.00,0,13617,8987,9,1.15,37.495950,126.956052,1416,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.7,8987,85,4,1.46,0,0,0.00,0.00,1,5.110,5.400,0.101,nan,47,6919,162,1,0,100,3.000,0.234,0,6916,0
17:08:41,1.142,1431966,1431964,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.72,3.22,0.9998,25.50,0.898,0,154994,0.005,1,290.8,"-0.45,0.31,9.71","2.5,2.1,0.1","9.300,3.600,19.650",0.06,0.06,0.00,0,13620,8991,9,1.15,37.495950,126.956051,1417,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-54.8,8991,55,4,1.35,0,0,0.00,0.00,1,5.090,5.368,0.089,nan,1,6921,162,1,0,100,3.000,0.234,0,6918,0
17:08:41,1.143,1432014,1432014,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.69,2.26,0.9999,26.07,0.975,0,154999,0.005,1,290.8,"-0.44,0.36,9.67","0.2,-2.2,-0.6","8.100,6.000,19.950",0.04,0.23,0.00,0,13620,8991,9,1.15,37.495950,126.956051,1417,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-54.8,8991,103,4,1.35,0,0,0.00,0.00,1,5.090,5.368,0.089,nan,49,6921,162,1,0,100,3.000,0.234,0,6918,0
17:08:41,1.143,1432093,1432093,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.84,4.87,1.0000,26.22,0.929,0,155006,0.005,1,290.8,"-0.36,0.45,9.82","2.0,-1.9,-4.0","9.150,4.650,20.250",0.16,0.16,0.00,0,13621,8992,9,1.15,37.495950,126.956051,1417,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-53,-54.5,8992,74,4,1.30,0,0,0.00,0.00,1,5.090,5.368,0.089,nan,128,6921,162,1,0,100,3.000,0.234,0,6918,0
17:08:41,1.144,1432141,1432140,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.72,1.68,0.9999,25.39,0.907,0,155011,0.005,1,290.8,"-0.38,0.39,9.70","1.6,0.5,-0.2","9.450,3.900,19.500",0.04,0.12,0.00,0,13622,8993,9,1.15,37.495950,126.956051,1417,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-54.8,8993,23,4,1.34,0,0,0.00,0.00,1,5.090,5.368,0.089,nan,176,6921,162,1,0,100,3.000,0.234,0,6918,0
17:08:41,1.144,1432162,1432158,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.66,2.51,0.9998,24.72,0.935,0,155013,0.005,1,290.8,"-0.37,0.29,9.65","0.4,2.4,-0.7","8.700,4.650,18.750",0.08,0.12,0.00,0,13622,8993,9,1.15,37.495950,126.956051,1417,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-54.8,8993,44,4,1.34,0,0,0.00,0.00,1,5.100,5.356,0.080,nan,0,6922,162,1,0,100,3.000,0.234,0,6919,0
17:08:42,1.271,1432269,1432268,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.71,1.35,1.0000,25.65,0.934,0,155025,0.005,1,290.8,"-0.45,0.48,9.69","0.6,0.9,0.8","10.500,4.800,19.650",0.13,0.14,0.00,0,13623,8994,9,1.15,37.495950,126.956051,1417,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-55.2,8994,5,4,1.40,0,0,0.00,0.00,1,5.100,5.356,0.080,nan,107,6922,162,1,0,100,3.000,0.234,0,6919,0
17:08:42,1.330,1432347,1432347,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.80,3.03,0.9998,25.72,0.916,0,155034,0.005,1,290.8,"-0.44,0.28,9.79","1.2,2.4,1.3","9.150,4.200,19.800",0.13,0.14,0.00,0,13624,8994,9,1.15,37.495950,126.956051,1417,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-55.2,8994,83,4,1.40,0,0,0.00,0.00,1,5.100,5.356,0.080,nan,185,6922,162,1,0,100,3.000,0.234,0,6919,0
17:08:42,1.330,1432371,1432370,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.67,2.50,1.0000,26.47,0.868,0,155036,0.005,1,290.8,"-0.43,0.45,9.65","-1.8,-0.1,-1.7","10.800,2.850,20.700",0.11,0.11,0.00,0,13624,8995,9,1.15,37.495950,126.956051,1417,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-58,-55.8,8995,15,4,1.47,0,0,0.00,0.00,1,5.110,5.352,0.062,nan,10,6923,162,1,0,100,3.000,0.234,0,6920,0
17:08:42,1.330,1432445,1432444,0,0,1,37.495951,126.956051,0.01,290.8,0,290.8,0,0.0,0,0.00,9.68,1.94,0.9997,25.90,0.925,0,155044,0.005,1,290.8,"-0.46,0.23,9.67","0.2,-1.3,1.4","9.300,4.500,19.950",0.14,0.14,0.00,0,13625,8995,9,1.15,37.495950,126.956051,1417,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-58,-55.8,8995,89,4,1.47,0,0,0.00,0.00,1,5.110,5.352,0.062,nan,84,6923,162,1,0,100,3.000,0.234,0,6920,0
