시각,경과초,시각ms,IMU시각ms,부팅횟수,리셋원인,GPS복구횟수,마지막GPS복구ms,위험,차량위험,차량위험경과ms,RSU위험,RSU위험경과ms,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신,UWB유효,UWB보정,UWB원시거리,UWB보정거리,UWB접근속도,UWB오프셋,UWB경과ms,UWB수신
17:06:00,0.093,122235,122235,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.012,0.0,0.021,1,0.0,"6.546,6.570,2.342","-1.824,-3.427,-0.718","-45.150,89.700,-49.050",0,0.0,9.57,3.95,0.9029,19.74,1.497,0,13278,1112,5,1.28,37.496408,126.955823,298,0,1,0,-55,-54.3,1616,86,1063,1,1,2.040,2.287,-0.033,0.234,178,553
17:06:00,0.093,122258,122258,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.012,0.0,0.021,1,0.0,"6.661,6.546,2.351","-1.618,-0.527,0.397","-45.300,89.550,-48.600",0,0.0,9.63,1.75,0.9031,19.74,1.497,0,13281,1112,5,1.28,37.496408,126.955823,298,0,1,0,-56,-54.7,1618,10,1064,1,1,2.040,2.286,-0.021,0.234,11,554
17:06:00,0.185,122281,122281,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.012,0.0,0.021,1,0.0,"6.618,6.498,2.476","-3.168,-2.122,1.008","-45.150,90.000,-49.800",0,0.0,9.60,3.94,0.9091,19.74,1.497,0,13284,1112,5,1.28,37.496408,126.955823,298,0,1,0,-56,-54.7,1618,33,1064,1,1,2.040,2.286,-0.021,0.234,34,554
17:06:00,0.222,122304,122304,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.012,0.0,0.021,1,0.0,"6.598,6.574,2.413","-3.267,0.206,-1.458","-45.450,88.200,-48.750",0,0.0,9.62,3.58,0.9057,19.74,1.497,0,13287,1112,5,1.28,37.496408,126.955823,298,0,1,0,-56,-54.7,1618,56,1064,1,1,2.040,2.286,-0.021,0.234,57,554
17:06:00,0.222,122340,122340,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.012,0.0,0.021,1,0.0,"6.565,6.450,2.370","0.595,-0.489,-1.740","-45.000,88.650,-49.350",0,0.0,9.50,1.90,0.9055,19.74,1.497,0,13290,1113,5,1.28,37.496408,126.955823,298,0,1,0,-56,-54.7,1618,92,1064,1,1,2.040,2.286,-0.021,0.234,93,554
17:06:00,0.222,122363,122363,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.012,0.0,0.021,1,0.0,"6.632,6.541,2.342","3.076,1.565,-0.015","-45.450,88.200,-50.550",0,0.0,9.60,3.45,0.9029,19.74,1.497,0,13293,1113,5,1.28,37.496408,126.955823,298,0,1,0,-56,-55.0,1619,9,1065,1,1,2.040,2.286,-0.021,0.234,116,554
17:06:00,0.222,122386,122386,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.019,0.0,0.031,1,0.0,"6.565,6.680,2.322","-0.542,6.000,-2.397","-45.150,91.650,-49.500",0,0.0,9.65,6.48,0.9007,19.74,1.497,0,13296,1113,5,1.28,37.496408,126.955823,299,0,1,0,-56,-55.0,1619,32,1065,1,1,2.040,2.286,-0.021,0.234,139,554
17:06:00,0.223,122409,122409,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.019,0.0,0.031,1,0.0,"6.479,6.771,2.418","2.298,1.427,1.000","-46.500,90.600,-50.400",0,0.0,9.68,2.88,0.9040,19.74,1.497,0,13299,1113,5,1.28,37.496408,126.955823,299,0,1,0,-56,-55.0,1619,55,1065,1,1,2.040,2.286,-0.021,0.234,162,554
17:06:00,0.318,122445,122445,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.019,0.0,0.031,1,0.0,"6.483,6.512,2.571","1.992,0.947,0.130","-44.700,90.450,-50.550",0,0.0,9.54,2.21,0.9135,19.74,1.497,0,13302,1114,5,1.28,37.496408,126.955823,299,0,1,0,-56,-55.0,1619,91,1065,1,1,2.040,2.286,-0.021,0.234,198,554
17:06:00,0.349,122468,122468,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496407,126.955826,0.019,0.0,0.031,1,0.0,"6.397,6.632,2.466","-0.130,-3.076,-0.802","-45.450,90.450,-49.500",0,0.0,9.54,3.18,0.9080,19.74,1.497,0,13305,1114,5,1.28,37.496408,126.955823,299,0,1,0,-55,-55.0,1620,10,1066,1,1,2.040,2.286,-0.021,0.234,221,554
