시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,RSSI구간,RSSI거리,상대보정,상대보정중,보정동쪽,보정북쪽,위험송신
12:34:14,0.518,994480,994479,0,0,1,37.496765,126.957244,0.98,12.5,1,12.5,1,336.9,0,-21.35,10.30,42.76,0.9982,44.48,0.809,22,115319,1.029,1,14.0,"-0.18,1.06,10.24","0.4,35.1,24.5","3.600,-47.400,44.700",1.54,1.94,0.00,0,9598,8275,9,1.28,37.496766,126.957243,4356,64,228,3,0.98,-0.50,999.00,-122.1,0,39,0,1,-73,-70.8,8275,94,3,6.13,1,0,6.98,-1.35,0
12:34:15,1.130,995091,995090,0,0,1,37.496774,126.957244,1.05,10.7,1,10.7,1,349.2,0,11.03,8.95,30.29,0.9569,41.05,0.814,22,115390,1.080,1,9.1,"1.11,-1.70,8.72","-25.0,7.9,-15.1","0.750,-46.350,42.750",2.18,2.18,0.00,0,9604,8281,9,1.28,37.496774,126.957244,4359,64,228,3,1.50,0.00,999.00,-153.9,0,39,0,1,-69,-72.1,8281,88,3,6.94,1,0,6.98,-1.35,0
12:34:15,1.394,995695,995694,0,0,1,37.496783,126.957244,1.17,6.5,1,6.5,1,348.5,0,-53.20,10.36,59.91,0.9863,43.06,0.983,22,115462,1.219,1,4.0,"-1.53,-0.59,10.23","12.9,-14.0,56.8","7.350,-52.050,43.950",0.77,2.05,0.00,0,9610,8286,9,1.28,37.496783,126.957244,4362,64,228,3,2.23,0.00,999.00,-163.5,0,39,0,1,-74,-74.0,8286,65,3,8.35,1,0,6.98,-1.35,0
12:34:16,2.133,995896,995895,0,0,1,37.496786,126.957244,1.23,5.4,1,5.4,1,349.8,0,17.06,10.06,25.98,0.9899,42.32,0.898,22,115486,1.286,1,3.5,"-0.30,-0.92,10.01","-11.2,10.0,-21.2","7.800,-50.850,42.900",0.76,1.90,0.00,0,9612,8287,9,1.28,37.496787,126.957244,4363,64,228,3,3.03,0.00,999.00,-168.8,0,39,0,1,-70,-73.2,8287,159,3,7.74,1,0,6.98,-1.35,0
12:34:16,2.544,996612,996611,0,0,1,37.496797,126.957247,1.34,5.0,1,5.0,1,349.4,0,-43.21,9.14,68.14,0.9650,38.52,1.070,22,115570,1.358,1,5.3,"-0.28,-0.04,9.14","44.8,-1.8,51.3","8.100,-53.700,40.950",1.08,2.86,0.00,0,9619,8293,9,1.28,37.496796,126.957247,4366,64,228,3,4.16,0.00,999.00,178.4,0,39,0,1,-80,-77.7,8293,32,3,11.83,1,0,6.98,-1.35,0
12:34:16,2.709,997132,997119,0,0,1,37.496805,126.957249,1.40,6.0,1,6.0,1,356.3,0,18.58,9.52,25.15,0.9842,42.16,1.381,22,115629,1.415,1,6.3,"-1.75,-0.58,9.34","4.6,-10.0,-22.6","13.050,-65.550,44.400",1.01,1.93,0.00,0,9624,8298,9,1.28,37.496804,126.957250,4369,64,228,3,4.67,0.00,999.00,-174.6,0,39,0,1,-82,-79.1,8298,19,3,12.00,1,0,6.98,-1.35,0
12:34:18,4.830,997223,997222,0,0,1,37.496806,126.957250,1.40,6.0,1,6.0,1,357.4,0,-12.87,10.76,19.03,0.9918,44.26,1.368,22,115640,1.415,1,6.3,"-1.65,-0.21,10.63","9.6,1.1,16.4","10.200,-65.250,46.500",1.36,1.81,0.00,0,9625,8298,9,1.28,37.496804,126.957250,4369,64,228,3,4.67,0.00,999.00,-174.6,0,39,0,1,-82,-79.1,8298,110,3,12.00,1,0,6.98,-1.35,0
12:34:19,5.343,999359,999358,0,0,1,37.496834,126.957252,1.31,2.2,1,2.2,1,6.5,0,-18.38,8.09,35.34,0.9826,74.59,0.745,22,115886,1.271,1,5.2,"0.24,-0.98,8.03","16.4,-21.7,22.5","7.350,-42.300,74.400",2.52,2.52,0.00,0,9646,8315,9,1.28,37.496832,126.957253,4380,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-87,-81.8,8315,35,1,12.00,1,0,6.98,-1.35,0
12:34:19,5.601,999460,999459,0,0,1,37.496835,126.957252,1.31,2.2,1,2.2,1,2.9,0,-39.00,9.22,61.44,0.9690,74.59,0.746,22,115898,1.271,1,5.2,"-1.03,-0.28,9.16","38.8,-7.6,47.0","6.300,-35.100,74.400",0.46,3.09,0.00,0,9647,8316,9,1.28,37.496832,126.957253,4380,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-81,-81.7,8316,30,1,12.00,1,0,6.98,-1.35,0
12:34:19,5.852,999669,999669,0,0,1,37.496839,126.957255,1.37,5.7,1,5.7,1,5.4,0,18.64,11.46,50.11,0.9922,72.88,0.430,22,115923,1.415,1,8.5,"-1.82,0.20,11.31","-40.8,11.3,-26.7","7.500,-32.550,71.550",1.88,1.88,0.00,0,9649,8318,9,1.28,37.496840,126.957255,4382,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-86,-82.6,8318,29,1,12.00,1,0,6.98,-1.35,0
12:34:23,9.813,999883,999882,0,0,1,37.496842,126.957255,1.41,6.7,1,6.7,1,9.4,0,0.00,8.71,42.92,0.9871,71.10,0.545,22,115949,1.451,1,8.6,"-1.23,-0.69,8.60","41.7,9.5,3.7","6.600,-36.300,70.200",1.01,2.54,0.00,0,9651,8319,9,1.28,37.496843,126.957256,4383,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-86,-83.3,8319,137,1,12.00,1,0,6.98,-1.35,0
12:34:24,10.092,1004169,1004168,0,0,1,37.496904,126.957266,1.45,9.0,1,9.0,1,14.6,0,-23.26,9.05,46.03,0.9769,55.96,0.319,22,116448,1.446,1,9.8,"-0.24,-1.58,8.91","34.6,-5.7,29.8","7.350,-30.450,52.650",1.27,2.37,0.00,0,9693,8347,9,1.28,37.496903,126.957266,4404,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-80,-79.9,8347,83,1,12.00,1,0,6.98,-1.35,0
12:34:24,10.580,1004369,1004368,0,0,1,37.496908,126.957266,1.48,9.2,1,9.2,1,16.2,0,17.07,9.55,35.45,0.9927,57.67,0.091,22,116472,1.518,1,9.6,"-1.12,-0.45,9.48","-4.5,30.5,-17.5","9.300,-23.700,55.200",0.75,0.79,0.00,0,9695,8348,9,1.28,37.496907,126.957266,4405,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-80,-79.9,8348,85,1,12.00,1,0,6.98,-1.35,0
12:34:25,11.344,1004470,1004469,0,0,1,37.496909,126.957267,1.51,9.3,1,9.3,1,17.5,0,15.14,9.74,83.18,0.9861,55.82,0.083,22,116484,1.538,1,9.4,"0.29,-1.68,9.59","-74.1,-23.8,-29.3","13.500,-27.750,55.650",1.48,2.46,0.00,0,9696,8349,9,1.28,37.496909,126.957266,4406,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-82,-80.3,8349,77,1,12.00,1,0,6.98,-1.35,0
12:34:25,11.663,1005831,1005830,0,0,1,37.496926,126.957264,1.32,5.1,1,5.1,1,43.2,0,92.81,11.40,104.02,0.9787,50.59,0.502,22,116646,1.255,1,3.9,"-1.72,-3.10,10.84","33.7,41.1,-89.5","34.950,8.400,39.150",2.24,3.14,0.00,0,9709,8351,9,1.28,37.496924,126.957264,4412,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-89,-83.1,8351,491,1,12.00,1,0,6.98,-1.35,0
12:34:25,11.849,1005938,1005937,0,0,1,37.496927,126.957264,1.21,4.7,1,4.7,1,47.6,0,83.13,10.09,89.31,0.9787,50.59,0.502,22,116659,1.101,1,4.0,"-2.83,0.01,9.69","19.5,30.8,-81.5","43.500,10.950,36.750",2.32,2.32,0.00,0,9710,8351,9,1.28,37.496926,126.957264,4413,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-89,-83.1,8351,598,1,12.00,1,0,6.98,-1.35,0
12:34:26,12.084,1006356,1006355,0,0,1,37.496930,126.957264,1.08,3.8,1,3.8,1,66.9,0,86.93,10.37,102.89,0.9787,50.59,0.502,22,116708,1.029,1,2.8,"-2.85,2.14,9.74","-23.4,21.2,-97.9","67.800,6.450,31.650",3.21,3.49,0.00,0,9714,8352,9,1.28,37.496929,126.957263,4415,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-93,-85.1,8352,93,1,12.00,1,0,6.98,-1.35,0
12:34:27,13.530,1006672,1006672,0,0,1,37.496934,126.957264,1.08,3.5,1,3.5,1,70.2,0,70.46,9.48,76.77,0.9787,50.59,0.502,22,116746,1.065,1,3.0,"-3.98,-0.06,8.61","6.3,17.8,-74.4","81.150,-4.500,30.150",1.45,1.71,0.00,0,9717,8354,9,1.28,37.496934,126.957264,4417,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-80,-84.4,8354,178,1,12.00,1,0,6.98,-1.35,0
12:34:27,13.913,1008052,1008039,0,0,1,37.496940,126.957258,0.70,359.8,1,359.8,1,37.4,0,-27.24,9.70,35.02,0.9346,50.59,0.502,22,116906,0.633,1,0.6,"-3.58,-0.91,8.97","-0.6,-12.4,32.8","88.800,-9.150,16.950",1.30,1.30,0.00,0,9730,8359,9,1.26,37.496938,126.957258,4423,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-89,-86.9,8359,17,1,12.00,1,0,6.98,-1.35,0
12:34:28,14.227,1008457,1008456,0,0,1,37.496941,126.957257,0.62,2.0,1,2.0,1,28.0,0,42.27,11.36,63.59,0.8496,50.59,0.502,22,116955,0.592,1,4.2,"-6.45,1.55,9.22","-11.9,-22.9,-58.1","89.250,-7.800,21.000",2.28,2.47,0.00,0,9734,8360,8,1.26,37.496940,126.957256,4425,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-96,-88.7,8360,147,1,12.00,1,0,6.98,-1.35,0
12:34:28,14.348,1008778,1008777,0,0,1,37.496943,126.957255,0.59,2.8,1,2.8,1,28.6,0,35.46,10.84,65.93,0.8763,50.59,0.502,22,116994,0.586,1,3.5,"-5.67,0.11,9.24","-26.6,6.7,-60.0","87.450,-14.100,22.500",1.10,1.57,0.00,0,9737,8360,8,1.12,37.496942,126.957254,4427,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-96,-88.7,8360,468,1,12.00,1,0,6.98,-1.35,0
12:34:28,14.446,1008884,1008883,0,0,1,37.496943,126.957253,0.58,2.2,1,2.2,1,25.8,0,-9.66,9.52,21.92,0.8944,50.59,0.502,22,117007,0.571,1,1.1,"-4.22,-1.44,8.42","2.3,-16.0,14.8","88.200,-19.950,22.800",1.60,1.85,0.00,0,9738,8360,8,1.26,37.496943,126.957252,4428,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-96,-88.7,8360,574,1,12.00,1,0,6.98,-1.35,0
12:34:28,14.529,1008991,1008990,0,0,1,37.496943,126.957253,0.58,2.2,1,2.2,1,25.7,0,0.00,9.29,26.69,0.9223,50.59,0.502,22,117020,0.571,1,1.1,"-3.97,0.30,8.39","20.2,-16.0,6.9","84.300,-16.050,24.000",0.72,1.33,0.00,0,9739,8360,8,1.26,37.496943,126.957252,4428,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-96,-88.7,8360,681,1,12.00,1,0,6.98,-1.35,0
12:34:28,14.663,1009094,1009093,0,0,1,37.496944,126.957252,0.58,2.0,1,2.0,1,23.0,0,0.40,9.57,9.57,0.9249,50.59,0.502,22,117031,0.586,1,1.6,"-3.87,-0.66,8.72","-3.3,6.3,-6.4","85.050,-15.300,24.750",0.84,0.89,0.00,0,9740,8360,8,1.26,37.496944,126.957252,4429,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-96,-88.7,8360,784,1,12.00,1,0,6.98,-1.35,0
12:34:29,15.686,1009201,1009200,0,0,1,37.496944,126.957252,0.58,2.0,1,2.0,1,23.1,0,-2.52,9.61,32.01,0.9109,50.59,0.502,22,117044,0.586,1,1.6,"-4.30,-0.28,8.59","10.1,28.3,11.0","86.850,-14.700,22.200",0.13,0.91,0.00,0,9741,8360,8,1.26,37.496944,126.957252,4429,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-96,-88.7,8360,891,1,12.00,1,0,6.98,-1.35,0
12:34:30,16.848,1010261,1010260,0,0,1,37.496948,126.957247,0.50,2.8,1,2.8,1,2.2,0,-9.08,10.21,17.34,0.9663,28.59,2.303,22,117171,0.489,1,2.0,"-3.02,-0.06,9.75","6.3,6.1,15.0","77.700,-6.000,23.400",0.94,1.11,0.00,0,9751,8362,7,1.26,37.496947,126.957246,4434,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-87,-88.8,8362,281,1,12.00,1,0,6.98,-1.35,0
12:34:31,17.212,1011416,1011415,0,0,1,37.496949,126.957241,0.41,354.8,1,354.8,1,351.4,0,0.00,9.64,26.84,0.9452,28.59,2.303,22,117310,0.406,1,353.3,"-3.53,0.06,8.97","14.6,21.3,7.3","76.200,-4.500,22.950",0.77,0.97,0.00,0,9762,8362,9,1.26,37.496949,126.957237,4440,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-87,-88.8,8362,1436,1,12.00,1,0,6.98,-1.35,0
12:34:32,18.748,1011631,1011630,0,0,1,37.496949,126.957241,0.42,354.3,1,354.3,1,353.3,0,11.06,9.40,25.62,0.9106,28.59,2.303,22,117336,0.427,1,353.3,"-4.26,0.08,8.38","16.3,-17.3,-9.5","75.150,-1.950,21.750",0.63,1.03,0.00,0,9764,8363,9,1.26,37.496950,126.957236,4441,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-89,-88.8,8363,176,1,12.00,1,0,6.98,-1.35,0
12:34:33,19.438,1013214,1013213,0,0,1,37.496958,126.957230,0.47,3.7,1,3.7,1,352.4,0,-12.49,9.42,16.94,0.9013,28.59,2.303,22,117525,0.478,1,10.5,"-4.39,1.18,8.25","0.7,-0.0,16.9","71.550,6.750,17.400",0.80,1.08,0.00,0,9779,8365,6,1.40,37.496958,126.957230,4449,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-93,-90.0,8365,600,1,12.00,1,0,6.98,-1.35,0
12:34:34,20.790,1013963,1013962,0,0,1,37.496961,126.957228,0.46,7.4,1,7.4,1,358.7,0,16.54,9.29,28.08,0.8524,28.59,2.303,22,117616,0.453,1,4.4,"-5.20,0.07,7.70","-4.7,-7.5,-26.6","70.950,4.200,21.750",0.87,1.73,0.00,0,9786,8366,8,1.40,37.496961,126.957226,4453,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-90,-90.0,8366,399,1,12.00,1,0,6.98,-1.35,0
12:34:36,22.141,1015337,1015336,0,0,1,37.496970,126.957222,0.56,359.4,1,359.4,1,350.2,0,0.17,9.06,32.79,0.8327,28.59,2.303,22,117780,0.566,1,358.8,"-5.35,0.09,7.32","27.0,-13.4,12.9","64.800,14.100,28.050",1.02,1.02,0.00,0,9799,8367,8,1.44,37.496970,126.957222,4460,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-92,-90.4,8367,1143,1,12.00,1,0,6.98,-1.35,0
12:34:37,23.768,1016613,1016612,0,0,1,37.496980,126.957222,0.63,6.6,1,6.6,1,3.4,0,68.99,9.33,72.98,0.8516,28.59,2.303,22,117934,0.638,1,7.4,"-5.93,1.97,6.93","38.8,-3.2,-61.7","80.700,22.950,24.900",1.59,1.68,0.00,0,9811,8367,8,1.44,37.496979,126.957221,4466,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-92,-90.4,8367,2419,1,12.00,1,0,6.98,-1.35,0
12:34:38,24.163,1018314,1018313,0,0,1,37.496989,126.957215,0.57,356.2,1,356.2,1,359.4,0,-5.11,10.17,36.34,0.8700,28.59,2.303,22,118135,0.556,1,351.1,"-5.38,1.00,8.57","-31.0,12.1,-14.6","89.250,14.100,20.250",0.69,1.65,0.00,0,9827,8369,8,1.44,37.496989,126.957215,4475,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-92,-91.3,8369,428,1,12.00,1,0,6.98,-1.35,0
12:34:39,25.083,1018742,1018741,0,0,1,37.496990,126.957213,0.51,353.3,1,353.3,1,359.1,0,10.12,9.63,29.95,0.8527,28.59,2.303,22,118187,0.484,1,351.1,"-5.38,0.81,7.95","29.4,5.4,1.5","85.350,17.100,21.900",0.39,0.64,0.00,0,9831,8369,8,1.33,37.496990,126.957213,4477,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-92,-91.3,8369,856,1,12.00,1,0,6.98,-1.35,0
12:34:39,25.548,1019587,1019586,0,0,1,37.496990,126.957213,0.24,352.5,0,352.5,1,5.9,0,-0.51,9.24,24.51,0.9251,28.59,2.303,22,118287,0.154,1,351.1,"-3.30,2.37,8.30","19.0,2.4,15.3","84.750,20.400,14.550",2.11,2.11,0.00,0,9839,8369,8,1.33,37.496989,126.957213,4481,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-92,-91.3,8369,1701,1,12.00,1,0,6.98,-1.35,0
12:34:40,26.137,1020118,1020117,0,0,1,37.496990,126.957213,0.10,352.5,0,352.5,1,5.0,0,-14.89,9.29,39.15,0.8487,28.59,2.303,22,118350,0.108,1,351.1,"-5.26,0.69,7.63","-36.6,-13.9,-0.2","87.150,17.400,15.900",1.17,1.17,0.00,0,9844,8369,6,1.54,37.496987,126.957213,4484,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-92,-91.3,8369,2232,1,12.00,1,0,6.98,-1.35,0
12:34:40,26.908,1020653,1020652,0,0,1,37.496986,126.957212,0.32,352.5,0,352.1,1,1.9,0,-1.05,9.41,58.49,0.9321,35.08,2.670,22,118415,0.453,1,351.1,"-4.49,3.39,7.54","49.7,16.4,26.1","83.550,17.700,21.750",2.51,2.51,0.00,0,9849,8369,7,1.54,37.496983,126.957211,4486,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-92,-91.3,8369,2767,1,12.00,1,0,6.98,-1.35,0
12:34:44,30.139,1021398,1021397,0,0,1,37.496970,126.957201,1.14,228.9,1,228.9,1,356.1,0,0.00,8.19,43.24,0.8339,35.08,2.670,22,118504,1.374,1,189.8,"-2.60,4.22,6.52","37.9,18.6,9.2","73.350,22.050,19.800",2.88,3.44,0.00,0,9856,8372,8,1.54,37.496969,126.957201,4490,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-90,-90.6,8372,21,1,12.00,1,0,6.98,-1.35,0
12:34:44,30.831,1024652,1024651,0,0,1,37.496903,126.957179,2.56,188.3,1,188.3,1,12.9,1,20.08,7.92,70.69,0.8892,48.71,2.296,22,118883,2.639,1,187.4,"-0.98,2.51,7.45","20.7,58.1,-34.6","67.500,20.400,39.000",2.68,4.53,0.00,0,9887,8381,8,1.44,37.496907,126.957180,4506,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-83,-86.3,8381,215,1,12.00,1,0,6.98,-1.35,0
12:34:45,31.694,1025387,1025386,0,0,1,37.496886,126.957178,2.71,186.1,1,186.1,1,6.1,1,-5.63,10.56,41.23,0.7930,48.71,2.296,22,118964,2.763,1,185.5,"-4.63,5.22,7.92","34.9,8.3,20.4","71.550,13.950,34.650",2.85,4.32,0.00,0,9894,8386,8,1.44,37.496888,126.957179,4510,64,228,3,-1.00,0.00,999.00,0.0,0,39,0,1,-81,-84.1,8386,105,1,12.00,1,0,6.98,-1.35,0
