pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_speed_mps,veh_heading_deg
1786175495.368,26134,0,0,0,0,1,heartbeat,0,87.69,-0.87,9999.0,5.0,0,table,0.0001,table,1,37.496212,126.955315,0.091,0.0,1,0.127,0.0
1786175496.416,26144,0,0,0,0,1,heartbeat,0,87.9,-0.44,9999.0,5.0,0,table,0.0001,table,1,37.496212,126.955322,0.164,0.0,1,0.12,0.0
1786175497.442,26155,0,0,0,0,1,heartbeat,0,87.64,-0.06,9999.0,5.0,0,table,0.0001,table,1,37.496208,126.955322,0.209,0.0,1,0.148,0.0
1786175498.468,26165,0,0,0,0,1,heartbeat,0,87.54,0.04,2112.54,1.6,0,table,0.0,table,1,37.496204,126.955322,0.19,0.0,1,0.21,0.0
1786175499.497,26175,0,0,0,0,1,heartbeat,0,87.2,0.21,421.75,1.6,0,table,0.0,table,1,37.496201,126.955322,0.188,0.0,1,0.154,0.0
1786175500.533,26185,0,0,0,0,1,heartbeat,0,86.58,0.47,186.05,1.6,0,table,0.0,table,1,37.496197,126.95533,0.191,0.0,1,0.164,0.0
1786175501.54,26194,0,0,0,0,1,heartbeat,0,86.65,0.18,482.3,1.6,0,table,0.0001,table,1,37.496193,126.95533,0.155,0.0,1,0.175,0.0
1786175502.581,26204,0,0,0,0,1,heartbeat,0,86.73,0.03,2821.62,1.6,0,table,0.0,table,1,37.496189,126.955322,0.176,0.0,1,0.144,0.0
1786175503.634,26214,0,0,0,0,1,heartbeat,0,87.11,-0.2,9999.0,5.0,0,table,0.0001,table,1,37.496189,126.955315,0.16,0.0,1,0.139,0.0
1786175504.677,26225,0,0,0,0,1,heartbeat,0,87.99,-0.58,9999.0,5.0,0,table,0.0001,table,1,37.496189,126.955307,0.116,0.0,1,0.08,0.0
1786175505.704,26235,0,0,0,0,1,heartbeat,0,89.42,-1.03,9999.0,5.0,0,table,0.0001,table,1,37.496193,126.955299,0.115,0.0,1,0.116,0.0
1786175506.74,26245,0,0,0,0,1,heartbeat,0,90.48,-1.04,9999.0,5.0,0,table,0.0,table,1,37.496193,126.955284,0.122,0.0,1,0.117,0.0
1786175507.769,26255,0,0,0,0,1,heartbeat,0,91.36,-0.97,9999.0,5.0,0,table,0.0001,table,1,37.496197,126.955276,0.117,0.0,1,0.084,0.0
1786175508.777,26264,0,0,0,0,1,heartbeat,0,92.23,-0.89,9999.0,5.0,0,table,0.0001,table,1,37.496197,126.955269,0.22,0.0,1,0.084,0.0
1786175509.823,26274,0,0,0,0,1,heartbeat,0,93.63,-1.17,9999.0,5.0,0,table,0.0,table,1,37.496201,126.955254,0.336,0.0,1,0.088,0.0
1786175510.876,26284,0,0,0,0,1,heartbeat,0,95.34,-1.47,9999.0,5.0,0,table,0.0001,table,1,37.496208,126.955238,0.468,0.0,1,0.149,0.0
1786175511.908,26295,0,0,0,0,1,heartbeat,0,97.04,-1.59,9999.0,5.0,0,table,0.0,table,1,37.496212,126.955223,0.441,0.0,1,0.247,0.0
1786175512.94,26305,0,0,0,0,1,heartbeat,0,97.63,-0.98,9999.0,5.0,0,table,0.0001,table,1,37.496212,126.955223,0.346,0.0,1,0.175,0.0
1786175513.968,26315,0,0,0,0,1,heartbeat,0,97.28,-0.22,9999.0,5.0,0,table,0.0001,table,1,37.496208,126.955223,0.259,0.0,1,0.193,0.0
1786175514.979,26324,0,0,0,0,1,heartbeat,0,96.88,0.09,1029.93,1.6,0,table,0.0,table,1,37.496201,126.955223,0.174,0.0,1,0.21,0.0
1786175516.02,26334,0,0,0,0,1,heartbeat,0,96.34,0.29,329.66,1.6,0,table,0.0,table,1,37.496197,126.955231,0.135,0.0,1,0.179,0.0
1786175517.067,26344,0,0,0,0,1,heartbeat,0,95.64,0.49,197.07,1.6,0,table,0.0,table,1,37.496189,126.955238,0.116,0.0,1,0.275,0.0
1786175518.112,26354,0,0,0,0,1,heartbeat,0,94.98,0.53,180.4,1.6,0,table,0.0,table,1,37.496185,126.955246,0.081,0.0,1,0.212,0.0
1786175519.162,26364,0,0,0,0,1,heartbeat,0,94.27,0.6,157.69,1.6,0,table,0.0,table,1,37.496181,126.955254,0.058,0.0,1,0.193,0.0
1786175520.208,26374,0,0,0,0,1,heartbeat,0,94.0,0.4,234.65,2.78,0,table,0.0,table,1,37.496178,126.955254,0.072,0.0,1,0.193,0.0
1786175521.245,26385,0,0,0,0,1,heartbeat,0,93.86,0.23,399.6,8.0,0,table,0.0,table,1,37.496174,126.955269,0.084,0.0,1,0.267,0.0
1786175522.275,26395,0,0,0,0,1,heartbeat,0,93.07,0.57,162.93,1.6,0,table,0.0,table,1,37.496166,126.955276,0.107,0.0,1,0.267,0.0
1786175523.304,26405,0,0,0,0,1,heartbeat,0,91.83,0.95,96.79,6.88,0,table,0.0,table,1,37.496159,126.955292,0.13,0.0,1,0.267,0.0
1786175526.732,26438,0,0,0,0,1,heartbeat,0,97.01,-4.67,9999.0,5.0,0,table,0.0,table,1,37.49614,126.955322,0.242,0.0,1,0.015,0.0
1786175527.78,26448,0,0,0,0,1,heartbeat,0,98.5,-2.7,9999.0,5.0,0,table,0.0001,table,1,37.49614,126.955322,0.22,0.0,1,0.051,0.0
1786175528.83,26458,0,0,0,0,1,heartbeat,0,98.33,-0.94,9999.0,5.0,0,table,0.0001,table,1,37.49614,126.955322,0.192,0.0,1,0.051,0.0
1786175529.892,26469,0,0,0,0,1,heartbeat,0,97.65,-0.04,9999.0,5.0,0,table,0.0001,table,1,37.496136,126.955322,0.162,0.0,1,0.113,0.0
1786175530.926,26478,0,0,0,0,1,heartbeat,0,96.39,0.66,145.99,1.6,0,table,0.0,table,1,37.496132,126.95533,0.158,0.0,1,0.113,0.0
1786175531.956,26489,0,0,0,0,1,heartbeat,0,95.02,1.02,93.02,1.6,0,table,0.0,table,1,37.496124,126.955338,0.164,0.0,1,0.139,0.0
1786175532.987,26499,0,0,0,0,1,heartbeat,0,94.47,0.72,130.4,1.6,0,table,0.0001,table,1,37.49612,126.955338,0.146,0.0,1,0.08,0.0
1786175534.022,26509,0,0,0,0,1,heartbeat,0,94.44,0.34,278.76,1.6,0,table,0.0,table,1,37.49612,126.955338,0.136,0.0,1,0.071,0.0
1786175535.029,26518,0,0,0,0,1,heartbeat,0,94.36,0.22,419.98,1.6,0,table,0.0,table,1,37.496124,126.955338,0.107,0.0,1,0.136,0.0
1786175536.073,26529,0,0,0,0,1,heartbeat,0,95.34,-0.46,9999.0,5.0,0,table,0.0,table,1,37.496128,126.955322,0.077,0.0,1,0.155,0.0
1786175537.099,26539,0,0,0,0,1,heartbeat,0,96.85,-0.96,9999.0,5.0,0,table,0.0001,table,1,37.496136,126.955315,0.086,0.0,1,0.147,0.0
1786175538.125,26549,0,0,0,0,1,heartbeat,0,98.41,-1.17,9999.0,5.0,0,table,0.0001,table,1,37.496143,126.955299,0.104,0.0,1,0.133,0.0
1786175539.142,26558,0,0,0,0,1,heartbeat,0,99.95,-1.29,9999.0,5.0,0,table,0.0001,table,1,37.496155,126.955284,0.187,0.0,1,0.275,0.0
1786175540.181,26569,0,0,0,0,1,heartbeat,0,101.38,-1.33,9999.0,0.0,0,table,0.0001,table,1,37.496174,126.955254,0.148,0.0,1,0.225,0.0
1786175541.209,26579,0,0,0,0,1,heartbeat,0,103.18,-1.53,9999.0,0.0,0,table,0.0,table,1,37.496181,126.955238,0.124,0.0,1,0.148,0.0
1786175542.235,26589,0,0,0,0,1,heartbeat,0,104.54,-1.35,9999.0,0.0,0,table,0.0001,table,1,37.496189,126.955231,0.109,0.0,1,0.136,0.0
1786175543.243,26598,0,0,0,0,1,heartbeat,0,105.39,-1.03,9999.0,0.0,0,table,0.0001,table,1,37.496189,126.955231,0.109,0.0,1,0.145,0.0
1786175544.291,26608,0,0,0,0,1,heartbeat,0,106.08,-0.78,9999.0,0.0,0,table,0.0001,table,1,37.496193,126.955223,0.099,0.0,1,0.196,0.0
1786175545.34,26618,0,0,0,0,1,heartbeat,0,105.7,-0.14,9999.0,0.0,0,table,0.0001,table,1,37.496193,126.955223,0.12,0.0,1,0.16,0.0
1786175546.389,26628,0,0,0,0,1,heartbeat,0,105.12,0.28,381.05,0.6,0,table,0.0,table,1,37.496189,126.955231,0.087,0.0,1,0.103,0.0
1786175547.426,26639,0,0,0,0,1,heartbeat,0,104.36,0.48,215.67,1.27,0,table,0.0,table,1,37.496189,126.955231,0.121,0.0,1,0.147,0.0
1786175548.458,26649,0,0,0,0,1,heartbeat,0,104.3,0.23,447.42,0.6,0,table,0.0,table,1,37.496189,126.955231,0.101,0.0,1,0.207,0.0
1786175549.49,26659,0,0,0,0,1,heartbeat,0,104.83,-0.24,9999.0,0.0,0,table,0.0001,table,1,37.496193,126.955223,0.139,0.0,1,0.116,0.0
1786175550.495,26668,0,0,0,0,1,heartbeat,0,105.05,-0.17,9999.0,0.0,0,table,0.0001,table,1,37.496189,126.955231,0.152,0.0,1,0.13,0.0
1786175551.542,26678,0,0,0,0,1,heartbeat,0,104.91,-0.0,9999.0,0.0,0,table,0.0,table,1,37.496185,126.955231,0.178,0.0,1,0.201,0.0
1786175552.585,26689,0,0,0,0,1,heartbeat,0,104.26,0.39,264.59,0.6,0,table,0.0001,table,1,37.496181,126.955238,0.294,0.0,1,0.196,0.0
1786175553.613,26699,0,0,0,0,1,heartbeat,0,103.15,0.82,125.72,0.6,0,table,0.0001,table,1,37.496174,126.955246,0.418,0.0,1,0.196,0.0
1786175554.642,26709,0,0,0,0,1,heartbeat,0,101.42,1.31,77.46,0.6,0,table,0.0001,table,1,37.496166,126.955261,0.5,0.0,1,0.196,0.0
1786175557.652,26738,0,0,0,0,1,heartbeat,0,107.66,-5.17,9999.0,0.0,0,table,0.0001,table,1,37.496136,126.955299,0.676,0.0,1,0.242,0.0
1786175558.7,26748,0,0,0,0,1,heartbeat,0,107.1,-1.69,9999.0,0.0,0,table,0.0001,table,1,37.49612,126.955315,0.791,0.0,1,0.242,0.0
1786175559.761,26758,0,0,0,0,1,heartbeat,0,104.09,1.07,97.22,0.6,0,table,0.0001,table,1,37.496105,126.95533,0.946,0.0,1,0.203,0.0
1786175560.81,26768,0,0,0,0,1,heartbeat,0,101.24,1.98,51.05,0.6,0,table,0.0001,table,1,37.49609,126.955338,0.964,0.0,1,0.203,0.0
1786175561.853,26778,0,0,0,0,1,heartbeat,0,99.8,1.64,60.87,1.6,0,table,0.0,table,1,37.496082,126.955345,0.848,0.0,1,0.203,0.0
1786175563.885,26798,1,1,0,0,1,change,0,91.1,7.8,11.68,21.0,1,table,0.0,table,1,37.496082,126.955338,0.406,0.0,1,0.077,0.0
1786175564.934,26808,1,1,1,0,1,heartbeat,0,89.29,3.67,24.32,6.5,0,table,0.0,table,1,37.496086,126.95533,0.336,0.0,1,0.172,0.0
1786175565.991,26819,1,1,1,0,1,heartbeat,0,90.87,0.63,143.72,1.6,0,table,0.0,table,1,37.496086,126.955322,0.305,0.0,1,0.114,0.0
1786175566.217,26821,0,0,1,0,1,change,0,91.47,0.09,975.2,1.6,0,table,0.0,table,1,37.496086,126.955315,0.241,0.0,1,0.114,0.0
1786175567.218,26831,0,0,0,0,1,heartbeat,0,92.65,-0.57,9999.0,5.0,0,table,0.0001,table,1,37.49609,126.955315,0.249,0.0,1,0.173,0.0
1786175568.247,26841,0,0,0,0,1,heartbeat,0,93.29,-0.58,9999.0,5.0,0,table,0.0,table,1,37.49609,126.955307,0.237,0.0,1,0.148,0.0
1786175569.271,26851,0,0,0,0,1,heartbeat,0,93.32,-0.22,9999.0,5.0,0,table,0.0001,table,1,37.496086,126.955315,0.163,0.0,1,0.159,0.0
1786175570.305,26861,0,0,0,0,1,heartbeat,0,92.71,0.24,386.37,1.6,0,table,0.0,table,1,37.496082,126.955315,0.113,0.0,1,0.152,0.0
1786175571.31,26870,0,0,0,0,1,heartbeat,0,92.19,0.4,232.45,1.6,0,table,0.0,table,1,37.496078,126.955322,0.102,0.0,1,0.13,0.0
1786175572.353,26880,0,0,0,0,1,heartbeat,0,91.38,0.59,155.72,1.6,0,table,0.0001,table,1,37.496071,126.955322,0.191,0.0,1,0.132,0.0
1786175573.402,26890,0,0,0,0,1,heartbeat,0,90.5,0.68,133.9,7.59,0,table,0.0,table,1,37.496075,126.955315,0.526,0.0,1,0.153,0.0
1786175574.451,26900,0,0,0,0,1,heartbeat,0,91.8,-0.49,9999.0,5.0,0,table,0.0001,table,1,37.496086,126.955292,0.806,0.0,1,0.084,0.0
1786175575.49,26911,0,0,0,0,1,heartbeat,0,95.28,-2.15,9999.0,5.0,0,table,0.0,table,1,37.496101,126.955261,0.776,0.0,1,0.153,0.0
1786175576.519,26921,0,0,0,0,1,heartbeat,0,98.52,-2.74,9999.0,5.0,0,table,0.0,table,1,37.496113,126.955238,0.748,0.0,1,0.153,0.0
1786175577.546,26931,0,0,0,0,1,heartbeat,0,101.59,-2.92,9999.0,0.0,0,table,0.0001,table,1,37.496132,126.955215,0.761,0.0,1,0.153,0.0
1786175578.573,26941,0,0,0,0,1,heartbeat,0,104.2,-2.75,9999.0,0.0,0,table,0.0001,table,1,37.496147,126.955193,0.828,0.0,1,0.12,0.0
1786175579.599,26951,0,0,0,0,1,heartbeat,0,106.75,-2.62,9999.0,0.0,0,table,0.0,table,1,37.496159,126.95517,0.783,0.0,1,0.163,0.0
1786175580.631,26961,0,0,0,0,1,heartbeat,0,107.76,-1.64,9999.0,0.0,0,table,0.0,table,1,37.496162,126.955162,0.549,0.0,1,0.164,0.0
1786175581.638,26970,0,0,0,0,1,heartbeat,0,107.83,-0.72,9999.0,0.0,0,table,0.0001,table,1,37.496162,126.95517,0.45,0.0,1,0.277,0.0
1786175582.679,26980,0,0,0,0,1,heartbeat,0,106.99,0.11,956.13,0.6,0,table,0.0,table,1,37.496159,126.95517,0.357,0.0,1,0.277,0.0
1786175583.725,26991,0,0,0,0,1,heartbeat,0,106.57,0.25,426.58,0.6,0,table,0.0,table,1,37.496159,126.95517,0.25,0.0,1,0.277,0.0
1786175586.73,27020,0,0,0,0,1,heartbeat,0,120.69,-8.42,9999.0,0.0,0,table,0.0,table,1,37.496166,126.955154,0.237,0.0,1,0.123,0.0
1786175587.738,27030,0,0,0,0,1,heartbeat,0,123.97,-5.42,9999.0,0.0,0,table,0.0,table,1,37.496166,126.955147,0.222,0.0,1,0.129,0.0
1786175588.769,27040,0,0,0,0,1,heartbeat,0,124.77,-2.75,9999.0,0.0,0,table,0.0001,table,1,37.496178,126.955132,0.179,0.0,1,0.129,0.0
1786175589.793,27050,0,0,0,0,1,heartbeat,0,124.68,-1.14,9999.0,0.0,0,table,0.0001,table,1,37.496178,126.955132,0.179,0.0,1,0.292,0.0
1786175590.804,27059,0,0,0,0,1,heartbeat,0,124.11,-0.19,9999.0,0.0,0,table,0.0001,table,1,37.496178,126.955132,0.179,0.0,1,0.292,0.0
1786175594.256,27093,0,0,0,0,1,heartbeat,0,141.21,-9.42,9999.0,0.0,0,table,0.0,table,1,37.49625,126.954979,0.11,0.0,1,0.576,340.09
1786175599.727,27146,0,0,0,0,1,heartbeat,0,133.8,3.69,36.3,0.6,0,table,0.0,table,1,37.496231,126.954987,0.102,0.0,1,0.268,0.0
1786175600.732,27156,0,0,0,0,1,heartbeat,0,131.0,3.25,40.35,0.6,0,table,0.0,table,1,37.49622,126.955002,0.097,0.0,1,0.268,0.0
1786175601.758,27166,0,0,0,0,1,heartbeat,0,129.18,2.42,53.31,0.6,0,table,0.0,table,1,37.496204,126.955017,0.155,0.0,1,0.268,0.0
1786175602.79,27176,0,0,0,0,1,heartbeat,0,127.37,2.04,62.39,0.6,0,table,0.0001,table,1,37.496197,126.955032,0.16,0.0,1,0.268,0.0
