1786177626.244 RX {"type":"cane","node_id":4125577512,"seq":3626,"gps_valid":1,"heading_valid":0,"lat":37.496017,"lng":126.955757,"speed_mps":0.768,"heading_deg":0.00,"node_risk":0,"tx_ms":383224,"rx_ms":85970,"recv_count":150,"lost_count":677,"rssi":-58,"src_mac":"30:76:F5:E7:51:28"}
1786177626.346 RX {"type":"cane","node_id":4125577512,"seq":3627,"gps_valid":1,"heading_valid":0,"lat":37.496017,"lng":126.955757,"speed_mps":0.768,"heading_deg":0.00,"node_risk":0,"tx_ms":383327,"rx_ms":86071,"recv_count":151,"lost_count":677,"rssi":-65,"src_mac":"30:76:F5:E7:51:28"}
1786177626.654 RX {"type":"cane","node_id":4125577512,"seq":3630,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":383637,"rx_ms":86379,"recv_count":152,"lost_count":679,"rssi":-91,"src_mac":"30:76:F5:E7:51:28"}
1786177628.092 RX {"type":"cane","node_id":4125577512,"seq":3644,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":385073,"rx_ms":87816,"recv_count":153,"lost_count":692,"rssi":-62,"src_mac":"30:76:F5:E7:51:28"}
1786177628.201 RX {"type":"cane","node_id":4125577512,"seq":3645,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":385178,"rx_ms":87924,"recv_count":154,"lost_count":692,"rssi":-62,"src_mac":"30:76:F5:E7:51:28"}
1786177628.814 RX {"type":"cane","node_id":4125577512,"seq":3651,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":385796,"rx_ms":88539,"recv_count":155,"lost_count":697,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177628.916 RX {"type":"cane","node_id":4125577512,"seq":3652,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":385899,"rx_ms":88642,"recv_count":156,"lost_count":697,"rssi":-69,"src_mac":"30:76:F5:E7:51:28"}
1786177629.020 RX {"type":"cane","node_id":4125577512,"seq":3653,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":386002,"rx_ms":88745,"recv_count":157,"lost_count":697,"rssi":-68,"src_mac":"30:76:F5:E7:51:28"}
1786177630.670 RX {"type":"cane","node_id":4125577512,"seq":3669,"gps_valid":1,"heading_valid":0,"lat":37.496040,"lng":126.955750,"speed_mps":0.068,"heading_deg":0.00,"node_risk":0,"tx_ms":387649,"rx_ms":90394,"recv_count":158,"lost_count":712,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177631.078 RX {"type":"cane","node_id":4125577512,"seq":3673,"gps_valid":1,"heading_valid":0,"lat":37.496037,"lng":126.955750,"speed_mps":0.159,"heading_deg":0.00,"node_risk":0,"tx_ms":388060,"rx_ms":90802,"recv_count":159,"lost_count":715,"rssi":-62,"src_mac":"30:76:F5:E7:51:28"}
1786177631.284 RX {"type":"cane","node_id":4125577512,"seq":3675,"gps_valid":1,"heading_valid":0,"lat":37.496033,"lng":126.955750,"speed_mps":0.172,"heading_deg":0.00,"node_risk":0,"tx_ms":388266,"rx_ms":91008,"recv_count":160,"lost_count":716,"rssi":-60,"src_mac":"30:76:F5:E7:51:28"}
1786177631.386 RX {"type":"cane","node_id":4125577512,"seq":3676,"gps_valid":1,"heading_valid":0,"lat":37.496029,"lng":126.955757,"speed_mps":0.175,"heading_deg":0.00,"node_risk":0,"tx_ms":388368,"rx_ms":91111,"recv_count":161,"lost_count":716,"rssi":-67,"src_mac":"30:76:F5:E7:51:28"}
1786177633.034 RX {"type":"cane","node_id":4125577512,"seq":3692,"gps_valid":1,"heading_valid":0,"lat":37.496002,"lng":126.955772,"speed_mps":0.055,"heading_deg":0.00,"node_risk":0,"tx_ms":390016,"rx_ms":92759,"recv_count":162,"lost_count":731,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177633.242 RX {"type":"cane","node_id":4125577512,"seq":3694,"gps_valid":1,"heading_valid":0,"lat":37.495998,"lng":126.955772,"speed_mps":0.041,"heading_deg":0.00,"node_risk":0,"tx_ms":390224,"rx_ms":92967,"recv_count":163,"lost_count":732,"rssi":-60,"src_mac":"30:76:F5:E7:51:28"}
1786177633.866 RX {"type":"cane","node_id":4125577512,"seq":3700,"gps_valid":1,"heading_valid":0,"lat":37.495987,"lng":126.955780,"speed_mps":0.065,"heading_deg":0.00,"node_risk":0,"tx_ms":390844,"rx_ms":93590,"recv_count":164,"lost_count":737,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177633.966 RX {"type":"cane","node_id":4125577512,"seq":3701,"gps_valid":1,"heading_valid":0,"lat":37.495983,"lng":126.955780,"speed_mps":0.073,"heading_deg":0.00,"node_risk":0,"tx_ms":390946,"rx_ms":93691,"recv_count":165,"lost_count":737,"rssi":-67,"src_mac":"30:76:F5:E7:51:28"}
1786177634.168 RX {"type":"cane","node_id":4125577512,"seq":3703,"gps_valid":1,"heading_valid":0,"lat":37.495979,"lng":126.955780,"speed_mps":0.096,"heading_deg":0.00,"node_risk":0,"tx_ms":391151,"rx_ms":93894,"recv_count":166,"lost_count":738,"rssi":-85,"src_mac":"30:76:F5:E7:51:28"}
1786177635.611 RX {"type":"cane","node_id":4125577512,"seq":3717,"gps_valid":1,"heading_valid":0,"lat":37.495949,"lng":126.955795,"speed_mps":0.198,"heading_deg":0.00,"node_risk":0,"tx_ms":392592,"rx_ms":95335,"recv_count":167,"lost_count":751,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177636.227 RX {"type":"cane","node_id":4125577512,"seq":3723,"gps_valid":1,"heading_valid":0,"lat":37.495937,"lng":126.955803,"speed_mps":0.220,"heading_deg":0.00,"node_risk":0,"tx_ms":393210,"rx_ms":95953,"recv_count":168,"lost_count":756,"rssi":-57,"src_mac":"30:76:F5:E7:51:28"}
1786177636.329 RX {"type":"cane","node_id":4125577512,"seq":3724,"gps_valid":1,"heading_valid":0,"lat":37.495937,"lng":126.955803,"speed_mps":0.220,"heading_deg":0.00,"node_risk":0,"tx_ms":393313,"rx_ms":96056,"recv_count":169,"lost_count":756,"rssi":-69,"src_mac":"30:76:F5:E7:51:28"}
1786177636.433 RX {"type":"cane","node_id":4125577512,"seq":3725,"gps_valid":1,"heading_valid":0,"lat":37.495930,"lng":126.955803,"speed_mps":0.253,"heading_deg":0.00,"node_risk":0,"tx_ms":393416,"rx_ms":96159,"recv_count":170,"lost_count":756,"rssi":-69,"src_mac":"30:76:F5:E7:51:28"}
1786177638.079 RX {"type":"cane","node_id":4125577512,"seq":3741,"gps_valid":1,"heading_valid":0,"lat":37.495899,"lng":126.955818,"speed_mps":0.389,"heading_deg":0.00,"node_risk":0,"tx_ms":395063,"rx_ms":97805,"recv_count":171,"lost_count":771,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177638.185 RX {"type":"cane","node_id":4125577512,"seq":3742,"gps_valid":1,"heading_valid":0,"lat":37.495899,"lng":126.955818,"speed_mps":0.388,"heading_deg":0.00,"node_risk":0,"tx_ms":395168,"rx_ms":97911,"recv_count":172,"lost_count":771,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177638.289 RX {"type":"cane","node_id":4125577512,"seq":3743,"gps_valid":1,"heading_valid":0,"lat":37.495895,"lng":126.955818,"speed_mps":0.388,"heading_deg":0.00,"node_risk":0,"tx_ms":395272,"rx_ms":98015,"recv_count":173,"lost_count":771,"rssi":-60,"src_mac":"30:76:F5:E7:51:28"}
1786177638.805 RX {"type":"cane","node_id":4125577512,"seq":3748,"gps_valid":1,"heading_valid":0,"lat":37.495888,"lng":126.955818,"speed_mps":0.441,"heading_deg":0.00,"node_risk":0,"tx_ms":395788,"rx_ms":98532,"recv_count":174,"lost_count":775,"rssi":-63,"src_mac":"30:76:F5:E7:51:28"}
1786177638.907 RX {"type":"cane","node_id":4125577512,"seq":3749,"gps_valid":1,"heading_valid":0,"lat":37.495888,"lng":126.955818,"speed_mps":0.441,"heading_deg":0.00,"node_risk":0,"tx_ms":395891,"rx_ms":98634,"recv_count":175,"lost_count":775,"rssi":-64,"src_mac":"30:76:F5:E7:51:28"}
1786177639.011 RX {"type":"cane","node_id":4125577512,"seq":3750,"gps_valid":1,"heading_valid":0,"lat":37.495884,"lng":126.955826,"speed_mps":0.443,"heading_deg":0.00,"node_risk":0,"tx_ms":395994,"rx_ms":98737,"recv_count":176,"lost_count":775,"rssi":-62,"src_mac":"30:76:F5:E7:51:28"}
1786177639.117 RX {"type":"cane","node_id":4125577512,"seq":3751,"gps_valid":1,"heading_valid":0,"lat":37.495884,"lng":126.955826,"speed_mps":0.443,"heading_deg":0.00,"node_risk":0,"tx_ms":396098,"rx_ms":98843,"recv_count":177,"lost_count":775,"rssi":-70,"src_mac":"30:76:F5:E7:51:28"}
1786177640.667 RX {"type":"cane","node_id":4125577512,"seq":3766,"gps_valid":1,"heading_valid":0,"lat":37.495861,"lng":126.955833,"speed_mps":0.508,"heading_deg":0.00,"node_risk":0,"tx_ms":397645,"rx_ms":100392,"recv_count":178,"lost_count":789,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177641.292 RX {"type":"cane","node_id":4125577512,"seq":3772,"gps_valid":1,"heading_valid":0,"lat":37.495857,"lng":126.955833,"speed_mps":0.439,"heading_deg":0.00,"node_risk":0,"tx_ms":398262,"rx_ms":101019,"recv_count":179,"lost_count":794,"rssi":-54,"src_mac":"30:76:F5:E7:51:28"}
1786177641.382 RX {"type":"cane","node_id":4125577512,"seq":3773,"gps_valid":1,"heading_valid":0,"lat":37.495857,"lng":126.955833,"speed_mps":0.411,"heading_deg":0.00,"node_risk":0,"tx_ms":398364,"rx_ms":101108,"recv_count":180,"lost_count":794,"rssi":-54,"src_mac":"30:76:F5:E7:51:28"}
1786177643.028 RX {"type":"cane","node_id":4125577512,"seq":3789,"gps_valid":1,"heading_valid":0,"lat":37.495861,"lng":126.955833,"speed_mps":0.149,"heading_deg":0.00,"node_risk":0,"tx_ms":400013,"rx_ms":102756,"recv_count":181,"lost_count":809,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177643.240 RX {"type":"cane","node_id":4125577512,"seq":3791,"gps_valid":1,"heading_valid":0,"lat":37.495861,"lng":126.955826,"speed_mps":0.126,"heading_deg":0.00,"node_risk":0,"tx_ms":400221,"rx_ms":102968,"recv_count":182,"lost_count":810,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177643.958 RX {"type":"cane","node_id":4125577512,"seq":3798,"gps_valid":1,"heading_valid":0,"lat":37.495861,"lng":126.955826,"speed_mps":0.106,"heading_deg":0.00,"node_risk":0,"tx_ms":400943,"rx_ms":103686,"recv_count":183,"lost_count":816,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177645.602 RX {"type":"cane","node_id":4125577512,"seq":3814,"gps_valid":1,"heading_valid":0,"lat":37.495865,"lng":126.955833,"speed_mps":0.255,"heading_deg":0.00,"node_risk":0,"tx_ms":402587,"rx_ms":105330,"recv_count":184,"lost_count":831,"rssi":-55,"src_mac":"30:76:F5:E7:51:28"}
1786177645.706 RX {"type":"cane","node_id":4125577512,"seq":3815,"gps_valid":1,"heading_valid":0,"lat":37.495865,"lng":126.955833,"speed_mps":0.255,"heading_deg":0.00,"node_risk":0,"tx_ms":402690,"rx_ms":105433,"recv_count":185,"lost_count":831,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177646.222 RX {"type":"cane","node_id":4125577512,"seq":3820,"gps_valid":1,"heading_valid":0,"lat":37.495869,"lng":126.955833,"speed_mps":0.144,"heading_deg":0.00,"node_risk":0,"tx_ms":403205,"rx_ms":105948,"recv_count":186,"lost_count":835,"rssi":-55,"src_mac":"30:76:F5:E7:51:28"}
1786177646.323 RX {"type":"cane","node_id":4125577512,"seq":3821,"gps_valid":1,"heading_valid":0,"lat":37.495869,"lng":126.955833,"speed_mps":0.144,"heading_deg":0.00,"node_risk":0,"tx_ms":403308,"rx_ms":106051,"recv_count":187,"lost_count":835,"rssi":-60,"src_mac":"30:76:F5:E7:51:28"}
1786177646.425 RX {"type":"cane","node_id":4125577512,"seq":3822,"gps_valid":1,"heading_valid":0,"lat":37.495869,"lng":126.955833,"speed_mps":0.126,"heading_deg":0.00,"node_risk":0,"tx_ms":403411,"rx_ms":106154,"recv_count":188,"lost_count":835,"rssi":-58,"src_mac":"30:76:F5:E7:51:28"}
1786177648.079 RX {"type":"cane","node_id":4125577512,"seq":3838,"gps_valid":1,"heading_valid":0,"lat":37.495884,"lng":126.955826,"speed_mps":0.126,"heading_deg":0.00,"node_risk":0,"tx_ms":405059,"rx_ms":107806,"recv_count":189,"lost_count":850,"rssi":-55,"src_mac":"30:76:F5:E7:51:28"}
1786177648.283 RX {"type":"cane","node_id":4125577512,"seq":3840,"gps_valid":1,"heading_valid":0,"lat":37.495884,"lng":126.955826,"speed_mps":0.140,"heading_deg":0.00,"node_risk":0,"tx_ms":405267,"rx_ms":108011,"recv_count":190,"lost_count":851,"rssi":-55,"src_mac":"30:76:F5:E7:51:28"}
1786177648.903 RX {"type":"cane","node_id":4125577512,"seq":3846,"gps_valid":1,"heading_valid":0,"lat":37.495895,"lng":126.955826,"speed_mps":0.177,"heading_deg":0.00,"node_risk":0,"tx_ms":405885,"rx_ms":108630,"recv_count":191,"lost_count":856,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177649.003 RX {"type":"cane","node_id":4125577512,"seq":3847,"gps_valid":1,"heading_valid":0,"lat":37.495899,"lng":126.955826,"speed_mps":0.190,"heading_deg":0.00,"node_risk":0,"tx_ms":405988,"rx_ms":108731,"recv_count":192,"lost_count":856,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177650.653 RX {"type":"cane","node_id":4125577512,"seq":3863,"gps_valid":1,"heading_valid":0,"lat":37.495918,"lng":126.955818,"speed_mps":0.224,"heading_deg":0.00,"node_risk":0,"tx_ms":407638,"rx_ms":110381,"recv_count":193,"lost_count":871,"rssi":-57,"src_mac":"30:76:F5:E7:51:28"}
1786177651.271 RX {"type":"cane","node_id":4125577512,"seq":3869,"gps_valid":1,"heading_valid":0,"lat":37.495918,"lng":126.955818,"speed_mps":0.198,"heading_deg":0.00,"node_risk":0,"tx_ms":408254,"rx_ms":110998,"recv_count":194,"lost_count":876,"rssi":-55,"src_mac":"30:76:F5:E7:51:28"}
1786177651.373 RX {"type":"cane","node_id":4125577512,"seq":3870,"gps_valid":1,"heading_valid":0,"lat":37.495922,"lng":126.955818,"speed_mps":0.201,"heading_deg":0.00,"node_risk":0,"tx_ms":408356,"rx_ms":111101,"recv_count":195,"lost_count":876,"rssi":-57,"src_mac":"30:76:F5:E7:51:28"}
1786177651.575 RX {"type":"cane","node_id":4125577512,"seq":3872,"gps_valid":1,"heading_valid":0,"lat":37.495922,"lng":126.955811,"speed_mps":0.204,"heading_deg":0.00,"node_risk":0,"tx_ms":408561,"rx_ms":111304,"recv_count":196,"lost_count":877,"rssi":-83,"src_mac":"30:76:F5:E7:51:28"}
1786177651.679 RX {"type":"cane","node_id":4125577512,"seq":3873,"gps_valid":1,"heading_valid":0,"lat":37.495922,"lng":126.955811,"speed_mps":0.204,"heading_deg":0.00,"node_risk":0,"tx_ms":408664,"rx_ms":111406,"recv_count":197,"lost_count":877,"rssi":-83,"src_mac":"30:76:F5:E7:51:28"}
1786177653.021 RX {"type":"cane","node_id":4125577512,"seq":3886,"gps_valid":1,"heading_valid":0,"lat":37.495934,"lng":126.955811,"speed_mps":0.265,"heading_deg":0.00,"node_risk":0,"tx_ms":410001,"rx_ms":112748,"recv_count":198,"lost_count":889,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177653.119 RX {"type":"cane","node_id":4125577512,"seq":3887,"gps_valid":1,"heading_valid":0,"lat":37.495934,"lng":126.955811,"speed_mps":0.265,"heading_deg":0.00,"node_risk":0,"tx_ms":410104,"rx_ms":112847,"recv_count":199,"lost_count":889,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177653.231 RX {"type":"cane","node_id":4125577512,"seq":3888,"gps_valid":1,"heading_valid":0,"lat":37.495937,"lng":126.955811,"speed_mps":0.280,"heading_deg":0.00,"node_risk":0,"tx_ms":410209,"rx_ms":112959,"recv_count":200,"lost_count":889,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177653.851 RX {"type":"cane","node_id":4125577512,"seq":3894,"gps_valid":1,"heading_valid":0,"lat":37.495945,"lng":126.955811,"speed_mps":0.345,"heading_deg":0.00,"node_risk":0,"tx_ms":410828,"rx_ms":113579,"recv_count":201,"lost_count":894,"rssi":-58,"src_mac":"30:76:F5:E7:51:28"}
1786177653.945 RX {"type":"cane","node_id":4125577512,"seq":3895,"gps_valid":1,"heading_valid":0,"lat":37.495945,"lng":126.955811,"speed_mps":0.345,"heading_deg":0.00,"node_risk":0,"tx_ms":410931,"rx_ms":113674,"recv_count":202,"lost_count":894,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177655.696 RX {"type":"cane","node_id":4125577512,"seq":3912,"gps_valid":1,"heading_valid":0,"lat":37.495949,"lng":126.955811,"speed_mps":0.188,"heading_deg":0.00,"node_risk":0,"tx_ms":412682,"rx_ms":115425,"recv_count":203,"lost_count":910,"rssi":-55,"src_mac":"30:76:F5:E7:51:28"}
1786177656.317 RX {"type":"cane","node_id":4125577512,"seq":3918,"gps_valid":1,"heading_valid":0,"lat":37.495949,"lng":126.955811,"speed_mps":0.169,"heading_deg":0.00,"node_risk":0,"tx_ms":413300,"rx_ms":116045,"recv_count":204,"lost_count":915,"rssi":-55,"src_mac":"30:76:F5:E7:51:28"}
1786177656.416 RX {"type":"cane","node_id":4125577512,"seq":3919,"gps_valid":1,"heading_valid":0,"lat":37.495953,"lng":126.955811,"speed_mps":0.195,"heading_deg":0.00,"node_risk":0,"tx_ms":413403,"rx_ms":116146,"recv_count":205,"lost_count":915,"rssi":-57,"src_mac":"30:76:F5:E7:51:28"}
1786177658.066 RX {"type":"cane","node_id":4125577512,"seq":3935,"gps_valid":1,"heading_valid":0,"lat":37.495956,"lng":126.955811,"speed_mps":0.130,"heading_deg":0.00,"node_risk":0,"tx_ms":415053,"rx_ms":117795,"recv_count":206,"lost_count":930,"rssi":-57,"src_mac":"30:76:F5:E7:51:28"}
1786177658.276 RX {"type":"cane","node_id":4125577512,"seq":3937,"gps_valid":1,"heading_valid":0,"lat":37.495956,"lng":126.955811,"speed_mps":0.097,"heading_deg":0.00,"node_risk":0,"tx_ms":415261,"rx_ms":118004,"recv_count":207,"lost_count":931,"rssi":-57,"src_mac":"30:76:F5:E7:51:28"}
1786177658.480 RX {"type":"cane","node_id":4125577512,"seq":3939,"gps_valid":1,"heading_valid":0,"lat":37.495960,"lng":126.955811,"speed_mps":0.065,"heading_deg":0.00,"node_risk":0,"tx_ms":415467,"rx_ms":118209,"recv_count":208,"lost_count":932,"rssi":-90,"src_mac":"30:76:F5:E7:51:28"}
1786177658.892 RX {"type":"cane","node_id":4125577512,"seq":3943,"gps_valid":1,"heading_valid":0,"lat":37.495960,"lng":126.955811,"speed_mps":0.063,"heading_deg":0.00,"node_risk":0,"tx_ms":415879,"rx_ms":118622,"recv_count":209,"lost_count":935,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177658.998 RX {"type":"cane","node_id":4125577512,"seq":3944,"gps_valid":1,"heading_valid":0,"lat":37.495960,"lng":126.955811,"speed_mps":0.063,"heading_deg":0.00,"node_risk":0,"tx_ms":415982,"rx_ms":118726,"recv_count":210,"lost_count":935,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177660.646 RX {"type":"cane","node_id":4125577512,"seq":3960,"gps_valid":1,"heading_valid":0,"lat":37.495972,"lng":126.955811,"speed_mps":0.145,"heading_deg":0.00,"node_risk":0,"tx_ms":417632,"rx_ms":120375,"recv_count":211,"lost_count":950,"rssi":-56,"src_mac":"30:76:F5:E7:51:28"}
1786177661.271 RX {"type":"cane","node_id":4125577512,"seq":3966,"gps_valid":1,"heading_valid":0,"lat":37.495972,"lng":126.955811,"speed_mps":0.145,"heading_deg":0.00,"node_risk":0,"tx_ms":418249,"rx_ms":120999,"recv_count":212,"lost_count":955,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177661.366 RX {"type":"cane","node_id":4125577512,"seq":3967,"gps_valid":1,"heading_valid":0,"lat":37.495972,"lng":126.955811,"speed_mps":0.145,"heading_deg":0.00,"node_risk":0,"tx_ms":418352,"rx_ms":121095,"recv_count":213,"lost_count":955,"rssi":-61,"src_mac":"30:76:F5:E7:51:28"}
1786177663.115 RX {"type":"cane","node_id":4125577512,"seq":3984,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":420102,"rx_ms":122845,"recv_count":214,"lost_count":971,"rssi":-60,"src_mac":"30:76:F5:E7:51:28"}
1786177663.221 RX {"type":"cane","node_id":4125577512,"seq":3985,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":420207,"rx_ms":122951,"recv_count":215,"lost_count":971,"rssi":-60,"src_mac":"30:76:F5:E7:51:28"}
1786177663.841 RX {"type":"cane","node_id":4125577512,"seq":3991,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":420826,"rx_ms":123571,"recv_count":216,"lost_count":976,"rssi":-59,"src_mac":"30:76:F5:E7:51:28"}
1786177663.941 RX {"type":"cane","node_id":4125577512,"seq":3992,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":420928,"rx_ms":123671,"recv_count":217,"lost_count":976,"rssi":-60,"src_mac":"30:76:F5:E7:51:28"}
1786177664.045 RX {"type":"cane","node_id":4125577512,"seq":3993,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":421032,"rx_ms":123774,"recv_count":218,"lost_count":976,"rssi":-61,"src_mac":"30:76:F5:E7:51:28"}
1786177665.691 RX {"type":"cane","node_id":4125577512,"seq":4009,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":422674,"rx_ms":125421,"recv_count":219,"lost_count":991,"rssi":-57,"src_mac":"30:76:F5:E7:51:28"}
1786177666.309 RX {"type":"cane","node_id":4125577512,"seq":4015,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":423292,"rx_ms":126038,"recv_count":220,"lost_count":996,"rssi":-58,"src_mac":"30:76:F5:E7:51:28"}
1786177666.407 RX {"type":"cane","node_id":4125577512,"seq":4016,"gps_valid":0,"heading_valid":0,"lat":0.000000,"lng":0.000000,"speed_mps":0.000,"heading_deg":0.00,"node_risk":0,"tx_ms":423395,"rx_ms":126138,"recv_count":221,"lost_count":996,"rssi":-60,"src_mac":"30:76:F5:E7:51:28"}
