pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_speed_mps,veh_heading_deg
1786537980.524,12694,2,2,0,0,1,change,0,4.58,0.69,6.63,48.0,2,table,0.0035,table,1,37.496513,126.957504,0.032,0.0,1,0.762,68.84
1786537981.775,12710,2,2,0,0,1,heartbeat,0,2.07,0.1,21.36,33.0,1,table,0.0001,table,1,37.496517,126.957504,0.026,0.0,1,0.857,81.28
1786537983.163,12720,2,2,2,0,1,heartbeat,0,1.82,0.34,5.37,48.0,2,table,0.0004,table,1,37.496517,126.957504,0.034,0.0,1,0.981,88.34
1786537983.365,12725,3,3,2,0,1,change,0,0.32,0.8,0.4,68.0,3,safety_floor,0.0069,table,1,37.496517,126.957504,0.036,0.0,1,1.054,93.42
1786537984.619,12735,3,3,3,0,1,heartbeat,0,4.91,-3.09,9999.0,30.0,1,table,0.0003,table,1,37.496517,126.957504,0.026,0.0,1,0.85,93.27
1786537985.625,12743,1,1,3,0,1,change,0,5.37,-1.58,9999.0,30.0,1,table,0.0003,table,1,37.496517,126.957504,0.041,0.0,1,0.836,95.49
1786537986.653,12752,1,1,3,0,1,heartbeat,0,5.43,-0.74,9999.0,30.0,1,table,0.0003,table,1,37.496517,126.957504,0.06,0.0,1,0.742,114.48
1786537987.693,12764,1,1,0,0,1,heartbeat,0,5.09,-0.29,9999.0,30.0,1,table,0.0001,table,1,37.496521,126.957504,0.047,0.0,1,0.164,119.43
1786537988.727,12773,1,1,0,0,1,heartbeat,0,4.3,0.31,13.84,26.74,1,table,0.0012,table,1,37.496521,126.957512,0.116,0.0,1,0.055,119.43
1786538139.819,14234,1,1,0,0,1,heartbeat,0,6.22,-0.66,9999.0,30.0,1,table,0.0003,table,1,37.496529,126.957497,0.14,0.0,1,0.024,0.0
1786538140.877,14243,1,1,1,0,1,heartbeat,0,6.22,-0.25,9999.0,30.0,1,table,0.0002,table,1,37.496529,126.957497,0.239,0.0,1,0.016,0.0
1786538357.123,1598,2,2,0,0,1,change,0,3.54,-0.0,9999.0,30.0,1,table,0.8804,model,1,37.49649,126.957474,0.054,0.0,1,0.723,246.65
1786538358.167,1607,2,2,2,0,1,heartbeat,0,4.05,-0.2,9999.0,30.0,1,table,0.0018,table,1,37.49649,126.957474,0.043,0.0,1,0.723,246.65
1786538359.222,1618,2,2,2,0,1,heartbeat,0,4.0,-0.04,9999.0,30.0,1,table,0.0017,table,1,37.49649,126.957474,0.031,0.0,1,0.723,246.62
1786538359.267,1619,1,1,2,0,1,change,0,4.0,-0.05,9999.0,30.0,1,table,0.0018,table,1,37.49649,126.957474,0.031,0.0,1,0.723,246.62
1786538360.3,1629,1,1,2,0,1,heartbeat,0,4.23,-6.31,9999.0,30.0,1,table,0.0007,table,1,37.49649,126.957474,0.032,0.0,1,0.041,0.0
1786538361.33,1639,1,1,1,0,1,heartbeat,0,9.14,-4.95,9999.0,30.0,1,table,0.0008,table,1,37.49649,126.957474,0.032,0.0,1,0.064,0.0
1786538362.335,1648,1,1,1,0,1,heartbeat,0,8.17,-1.46,9999.0,30.0,1,table,0.0024,table,1,37.49649,126.957481,0.032,0.0,1,0.086,0.0
1786538363.371,1658,1,1,1,0,1,heartbeat,0,6.74,0.11,62.06,21.92,1,table,0.0007,table,1,37.49649,126.957481,0.028,0.0,1,0.086,0.0
1786538364.426,1669,1,1,1,0,1,heartbeat,0,6.24,0.29,21.62,33.0,1,table,0.0015,table,1,37.49649,126.957481,0.018,0.0,1,0.087,0.0
1786538365.459,1679,1,1,1,0,1,heartbeat,0,6.22,0.13,48.68,18.36,0,table,0.0029,table,1,37.49649,126.957481,0.035,0.0,1,0.09,0.0
1786538366.493,1689,1,1,1,0,1,heartbeat,0,6.3,0.01,430.54,13.24,0,table,0.0114,table,1,37.49649,126.957481,0.042,0.0,1,0.104,0.0
1786538367.562,1698,1,1,1,0,1,heartbeat,0,6.35,-0.02,9999.0,30.0,1,table,0.0004,table,1,37.49649,126.957481,0.028,0.0,1,0.137,0.0
1786538368.563,1709,1,1,1,0,1,heartbeat,0,6.41,-0.05,9999.0,30.0,1,table,0.0012,table,1,37.49649,126.957481,0.016,0.0,1,0.128,0.0
1786538369.61,1719,1,1,1,0,1,heartbeat,0,6.8,-0.27,9999.0,30.0,1,table,0.0008,table,1,37.49649,126.957481,0.049,0.0,1,0.09,0.0
1786538370.64,1729,1,1,1,0,1,heartbeat,0,7.33,-0.39,9999.0,30.0,1,table,0.0008,table,1,37.49649,126.957481,0.038,0.0,1,0.047,0.0
1786538371.665,1739,1,1,0,0,1,heartbeat,0,7.42,-0.21,9999.0,30.0,1,table,0.0008,table,1,37.49649,126.957481,0.065,0.0,1,0.052,0.0
1786538372.682,1748,1,1,0,0,1,heartbeat,0,7.51,-0.17,9999.0,30.0,1,table,0.0002,table,1,37.496487,126.957481,0.209,0.0,1,0.065,0.0
1786538373.725,1758,1,1,1,0,1,heartbeat,0,7.65,-0.15,9999.0,30.0,1,table,0.0002,table,1,37.496487,126.957481,0.115,0.0,1,0.04,0.0
1786538374.757,1769,1,1,1,0,1,heartbeat,0,7.54,0.01,862.97,10.46,0,table,0.0045,table,1,37.49649,126.957481,0.053,0.0,1,0.023,0.0
1786538375.821,1777,1,1,1,0,1,heartbeat,0,7.57,-0.03,9999.0,30.0,1,table,0.0002,table,1,37.49649,126.957481,0.098,0.0,1,0.011,0.0
1786538376.871,1788,1,1,1,0,1,heartbeat,0,7.64,-0.05,9999.0,30.0,1,table,0.0004,table,1,37.49649,126.957481,0.029,0.0,1,0.006,0.0
1786538377.965,1800,1,1,1,0,1,heartbeat,0,7.59,0.02,324.79,10.04,0,table,0.0049,table,1,37.496494,126.957481,0.036,0.0,1,0.005,0.0
1786538379.002,1810,1,1,1,0,1,heartbeat,0,7.43,0.08,89.09,10.25,0,table,0.0008,table,1,37.496494,126.957481,0.019,0.0,1,0.003,0.0
1786538380.015,1819,1,1,1,0,1,heartbeat,0,7.58,-0.05,9999.0,30.0,1,table,0.0004,table,1,37.496494,126.957481,0.037,0.0,1,0.006,0.0
1786538381.059,1829,1,1,1,0,1,heartbeat,0,8.52,-0.58,9999.0,30.0,1,table,0.0001,table,1,37.496494,126.957474,0.107,0.0,1,0.006,0.0
1786538382.109,1838,1,1,1,0,1,heartbeat,0,8.87,-0.42,9999.0,30.0,1,table,0.0001,table,1,37.496498,126.957474,0.105,0.0,1,0.005,0.0
1786538383.147,1849,1,1,1,0,1,heartbeat,0,8.73,-0.1,9999.0,30.0,1,table,0.0002,table,1,37.496498,126.957474,0.053,0.0,1,0.005,0.0
1786538384.184,1859,1,1,1,0,1,heartbeat,0,8.93,-0.2,9999.0,30.0,1,table,0.0001,table,1,37.496498,126.957466,0.031,0.0,1,0.008,0.0
1786538385.213,1868,1,1,1,0,1,heartbeat,0,9.53,-0.39,9999.0,30.0,1,table,0.0001,table,1,37.496498,126.957466,0.026,0.0,1,0.215,0.0
1786538386.251,1879,1,1,1,0,1,heartbeat,0,9.68,-0.25,9999.0,30.0,1,table,0.0003,table,1,37.496498,126.957466,0.049,0.0,1,0.341,0.0
1786538387.293,1889,1,1,1,0,1,heartbeat,0,8.98,0.28,32.62,10.06,0,table,0.0005,table,1,37.496498,126.957466,0.035,0.0,1,0.59,278.69
1786538388.358,1898,1,1,1,0,1,heartbeat,0,8.15,0.53,15.52,20.69,1,table,0.0011,table,1,37.496498,126.957466,0.079,0.0,1,0.727,278.53
1786538389.392,1908,1,1,1,0,1,heartbeat,0,7.41,0.51,14.42,11.48,0,table,0.0005,table,1,37.496494,126.957466,0.054,0.0,1,0.711,278.98
1786538390.401,1920,1,1,1,0,1,heartbeat,0,7.43,0.23,31.86,9.87,0,table,0.0019,table,1,37.496494,126.957458,0.041,0.0,1,0.669,279.71
1786538391.068,1926,0,0,1,0,1,change,0,7.17,0.28,25.45,14.1,0,table,0.0012,table,1,37.496494,126.957458,0.069,0.0,1,0.669,279.71
1786538391.227,1928,1,1,0,0,1,change,0,6.98,0.4,17.26,23.09,1,table,0.0005,table,1,37.496498,126.957458,0.083,0.0,1,0.669,279.71
1786538392.259,1938,1,1,0,0,1,heartbeat,0,6.21,0.55,11.36,26.55,1,table,0.0002,table,1,37.496498,126.957458,0.038,0.0,1,0.659,279.58
1786538393.27,1946,1,1,0,0,1,heartbeat,0,6.05,0.28,21.6,21.08,1,table,0.0019,table,1,37.496498,126.957451,0.027,0.0,1,0.428,261.57
1786538394.32,1958,1,1,0,0,1,heartbeat,0,6.45,-0.08,9999.0,30.0,1,table,0.0001,table,1,37.496498,126.957451,0.083,0.0,1,0.428,261.42
1786538395.39,1967,1,1,0,0,1,heartbeat,0,6.68,-0.15,9999.0,30.0,1,table,0.0002,table,1,37.496498,126.957451,0.069,0.0,1,0.268,261.42
1786538396.39,1978,1,1,0,0,1,heartbeat,0,6.66,-0.05,9999.0,30.0,1,table,0.0003,table,1,37.496498,126.957451,0.133,0.0,1,0.275,261.42
1786538397.479,1987,1,1,0,0,1,heartbeat,0,6.4,0.16,39.53,21.38,1,table,0.004,table,1,37.496498,126.957451,0.064,0.0,1,0.256,261.42
1786538398.521,1998,1,1,1,0,1,heartbeat,0,5.89,0.36,16.51,21.54,1,table,0.0004,table,1,37.496498,126.957451,0.026,0.0,1,0.388,261.42
1786538399.56,2008,1,1,1,0,1,heartbeat,0,6.03,0.04,155.63,14.45,0,table,0.0008,table,1,37.496494,126.957451,0.061,0.0,1,0.238,261.42
1786538400.636,2019,1,1,1,0,1,heartbeat,0,5.79,0.15,39.74,16.63,0,table,0.0002,table,1,37.496494,126.957458,0.14,0.0,1,0.238,261.42
1786538401.772,2030,1,1,0,0,1,heartbeat,0,5.93,0.01,676.01,14.92,0,table,0.0011,table,1,37.49649,126.957458,0.061,0.0,1,0.079,261.42
1786538402.815,2040,1,1,1,0,1,heartbeat,0,5.71,0.11,54.05,16.56,0,table,0.0006,table,1,37.496487,126.957466,0.057,0.0,1,0.204,261.42
1786538403.828,2049,1,1,1,0,1,heartbeat,0,5.71,-0.03,9999.0,30.0,1,table,0.0001,table,1,37.496487,126.957466,0.067,0.0,1,0.452,276.79
1786538404.864,2059,1,1,1,0,1,heartbeat,0,5.48,0.03,188.16,17.29,0,table,0.0009,table,1,37.496487,126.957466,0.057,0.0,1,0.506,274.75
1786538405.877,2069,1,1,1,0,1,heartbeat,0,5.51,-0.09,9999.0,30.0,1,table,0.0002,table,1,37.496487,126.957466,0.039,0.0,1,0.441,274.75
1786538406.905,2078,1,1,1,0,1,heartbeat,0,5.53,-0.05,9999.0,30.0,1,table,0.0011,table,1,37.496487,126.957466,0.047,0.0,1,0.328,274.75
1786538407.953,2087,1,1,1,0,1,heartbeat,0,5.87,-0.24,9999.0,30.0,1,table,0.0002,table,1,37.496483,126.957466,0.038,0.0,1,0.442,267.29
1786538408.997,2099,1,1,1,0,1,heartbeat,0,5.65,0.06,91.32,16.53,0,table,0.0001,table,1,37.496487,126.957466,0.067,0.0,1,0.478,262.17
1786538411.105,2120,1,1,0,0,1,heartbeat,0,5.01,0.16,32.17,20.65,1,table,0.0001,table,1,37.496487,126.957466,0.029,0.0,1,0.568,235.04
1786538412.142,2130,1,1,0,0,1,heartbeat,0,4.92,0.12,41.87,24.88,1,table,0.0001,table,1,37.496487,126.957466,0.047,0.0,1,0.568,235.04
1786538413.176,2140,1,1,0,0,1,heartbeat,0,4.95,0.04,120.03,33.0,1,table,0.0028,table,1,37.496487,126.957466,0.107,0.0,1,0.568,129.76
1786538414.36,2150,1,1,1,0,1,heartbeat,0,4.86,0.02,273.6,20.54,1,table,0.0018,table,1,37.49649,126.957466,0.083,0.0,1,0.293,0.0
1786538415.775,2165,1,1,1,0,1,heartbeat,0,4.67,-0.11,9999.0,30.0,1,table,0.0004,table,1,37.496487,126.957466,0.065,0.0,1,0.391,0.0
1786538417.153,2178,1,1,1,0,1,heartbeat,0,5.35,-0.41,9999.0,30.0,1,table,0.0001,table,1,37.496483,126.957481,0.049,0.0,1,0.391,0.0
1786538418.165,2188,1,1,1,0,1,heartbeat,0,5.57,-0.36,9999.0,30.0,1,table,0.0001,table,1,37.496479,126.957481,0.05,0.0,1,0.259,0.0
1786538419.254,2197,1,1,0,0,1,heartbeat,0,5.96,-0.39,9999.0,30.0,1,table,0.0001,table,1,37.496475,126.957489,0.053,0.0,1,0.417,100.85
1786538420.333,2209,1,1,0,0,1,heartbeat,0,5.77,-0.08,9999.0,30.0,1,table,0.0001,table,1,37.496471,126.957497,0.084,0.0,1,0.449,101.21
1786538421.776,2223,1,1,0,0,1,heartbeat,0,6.23,-0.26,9999.0,30.0,1,table,0.0001,table,1,37.496468,126.957504,0.078,0.0,1,0.263,102.95
1786538422.801,2231,1,1,0,0,1,heartbeat,0,6.14,-0.04,9999.0,30.0,1,table,0.0001,table,1,37.496468,126.957504,0.061,0.0,1,0.408,101.53
1786538423.826,2242,1,1,0,0,1,heartbeat,0,5.43,0.38,14.25,33.0,1,table,0.0,table,1,37.496471,126.957504,0.087,0.0,1,0.403,96.01
1786538424.898,2253,1,1,0,0,1,heartbeat,0,5.03,0.24,21.22,20.48,1,table,0.0003,table,1,37.496471,126.957497,0.052,0.0,1,0.655,94.24
1786538425.917,2261,1,1,0,0,1,heartbeat,0,4.4,0.23,19.32,23.34,1,table,0.0006,table,1,37.496475,126.957497,0.032,0.0,1,0.849,97.44
1786538426.945,2269,1,1,1,0,1,heartbeat,0,4.17,-0.08,9999.0,30.0,1,table,0.0001,table,1,37.496479,126.957489,0.094,0.0,1,0.852,94.74
1786538427.972,2280,1,1,1,0,1,heartbeat,0,4.51,-0.52,9999.0,30.0,1,table,0.0001,table,1,37.496483,126.957489,0.06,0.0,1,0.677,95.02
1786538429.01,2292,1,1,1,0,1,heartbeat,0,4.51,-0.23,9999.0,30.0,1,table,0.0001,table,1,37.496483,126.957489,0.058,0.0,1,0.097,95.0
1786538430.054,2300,1,1,0,0,1,heartbeat,0,4.37,-0.02,9999.0,30.0,1,table,0.0004,table,1,37.496483,126.957489,0.029,0.0,1,0.158,95.0
1786538431.076,2312,1,1,0,0,1,heartbeat,0,4.73,-0.13,9999.0,30.0,1,table,0.0003,table,1,37.496483,126.957489,0.078,0.0,1,0.413,87.37
1786538432.088,2319,1,1,0,0,1,heartbeat,0,4.89,-0.14,9999.0,30.0,1,table,0.0002,table,1,37.496483,126.957489,0.053,0.0,1,0.461,72.24
1786538433.097,2331,1,1,0,0,1,heartbeat,0,5.15,-0.2,9999.0,30.0,1,table,0.0001,table,1,37.496479,126.957497,0.083,0.0,1,0.473,57.72
1786538434.129,2340,1,1,0,0,1,heartbeat,0,5.42,-0.3,9999.0,30.0,1,table,0.0001,table,1,37.496479,126.957504,0.088,0.0,1,0.568,28.43
1786538435.167,2351,1,1,0,0,1,heartbeat,0,6.38,-0.71,9999.0,30.0,1,table,0.0001,table,1,37.496475,126.957512,0.108,0.0,1,0.693,2.01
1786538436.209,2360,1,1,1,0,1,heartbeat,0,7.18,-0.86,9999.0,30.0,1,table,0.0001,table,1,37.496471,126.95752,0.07,0.0,1,0.791,328.81
1786538437.28,2372,1,1,1,0,1,heartbeat,0,8.08,-1.16,9999.0,30.0,1,table,0.0001,table,1,37.49646,126.957527,0.222,0.0,1,0.657,291.08
1786538438.304,2382,1,1,0,0,1,heartbeat,0,9.15,-1.35,9999.0,30.0,1,table,0.0001,table,1,37.496452,126.957542,0.196,0.0,1,0.247,291.08
1786538439.445,2393,1,1,1,0,1,heartbeat,0,9.82,-0.87,9999.0,30.0,1,table,0.0001,table,1,37.496449,126.957542,0.099,0.0,1,0.013,291.08
1786538440.481,2402,1,1,1,0,1,heartbeat,0,9.82,-0.36,9999.0,30.0,1,table,0.0001,table,1,37.496449,126.95755,0.067,0.0,1,0.372,291.08
1786538441.52,2413,1,1,0,0,1,heartbeat,0,9.94,-0.25,9999.0,30.0,1,table,0.0001,table,1,37.496445,126.95755,0.11,0.0,1,0.655,277.16
1786538442.552,2423,1,1,0,0,1,heartbeat,0,10.7,-0.58,9999.0,25.0,1,table,0.0001,table,1,37.496445,126.957558,0.082,0.0,1,0.908,279.77
1786538443.576,2433,1,1,1,0,1,heartbeat,0,11.69,-0.85,9999.0,25.0,1,table,0.0001,table,1,37.496445,126.957558,0.076,0.0,1,0.991,278.06
1786538444.656,2442,1,1,1,0,1,heartbeat,0,12.45,-0.78,9999.0,25.0,1,table,0.0003,table,1,37.496445,126.957558,0.046,0.0,1,1.048,276.86
1786538445.742,2454,1,1,0,0,1,heartbeat,0,12.84,-0.54,9999.0,25.0,1,table,0.0001,table,1,37.496449,126.957558,0.053,0.0,1,0.875,277.38
1786538446.853,2462,1,1,0,0,1,heartbeat,0,13.1,-0.4,9999.0,25.0,1,table,0.0001,table,1,37.496449,126.957558,0.059,0.0,1,0.624,272.55
1786538447.892,2474,1,1,0,0,1,heartbeat,0,13.57,-0.46,9999.0,25.0,1,table,0.0003,table,1,37.496449,126.957558,0.051,0.0,1,0.742,272.42
1786538448.938,2484,1,1,0,0,1,heartbeat,0,14.03,-0.48,9999.0,25.0,1,table,0.001,table,1,37.496449,126.957558,0.048,0.0,1,0.632,262.82
1786538449.978,2493,1,1,1,0,1,heartbeat,0,13.98,-0.21,9999.0,25.0,1,table,0.0003,table,1,37.496452,126.957558,0.059,0.0,1,0.658,234.52
1786538451.149,2504,1,1,1,0,1,heartbeat,0,13.45,0.11,120.18,5.6,0,table,0.002,table,1,37.496452,126.957558,0.039,0.0,1,0.728,207.78
1786538452.279,2514,1,1,1,0,1,heartbeat,0,12.62,0.5,25.41,5.6,0,table,0.0032,table,1,37.496452,126.957558,0.063,0.0,1,0.694,161.26
1786538452.371,2517,0,0,0,1,1,change,0,12.55,0.52,24.19,5.6,0,table,0.0047,table,1,37.496452,126.957558,0.096,0.0,1,0.676,153.72
1786538453.062,2524,1,1,1,0,1,change,0,12.42,0.37,33.98,23.79,1,table,0.0021,table,1,37.496449,126.957558,0.064,0.0,1,0.559,132.58
1786538454.116,2532,1,1,1,0,1,heartbeat,0,11.72,0.49,24.13,25.19,1,table,0.0023,table,1,37.496449,126.957558,0.049,0.0,1,0.655,107.15
1786538455.14,2543,1,1,1,0,1,heartbeat,0,11.27,0.41,27.15,5.6,0,table,0.0003,table,1,37.496445,126.957558,0.028,0.0,1,0.774,101.23
1786538456.187,2554,1,1,1,0,1,heartbeat,0,11.17,0.16,71.92,5.6,0,table,0.0013,table,1,37.496441,126.957565,0.086,0.0,1,0.909,99.24
1786538456.498,2556,0,0,1,0,1,change,0,11.27,0.03,398.52,5.6,0,table,0.0015,table,1,37.496437,126.957565,0.11,0.0,1,0.897,99.96
1786538456.645,2559,1,1,1,0,1,change,0,11.36,-0.05,9999.0,25.0,1,table,0.0001,table,1,37.496437,126.957565,0.098,0.0,1,0.897,99.96
1786538457.754,2567,1,1,1,0,1,heartbeat,0,11.25,0.01,1012.98,5.6,0,table,0.0015,table,1,37.496433,126.957565,0.099,0.0,1,0.77,95.87
1786538458.796,2579,1,1,1,0,1,heartbeat,0,10.84,0.17,63.32,5.6,0,table,0.0012,table,1,37.496429,126.957565,0.045,0.0,1,0.798,95.52
1786538459.833,2589,0,0,0,0,1,change,0,10.55,0.21,49.14,5.6,0,table,0.0011,table,1,37.496429,126.957565,0.157,0.0,1,0.904,96.18
1786538460.876,2599,0,0,0,0,1,heartbeat,0,9.83,0.42,23.57,6.6,0,table,0.001,table,1,37.496429,126.957558,0.237,0.0,1,0.878,99.2
1786538461.887,2609,0,0,0,0,1,heartbeat,0,9.12,0.51,17.85,6.6,0,table,0.001,table,1,37.496433,126.957558,0.357,0.0,1,0.597,86.12
1786538462.901,2617,0,0,0,0,1,heartbeat,0,9.06,0.23,40.12,6.6,0,table,0.0012,table,1,37.496433,126.957558,0.228,0.0,1,0.516,50.61
1786538463.206,2621,1,1,0,0,1,change,0,9.35,-0.05,9999.0,30.0,1,table,0.0002,table,1,37.496429,126.957558,0.189,0.0,1,0.536,44.68
1786538464.221,2632,1,1,0,0,1,heartbeat,0,10.43,-0.62,9999.0,25.0,1,table,0.0002,table,1,37.496429,126.957558,0.187,0.0,1,0.551,13.2
1786538465.246,2642,1,1,0,0,1,heartbeat,0,11.6,-0.91,9999.0,25.0,1,table,0.0001,table,1,37.496422,126.957558,0.234,0.0,1,0.577,340.72
1786538466.282,2652,1,1,1,0,1,heartbeat,0,12.11,-0.64,9999.0,25.0,1,table,0.0001,table,1,37.496422,126.957558,0.168,0.0,1,0.411,315.5
1786538467.314,2662,1,1,1,0,1,heartbeat,0,12.15,-0.28,9999.0,25.0,1,table,0.0003,table,1,37.496422,126.957558,0.102,0.0,1,0.275,315.5
1786538468.324,2669,1,1,1,0,1,heartbeat,0,12.46,-0.29,9999.0,25.0,1,table,0.0001,table,1,37.496418,126.957558,0.083,0.0,1,0.046,315.5
1786538469.365,2678,1,1,1,0,1,heartbeat,0,12.54,-0.17,9999.0,25.0,1,table,0.0001,table,1,37.496418,126.957558,0.09,0.0,1,0.091,315.5
1786538470.407,2692,1,1,1,0,1,heartbeat,0,12.56,-0.1,9999.0,25.0,1,table,0.0004,table,1,37.496418,126.957558,0.076,0.0,1,0.592,286.93
1786538471.489,2701,1,1,1,0,1,heartbeat,0,13.16,-0.44,9999.0,25.0,1,table,0.0007,table,1,37.496418,126.957558,0.052,0.0,1,0.834,290.04
1786538472.545,2712,1,1,0,0,1,heartbeat,0,14.25,-0.79,9999.0,25.0,1,table,0.0001,table,1,37.496414,126.957558,0.03,0.0,1,0.796,285.06
1786538473.592,2722,1,1,1,0,1,heartbeat,0,14.76,-0.62,9999.0,25.0,1,table,0.0004,table,1,37.496414,126.957558,0.09,0.0,1,0.774,283.12
1786538474.64,2732,1,1,1,0,1,heartbeat,0,15.5,-0.65,9999.0,25.0,1,table,0.0001,table,1,37.49641,126.957558,0.098,0.0,1,0.918,276.11
1786538475.676,2742,1,1,1,0,1,heartbeat,0,16.46,-0.82,9999.0,25.0,1,table,0.0001,table,1,37.496407,126.957558,0.047,0.0,1,0.818,271.54
1786538476.835,2750,1,1,0,0,1,heartbeat,0,17.41,-0.82,9999.0,25.0,1,table,0.0001,table,1,37.496403,126.957558,0.102,0.0,1,0.839,273.72
1786538481.626,2800,1,1,0,0,1,heartbeat,0,18.55,0.4,46.75,5.6,0,table,0.0029,table,1,37.496391,126.957558,0.116,0.0,1,0.745,177.12
1786538482.695,2807,1,1,0,0,1,heartbeat,0,17.96,0.44,40.85,23.88,1,table,0.0005,table,1,37.496387,126.957558,0.089,0.0,1,0.578,138.81
1786538483.698,2820,1,1,0,0,1,heartbeat,0,18.12,-0.0,9999.0,25.0,1,table,0.0018,table,1,37.49638,126.957565,0.049,0.0,1,0.537,116.58
1786538484.752,2828,1,1,0,0,1,heartbeat,0,18.33,-0.1,9999.0,25.0,1,table,0.0001,table,1,37.49638,126.957565,0.104,0.0,1,0.805,107.01
1786538485.795,2838,1,1,1,0,1,heartbeat,0,17.8,0.24,75.71,5.6,0,table,0.0018,table,1,37.49638,126.957565,0.146,0.0,1,0.895,104.29
1786538486.819,2850,1,1,1,0,1,heartbeat,0,17.62,0.17,105.81,5.6,0,table,0.0006,table,1,37.496376,126.957565,0.099,0.0,1,0.664,88.51
1786538487.026,2852,0,0,1,0,1,change,0,17.71,0.06,313.17,5.6,0,table,0.0013,table,1,37.496372,126.957565,0.098,0.0,1,0.605,86.58
1786538487.441,2856,1,1,1,0,1,change,0,17.87,-0.11,9999.0,25.0,1,table,0.0001,table,1,37.496368,126.957565,0.15,0.0,1,0.509,86.45
1786538488.508,2865,1,1,1,0,1,heartbeat,0,18.62,-0.46,9999.0,25.0,1,table,0.0001,table,1,37.496365,126.957573,0.102,0.0,1,0.733,90.53
1786538489.546,2875,1,1,1,0,1,heartbeat,0,19.11,-0.49,9999.0,25.0,1,table,0.0001,table,1,37.496357,126.957573,0.162,0.0,1,0.792,99.53
1786538491.783,2898,1,1,0,0,1,heartbeat,0,19.23,0.12,163.35,5.6,0,table,0.0006,table,1,37.496349,126.957581,0.168,0.0,1,0.824,99.8
1786538493.653,2916,1,1,0,0,1,heartbeat,0,19.04,-0.0,9999.0,25.0,1,table,0.0014,table,1,37.496346,126.957588,0.244,0.0,1,0.334,98.0
1786538497.364,2950,1,1,0,0,1,heartbeat,0,20.75,-0.53,9999.0,18.0,0,table,0.0003,table,1,37.496342,126.957596,0.106,0.0,1,0.584,17.22
1786538498.444,2958,1,1,0,0,1,heartbeat,0,21.58,-0.67,9999.0,18.0,0,table,0.0002,table,1,37.496342,126.957596,0.175,0.0,1,0.577,344.99
1786538499.382,2970,0,0,0,0,1,change,0,22.79,-0.98,9999.0,18.0,0,table,0.0001,table,1,37.496338,126.957603,0.198,0.0,1,0.637,321.28
