pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_speed_mps,veh_heading_deg
1786575971.204,859,1,1,1,0,1,heartbeat,0,3.05,0.09,33.25,33.0,0,ttc_capped,0.0022,table,1,37.496521,126.957573,0.02,0.0,1,0.008,241.21
1786575972.255,869,1,1,1,0,1,heartbeat,0,3.05,0.04,85.27,33.0,0,ttc_capped,0.0048,table,1,37.496521,126.957573,0.013,0.0,1,0.016,241.21
1786575973.305,879,1,1,1,0,1,heartbeat,0,2.68,0.22,11.98,41.0,1,table,0.0001,table,1,37.496521,126.957573,0.02,0.0,1,0.007,241.21
1786575973.853,885,2,2,1,0,1,change,0,2.41,0.32,7.5,48.0,2,table,0.0003,table,1,37.496525,126.957573,0.019,0.0,1,0.006,241.21
1786575974.877,894,2,2,2,0,1,heartbeat,0,2.11,0.29,7.28,48.0,2,table,0.0016,table,1,37.496525,126.957573,0.064,0.0,1,0.008,241.21
1786575975.928,904,2,2,2,0,1,heartbeat,0,1.81,0.27,6.67,48.0,2,table,0.0002,table,1,37.496521,126.957573,0.057,0.0,1,0.004,241.21
1786575976.969,915,2,2,2,0,1,heartbeat,0,2.12,-0.03,9999.0,30.0,0,ttc_capped,0.0001,table,1,37.496521,126.957573,0.032,0.0,1,0.004,241.21
1786575978.013,925,0,0,2,0,1,change,0,2.18,-0.02,9999.0,30.0,0,ttc_capped,0.0002,table,1,37.496525,126.957573,0.037,0.0,1,0.005,241.21
1786575978.118,926,1,1,0,0,1,change,0,2.06,0.07,28.47,33.0,1,table,0.0001,table,1,37.496525,126.957573,0.037,0.0,1,0.005,241.21
1786575978.327,928,2,2,1,0,1,change,0,1.78,0.26,6.86,48.0,2,table,0.0004,table,1,37.496525,126.957565,0.037,0.0,1,0.002,241.21
1786575978.945,934,3,3,2,0,1,change,0,1.04,0.59,1.77,63.0,3,safety_floor,0.009,table,1,37.496529,126.957565,0.062,0.0,1,0.009,241.21
1786575979.989,944,3,3,3,0,1,heartbeat,0,0.26,-0.93,9999.0,30.0,0,ttc_capped,0.0001,table,1,37.49654,126.957565,0.049,0.0,1,0.015,241.21
1786575981.036,954,3,3,3,0,1,heartbeat,0,1.5,-1.13,9999.0,30.0,0,ttc_capped,0.0,table,1,37.496552,126.957558,0.047,0.0,1,0.013,241.21
1786575981.872,962,0,0,3,0,1,change,0,2.84,-1.36,9999.0,30.0,0,ttc_capped,0.0001,table,1,37.496559,126.957558,0.054,0.0,1,0.014,241.21
1786575982.917,972,0,0,0,0,1,heartbeat,0,4.5,-1.5,9999.0,30.0,0,ttc_capped,0.0001,table,1,37.496571,126.95755,0.053,0.0,1,0.009,241.21
