ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,ttc,risk_level
13000,3600.0,1400.0,3637.6,1303.25,1.2,2.95,103.799434006164,1.7500000000000002,59.31396228923657,0
13000,3600.0,1400.0,3849.37,1327.59,1.2,2.8,259.670185042488,1.6,162.293865651555,0
13000,3600.0,1400.0,3667.87,1413.99,1.2,1.83,69.29687583145423,0.6300000000000001,109.99504100230828,0
13000,3600.0,1400.0,3593.18,1361.28,1.2,0.0,39.31603744021013,-1.2,9999.0,0
13000,3600.0,1400.0,3790.81,1181.41,1.2,14.71,290.1552070875171,13.510000000000002,21.477069362510516,0
13000,3600.0,1400.0,3637.64,1338.29,1.2,2.89,72.28342617778985,1.6900000000000002,42.77125809336677,0
13000,3600.0,1400.0,3517.0,1425.23,1.2,10.19,86.74994466857025,8.99,9.649604523756423,0
13000,3600.0,1400.0,3611.88,1592.6,1.2,10.16,192.9660446814412,8.96,21.536388915339415,0
13000,3600.0,1400.0,3555.63,1458.38,1.2,4.82,73.32749347959471,3.62,20.256213668396327,0
13000,3600.0,1400.0,3692.59,1415.64,1.2,11.57,93.90163843086036,10.37,9.055124245984606,0
13000,3600.0,1400.0,3485.6,1574.57,1.2,8.24,208.71522440876228,7.04,29.647048921699188,0
13000,3600.0,1400.0,3472.77,1594.03,1.2,0.74,232.02395091886524,-0.4599999999999999,9999.0,0
14000,3600.0,1400.0,3707.58,1412.57,1.2,14.84,108.31187054058287,13.64,7.940752972183494,0
14000,3600.0,1400.0,3569.1,1462.85,1.2,4.71,70.03522328086056,3.51,19.95305506577224,0
14000,3600.0,1400.0,3637.93,1307.7,1.2,4.46,99.78965327126843,3.26,30.61032308934615,0
14000,3600.0,1400.0,3853.96,1326.64,1.2,4.69,264.3432828728584,3.49,75.74306099508837,0
14000,3600.0,1400.0,3672.03,1413.33,1.2,4.28,73.25305317869028,3.08,23.78345882425009,0
14000,3600.0,1400.0,3593.27,1361.09,1.2,0.21,39.48773227218811,-0.99,9999.0,0
14000,3600.0,1400.0,3797.69,1170.31,1.2,13.02,303.0492240544431,11.82,25.63868223810855,0
14000,3600.0,1400.0,3637.64,1338.25,1.2,0.04,72.31757808444632,-1.16,9999.0,0
14000,3600.0,1400.0,3510.62,1419.04,1.2,8.89,91.38548024713783,7.69,11.883677535388534,0
14000,3600.0,1400.0,3598.4,1592.75,1.2,13.47,192.75664061193845,12.27,15.709587661934675,0
14000,3600.0,1400.0,3558.51,1459.81,1.2,3.23,72.79186905142618,2.03,35.85806357213112,0
14000,3600.0,1400.0,3678.38,1418.56,1.2,14.7,80.5474890980471,13.5,5.966480673929414,0
14000,3600.0,1400.0,3490.94,1566.21,1.2,9.92,198.7959951809895,8.72,22.79770586937953,0
14000,3600.0,1400.0,3474.44,1591.5,1.2,3.03,228.99249682031063,1.83,125.13251192366701,0
15000,3600.0,1400.0,3695.69,1415.01,1.2,12.3,96.86008569064974,11.1,8.726133846004481,0
15000,3600.0,1400.0,3572.08,1464.9,1.2,3.62,70.65080608174273,2.42,29.194547967662285,0
15000,3600.0,1400.0,3638.35,1313.38,1.2,5.69,94.72986276776705,4.49,21.09796498168531,0
15000,3600.0,1400.0,3861.57,1325.05,1.2,7.77,272.0962465746268,6.569999999999999,41.41495381653376,0
15000,3600.0,1400.0,3676.25,1412.46,1.2,4.36,77.26133638502507,3.16,24.4497899952611,0
15000,3600.0,1400.0,3594.99,1358.08,1.2,3.49,42.218319483371296,2.29,18.43594737265122,0
15000,3600.0,1400.0,3472.15,1594.97,1.2,0.0,233.15000193008788,-1.2,9999.0,0
15000,3600.0,1400.0,3739.98,1369.58,1.2,0.0,143.24725756537194,-1.2,9999.0,0
15000,3600.0,1400.0,3805.58,1157.64,1.2,14.86,317.8073410102415,13.66,23.265544729885907,0
15000,3600.0,1400.0,3638.41,1335.92,1.2,2.49,74.70993575154499,1.2900000000000005,57.91467887716664,0
15000,3600.0,1400.0,3502.82,1411.47,1.2,10.87,97.85455175923074,9.67,10.11939521812107,0
15000,3600.0,1400.0,3584.79,1593.23,1.2,13.63,193.8276992589037,12.43,15.593539763387264,0
15000,3600.0,1400.0,3563.39,1461.24,1.2,5.09,71.34864890101291,3.89,18.341554987406916,0
15000,3600.0,1400.0,3666.32,1420.6,1.2,12.41,69.4456794912399,11.21,6.194975868977689,0
15000,3600.0,1400.0,3495.78,1558.61,1.2,9.02,189.786565646781,7.819999999999999,24.26938179626356,0
15000,3600.0,1400.0,3476.37,1588.58,1.2,3.5,225.4923353464592,2.3,98.04014580280837,0
16000,3600.0,1400.0,3682.25,1417.77,1.2,13.91,84.14769990914783,12.71,6.620590079397941,0
16000,3600.0,1400.0,3576.71,1467.85,1.2,5.49,71.73595054085494,4.29,16.72166679274008,0
16000,3600.0,1400.0,3638.87,1320.33,1.2,6.97,88.64640883871158,5.77,15.36332908816492,0
16000,3600.0,1400.0,3871.54,1322.97,1.2,10.19,282.25448180675534,8.99,31.396494083065107,0
16000,3600.0,1400.0,3681.79,1411.33,1.2,5.73,82.57101791791108,4.53,18.227597774373304,0
16000,3600.0,1400.0,3599.04,1353.24,1.2,6.31,46.76985353836378,5.109999999999999,9.152613216900937,0
16000,3600.0,1400.0,3473.08,1593.56,1.2,1.69,231.46092542802984,0.49,472.3692355674078,0
16000,3600.0,1400.0,3736.73,1369.97,1.2,3.27,139.98890598901045,2.0700000000000003,67.62749081594707,0
16000,3600.0,1400.0,3567.2,1449.88,1.2,0.0,59.69802676806013,-1.2,9999.0,0
16000,3600.0,1400.0,3813.02,1145.76,1.2,13.96,331.68584232674147,12.760000000000002,25.9941882701208,0
16000,3600.0,1400.0,3638.45,1335.85,1.2,0.08,74.79054084575134,-1.12,9999.0,0
16000,3600.0,1400.0,3495.19,1404.06,1.2,10.64,104.8886061495718,9.44,11.111081159912267,0
16000,3600.0,1400.0,3570.83,1594.57,1.2,14.03,196.74443778668808,12.83,15.334718455704449,0
16000,3600.0,1400.0,3564.97,1461.66,1.2,1.64,70.91584096659945,0.4399999999999999,161.1723658331806,0
16000,3600.0,1400.0,3661.01,1420.71,1.2,5.41,64.42921852700084,4.21,15.303852381710414,0
16000,3600.0,1400.0,3501.72,1549.27,1.2,11.07,178.71902892529388,9.87,18.107297763454294,0
16000,3600.0,1400.0,3479.37,1584.02,1.2,5.46,220.0339912377177,4.26,51.65117165204641,0
17000,3600.0,1400.0,3673.59,1419.55,1.2,8.95,76.14256759526842,7.749999999999999,9.82484743164754,0
17000,3600.0,1400.0,3578.72,1469.13,1.2,2.39,72.33115027427688,1.1900000000000002,60.782479222081406,0
17000,3600.0,1400.0,3639.22,1325.1,1.2,4.79,84.547137148457,3.59,23.550734581742898,0
17000,3600.0,1400.0,3883.05,1320.56,1.2,11.76,293.9864216252174,10.56,27.83962325996377,0
17000,3600.0,1400.0,3687.69,1410.11,1.2,6.11,88.27087968293965,4.91,17.97777590283903,0
17000,3600.0,1400.0,3605.14,1346.95,1.2,8.77,53.29842492982315,7.569999999999999,7.040743055458805,0
17000,3600.0,1400.0,3474.91,1590.79,1.2,3.32,228.14103576516,2.12,107.61369611564152,0
17000,3600.0,1400.0,3730.7,1370.67,1.2,6.07,133.9505091442356,4.87,27.50523801729684,0
17000,3600.0,1400.0,3568.48,1447.82,1.2,2.43,57.27357855067197,1.2300000000000002,46.56388500054631,0
17000,3600.0,1400.0,3680.71,1339.78,1.2,0.0,100.70031032722794,-1.2,9999.0,0
17000,3600.0,1400.0,3820.78,1133.38,1.2,14.56,346.1647480608042,13.36,25.910535034491332,0
17000,3600.0,1400.0,3638.5,1335.77,1.2,0.09,74.88486429179132,-1.11,9999.0,0
17000,3600.0,1400.0,3488.4,1397.47,1.2,9.46,111.6286741836522,8.260000000000002,13.514367334582587,0
17000,3600.0,1400.0,3558.04,1595.82,1.2,12.85,200.2651092926573,11.65,17.190138136708782,0
17000,3600.0,1400.0,3567.76,1462.63,1.2,2.96,70.44100013486464,1.76,40.02329553117309,0
17000,3600.0,1400.0,3652.47,1419.74,1.2,8.53,56.06040046235827,7.329999999999999,7.648076461440419,0
17000,3600.0,1400.0,3506.28,1542.12,1.2,8.48,170.23963345825183,7.28,23.38456503547415,0
17000,3600.0,1400.0,3483.09,1578.38,1.2,6.75,213.27768870653117,5.55,38.42841237955517,0
18000,3600.0,1400.0,3664.3,1420.83,1.2,9.51,67.58978399136974,8.31,8.133548013401894,0
18000,3600.0,1400.0,3582.87,1471.94,1.2,5.02,73.95133873027595,3.82,19.358989196407318,0
18000,3600.0,1400.0,3642.55,1330.0,1.2,6.35,81.91765682684054,5.15,15.906341131425346,0
18000,3600.0,1400.0,3896.4,1317.76,1.2,13.65,307.59775291767016,12.45,24.7066468206964,0
18000,3600.0,1400.0,3695.85,1408.44,1.2,8.44,96.2208714365027,7.239999999999999,13.290175612776618,0
18000,3600.0,1400.0,3612.14,1341.4,1.2,8.95,59.84429463198632,7.749999999999999,7.721844468643397,0
18000,3600.0,1400.0,3478.38,1585.53,1.2,6.3,221.8395936256645,5.1,43.49795953444402,0
18000,3600.0,1400.0,3722.74,1368.34,1.2,8.72,126.75749760862254,7.52,16.856050213912575,0
18000,3600.0,1400.0,3570.77,1444.12,1.2,4.35,52.92416555789984,3.1499999999999995,16.801322399333287,0
18000,3600.0,1400.0,3680.83,1339.87,1.2,0.15,100.74277046021714,-1.05,9999.0,0
18000,3600.0,1400.0,3691.77,1333.57,1.2,0.0,113.29023700213538,-1.2,9999.0,0
18000,3600.0,1400.0,3825.71,1120.19,1.2,14.04,359.4977610500516,12.84,27.998267994552307,0
18000,3600.0,1400.0,3638.51,1335.74,1.2,0.04,74.91573733201868,-1.16,9999.0,0
18000,3600.0,1400.0,3482.38,1391.63,1.2,8.38,117.91743424956282,7.180000000000001,16.42304098183326,0
18000,3600.0,1400.0,3548.07,1596.8,1.2,10.01,203.53615133435133,8.81,23.102854862014905,0
18000,3600.0,1400.0,3571.33,1464.42,1.2,4.0,70.51173873902142,2.8,25.182763835364796,0
18000,3600.0,1400.0,3642.66,1416.42,1.2,10.3,45.710961486278,9.1,5.023182580909671,0
18000,3600.0,1400.0,3511.21,1534.37,1.2,9.19,161.05576984386485,7.989999999999999,20.15716769009573,0
18000,3600.0,1400.0,3487.06,1572.29,1.2,7.27,206.00797969981647,6.069999999999999,33.93871164741623,0
19000,3600.0,1400.0,3659.14,1420.48,1.2,5.27,62.58570124237632,4.069999999999999,15.377322172574036,0
19000,3600.0,1400.0,3586.21,1473.82,1.2,3.85,75.09698063171375,2.6500000000000004,28.338483257250466,0
19000,3600.0,1400.0,3646.96,1330.33,1.2,4.45,84.01875088335944,3.25,25.851923348725983,0
19000,3600.0,1400.0,3908.75,1315.12,1.2,12.62,320.2048983073183,11.42,28.03895782025554,0
19000,3600.0,1400.0,3707.03,1406.14,1.2,11.58,107.205972314979,10.38,10.328128354044217,0
19000,3600.0,1400.0,3622.29,1335.57,1.2,11.73,68.17674823574389,10.53,6.474524998646143,0
19000,3600.0,1400.0,3483.1,1578.37,1.2,8.57,213.2638433959212,7.37,28.936749443137206,0
19000,3600.0,1400.0,3712.82,1362.56,1.2,11.48,118.87012240256186,10.28,11.56324147884843,0
19000,3600.0,1400.0,3574.89,1437.48,1.2,7.82,45.113883672324285,6.62,6.814786053221191,0
19000,3600.0,1400.0,3681.82,1340.65,1.2,1.27,101.07885486094516,0.07,1443.9836408706449,0
19000,3600.0,1400.0,3692.44,1332.55,1.2,1.22,114.4318841057859,0.02,5721.594205289295,0
19000,3600.0,1400.0,3747.39,1397.85,1.2,0.0,147.40568035187778,-1.2,9999.0,0
19000,3600.0,1400.0,3827.68,1107.93,1.2,12.38,370.3283236534844,11.18,33.12417921766408,0
19000,3600.0,1400.0,3638.79,1335.21,1.2,0.6,75.51429136262878,-0.6,9999.0,0
19000,3600.0,1400.0,3475.6,1385.05,1.2,9.45,125.29510166004106,8.25,15.187285049701947,0
19000,3600.0,1400.0,3544.12,1596.62,1.2,4.03,204.40645488829352,2.83,72.22842928914966,0
19000,3600.0,1400.0,3577.27,1468.21,1.2,7.05,71.89754515976193,5.85,12.290178659788365,0
19000,3600.0,1400.0,3637.92,1413.07,1.2,5.77,40.10924207710741,4.569999999999999,8.776639404181054,0
19000,3600.0,1400.0,3516.44,1526.17,1.2,9.73,151.3312343833883,8.530000000000001,17.741059130526178,0
19000,3600.0,1400.0,3491.74,1564.95,1.2,8.7,197.30364948474735,7.499999999999999,26.307153264632984,0
20000,3600.0,1400.0,3659.07,1420.47,1.2,0.07,62.51628427857833,-1.13,9999.0,0
20000,3600.0,1400.0,3590.56,1473.89,1.2,2.9,74.49057457155244,1.7,43.817985042089674,0
20000,3600.0,1400.0,3654.02,1330.16,1.2,7.06,88.29374836306354,5.859999999999999,15.067192553423814,0
20000,3600.0,1400.0,3922.78,1312.12,1.2,14.34,334.5292555218454,13.14,25.458847452195236,0
20000,3600.0,1400.0,3718.68,1403.75,1.2,12.06,118.73923066956414,10.86,10.933630816718614,0
20000,3600.0,1400.0,3627.31,1333.91,1.2,5.29,71.51030834781784,4.09,17.48418297012661,0
20000,3600.0,1400.0,3487.31,1571.91,1.2,7.71,205.55311770926764,6.51,31.574979678842958,0
20000,3600.0,1400.0,3704.1,1357.49,1.2,10.09,112.44514262519291,8.89,12.648497483148809,0
20000,3600.0,1400.0,3580.25,1428.82,1.2,10.18,34.9378720015973,8.98,3.8906316260130622,0
