시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
19:44:37,1.036,574272,574272,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.44,0.56,9.63","1.3,-0.3,-0.4","-31.950,-29.400,-7.050",0.13,0.13,30.02,532603,5521,0,5,1.60,37.496783,126.957958,737,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:37,1.088,574294,574294,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.36,0.47,9.69","0.4,2.7,-0.2","-33.300,-28.800,-4.950",0.06,0.19,30.02,532603,5521,0,5,1.60,37.496783,126.957958,737,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.146,574316,574316,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.48,0.37,9.66","1.8,-1.3,1.8","-32.850,-30.300,-6.300",0.10,0.14,30.02,532603,5521,0,5,1.60,37.496783,126.957958,737,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.149,574360,574360,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.37,0.39,9.69","2.6,-3.0,0.9","-32.250,-29.700,-4.650",0.06,0.10,30.02,532603,5522,0,5,1.60,37.496783,126.957958,737,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.200,574382,574382,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.51,0.44,9.67","-1.5,0.4,-4.1","-34.650,-31.050,-6.300",0.10,0.16,30.02,532603,5522,0,5,1.60,37.496783,126.957958,737,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.306,574426,574426,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.47,0.45,9.57","0.1,1.9,-0.8","-33.150,-29.850,-7.050",0.12,0.17,30.02,532603,5522,0,5,1.60,37.496783,126.957958,737,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.314,574515,574515,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.40,0.46,9.73","-0.8,-1.4,-2.4","-34.950,-30.900,-6.450",0.07,0.18,30.02,532603,5523,0,5,1.60,37.496783,126.957958,737,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.418,574537,574537,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.28,0.50,9.69","-0.3,-0.5,0.8","-33.600,-30.600,-7.050",0.14,0.14,30.02,532603,5523,0,5,1.60,37.496783,126.957958,737,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.426,574631,574619,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.42,0.48,9.72","-0.3,-1.2,5.0","-31.200,-28.650,-6.000",0.06,0.16,30.02,532603,5524,0,5,1.60,37.496783,126.957958,738,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:38,1.427,574653,574653,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.48,0.39,9.68","-0.7,1.2,-2.1","-31.800,-28.500,-5.700",0.08,0.15,30.02,532603,5524,0,5,1.60,37.496783,126.957958,738,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
