시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,RSSI구간,RSSI거리,상대보정,상대보정중,보정동쪽,보정북쪽,UWB유효,UWB원시거리,UWB보정거리,UWB접근속도,UWB_RSSI,UWB경과ms,UWB샘플,UWB실패,UWB보정,UWB보정중,UWB보정샘플,UWB보정기준,UWB오프셋,UWB위험사용,UWB전송,위험송신
17:05:20,0.045,1230716,1230704,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.56,3.08,1.0000,26.44,0.902,0,134263,0.021,1,290.8,"-0.41,0.39,9.54","3.0,-0.5,0.0","11.400,3.900,20.550",0.16,0.16,0.00,0,11696,7330,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-64,-57.9,7330,121,4,1.81,0,0,0.00,0.00,1,0.870,1.123,-0.004,nan,151,5917,159,1,0,100,3.000,0.234,0,5915,0
17:05:20,0.045,1230736,1230736,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.76,3.72,0.9999,25.53,0.944,0,134265,0.021,1,290.8,"-0.28,0.52,9.74","3.6,1.0,0.1","9.900,5.100,19.500",0.20,0.20,0.00,0,11696,7331,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-62,-58.7,7331,10,4,1.95,0,0,0.00,0.00,1,0.870,1.123,-0.004,nan,171,5917,159,1,0,100,3.000,0.234,0,5915,0
17:05:20,0.046,1230759,1230755,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.77,2.12,0.9995,27.04,0.951,0,134267,0.021,1,290.8,"-0.37,0.17,9.76","0.9,-1.7,-0.8","8.700,5.400,21.000",0.20,0.20,0.00,0,11696,7331,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-62,-58.7,7331,33,4,1.95,0,0,0.00,0.00,1,0.900,1.127,-0.009,nan,0,5918,159,1,0,100,3.000,0.234,0,5916,0
17:05:20,0.046,1230787,1230786,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.78,2.05,0.9999,25.60,0.925,0,134270,0.021,1,290.8,"-0.39,0.38,9.76","2.0,-0.5,0.3","9.600,4.500,19.650",0.07,0.13,0.00,0,11697,7331,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-62,-58.7,7331,61,4,1.95,0,0,0.00,0.00,1,0.900,1.127,-0.009,nan,28,5918,159,1,0,100,3.000,0.234,0,5916,0
17:05:20,0.046,1230842,1230842,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.60,2.53,0.9999,26.34,0.975,0,134276,0.021,1,290.8,"-0.29,0.43,9.59","0.7,1.3,-2.0","6.750,5.850,20.250",0.19,0.19,0.00,0,11697,7332,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-63,-59.6,7332,33,4,2.12,0,0,0.00,0.00,1,0.900,1.127,-0.009,nan,83,5918,159,1,0,100,3.000,0.234,0,5916,0
17:05:20,0.154,1230868,1230868,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.61,1.53,0.9997,28.00,0.922,0,134279,0.021,1,290.8,"-0.40,0.25,9.60","0.4,-1.3,-0.6","9.150,4.650,22.050",0.15,0.21,0.00,0,11697,7332,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-63,-59.6,7332,59,4,2.12,0,0,0.00,0.00,1,0.900,1.127,-0.009,nan,109,5918,159,1,0,100,3.000,0.234,0,5916,0
17:05:20,0.195,1230914,1230914,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.82,3.70,0.9998,26.59,0.958,0,134284,0.021,1,290.8,"-0.41,0.30,9.81","0.1,-1.8,-3.2","7.200,5.400,20.550",0.12,0.13,0.00,0,11698,7332,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-63,-59.6,7332,105,4,2.12,0,0,0.00,0.00,1,0.900,1.127,-0.009,nan,155,5918,159,1,0,100,3.000,0.234,0,5916,0
17:05:20,0.195,1230942,1230941,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.78,3.16,1.0000,25.76,0.934,0,134287,0.021,1,290.8,"-0.38,0.49,9.76","-0.4,1.7,-2.6","7.950,4.650,19.800",0.14,0.14,0.00,0,11698,7333,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-60,-59.7,7333,3,4,2.14,0,0,0.00,0.00,1,0.900,1.127,-0.009,nan,183,5918,159,1,0,100,3.000,0.234,0,5916,0
17:05:20,0.195,1230966,1230962,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.72,2.20,0.9999,25.90,0.924,0,134289,0.021,1,290.8,"-0.46,0.34,9.71","0.9,-1.9,-0.7","9.600,4.500,19.950",0.06,0.19,0.00,0,11698,7333,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-60,-59.7,7333,27,4,2.14,0,0,0.00,0.00,1,0.850,1.129,-0.010,nan,1,5919,159,1,0,100,3.000,0.234,0,5917,0
17:05:20,0.196,1230993,1230992,0,0,1,37.495925,126.956066,0.02,292.8,0,292.8,0,0.0,0,0.00,9.68,2.87,0.9998,25.95,0.988,0,134292,0.021,1,290.8,"-0.34,0.29,9.67","1.5,-1.1,-2.2","7.500,6.300,19.800",0.10,0.13,0.00,0,11699,7333,9,1.11,37.495925,126.956066,1216,0,0,0,-1.00,0.00,999.00,0.0,0,0,0,0,-60,-59.7,7333,54,4,2.14,0,0,0.00,0.00,1,0.850,1.129,-0.010,nan,28,5919,159,1,0,100,3.000,0.234,0,5917,0
