"wall_time","elapsed_s","type","node_id","risk_level","lat","lng","speed_mps","heading_deg","seq","raw"
"1782980941.650","1.018","cane","4125577512","","37.0","127.0","0.0","0.0","12648","{""type"":""cane"",""node_id"":4125577512,""seq"":12648,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1266214,""rx_ms"":1408570,""recv_count"":12649,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980941.750","1.118","cane","4125577512","","37.0","127.0","0.0","0.0","12649","{""type"":""cane"",""node_id"":4125577512,""seq"":12649,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1266314,""rx_ms"":1408670,""recv_count"":12650,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980941.854","1.223","cane","4125577512","","37.0","127.0","0.0","0.0","12650","{""type"":""cane"",""node_id"":4125577512,""seq"":12650,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1266414,""rx_ms"":1408774,""recv_count"":12651,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980941.955","1.323","cane","4125577512","","37.0","127.0","0.0","0.0","12651","{""type"":""cane"",""node_id"":4125577512,""seq"":12651,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1266514,""rx_ms"":1408875,""recv_count"":12652,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.054","1.422","cane","4125577512","","37.0","127.0","0.0","0.0","12652","{""type"":""cane"",""node_id"":4125577512,""seq"":12652,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1266614,""rx_ms"":1408974,""recv_count"":12653,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.150","1.518","cane","4125577512","","37.0","127.0","0.0","0.0","12653","{""type"":""cane"",""node_id"":4125577512,""seq"":12653,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1266714,""rx_ms"":1409070,""recv_count"":12654,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.250","1.618","cane","4125577512","","37.0","127.0","0.0","0.0","12654","{""type"":""cane"",""node_id"":4125577512,""seq"":12654,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1266814,""rx_ms"":1409170,""recv_count"":12655,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.350","1.718","cane","4125577512","","37.0","127.0","0.0","0.0","12655","{""type"":""cane"",""node_id"":4125577512,""seq"":12655,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1266914,""rx_ms"":1409270,""recv_count"":12656,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.450","1.818","cane","4125577512","","37.0","127.0","0.0","0.0","12656","{""type"":""cane"",""node_id"":4125577512,""seq"":12656,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267014,""rx_ms"":1409370,""recv_count"":12657,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.550","1.918","cane","4125577512","","37.0","127.0","0.0","0.0","12657","{""type"":""cane"",""node_id"":4125577512,""seq"":12657,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267114,""rx_ms"":1409470,""recv_count"":12658,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.651","2.019","cane","4125577512","","37.0","127.0","0.0","0.0","12658","{""type"":""cane"",""node_id"":4125577512,""seq"":12658,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267214,""rx_ms"":1409571,""recv_count"":12659,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.751","2.120","cane","4125577512","","37.0","127.0","0.0","0.0","12659","{""type"":""cane"",""node_id"":4125577512,""seq"":12659,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267314,""rx_ms"":1409671,""recv_count"":12660,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.851","2.219","cane","4125577512","","37.0","127.0","0.0","0.0","12660","{""type"":""cane"",""node_id"":4125577512,""seq"":12660,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267414,""rx_ms"":1409771,""recv_count"":12661,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980942.953","2.321","cane","4125577512","","37.0","127.0","0.0","0.0","12661","{""type"":""cane"",""node_id"":4125577512,""seq"":12661,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267514,""rx_ms"":1409873,""recv_count"":12662,""lost_count"":0,""rssi"":-35,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.050","2.418","cane","4125577512","","37.0","127.0","0.0","0.0","12662","{""type"":""cane"",""node_id"":4125577512,""seq"":12662,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267614,""rx_ms"":1409970,""recv_count"":12663,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.150","2.518","cane","4125577512","","37.0","127.0","0.0","0.0","12663","{""type"":""cane"",""node_id"":4125577512,""seq"":12663,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267714,""rx_ms"":1410070,""recv_count"":12664,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.250","2.618","cane","4125577512","","37.0","127.0","0.0","0.0","12664","{""type"":""cane"",""node_id"":4125577512,""seq"":12664,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267814,""rx_ms"":1410170,""recv_count"":12665,""lost_count"":0,""rssi"":-35,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.350","2.718","cane","4125577512","","37.0","127.0","0.0","0.0","12665","{""type"":""cane"",""node_id"":4125577512,""seq"":12665,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1267914,""rx_ms"":1410270,""recv_count"":12666,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.452","2.820","cane","4125577512","","37.0","127.0","0.0","0.0","12666","{""type"":""cane"",""node_id"":4125577512,""seq"":12666,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268014,""rx_ms"":1410372,""recv_count"":12667,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.551","2.919","cane","4125577512","","37.0","127.0","0.0","0.0","12667","{""type"":""cane"",""node_id"":4125577512,""seq"":12667,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268114,""rx_ms"":1410471,""recv_count"":12668,""lost_count"":0,""rssi"":-36,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.652","3.020","cane","4125577512","","37.0","127.0","0.0","0.0","12668","{""type"":""cane"",""node_id"":4125577512,""seq"":12668,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268214,""rx_ms"":1410572,""recv_count"":12669,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.752","3.120","cane","4125577512","","37.0","127.0","0.0","0.0","12669","{""type"":""cane"",""node_id"":4125577512,""seq"":12669,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268314,""rx_ms"":1410672,""recv_count"":12670,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.856","3.225","cane","4125577512","","37.0","127.0","0.0","0.0","12670","{""type"":""cane"",""node_id"":4125577512,""seq"":12670,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268414,""rx_ms"":1410776,""recv_count"":12671,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980943.957","3.325","cane","4125577512","","37.0","127.0","0.0","0.0","12671","{""type"":""cane"",""node_id"":4125577512,""seq"":12671,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268514,""rx_ms"":1410876,""recv_count"":12672,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980944.051","3.419","cane","4125577512","","37.0","127.0","0.0","0.0","12672","{""type"":""cane"",""node_id"":4125577512,""seq"":12672,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268614,""rx_ms"":1410971,""recv_count"":12673,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980944.164","3.533","cane","4125577512","","37.0","127.0","0.0","0.0","12673","{""type"":""cane"",""node_id"":4125577512,""seq"":12673,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268714,""rx_ms"":1411084,""recv_count"":12674,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980944.250","3.618","cane","4125577512","","37.0","127.0","0.0","0.0","12674","{""type"":""cane"",""node_id"":4125577512,""seq"":12674,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268814,""rx_ms"":1411170,""recv_count"":12675,""lost_count"":0,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782980944.350","3.718","cane","4125577512","","37.0","127.0","0.0","0.0","12675","{""type"":""cane"",""node_id"":4125577512,""seq"":12675,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":0,""tx_ms"":1268914,""rx_ms"":1411270,""recv_count"":12676,""lost_count"":0,""rssi"":-33,""src_mac"":""30:76:F5:E7:51:28""}"
