"wall_time","elapsed_s","type","node_id","risk_level","lat","lng","speed_mps","heading_deg","seq","raw"
"1782796915.687","0.085","vehicle","2882630492","","37.0","127.000053","0.42","90.0","61782","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61782,""gps_valid"":1,""lat"":37.000000,""lng"":127.000053,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6219794,""rx_ms"":6357366,""recv_count"":62363,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796915.707","0.106","cane","4125577512","","37.0","127.0","0.0","0.0","12617","{""type"":""cane"",""node_id"":4125577512,""seq"":12617,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1278812,""rx_ms"":6357380,""recv_count"":31936,""lost_count"":636042,""rssi"":-30,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796915.790","0.189","vehicle","2882630492","","37.0","127.000053","0.42","90.0","61783","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61783,""gps_valid"":1,""lat"":37.000000,""lng"":127.000053,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6219895,""rx_ms"":6357470,""recv_count"":62364,""lost_count"":64956,""rssi"":-29,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796915.810","0.209","cane","4125577512","","37.0","127.0","0.0","0.0","12618","{""type"":""cane"",""node_id"":4125577512,""seq"":12618,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1278914,""rx_ms"":6357483,""recv_count"":31937,""lost_count"":636042,""rssi"":-23,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796915.891","0.290","vehicle","2882630492","","37.0","127.000053","0.42","90.0","61784","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61784,""gps_valid"":1,""lat"":37.000000,""lng"":127.000053,""speed_mps"":0.420,""heading_deg"":90.00,""node_risk"":0,""tx_ms"":6219996,""rx_ms"":6357571,""recv_count"":62365,""lost_count"":64956,""rssi"":-28,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796915.912","0.311","cane","4125577512","","37.0","127.0","0.0","0.0","12619","{""type"":""cane"",""node_id"":4125577512,""seq"":12619,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1279017,""rx_ms"":6357585,""recv_count"":31938,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796915.991","0.390","vehicle","2882630492","","37.0","127.000053","0.42","270.0","61785","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61785,""gps_valid"":1,""lat"":37.000000,""lng"":127.000053,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6220097,""rx_ms"":6357671,""recv_count"":62366,""lost_count"":64956,""rssi"":-30,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.011","0.410","cane","4125577512","","37.0","127.0","0.0","0.0","12620","{""type"":""cane"",""node_id"":4125577512,""seq"":12620,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1279119,""rx_ms"":6357684,""recv_count"":31939,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796916.090","0.489","vehicle","2882630492","","37.0","127.000053","0.42","270.0","61786","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61786,""gps_valid"":1,""lat"":37.000000,""lng"":127.000053,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6220198,""rx_ms"":6357770,""recv_count"":62367,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.111","0.510","cane","4125577512","","37.0","127.0","0.0","0.0","12621","{""type"":""cane"",""node_id"":4125577512,""seq"":12621,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1279219,""rx_ms"":6357785,""recv_count"":31940,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796916.194","0.593","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61787","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61787,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":3,""tx_ms"":6220299,""rx_ms"":6357874,""recv_count"":62368,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.215","0.613","cane","4125577512","","37.0","127.0","0.0","0.0","12622","{""type"":""cane"",""node_id"":4125577512,""seq"":12622,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1279321,""rx_ms"":6357886,""recv_count"":31941,""lost_count"":636042,""rssi"":-34,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796916.293","0.692","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61788","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61788,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6220400,""rx_ms"":6357973,""recv_count"":62369,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.314","0.713","cane","4125577512","","37.0","127.0","0.0","0.0","12623","{""type"":""cane"",""node_id"":4125577512,""seq"":12623,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1279425,""rx_ms"":6357994,""recv_count"":31942,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796916.394","0.793","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61789","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61789,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6220501,""rx_ms"":6358074,""recv_count"":62370,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.414","0.813","cane","4125577512","","37.0","127.0","0.0","0.0","12624","{""type"":""cane"",""node_id"":4125577512,""seq"":12624,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1279526,""rx_ms"":6358091,""recv_count"":31943,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796916.497","0.896","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61790","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61790,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6220603,""rx_ms"":6358177,""recv_count"":62371,""lost_count"":64956,""rssi"":-24,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.518","0.916","cane","4125577512","","37.0","127.0","0.0","0.0","12625","{""type"":""cane"",""node_id"":4125577512,""seq"":12625,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1279626,""rx_ms"":6358192,""recv_count"":31944,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796916.597","0.996","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61791","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61791,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6220704,""rx_ms"":6358277,""recv_count"":62372,""lost_count"":64956,""rssi"":-23,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.618","1.017","cane","4125577512","","37.0","127.0","0.0","0.0","12626","{""type"":""cane"",""node_id"":4125577512,""seq"":12626,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1279726,""rx_ms"":6358293,""recv_count"":31945,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796916.697","1.096","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61792","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61792,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6220805,""rx_ms"":6358377,""recv_count"":62373,""lost_count"":64956,""rssi"":-30,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.718","1.117","cane","4125577512","","37.0","127.0","0.0","0.0","12627","{""type"":""cane"",""node_id"":4125577512,""seq"":12627,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1279826,""rx_ms"":6358391,""recv_count"":31946,""lost_count"":636042,""rssi"":-32,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796916.799","1.198","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61793","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61793,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6220906,""rx_ms"":6358479,""recv_count"":62374,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.820","1.219","cane","4125577512","","37.0","127.0","0.0","0.0","12628","{""type"":""cane"",""node_id"":4125577512,""seq"":12628,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1279926,""rx_ms"":6358492,""recv_count"":31947,""lost_count"":636042,""rssi"":-32,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796916.900","1.299","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61794","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61794,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6221008,""rx_ms"":6358580,""recv_count"":62375,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796916.921","1.320","cane","4125577512","","37.0","127.0","0.0","0.0","12629","{""type"":""cane"",""node_id"":4125577512,""seq"":12629,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1280027,""rx_ms"":6358600,""recv_count"":31948,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.002","1.401","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61795","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61795,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6221109,""rx_ms"":6358682,""recv_count"":62376,""lost_count"":64956,""rssi"":-23,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.023","1.421","cane","4125577512","","37.0","127.0","0.0","0.0","12630","{""type"":""cane"",""node_id"":4125577512,""seq"":12630,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1280128,""rx_ms"":6358702,""recv_count"":31949,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.102","1.501","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61796","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61796,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6221210,""rx_ms"":6358782,""recv_count"":62377,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.123","1.522","cane","4125577512","","37.0","127.0","0.0","0.0","12631","{""type"":""cane"",""node_id"":4125577512,""seq"":12631,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1280230,""rx_ms"":6358797,""recv_count"":31950,""lost_count"":636042,""rssi"":-30,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.203","1.602","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61797","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61797,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6221311,""rx_ms"":6358883,""recv_count"":62378,""lost_count"":64956,""rssi"":-29,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.224","1.623","cane","4125577512","","37.0","127.0","0.0","0.0","12632","{""type"":""cane"",""node_id"":4125577512,""seq"":12632,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1280330,""rx_ms"":6358896,""recv_count"":31951,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.307","1.706","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61798","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61798,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6221413,""rx_ms"":6358987,""recv_count"":62379,""lost_count"":64956,""rssi"":-29,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.328","1.727","cane","4125577512","","37.0","127.0","0.0","0.0","12633","{""type"":""cane"",""node_id"":4125577512,""seq"":12633,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1280431,""rx_ms"":6359002,""recv_count"":31952,""lost_count"":636042,""rssi"":-26,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.406","1.805","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61799","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61799,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6221514,""rx_ms"":6359086,""recv_count"":62380,""lost_count"":64956,""rssi"":-28,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.427","1.826","cane","4125577512","","37.0","127.0","0.0","0.0","12634","{""type"":""cane"",""node_id"":4125577512,""seq"":12634,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1280535,""rx_ms"":6359100,""recv_count"":31953,""lost_count"":636042,""rssi"":-25,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.507","1.906","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61800","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61800,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6221615,""rx_ms"":6359187,""recv_count"":62381,""lost_count"":64956,""rssi"":-23,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.528","1.927","cane","4125577512","","37.0","127.0","0.0","0.0","12635","{""type"":""cane"",""node_id"":4125577512,""seq"":12635,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1280635,""rx_ms"":6359200,""recv_count"":31954,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.610","2.009","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61801","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61801,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6221717,""rx_ms"":6359290,""recv_count"":62382,""lost_count"":64956,""rssi"":-28,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.631","2.029","cane","4125577512","","37.0","127.0","0.0","0.0","12636","{""type"":""cane"",""node_id"":4125577512,""seq"":12636,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1280735,""rx_ms"":6359302,""recv_count"":31955,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.711","2.110","vehicle","2882630492","","37.0","127.000046","0.42","270.0","61802","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61802,""gps_valid"":1,""lat"":37.000000,""lng"":127.000046,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6221819,""rx_ms"":6359391,""recv_count"":62383,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.732","2.131","cane","4125577512","","37.0","127.0","0.0","0.0","12637","{""type"":""cane"",""node_id"":4125577512,""seq"":12637,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1280838,""rx_ms"":6359408,""recv_count"":31956,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.814","2.213","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61803","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61803,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":3,""tx_ms"":6221920,""rx_ms"":6359494,""recv_count"":62384,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.834","2.233","cane","4125577512","","37.0","127.0","0.0","0.0","12638","{""type"":""cane"",""node_id"":4125577512,""seq"":12638,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1280941,""rx_ms"":6359506,""recv_count"":31957,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796917.913","2.312","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61804","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61804,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222021,""rx_ms"":6359593,""recv_count"":62385,""lost_count"":64956,""rssi"":-32,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796917.934","2.333","cane","4125577512","","37.0","127.0","0.0","0.0","12639","{""type"":""cane"",""node_id"":4125577512,""seq"":12639,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281041,""rx_ms"":6359606,""recv_count"":31958,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.015","2.414","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61805","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61805,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222123,""rx_ms"":6359695,""recv_count"":62386,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796918.036","2.435","cane","4125577512","","37.0","127.0","0.0","0.0","12640","{""type"":""cane"",""node_id"":4125577512,""seq"":12640,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281142,""rx_ms"":6359708,""recv_count"":31959,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.123","2.522","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61806","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61806,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222225,""rx_ms"":6359803,""recv_count"":62387,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796918.144","2.543","cane","4125577512","","37.0","127.0","0.0","0.0","12641","{""type"":""cane"",""node_id"":4125577512,""seq"":12641,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281243,""rx_ms"":6359817,""recv_count"":31960,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.218","2.617","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61807","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61807,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222326,""rx_ms"":6359898,""recv_count"":62388,""lost_count"":64956,""rssi"":-23,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796918.239","2.638","cane","4125577512","","37.0","127.0","0.0","0.0","12642","{""type"":""cane"",""node_id"":4125577512,""seq"":12642,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281346,""rx_ms"":6359918,""recv_count"":31961,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.322","2.720","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61808","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61808,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222427,""rx_ms"":6360002,""recv_count"":62389,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796918.342","2.741","cane","4125577512","","37.0","127.0","0.0","0.0","12643","{""type"":""cane"",""node_id"":4125577512,""seq"":12643,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281446,""rx_ms"":6360014,""recv_count"":31962,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.428","2.827","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61809","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61809,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222528,""rx_ms"":6360108,""recv_count"":62390,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796918.448","2.847","cane","4125577512","","37.0","127.0","0.0","0.0","12644","{""type"":""cane"",""node_id"":4125577512,""seq"":12644,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281549,""rx_ms"":6360121,""recv_count"":31963,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.521","2.920","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61810","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61810,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222629,""rx_ms"":6360201,""recv_count"":62391,""lost_count"":64956,""rssi"":-29,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796918.542","2.941","cane","4125577512","","37.0","127.0","0.0","0.0","12645","{""type"":""cane"",""node_id"":4125577512,""seq"":12645,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281651,""rx_ms"":6360219,""recv_count"":31964,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.623","3.022","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61811","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61811,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222731,""rx_ms"":6360303,""recv_count"":62392,""lost_count"":64956,""rssi"":-23,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796918.644","3.043","cane","4125577512","","37.0","127.0","0.0","0.0","12646","{""type"":""cane"",""node_id"":4125577512,""seq"":12646,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281751,""rx_ms"":6360321,""recv_count"":31965,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.727","3.125","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61812","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61812,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222832,""rx_ms"":6360407,""recv_count"":62393,""lost_count"":64956,""rssi"":-23,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796918.747","3.146","cane","4125577512","","37.0","127.0","0.0","0.0","12647","{""type"":""cane"",""node_id"":4125577512,""seq"":12647,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281851,""rx_ms"":6360419,""recv_count"":31966,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.827","3.225","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61813","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61813,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6222933,""rx_ms"":6360507,""recv_count"":62394,""lost_count"":64956,""rssi"":-29,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796918.847","3.246","cane","4125577512","","37.0","127.0","0.0","0.0","12648","{""type"":""cane"",""node_id"":4125577512,""seq"":12648,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1281954,""rx_ms"":6360520,""recv_count"":31967,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796918.926","3.325","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61814","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61814,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6223034,""rx_ms"":6360606,""recv_count"":62395,""lost_count"":64956,""rssi"":-21,""src_mac"":""1C:C3:AB:D1:73:5C""}"
