시각,경과초,시각ms,IMU시각ms,부팅횟수,리셋원인,GPS복구횟수,마지막GPS복구ms,위험,차량위험,차량위험경과ms,RSU위험,RSU위험경과ms,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신,UWB유효,UWB보정,UWB원시거리,UWB보정거리,UWB접근속도,UWB오프셋,UWB경과ms,UWB수신
17:07:45,0.109,227671,227671,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.197,0.0,0.190,1,308.3,"6.713,7.029,-0.546","-0.817,-2.008,-1.557","-49.650,43.950,-51.000",0,0.0,9.74,2.67,0.7330,23.48,1.528,0,25284,2123,6,1.23,37.496323,126.955859,819,0,4,0,-65,-63.6,3066,21,2014,1,1,5.010,5.250,-0.008,0.234,21,1052
17:07:45,0.109,227694,227694,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.197,0.0,0.190,1,308.3,"6.632,7.020,-0.503","-1.794,-1.328,-1.885","-49.650,43.950,-51.300",0,0.0,9.67,2.92,0.7353,23.48,1.528,0,25287,2123,6,1.23,37.496323,126.955859,819,0,4,0,-65,-63.6,3066,44,2014,1,1,5.010,5.250,-0.008,0.234,44,1052
17:07:45,0.110,227717,227717,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.197,0.0,0.190,1,308.3,"6.756,7.053,-0.436","0.382,0.275,-1.992","-48.450,45.150,-51.600",0,0.0,9.78,2.05,0.7408,23.48,1.528,0,25290,2123,6,1.23,37.496323,126.955859,819,0,4,0,-65,-63.6,3066,67,2014,1,1,5.010,5.250,-0.008,0.234,67,1052
17:07:45,0.110,227753,227753,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.197,0.0,0.190,1,308.3,"6.780,7.072,-0.412","-3.412,-1.053,-1.260","-48.150,44.250,-52.050",0,0.0,9.81,3.79,0.7426,23.48,1.528,0,25293,2124,6,1.23,37.496323,126.955859,819,0,4,0,-64,-63.7,3067,16,2015,1,1,5.010,5.250,-0.008,0.234,103,1052
17:07:45,0.199,227776,227776,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.213,0.0,0.242,1,308.3,"6.608,7.020,-0.359","-0.893,-3.053,-0.023","-49.800,44.100,-51.150",0,0.0,9.65,3.18,0.7451,23.48,1.528,0,25296,2124,6,1.23,37.496324,126.955859,820,0,4,0,-64,-63.7,3067,39,2015,1,1,5.010,5.250,-0.008,0.234,126,1052
17:07:45,0.236,227799,227799,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.213,0.0,0.242,1,308.3,"6.627,7.082,-0.441","-3.069,0.382,0.481","-48.750,44.850,-51.900",0,0.0,9.71,3.13,0.7394,23.48,1.528,0,25299,2124,6,1.23,37.496324,126.955859,820,0,4,0,-64,-63.7,3067,62,2015,1,1,5.010,5.250,-0.008,0.234,149,1052
17:07:45,0.237,227822,227822,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.213,0.0,0.242,1,308.3,"6.680,7.044,-0.450","-2.160,0.840,0.221","-48.450,42.450,-51.300",0,0.0,9.72,2.33,0.7393,23.48,1.528,0,25302,2124,6,1.23,37.496324,126.955859,820,0,4,0,-64,-63.7,3067,85,2015,1,1,5.010,5.250,-0.008,0.234,172,1052
17:07:45,0.237,227857,227857,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.213,0.0,0.242,1,308.3,"6.646,6.962,-0.407","0.153,-0.885,-2.656","-48.750,46.050,-50.700",0,0.0,9.63,2.80,0.7423,23.48,1.528,0,25305,2125,6,1.23,37.496324,126.955859,820,0,4,0,-65,-64.0,3068,13,2016,1,1,5.010,5.250,-0.008,0.234,207,1052
17:07:46,0.326,227880,227880,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.213,0.0,0.242,1,308.3,"6.632,7.092,-0.393","-1.359,-1.298,0.008","-49.500,44.850,-52.650",0,0.0,9.72,1.88,0.7427,23.48,1.528,0,25308,2125,6,1.23,37.496324,126.955859,820,0,4,0,-64,-64.0,3069,16,2016,1,1,5.010,5.248,-0.003,0.234,16,1053
17:07:46,0.359,227903,227903,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496323,126.955856,0.213,0.0,0.242,1,308.3,"6.589,7.020,-0.450","-2.427,0.183,-0.672","-48.450,45.150,-51.300",0,0.0,9.64,2.53,0.7387,23.48,1.528,0,25311,2125,6,1.23,37.496324,126.955859,820,0,4,0,-64,-64.0,3069,39,2016,1,1,5.010,5.248,-0.003,0.234,39,1053
