시각,경과초,시각ms,IMU시각ms,부팅횟수,리셋원인,GPS복구횟수,마지막GPS복구ms,위험,차량위험,차량위험경과ms,RSU위험,RSU위험경과ms,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신,UWB유효,UWB보정,UWB원시거리,UWB보정거리,UWB접근속도,UWB오프셋,UWB경과ms,UWB수신
17:11:16,0.357,438381,438381,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955742,0.143,0.0,0.103,1,91.2,"6.527,6.986,-0.235","-3.076,-1.305,1.237","-49.050,44.100,-58.800",0,0.0,9.56,3.56,0.7532,41.64,1.264,0,49265,4144,6,1.21,37.496382,126.955746,1873,0,4,0,-52,-51.0,5962,48,3913,1,1,0.470,0.777,0.052,0.234,117,2049
17:11:16,0.538,438691,438691,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496384,126.955742,0.118,0.0,0.072,1,91.2,"6.560,7.058,-0.148","0.748,-0.695,-0.893","-48.750,43.350,-58.500",0,0.0,9.64,1.36,0.7589,41.64,1.264,0,49300,4147,6,1.21,37.496383,126.955746,1874,0,4,0,-52,-51.3,5967,38,3916,1,1,0.490,0.749,0.062,0.234,40,2051
17:11:16,0.664,438774,438774,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496384,126.955742,0.100,0.0,0.067,1,91.2,"6.565,7.077,-0.249","-0.183,-1.763,0.786","-49.500,43.050,-57.750",0,0.0,9.66,1.94,0.7521,41.64,1.264,0,49309,4148,6,1.21,37.496383,126.955746,1875,0,4,0,-51,-51.2,5968,10,3917,1,1,0.490,0.749,0.062,0.234,123,2051
17:11:17,0.696,438985,438985,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496384,126.955750,0.103,0.0,0.108,1,91.2,"6.531,7.159,-0.263","-2.809,-0.260,-0.908","-48.750,43.350,-57.300",0,0.0,9.69,2.96,0.7505,41.64,1.264,0,49333,4150,6,1.21,37.496384,126.955746,1876,0,4,0,-52,-51.6,5971,18,3919,1,1,0.490,0.740,0.057,0.234,135,2052
17:11:17,0.696,439008,439008,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496384,126.955750,0.103,0.0,0.108,1,91.2,"6.555,7.096,-0.192","1.290,-0.863,0.634","-49.500,41.850,-57.300",0,0.0,9.66,1.68,0.7558,41.64,1.264,0,49336,4150,6,1.21,37.496384,126.955746,1876,0,4,0,-52,-51.6,5971,41,3919,1,1,0.490,0.740,0.057,0.234,158,2052
17:11:17,0.697,439031,439031,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496384,126.955750,0.103,0.0,0.108,1,91.2,"6.651,7.082,-0.230","-3.908,0.687,-0.176","-47.550,40.650,-57.750",0,0.0,9.72,3.97,0.7539,41.64,1.264,0,49339,4150,6,1.21,37.496384,126.955746,1876,0,4,0,-52,-51.6,5971,64,3919,1,1,0.490,0.740,0.057,0.234,181,2052
17:11:17,0.697,439066,439066,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496384,126.955750,0.103,0.0,0.108,1,91.2,"6.527,7.092,-0.278","-3.176,0.405,-1.275","-49.500,41.100,-58.500",0,0.0,9.64,3.45,0.7498,41.64,1.264,0,49342,4151,6,1.21,37.496384,126.955746,1876,0,4,0,-52,-51.7,5972,15,3919,1,1,0.470,0.735,0.048,0.234,15,2053
17:11:17,0.779,439089,439089,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496384,126.955750,0.103,0.0,0.108,1,91.2,"6.560,7.039,-0.182","-1.794,1.237,-0.481","-48.900,40.800,-58.200",0,0.0,9.62,2.23,0.7567,41.64,1.264,0,49345,4151,6,1.21,37.496384,126.955746,1876,0,4,0,-54,-52.1,5973,12,3920,1,1,0.470,0.735,0.048,0.234,38,2053
17:11:17,0.896,439112,439112,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496384,126.955750,0.103,0.0,0.108,1,91.2,"6.546,7.106,-0.268","1.267,-1.863,-0.718","-48.300,40.650,-58.800",0,0.0,9.67,2.36,0.7505,41.64,1.264,0,49348,4151,6,1.21,37.496384,126.955746,1876,0,4,0,-54,-52.1,5973,35,3920,1,1,0.470,0.735,0.048,0.234,61,2053
17:11:17,0.929,439171,439171,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496384,126.955750,0.108,0.0,0.118,1,91.2,"6.637,6.967,-0.196","1.679,-0.542,0.725","-48.150,42.450,-58.650",0,0.0,9.62,1.91,0.7566,41.64,1.264,0,49354,4152,6,1.21,37.496384,126.955747,1877,0,4,0,-54,-52.1,5973,94,3920,1,1,0.470,0.735,0.048,0.234,120,2053
