시각,경과초,시각ms,IMU시각ms,부팅횟수,리셋원인,GPS복구횟수,마지막GPS복구ms,위험,차량위험,차량위험경과ms,RSU위험,RSU위험경과ms,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신,UWB유효,UWB보정,UWB원시거리,UWB보정거리,UWB접근속도,UWB오프셋,UWB경과ms,UWB수신
17:06:43,0.136,165117,165117,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.061,0.0,0.067,1,0.0,"6.637,6.953,0.172","-2.779,1.290,-0.649","-34.050,89.550,-52.650",0,0.0,9.61,3.13,0.7810,23.48,1.528,0,18168,1522,5,1.28,37.496381,126.955853,512,0,1,0,-53,-53.3,2197,35,1445,1,1,2.870,3.124,0.002,0.234,62,752
17:06:43,0.373,165153,165153,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.061,0.0,0.067,1,0.0,"6.570,6.934,0.259","0.107,0.427,-0.733","-33.150,90.000,-52.350",0,0.0,9.56,0.86,0.7864,23.48,1.528,0,18171,1523,5,1.28,37.496381,126.955853,512,0,1,0,-53,-53.3,2197,71,1445,1,1,2.870,3.124,0.002,0.234,98,752
17:06:43,0.458,165466,165466,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.081,0.0,0.108,1,0.0,"6.670,6.886,0.230","0.565,-0.550,5.023","-33.750,89.850,-52.200",0,0.0,9.59,5.08,0.7852,23.48,1.528,0,18207,1526,5,1.28,37.496381,126.955853,514,0,1,0,-54,-53.4,2201,59,1448,1,1,2.910,3.124,0.001,0.234,220,753
17:06:43,0.458,165489,165489,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.081,0.0,0.108,1,0.0,"6.809,6.819,0.268","0.053,3.649,-0.687","-34.200,88.500,-52.350",0,0.0,9.64,3.71,0.7885,23.48,1.528,0,18210,1526,5,1.28,37.496381,126.955853,514,0,1,0,-53,-53.3,2202,23,1448,1,1,2.930,3.131,-0.009,0.234,22,754
17:06:43,0.575,165535,165535,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.081,0.0,0.108,1,0.0,"6.560,6.790,0.412","-2.031,0.649,-1.756","-33.000,89.100,-51.450",0,0.0,9.45,2.76,0.7971,23.48,1.528,0,18216,1526,5,1.28,37.496381,126.955853,514,0,1,0,-53,-53.3,2203,35,1449,1,1,2.930,3.131,-0.009,0.234,68,754
17:06:44,0.620,165571,165571,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.098,0.0,0.129,1,0.0,"6.814,7.001,0.316","0.191,0.374,1.038","-35.550,87.600,-52.950",0,0.0,9.77,1.12,0.7905,23.48,1.528,0,18219,1527,5,1.28,37.496381,126.955853,515,0,1,0,-53,-53.3,2203,71,1449,1,1,2.930,3.131,-0.009,0.234,104,754
17:06:44,0.620,165594,165594,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.098,0.0,0.129,1,0.0,"6.704,6.785,0.421","-0.901,-0.779,-1.397","-33.750,89.850,-52.200",0,0.0,9.55,1.84,0.7981,23.48,1.528,0,18222,1527,5,1.28,37.496381,126.955853,515,0,1,0,-53,-53.3,2203,94,1449,1,1,2.930,3.131,-0.009,0.234,127,754
17:06:44,0.620,165641,165641,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.098,0.0,0.129,1,0.0,"6.646,6.766,0.450","1.611,2.107,-0.832","-34.800,89.850,-52.650",0,0.0,9.49,2.78,0.7999,23.48,1.528,0,18228,1527,5,1.28,37.496381,126.955853,515,0,1,0,-53,-53.2,2204,36,1450,1,1,2.930,3.131,-0.009,0.234,174,754
17:06:44,0.621,165676,165676,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.098,0.0,0.129,1,0.0,"6.670,6.886,0.445","-1.450,0.733,-2.206","-33.300,88.350,-51.900",0,0.0,9.60,2.74,0.7989,23.48,1.528,0,18231,1528,5,1.28,37.496381,126.955853,515,0,1,0,-54,-53.4,2205,21,1450,1,1,2.900,3.132,-0.008,0.234,21,755
17:06:44,0.621,165699,165699,378,POWER_ON,0,0,0,0,-1,0,-1,1,37.496380,126.955856,0.098,0.0,0.129,1,0.0,"6.771,6.881,0.345","3.282,-1.687,-3.260","-33.750,90.450,-51.000",0,0.0,9.66,4.92,0.7929,23.48,1.528,0,18234,1528,5,1.28,37.496381,126.955853,515,0,1,0,-54,-53.4,2205,44,1450,1,1,2.900,3.132,-0.008,0.234,44,755
