시각,경과초,노드,항목,값
14:45:09,3.09,지팡이,GPS위성,7
14:45:09,3.10,지팡이,GPS_HDOP,1.43
14:45:09,3.10,지팡이,원시위도,37.496809
14:45:09,3.11,지팡이,원시경도,126.957897
14:45:09,3.12,지팡이,GPS채택,1680
14:45:09,3.12,지팡이,GPS이상치거부,3
14:45:09,3.13,지팡이,GPS품질거부,24
14:45:09,3.13,지팡이,GPS재기준,1
14:45:09,3.14,지팡이,차량수신,12208
14:45:10,3.57,차량,위험,0
14:45:10,3.58,차량,GPS유효,1
14:45:10,3.59,차량,위도,37.496970
14:45:10,3.60,차량,경도,126.957885
14:45:10,3.61,차량,속도,0.20
14:45:10,3.62,차량,방향,0.0
14:45:10,3.63,차량,가속도,"-1.45,1.39,9.59"
14:45:10,3.64,차량,자이로,"-0.2,2.2,0.3"
14:45:10,3.64,차량,충격값,0.12
14:45:10,3.65,차량,송신,15852
14:45:10,3.66,차량,지팡이수신,15585
14:45:10,3.66,차량,GPS위성,4
14:45:10,3.67,차량,GPS_HDOP,2.50
14:45:10,3.67,차량,원시위도,37.496970
14:45:10,3.68,차량,원시경도,126.957885
14:45:10,3.68,차량,GPS채택,1656
14:45:10,3.69,차량,GPS이상치거부,4
14:45:10,3.69,차량,GPS품질거부,223
14:45:10,3.70,차량,GPS재기준,1
14:45:10,3.71,차량,위험송신,15585
14:45:10,4.04,지팡이,위험,0
14:45:10,4.05,지팡이,GPS유효,1
14:45:10,4.06,지팡이,위도,37.496815
14:45:10,4.07,지팡이,경도,126.957901
14:45:10,4.08,지팡이,속도,0.23
14:45:10,4.08,지팡이,방향,34.4
14:45:10,4.09,지팡이,가속도,"-1.74,3.22,9.11"
14:45:10,4.10,지팡이,송신,12565
14:45:10,4.10,지팡이,GPS위성,7
14:45:10,4.11,지팡이,GPS_HDOP,1.43
14:45:10,4.12,지팡이,원시위도,37.496816
14:45:10,4.12,지팡이,원시경도,126.957906
14:45:10,4.13,지팡이,GPS채택,1682
14:45:10,4.13,지팡이,GPS이상치거부,3
14:45:10,4.14,지팡이,GPS품질거부,24
