시각,경과초,노드,항목,값
15:04:27,5.84,지팡이,GPS위성,8
15:04:27,5.85,지팡이,GPS_HDOP,1.03
15:04:27,5.85,지팡이,원시위도,37.496615
15:04:27,5.86,지팡이,원시경도,126.957889
15:04:27,5.86,지팡이,GPS채택,3992
15:04:27,5.87,지팡이,GPS이상치거부,3
15:04:27,5.87,지팡이,GPS품질거부,28
15:04:27,5.88,지팡이,GPS재기준,1
15:04:27,5.88,지팡이,차량수신,22527
15:04:28,6.05,차량,위험,0
15:04:28,6.06,차량,GPS유효,1
15:04:28,6.07,차량,위도,37.496518
15:04:28,6.07,차량,경도,126.958025
15:04:28,6.08,차량,속도,0.58
15:04:28,6.09,차량,방향,192.9
15:04:28,6.09,차량,가속도,"7.54,19.61,19.61"
15:04:28,6.10,차량,자이로,"-40.3,2.4,-6.8"
15:04:28,6.10,차량,충격값,21.37
15:04:28,6.11,차량,송신,27024
15:04:28,6.11,차량,지팡이수신,26308
15:04:28,6.12,차량,GPS위성,5
15:04:28,6.12,차량,GPS_HDOP,1.60
15:04:28,6.13,차량,원시위도,37.496517
15:04:28,6.13,차량,원시경도,126.958022
15:04:28,6.13,차량,GPS채택,3430
15:04:28,6.14,차량,GPS이상치거부,4
15:04:28,6.14,차량,GPS품질거부,350
15:04:28,6.15,차량,GPS재기준,1
15:04:28,6.15,차량,위험송신,26308
15:04:28,6.80,지팡이,위험,1
15:04:28,6.81,지팡이,GPS유효,1
15:04:28,6.82,지팡이,위도,37.496616
15:04:28,6.83,지팡이,경도,126.957886
15:04:28,6.84,지팡이,속도,0.05
15:04:28,6.85,지팡이,방향,278.3
15:04:28,6.85,지팡이,가속도,"-19.61,9.89,-3.02"
15:04:28,6.86,지팡이,송신,23850
15:04:28,6.86,지팡이,GPS위성,8
15:04:28,6.87,지팡이,GPS_HDOP,1.03
15:04:28,6.87,지팡이,원시위도,37.496618
15:04:28,6.88,지팡이,원시경도,126.957886
15:04:28,6.88,지팡이,GPS채택,3994
15:04:28,6.89,지팡이,GPS이상치거부,3
15:04:28,6.89,지팡이,GPS품질거부,28
15:04:28,6.90,지팡이,GPS재기준,1
15:04:28,6.90,지팡이,차량수신,22536
15:04:30,8.03,차량,위험,0
15:04:30,8.04,차량,GPS유효,1
15:04:30,8.05,차량,위도,37.496553
15:04:30,8.06,차량,경도,126.958040
15:04:30,8.07,차량,속도,0.89
15:04:30,8.07,차량,방향,120.0
15:04:30,8.08,차량,가속도,"-1.03,0.07,8.67"
15:04:30,8.08,차량,자이로,"-38.2,-43.9,-59.1"
15:04:30,8.09,차량,충격값,1.03
15:04:30,8.10,차량,송신,27043
15:04:30,8.10,차량,지팡이수신,26326
15:04:30,8.11,차량,GPS위성,5
15:04:30,8.11,차량,GPS_HDOP,1.60
15:04:30,8.12,차량,원시위도,37.496550
15:04:30,8.12,차량,원시경도,126.958035
15:04:30,8.12,차량,GPS채택,3434
15:04:30,8.13,차량,GPS이상치거부,4
15:04:30,8.13,차량,GPS품질거부,350
15:04:30,8.14,차량,GPS재기준,1
15:04:30,8.14,차량,위험송신,26326
15:04:31,9.76,지팡이,위험,1
15:04:31,9.77,지팡이,GPS유효,1
15:04:31,9.78,지팡이,위도,37.496624
15:04:31,9.79,지팡이,경도,126.957878
15:04:31,9.79,지팡이,속도,0.12
15:04:31,9.80,지팡이,방향,278.3
15:04:31,9.81,지팡이,가속도,"-14.20,14.05,5.78"
15:04:31,9.81,지팡이,송신,23880
15:04:31,9.82,지팡이,GPS위성,8
15:04:31,9.83,지팡이,GPS_HDOP,1.03
15:04:31,9.83,지팡이,원시위도,37.496625
15:04:31,9.84,지팡이,원시경도,126.957881
15:04:31,9.84,지팡이,GPS채택,4000
15:04:31,9.85,지팡이,GPS이상치거부,3
15:04:31,9.85,지팡이,GPS품질거부,28
15:04:31,9.85,지팡이,GPS재기준,1
15:04:31,9.86,지팡이,차량수신,22564
15:04:32,10.09,차량,위험,0
15:04:32,10.10,차량,GPS유효,1
15:04:32,10.11,차량,위도,37.496599
15:04:32,10.12,차량,경도,126.958050
15:04:32,10.12,차량,속도,0.95
15:04:32,10.13,차량,방향,67.6
15:04:32,10.14,차량,가속도,"-1.64,-5.23,-1.27"
15:04:32,10.14,차량,자이로,"-8.8,-2.6,-10.3"
15:04:32,10.15,차량,충격값,12.26
15:04:32,10.15,차량,송신,27063
15:04:32,10.16,차량,지팡이수신,26344
15:04:32,10.16,차량,GPS위성,5
15:04:32,10.17,차량,GPS_HDOP,1.60
15:04:32,10.17,차량,원시위도,37.496590
15:04:32,10.18,차량,원시경도,126.958045
15:04:32,10.18,차량,GPS채택,3438
15:04:32,10.18,차량,GPS이상치거부,4
15:04:32,10.19,차량,GPS품질거부,350
15:04:32,10.19,차량,GPS재기준,1
15:04:32,10.20,차량,위험송신,26344
15:04:33,11.05,차량,위험,0
15:04:33,11.06,차량,GPS유효,1
15:04:33,11.06,차량,위도,37.496611
15:04:33,11.06,차량,경도,126.958058
15:04:33,11.07,차량,속도,0.96
15:04:33,11.07,차량,방향,53.8
15:04:33,11.08,차량,가속도,"-4.32,4.82,10.84"
15:04:33,11.08,차량,자이로,"-23.5,39.2,-4.7"
15:04:33,11.09,차량,충격값,6.26
15:04:33,11.09,차량,송신,27073
15:04:33,11.10,차량,지팡이수신,26353
15:04:33,11.11,차량,GPS위성,5
15:04:33,11.11,차량,GPS_HDOP,1.60
15:04:33,11.12,차량,원시위도,37.496603
