시각,경과초,시각ms,IMU시각ms,위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신
19:11:33,0.817,573468,573456,0,1,37.496704,126.957840,0.077,210.5,0.062,1,340.5,"5.875,3.893,6.258","-10.099,-12.145,2.092","-48.450,34.350,8.850",1,210.5,9.43,15.93,0.9941,6.41,1.283,13330,57842,5482,5,1.65,37.496703,126.957842,435,0,409,0,-60,-59.5,10898,91,5451
19:11:33,1.003,574093,574081,0,1,37.496704,126.957840,0.068,211.6,0.062,1,340.5,"6.565,3.534,5.971","3.122,-4.374,2.405","-49.050,36.900,9.000",1,211.6,9.55,5.89,0.9848,4.72,1.217,13363,57887,5488,6,1.61,37.496704,126.957841,437,0,409,0,-58,-59.1,10911,7,5457
19:11:34,1.352,574301,574289,0,1,37.496704,126.957840,0.068,211.2,0.062,1,340.5,"6.464,3.634,5.890","2.099,-2.863,2.145","-48.900,32.850,8.550",1,211.2,9.47,4.15,0.9871,7.08,1.318,13374,57902,5490,6,1.61,37.496704,126.957841,437,0,409,0,-58,-59.3,10915,2,5459
19:11:34,1.952,574613,574601,0,1,37.496704,126.957840,0.068,211.0,0.062,1,340.5,"7.044,3.017,5.540","2.962,-0.130,4.130","-48.900,37.050,9.600",1,211.0,9.46,5.08,0.9676,3.05,1.242,13394,57921,5493,6,1.61,37.496704,126.957841,437,0,409,0,-60,-59.7,10920,92,5462
19:11:35,2.487,575240,575228,0,1,37.496704,126.957840,0.073,207.5,0.077,1,340.5,"6.062,4.396,6.450","4.832,8.992,-0.382","-44.250,44.550,13.050",1,207.5,9.88,10.22,0.9973,1.10,1.122,13424,57969,5499,6,1.64,37.496704,126.957841,439,0,409,0,-64,-65.0,10933,6,5468
19:11:35,2.604,575762,575750,0,1,37.496704,126.957840,0.052,200.5,0.036,1,340.5,"5.780,4.070,6.292","-2.183,1.458,-1.573","-40.950,43.950,14.700",1,200.5,9.46,3.06,0.9960,2.23,1.199,13489,57969,5504,6,1.61,37.496702,126.957841,441,0,409,0,-69,-67.1,10943,7,5473
19:11:35,2.659,575867,575855,0,1,37.496704,126.957840,0.052,199.5,0.036,1,340.5,"5.569,4.477,6.244","10.443,8.145,0.183","-40.650,44.700,14.400",1,199.5,9.49,13.24,0.9990,2.23,1.177,13502,57969,5505,6,1.61,37.496702,126.957841,441,0,409,0,-71,-68.3,10945,7,5474
19:11:35,2.969,575971,575959,0,1,37.496704,126.957840,0.052,198.5,0.036,1,340.5,"5.444,4.429,6.067","6.511,14.977,-0.405","-40.050,43.800,12.750",1,198.5,9.28,16.34,0.9993,4.09,1.163,13515,57969,5506,6,1.61,37.496702,126.957841,441,0,409,0,-71,-68.9,10946,92,5475
19:11:36,3.293,576284,576272,0,1,37.496704,126.957840,0.052,193.8,0.036,1,340.5,"5.124,5.152,6.330","-8.504,-5.595,-1.924","-36.300,47.550,14.550",1,193.8,9.64,10.36,0.9981,3.25,1.168,13554,57969,5509,6,1.61,37.496702,126.957841,441,0,409,0,-72,-71.6,10952,93,5478
19:11:36,4.004,576596,576584,0,1,37.496704,126.957840,0.052,189.7,0.036,1,340.5,"5.315,4.899,6.230","1.557,-0.702,-0.061","-34.650,48.900,13.950",1,189.7,9.54,1.71,0.9995,3.94,1.148,13593,57969,5512,6,1.61,37.496702,126.957841,441,0,409,0,-79,-75.1,10958,2,5481
