pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m,distance_source
1787710456.419,412,0,0,0,0,1,heartbeat,0,5.53,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.111,0.0,1,37.496559,126.957619,0.063,0.0,-0.91,5.46,gps
1787710456.633,414,0,0,0,0,1,heartbeat,0,5.53,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.124,0.0,1,37.496559,126.957619,0.063,0.0,-0.91,5.46,gps
1787710456.847,416,0,0,0,0,1,heartbeat,0,5.53,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.142,0.0,1,37.496559,126.957619,0.063,0.0,-0.91,5.46,gps
1787710457.054,418,0,0,0,0,1,heartbeat,0,5.53,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.157,0.0,1,37.496559,126.957619,0.063,0.0,-0.91,5.46,gps
1787710457.268,420,0,0,0,0,1,heartbeat,0,5.29,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.201,0.0,1,37.496559,126.957619,0.057,0.0,-0.94,5.21,gps
1787710457.483,422,0,0,0,0,1,heartbeat,0,5.3,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.183,0.0,1,37.496559,126.957619,0.057,0.0,-0.94,5.22,gps
1787710457.698,424,0,0,0,0,1,heartbeat,0,5.3,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.159,0.0,1,37.496559,126.957619,0.057,0.0,-0.94,5.22,gps
1787710457.913,426,0,0,0,0,1,heartbeat,0,5.31,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.091,0.0,1,37.496559,126.957619,0.057,0.0,-0.94,5.22,gps
1787710458.126,428,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.077,0.0,1,37.496559,126.957619,0.057,0.0,-0.94,5.22,gps
1787710458.343,430,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.068,0.0,1,37.496559,126.957619,0.047,0.0,-0.94,5.22,gps
1787710458.558,432,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.055,0.0,1,37.496559,126.957619,0.047,0.0,-0.94,5.22,gps
1787710458.769,434,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.038,0.0,1,37.496559,126.957619,0.047,0.0,-0.94,5.22,gps
1787710458.983,436,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.028,0.0,1,37.496559,126.957619,0.047,0.0,-0.94,5.22,gps
1787710459.198,438,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.024,0.0,1,37.496559,126.957619,0.047,0.0,-0.94,5.22,gps
1787710459.404,440,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.051,0.0,1,37.496559,126.957619,0.031,0.0,-0.94,5.22,gps
1787710459.619,442,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.075,0.0,1,37.496559,126.957619,0.031,0.0,-0.94,5.22,gps
1787710459.836,444,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.115,0.0,1,37.496559,126.957619,0.031,0.0,-0.94,5.22,gps
1787710460.049,446,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.149,0.0,1,37.496559,126.957619,0.031,0.0,-0.94,5.22,gps
1787710460.255,447,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.142,0.0,1,37.496559,126.957619,0.036,0.0,-0.94,5.22,gps
1787710460.462,449,0,0,0,0,1,heartbeat,0,5.31,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.135,0.0,1,37.496559,126.957619,0.036,0.0,-0.94,5.22,gps
1787710460.673,451,0,0,0,0,1,heartbeat,0,5.07,0.02,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.119,0.0,1,37.496559,126.957619,0.036,0.0,-0.96,4.98,gps
1787710460.877,453,0,0,0,0,1,heartbeat,0,5.1,0.02,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.131,0.0,1,37.496559,126.957619,0.036,0.0,-0.96,5.0,gps
1787710461.09,455,0,0,0,0,1,heartbeat,0,5.1,0.02,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.13,0.0,1,37.496559,126.957619,0.036,0.0,-0.96,5.01,gps
1787710461.295,457,0,0,0,0,1,heartbeat,0,5.11,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.092,0.0,1,37.496559,126.957619,0.036,0.0,-0.96,5.02,gps
1787710461.507,459,0,0,0,0,1,heartbeat,0,5.11,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.114,0.0,1,37.496559,126.957619,0.036,0.0,-0.96,5.02,gps
1787710461.717,461,0,0,0,0,1,heartbeat,0,5.11,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.106,0.0,1,37.496559,126.957619,0.036,0.0,-0.96,5.02,gps
1787710461.928,463,0,0,0,0,1,heartbeat,0,5.11,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496544,126.957634,0.096,0.0,1,37.496559,126.957619,0.036,0.0,-0.96,5.02,gps
1787710462.135,465,0,0,0,0,1,heartbeat,0,4.91,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.091,0.0,1,37.496559,126.957619,0.021,0.0,-0.98,4.81,gps
1787710462.344,467,0,0,0,0,1,heartbeat,0,4.91,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496548,126.957634,0.079,0.0,1,37.496559,126.957619,0.021,0.0,-0.98,4.81,gps
1787710462.552,469,0,0,0,0,1,heartbeat,0,4.7,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496552,126.957634,0.078,0.0,1,37.496559,126.957619,0.021,0.0,-1.0,4.6,gps
1787710462.761,471,0,0,0,0,1,heartbeat,0,4.5,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496555,126.957634,0.067,0.0,1,37.496559,126.957619,0.021,0.0,-1.02,4.38,gps
1787710462.971,473,0,0,0,0,1,heartbeat,0,4.5,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496555,126.957634,0.062,0.0,1,37.496559,126.957619,0.021,0.0,-1.02,4.38,gps
1787710463.171,475,0,0,0,0,1,heartbeat,0,4.31,0.0,9999.0,24.44,0,ttc_capped,,table,1,37.496555,126.957634,0.049,0.0,1,37.496559,126.957626,0.026,0.0,-0.67,4.26,gps
1787710463.379,477,0,0,0,0,1,heartbeat,0,4.1,0.01,9999.0,26.85,0,ttc_capped,,table,1,37.496559,126.957634,0.025,0.0,1,37.496559,126.957626,0.026,0.0,-0.68,4.04,gps
1787710463.593,479,0,0,0,0,1,heartbeat,0,4.09,0.01,9999.0,26.16,0,ttc_capped,,table,1,37.496559,126.957634,0.027,0.0,1,37.496559,126.957626,0.026,0.0,-0.67,4.04,gps
1787710463.803,481,0,0,0,0,1,heartbeat,0,3.88,0.01,9999.0,29.4,0,ttc_capped,,table,1,37.496563,126.957634,0.021,0.0,1,37.496559,126.957626,0.026,0.0,-0.69,3.82,gps
1787710464.067,484,0,0,0,0,1,heartbeat,0,3.88,0.01,9999.0,27.61,0,ttc_capped,,table,1,37.496563,126.957634,0.023,0.0,1,37.496559,126.957626,0.026,0.0,-0.68,3.81,gps
1787710464.294,486,0,0,0,0,1,heartbeat,0,3.91,0.01,9999.0,27.86,0,ttc_capped,,table,1,37.496563,126.957634,0.018,0.0,1,37.496559,126.957626,0.028,0.0,-0.74,3.84,gps
1787710464.504,488,0,0,0,0,1,heartbeat,0,3.91,0.01,9999.0,27.35,0,ttc_capped,,table,1,37.496563,126.957634,0.017,0.0,1,37.496559,126.957626,0.028,0.0,-0.74,3.84,gps
1787710464.729,490,0,0,0,0,1,heartbeat,0,3.69,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496567,126.957642,0.013,0.0,1,37.496559,126.957626,0.028,0.0,-0.78,3.61,gps
1787710464.937,492,0,0,0,0,1,heartbeat,0,3.69,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496567,126.957642,0.014,0.0,1,37.496559,126.957626,0.028,0.0,-0.78,3.61,gps
1787710465.147,494,0,0,0,0,1,heartbeat,0,3.71,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496567,126.957642,0.011,0.0,1,37.496559,126.957626,0.024,0.0,-0.81,3.62,gps
1787710465.361,496,0,0,0,0,1,heartbeat,0,3.71,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496567,126.957642,0.011,0.0,1,37.496559,126.957626,0.024,0.0,-0.8,3.62,gps
1787710465.573,498,0,0,0,0,1,heartbeat,0,3.7,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496567,126.957642,0.014,0.0,1,37.496559,126.957626,0.024,0.0,-0.8,3.62,gps
1787710465.795,500,0,0,0,0,1,heartbeat,0,3.48,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496571,126.957642,0.015,0.0,1,37.496559,126.957626,0.024,0.0,-0.85,3.38,gps
1787710465.999,502,0,0,0,0,1,heartbeat,0,3.49,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496571,126.957642,0.019,0.0,1,37.496559,126.957626,0.024,0.0,-0.84,3.38,gps
1787710466.213,504,0,0,0,0,1,heartbeat,0,3.5,0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496571,126.957642,0.017,0.0,1,37.496559,126.957626,0.02,0.0,-0.86,3.39,gps
