pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1787136944.644,3181,0,0,0,0,1,change,0,21.67,0.0,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.005,0.0,1,37.496235,126.958267,1.099,168.84,6.01,-20.82
1787136944.853,3183,0,0,0,0,1,heartbeat,0,22.05,0.0,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.005,0.0,1,37.496231,126.958267,1.099,168.84,6.04,-21.2
1787136945.066,3185,0,0,0,0,1,heartbeat,0,22.28,0.0,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.005,0.0,1,37.496231,126.958267,1.099,168.84,6.08,-21.43
1787136945.268,3187,0,0,0,0,1,heartbeat,0,22.52,0.0,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.008,0.0,1,37.496227,126.958267,1.167,169.49,6.09,-21.68
1787136945.47,3189,0,0,0,0,1,heartbeat,0,22.83,0.0,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.008,0.0,1,37.496223,126.958267,1.167,169.49,6.1,-22.0
1787136945.672,3191,0,0,0,0,1,heartbeat,0,23.11,-0.23,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.008,0.0,1,37.49622,126.958267,1.167,169.49,6.12,-22.28
1787136945.89,3193,0,0,0,0,1,heartbeat,0,23.36,-0.78,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.008,0.0,1,37.49622,126.958267,1.167,169.49,6.16,-22.54
1787136946.104,3195,0,0,0,0,1,heartbeat,0,23.61,-1.01,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.008,0.0,1,37.49622,126.958267,1.167,169.49,6.21,-22.78
1787136946.308,3197,0,0,0,0,1,heartbeat,0,23.82,-1.1,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.007,0.0,1,37.496216,126.958275,1.183,156.52,6.46,-22.92
1787136946.51,3199,0,0,0,0,1,heartbeat,0,24.05,-1.14,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.007,0.0,1,37.496216,126.958275,1.183,156.52,6.56,-23.14
1787136946.788,3202,0,0,0,0,1,heartbeat,0,24.38,-1.16,9999.0,18.0,0,ttc_capped,,table,1,37.496422,126.958199,0.007,0.0,1,37.496212,126.958275,1.183,156.52,6.7,-23.45
