pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1787099490.706,270,0,0,0,0,1,change,0,6.19,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958168,0.015,0.0,1,37.496395,126.958237,0.012,0.0,5.95,-1.71
1787099490.917,272,0,0,0,0,1,heartbeat,0,6.19,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958168,0.024,0.0,1,37.496395,126.958237,0.012,0.0,5.95,-1.71
1787099491.127,274,0,0,0,0,1,heartbeat,0,6.19,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958168,0.023,0.0,1,37.496395,126.958237,0.012,0.0,5.95,-1.71
1787099491.337,276,0,0,0,0,1,heartbeat,0,6.27,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958168,0.02,0.0,1,37.496399,126.958237,0.07,0.0,5.97,-1.92
1787099491.547,278,0,0,0,0,1,heartbeat,0,6.27,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958168,0.019,0.0,1,37.496399,126.958237,0.07,0.0,5.97,-1.93
1787099491.758,279,0,0,0,0,1,heartbeat,0,6.27,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958168,0.023,0.0,1,37.496399,126.958237,0.07,0.0,5.97,-1.93
1787099491.973,282,0,0,0,0,1,heartbeat,0,6.28,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958168,0.032,0.0,1,37.496399,126.958237,0.07,0.0,5.97,-1.93
1787099492.182,284,0,0,0,0,1,heartbeat,0,5.94,-0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958176,0.025,0.0,1,37.496399,126.958237,0.07,0.0,5.62,-1.94
1787099492.387,285,0,0,0,0,1,heartbeat,0,6.09,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958176,0.025,0.0,1,37.496399,126.958244,0.058,0.0,5.71,-2.11
1787099492.592,287,0,0,0,0,1,heartbeat,0,6.09,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958176,0.027,0.0,1,37.496399,126.958244,0.058,0.0,5.71,-2.11
1787099492.797,289,0,0,0,0,1,heartbeat,0,6.09,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958176,0.032,0.0,1,37.496399,126.958244,0.058,0.0,5.71,-2.11
1787099493.012,291,0,0,0,0,1,heartbeat,0,6.09,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496429,126.958176,0.03,0.0,1,37.496399,126.958244,0.058,0.0,5.71,-2.11
1787099493.219,293,0,0,0,0,1,heartbeat,0,5.94,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496426,126.958176,0.028,0.0,1,37.496399,126.958244,0.032,0.0,5.59,-2.0
1787099493.424,295,0,0,0,0,1,heartbeat,0,5.94,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496426,126.958176,0.031,0.0,1,37.496399,126.958244,0.032,0.0,5.59,-2.0
1787099493.626,297,0,0,0,0,1,heartbeat,0,6.04,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496426,126.958168,0.031,0.0,1,37.496399,126.958244,0.032,0.0,5.71,-1.95
1787099493.834,299,0,0,0,0,1,heartbeat,0,6.04,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496426,126.958168,0.023,0.0,1,37.496399,126.958244,0.032,0.0,5.71,-1.95
1787099494.046,301,0,0,0,0,1,heartbeat,0,6.04,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496426,126.958168,0.022,0.0,1,37.496399,126.958244,0.032,0.0,5.71,-1.95
1787099494.255,303,0,0,0,0,1,heartbeat,0,6.18,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496426,126.958168,0.02,0.0,1,37.496395,126.958244,0.026,0.0,5.79,-2.15
1787099494.461,305,0,0,0,0,1,heartbeat,0,6.18,-0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496426,126.958168,0.018,0.0,1,37.496395,126.958244,0.026,0.0,5.79,-2.15
