pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1787100681.749,11574,0,0,0,0,1,change,0,5.33,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496395,126.958168,0.025,0.0,1,37.496426,126.958214,0.016,305.08,4.06,3.45
1787100681.967,11576,0,0,0,0,1,heartbeat,0,5.33,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496395,126.958168,0.029,0.0,1,37.496426,126.958214,0.016,305.08,4.06,3.45
1787100682.173,11578,0,0,0,0,1,heartbeat,0,5.33,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496395,126.958168,0.035,0.0,1,37.496426,126.958214,0.016,305.08,4.06,3.45
1787100682.373,11580,0,0,0,0,1,heartbeat,0,5.33,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496395,126.958168,0.041,0.0,1,37.496426,126.958214,0.016,305.08,4.06,3.45
1787100682.575,11582,0,0,0,0,1,heartbeat,0,5.33,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496395,126.958168,0.039,0.0,1,37.496426,126.958214,0.016,305.08,4.06,3.45
1787100682.781,11584,0,0,0,0,1,heartbeat,0,5.33,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496395,126.958168,0.034,0.0,1,37.496426,126.958214,0.016,305.08,4.06,3.45
1787100682.991,11586,0,0,0,0,1,heartbeat,0,5.33,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496395,126.958168,0.033,0.0,1,37.496426,126.958214,0.016,305.08,4.06,3.45
1787100683.201,11588,0,0,0,0,1,heartbeat,0,5.19,0.0,9999.0,22.5,0,ttc_capped,,table,1,37.496395,126.958168,0.034,0.0,1,37.496422,126.958214,0.018,305.08,4.06,3.23
1787100683.407,11590,0,0,0,0,1,heartbeat,0,5.19,0.0,9999.0,22.5,0,ttc_capped,,table,1,37.496395,126.958168,0.03,0.0,1,37.496422,126.958214,0.018,305.08,4.06,3.23
1787100683.684,11593,0,0,0,0,1,heartbeat,0,5.19,0.0,9999.0,22.5,0,ttc_capped,,table,1,37.496395,126.958168,0.027,0.0,1,37.496422,126.958214,0.018,305.08,4.06,3.23
