ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps
9000,3600,1400,3545.4,1448.76,1.2,4.93,73.20312561632863,3.7299999999999995
9000,3600,1400,3740.81,1409.01,1.2,5.11,141.0979666756399,3.91
9000,3600,1400,3473.26,1593.29,1.2,2.01,231.13643524983232,0.8099999999999998
10000,3600,1400,3734.31,1407.08,1.2,17.92,134.49647764904472,16.720000000000002
10000,3600,1400,3569.78,1451.81,1.2,9.58,59.97936728575905,8.38
10000,3600,1400,3637.22,1298.05,1.2,0.0,108.53170458442084,-1.2
10000,3600,1400,3774.75,1207.31,1.2,14.47,260.1288115530458,13.270000000000001
10000,3600,1400,3637.52,1341.22,1.2,8.18,69.73405767628897,6.9799999999999995
10000,3600,1400,3546.21,1454.09,1.2,11.33,76.28297450938831,10.13
10000,3600,1400,3627.92,1591.85,1.2,8.62,193.8709594034134,7.419999999999999
10000,3600,1400,3550.23,1453.6,1.2,6.84,73.14378237417031,5.64
10000,3600,1400,3733.28,1410.56,1.2,7.65,133.69768883567156,6.45
10000,3600,1400,3475.37,1590.09,1.2,3.84,227.30342056379178,2.6399999999999997
11000,3600,1400,3716.99,1410.63,1.2,17.92,117.47194133068521,16.720000000000002
11000,3600,1400,3567.14,1456.16,1.2,5.09,65.06708230741576,3.8899999999999997
11000,3600,1400,3637.32,1299.39,1.2,1.34,107.30868790549997,0.14000000000000012
11000,3600,1400,3844.99,1328.51,1.2,0.0,255.20760215949662,-1.2
11000,3600,1400,3783.39,1193.37,1.2,16.33,276.27495181431124,15.129999999999999
11000,3600,1400,3638.04,1336.63,1.2,4.67,73.91074685050872,3.4699999999999998
11000,3600,1400,3536.87,1444.73,1.2,13.22,77.37034186301632,12.020000000000001
11000,3600,1400,3617.2,1592.39,1.2,10.74,193.15732473815234,9.540000000000001
11000,3600,1400,3553.59,1456.96,1.2,4.76,73.47332645252963,3.5599999999999996
11000,3600,1400,3723.36,1412.6,1.2,10.0,124.00181288997362,8.8
11000,3600,1400,3478.33,1585.6,1.2,5.37,221.92554810115934,4.17
11000,3600,1400,3472.15,1594.97,1.2,0.0,233.15000193008788,-1.2
12000,3600,1400,3697.28,1414.68,1.2,20.39,98.3814047470356,19.19
12000,3600,1400,3567.2,1460.85,1.2,5.0,69.12714734458525,3.8
12000,3600,1400,3637.57,1302.78,1.2,3.4,104.22683579577775,2.2
12000,3600,1400,3846.87,1328.12,1.2,1.92,257.12162744506725,0.72
12000,3600,1400,3666.08,1414.19,1.2,0.0,67.5864076571613,-1.2
12000,3600,1400,3793.38,1177.27,1.2,18.88,294.965213711719,17.68
12000,3600,1400,3641.6,1331.92,1.2,5.99,79.7837477184419,4.79
12000,3600,1400,3527.24,1435.19,1.2,13.56,80.82297754970449,12.360000000000001
12000,3600,1400,3606.86,1592.72,1.2,10.34,192.84205454205267,9.14
12000,3600,1400,3554.5,1457.69,1.2,1.18,73.47371026428436,-0.020000000000000018
12000,3600,1400,3711.8,1411.7,1.2,11.62,112.41054221023953,10.42
12000,3600,1400,3482.62,1579.1,1.2,7.8,214.13751282762203,6.6
12000,3600,1400,3472.94,1593.77,1.2,1.44,231.7133066960117,0.24
13000,3600,1400,3681.92,1417.84,1.2,15.89,83.8400381679303,14.690000000000001
13000,3600,1400,3571.43,1464.49,1.2,5.65,70.53513308982986,4.45
13000,3600,1400,3637.94,1307.76,1.2,5.0,99.73796268222048,3.8
13000,3600,1400,3850.44,1327.37,1.2,3.64,260.7591043472884,2.4400000000000004
13000,3600,1400,3668.02,1413.97,1.2,1.98,69.43976742472572,0.78
13000,3600,1400,3593.18,1361.28,1.2,0.0,39.316037440210124,-1.2
13000,3600,1400,3804.56,1159.28,1.2,21.09,315.8969958704894,19.89
13000,3600,1400,3648.61,1330.29,1.2,7.38,84.98479981737921,6.18
13000,3600,1400,3517.09,1425.32,1.2,14.16,86.69008305452229,12.96
13000,3600,1400,3596.05,1592.74,1.2,10.8,192.7804712620031,9.600000000000001
13000,3600,1400,3557.49,1459.5,1.2,3.5,73.12557760455653,2.3
13000,3600,1400,3699.22,1414.28,1.2,13.01,100.24234035575965,11.81
13000,3600,1400,3487.83,1571.09,1.2,9.56,204.58224996318717,8.360000000000001
13000,3600,1400,3474.53,1591.37,1.2,2.87,228.83443316074596,1.6700000000000002
14000,3600,1400,3669.86,1420.21,1.2,12.46,72.7245742510743,11.260000000000002
14000,3600,1400,3577.78,1468.54,1.2,7.53,72.05178693134533,6.33
14000,3600,1400,3638.49,1315.27,1.2,7.53,93.06262944920472,6.33
14000,3600,1400,3855.96,1326.22,1.2,5.64,266.3813244204631,4.4399999999999995
14000,3600,1400,3672.09,1413.32,1.2,4.19,73.31023461973109,2.99
14000,3600,1400,3593.77,1360.04,1.2,1.38,40.442731114503175,0.17999999999999994
14000,3600,1400,3472.15,1594.97,1.2,0.0,233.15000193008788,-1.2
14000,3600,1400,3817.09,1139.26,1.2,23.53,339.28368027360244,22.330000000000002
14000,3600,1400,3657.68,1330.54,1.2,9.11,90.28662137880666,7.909999999999999
14000,3600,1400,3507.0,1415.53,1.2,14.06,94.28775583287577,12.860000000000001
14000,3600,1400,3584.63,1593.24,1.2,11.44,193.85028888294184,10.24
14000,3600,1400,3563.21,1461.19,1.2,5.96,71.39832070854331,4.76
14000,3600,1400,3685.25,1417.15,1.2,14.46,86.95794960784208,13.260000000000002
14000,3600,1400,3494.0,1561.4,1.2,11.48,193.09572755501358,10.280000000000001
14000,3600,1400,3477.29,1587.17,1.2,5.03,223.8087420097795,3.83
15000,3600,1400,3662.06,1420.83,1.2,7.96,65.46245106929614,6.76
15000,3600,1400,3581.5,1470.97,1.2,4.45,73.34160415480427,3.25
15000,3600,1400,3639.18,1324.5,1.2,9.25,85.06069832772353,8.05
15000,3600,1400,3863.87,1324.57,1.2,8.09,274.43954124724803,6.89
15000,3600,1400,3677.42,1412.22,1.2,5.52,78.37847153396149,4.319999999999999
15000,3600,1400,3596.0,1356.87,1.2,3.9,43.31508859508438,2.7
15000,3600,1400,3473.3,1593.23,1.2,2.09,231.06432632494347,0.8899999999999999
15000,3600,1400,3739.98,1369.58,1.2,0.0,143.24725756537194,-1.2
15000,3600,1400,3826.53,1115.43,1.2,25.77,363.7250689738062,24.57
15000,3600,1400,3668.11,1333.11,1.2,10.8,95.46331337220613,9.600000000000001
15000,3600,1400,3496.97,1405.79,1.2,13.97,103.19256271650607,12.770000000000001
15000,3600,1400,3573.32,1594.33,1.2,11.36,196.1529283492856,10.16
15000,3600,1400,3570.18,1463.69,1.2,7.43,70.32530483403549,6.2299999999999995
15000,3600,1400,3675.48,1419.16,1.2,10.1,77.87384670093039,8.9
15000,3600,1400,3500.42,1551.32,1.2,11.96,181.1461255450968,10.760000000000002
15000,3600,1400,3480.87,1581.75,1.2,6.5,217.31318275705232,5.3
16000,3600,1400,3651.93,1419.66,1.2,10.15,55.52693490550317,8.950000000000001
16000,3600,1400,3584.91,1473.24,1.2,4.11,74.77837722229606,2.91
16000,3600,1400,3642.01,1329.72,1.2,6.34,81.87868159661595,5.14
16000,3600,1400,3873.94,1322.47,1.2,10.28,284.69988496660835,9.08
16000,3600,1400,3684.5,1410.77,1.2,7.33,85.18358351231767,6.13
16000,3600,1400,3600.01,1352.08,1.2,6.25,47.92000104340574,5.05
16000,3600,1400,3475.18,1590.38,1.2,3.42,227.65011926199398,2.2199999999999998
16000,3600,1400,3737.48,1369.88,1.2,2.51,140.74077163352487,1.3099999999999998
16000,3600,1400,3567.2,1449.88,1.2,0.0,59.698026768060124,-1.2
16000,3600,1400,3829.68,1088.46,1.2,27.1,387.05306354555563,25.900000000000002
16000,3600,1400,3676.13,1336.93,1.2,8.9,98.86152841221912,7.7
16000,3600,1400,3487.26,1396.36,1.2,13.54,112.7987464469351,12.34
16000,3600,1400,3562.45,1595.39,1.2,10.92,198.96546082172168,9.72
16000,3600,1400,3574.45,1466.41,1.2,5.06,71.15539754649691,3.8599999999999994
16000,3600,1400,3668.72,1420.34,1.2,6.96,71.66696589084799,5.76
16000,3600,1400,3507.12,1540.81,1.2,12.46,168.68358100301288,11.260000000000002
16000,3600,1400,3485.73,1574.38,1.2,8.82,208.48505294145198,7.62
17000,3600,1400,3643.37,1416.86,1.2,8.94,46.53188691639301,7.739999999999999
17000,3600,1400,3590.57,1473.95,1.2,4.27,74.54882561113892,3.0699999999999994
17000,3600,1400,3647.85,1330.31,1.2,5.96,84.53590124911426,4.76
17000,3600,1400,3885.85,1319.98,1.2,12.17,296.8390521814809,10.97
17000,3600,1400,3692.98,1409.03,1.2,8.77,93.4174571480085,7.569999999999999
17000,3600,1400,3605.99,1346.11,1.2,8.46,54.22187934773202,7.260000000000001
17000,3600,1400,3477.93,1586.2,1.2,5.01,222.64663684861728,3.8099999999999996
17000,3600,1400,3732.66,1370.44,1.2,4.85,135.91346217354615,3.6499999999999995
17000,3600,1400,3568.36,1448.01,1.2,2.2,57.49825823448908,1.0000000000000002
17000,3600,1400,3828.46,1060.37,1.2,28.02,409.31956769741674,26.82
17000,3600,1400,3679.92,1339.29,1.2,4.46,100.36389041881556,3.26
17000,3600,1400,3477.83,1387.21,1.2,13.14,122.83766930384186,11.940000000000001
17000,3600,1400,3551.87,1596.43,1.2,10.63,202.2405542911709,9.430000000000001
17000,3600,1400,3577.96,1468.65,1.2,4.16,72.10120734079291,2.96
17000,3600,1400,3661.97,1420.82,1.2,6.88,65.37394970475604,5.68
17000,3600,1400,3513.67,1530.52,1.2,12.21,156.48750525201677,11.010000000000002
17000,3600,1400,3491.49,1565.34,1.2,10.72,197.7668720994495,9.520000000000001
18000,3600,1400,3639.54,1414.48,1.2,4.44,42.107980241279655,3.24
18000,3600,1400,3595.95,1469.78,1.2,6.77,69.8974312832739,5.569999999999999
18000,3600,1400,3655.29,1330.12,1.2,7.44,89.10779146629105,6.24
18000,3600,1400,3899.47,1317.1,1.2,13.92,310.73250698953257,12.72
18000,3600,1400,3703.83,1406.8,1.2,11.24,104.05243341700368,10.040000000000001
18000,3600,1400,3613.8,1340.16,1.2,9.82,61.410631001480475,8.620000000000001
18000,3600,1400,3481.68,1580.52,1.2,6.8,215.8404336541234,5.6
18000,3600,1400,3725.81,1370.13,1.2,7.14,129.30728131083717,5.9399999999999995
18000,3600,1400,3570.58,1444.43,1.2,4.22,53.28753418952701,3.0199999999999996
18000,3600,1400,3691.77,1333.57,1.2,0.0,113.29023700213538,-1.2
18000,3600,1400,3822.93,1034.14,1.2,26.71,428.4289025030873,25.51
18000,3600,1400,3684.55,1342.8,1.2,5.81,102.08105847805476,4.609999999999999
18000,3600,1400,3470.12,1379.73,1.2,10.75,131.45222440111095,9.55
18000,3600,1400,3545.08,1596.92,1.2,6.84,204.43505765890555,5.64
18000,3600,1400,3581.73,1471.13,1.2,4.52,73.43888479545434,3.3199999999999994
18000,3600,1400,3653.04,1419.8,1.2,8.95,56.615206437846666,7.749999999999999
18000,3600,1400,3520.08,1520.46,1.2,11.92,144.56077614622862,10.72
18000,3600,1400,3497.78,1555.47,1.2,11.71,186.06409997632528,10.510000000000002
19000,3600,1400,3635.41,1409.47,1.2,6.76,36.65445402676174,5.56
19000,3600,1400,3603.7,1464.02,1.2,9.11,64.12683057815968,7.909999999999999
19000,3600,1400,3664.77,1331.9,1.2,9.65,93.98277980566432,8.450000000000001
19000,3600,1400,3912.72,1314.27,1.2,13.54,324.25827869153915,12.34
19000,3600,1400,3716.14,1404.27,1.2,12.75,116.21846884209054,11.55
19000,3600,1400,3622.86,1335.38,1.2,10.26,68.54432142781772,9.06
19000,3600,1400,3486.41,1573.31,1.2,8.62,207.21738392326068,7.419999999999999
19000,3600,1400,3718.07,1365.62,1.2,8.96,122.97361221009996,7.760000000000001
19000,3600,1400,3574.16,1438.64,1.2,6.8,46.48392410285533,5.6
19000,3600,1400,3692.98,1331.71,1.2,2.22,115.36379197997957,1.0200000000000002
19000,3600,1400,3818.07,1011.96,1.2,22.62,445.1174749434132,21.42
19000,3600,1400,3687.39,1349.46,1.2,7.53,100.95198710278058,6.33
19000,3600,1400,3464.85,1374.62,1.2,7.34,137.51242452956762,6.14
19000,3600,1400,3540.68,1595.54,1.2,4.61,204.33980033268116,3.41
19000,3600,1400,3586.51,1473.92,1.2,5.58,75.14084441899762,4.38
19000,3600,1400,3648.12,1418.99,1.2,4.91,51.73156193273106,3.71
19000,3600,1400,3526.66,1510.12,1.2,12.26,132.3071048734723,11.06
19000,3600,1400,3504.13,1545.5,1.2,11.82,174.24496233750915,10.620000000000001
20000,3600,1400,3639.0,1404.89,1.2,6.5,39.3053698621448,5.3
20000,3600,1400,3609.68,1455.16,1.2,10.69,56.00292849485646,9.49
20000,3600,1400,3673.35,1335.43,1.2,9.3,97.72158103510185,8.100000000000001
20000,3600,1400,3926.58,1311.31,1.2,14.18,338.40864720039286,12.98
20000,3600,1400,3731.19,1404.45,1.2,14.99,131.26545090007505,13.790000000000001
20000,3600,1400,3628.33,1333.57,1.2,5.76,72.21865271520927,4.56
20000,3600,1400,3491.8,1564.85,1.2,10.03,197.18712559393916,8.83
20000,3600,1400,3709.15,1360.43,1.2,10.31,116.10128078535574,9.110000000000001
20000,3600,1400,3578.89,1431.01,1.2,8.98,37.513360286703254,7.78
20000,3600,1400,3695.11,1328.45,1.2,3.9,119.01812719077721,2.7
20000,3600,1400,3747.39,1397.85,1.2,0.0,147.40568035187778,-1.2
20000,3600,1400,3814.17,994.19,1.2,18.12,458.85787015153176,16.92
20000,3600,1400,3644.8,1406.46,1.2,0.0,45.26335824925076,-1.2
20000,3600,1400,3685.93,1359.04,1.2,8.86,95.19289101608362,7.659999999999999
20000,3600,1400,3464.52,1372.01,1.2,2.84,138.34113813323933,1.64
20000,3600,1400,3534.86,1594.94,1.2,5.91,205.53545484903574,4.71
20000,3600,1400,3590.9,1471.55,1.2,5.0,72.12636480511127,3.8
20000,3600,1400,3641.62,1415.78,1.2,7.16,44.511041326843724,5.96
20000,3600,1400,3533.54,1499.69,1.2,12.5,119.81246888366843,11.3
20000,3600,1400,3510.15,1536.05,1.2,11.21,163.0417891216849,10.010000000000002
21000,3600,1400,3643.07,1403.31,1.2,4.36,43.19700221080178,3.16
21000,3600,1400,3617.11,1444.16,1.2,13.27,47.35881860857607,12.07
21000,3600,1400,3678.66,1338.5,1.2,6.14,99.84811265116622,4.9399999999999995
21000,3600,1400,3939.68,1308.5,1.2,13.39,351.7879366891365,12.190000000000001
21000,3600,1400,3747.32,1401.14,1.2,16.43,147.3244107403795,15.23
21000,3600,1400,3635.87,1333.21,1.2,7.76,75.81267044498556,6.56
21000,3600,1400,3498.2,1554.8,1.2,11.92,185.27352752079835,10.72
21000,3600,1400,3702.05,1356.3,1.2,8.22,111.01302851467499,7.0200000000000005
21000,3600,1400,3583.82,1421.34,1.2,10.92,26.780365942234457,9.72
21000,3600,1400,3698.37,1323.47,1.2,5.95,124.633453775461,4.75
21000,3600,1400,3749.81,1397.36,1.2,2.47,149.83325965886206,1.2700000000000002
21000,3600,1400,3811.24,980.84,1.2,13.62,469.3798495887951,12.42
21000,3600,1400,3643.0,1409.11,1.2,0.0,43.954432085968286,-1.2
21000,3600,1400,3839.06,1388.82,1.2,0.0,239.32128196213554,-1.2
21000,3600,1400,3679.92,1367.34,1.2,10.24,86.33586740167736,9.040000000000001
21000,3600,1400,3467.56,1372.78,1.2,3.43,135.20829116588973,2.2300000000000004
21000,3600,1400,3530.45,1598.28,1.2,5.72,210.12415591740046,4.52
21000,3600,1400,3597.76,1467.11,1.2,7.52,67.14737299403444,6.319999999999999
21000,3600,1400,3639.32,1414.35,1.2,2.66,41.856718696047,1.4600000000000002
21000,3600,1400,3540.47,1489.68,1.2,12.18,107.63978493103762,10.98
21000,3600,1400,3516.07,1526.75,1.2,11.02,152.01910208917818,9.82
22000,3600,1400,3641.99,1400.21,1.2,1.01,41.990525121745996,-0.18999999999999995
22000,3600,1400,3625.77,1431.33,1.2,15.48,40.56675732665842,14.280000000000001
22000,3600,1400,3684.35,1340.84,1.2,6.27,103.02828786309124,5.069999999999999
22000,3600,1400,3953.14,1305.61,1.2,13.77,365.53704559182495,12.57
22000,3600,1400,3765.13,1397.47,1.2,18.19,165.14938025920665,16.990000000000002
22000,3600,1400,3640.37,1339.44,1.2,8.13,72.7822127995569,6.930000000000001
22000,3600,1400,3505.08,1544.01,1.2,12.8,172.47807541829775,11.600000000000001
22000,3600,1400,3698.13,1354.02,1.2,4.54,108.36815630064038,3.34
22000,3600,1400,3586.94,1409.92,1.2,11.9,16.400304875214974,10.700000000000001
22000,3600,1400,3702.6,1316.98,1.2,7.74,131.9813638359597,6.54
22000,3600,1400,3753.72,1396.55,1.2,3.99,153.75870999718987,2.79
22000,3600,1400,3810.24,971.75,1.2,9.12,477.0732858796433,7.919999999999999
22000,3600,1400,3643.49,1410.79,1.2,1.79,44.808528206134824,0.5900000000000001
22000,3600,1400,3837.36,1389.17,1.2,1.73,237.60694118648988,0.53
22000,3600,1400,3630.27,1181.2,1.2,0.0,220.88393535972682,-1.2
22000,3600,1400,3672.92,1377.0,1.2,11.93,76.46127385807806,10.73
22000,3600,1400,3471.19,1376.3,1.2,5.06,130.9721577282744,3.8599999999999994
22000,3600,1400,3526.45,1604.6,1.2,7.47,217.4184042347841,6.27
22000,3600,1400,3605.38,1461.53,1.2,8.89,61.764757750678484,7.69
22000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2
22000,3600,1400,3547.54,1479.51,1.2,12.39,95.25697717227858,11.190000000000001
22000,3600,1400,3521.82,1517.72,1.2,10.7,141.31564244626276,9.5
23000,3600,1400,3640.67,1397.27,1.2,0.23,40.76152352402945,-0.97
23000,3600,1400,3631.92,1422.21,1.2,10.98,38.88663652207537,9.780000000000001
23000,3600,1400,3689.32,1337.32,1.2,6.4,109.11848972561909,5.2
23000,3600,1400,3966.4,1302.76,1.2,13.57,379.0838661826695,12.370000000000001
23000,3600,1400,3784.85,1393.42,1.2,20.13,184.96707517825968,18.93
23000,3600,1400,3641.85,1348.02,1.2,8.71,66.73337171161063,7.510000000000001
23000,3600,1400,3512.02,1533.12,1.2,12.92,159.56633354188463,11.72
23000,3600,1400,3692.22,1352.67,1.2,6.27,103.65643877733768,5.069999999999999
23000,3600,1400,3587.2,1398.81,1.2,11.13,12.855197392494789,9.930000000000001
23000,3600,1400,3680.71,1339.78,1.2,0.0,100.70031032722794,-1.2
23000,3600,1400,3707.64,1309.27,1.2,9.21,140.77749287439372,8.010000000000002
23000,3600,1400,3759.27,1395.41,1.2,5.67,159.33612584721644,4.47
23000,3600,1400,3809.86,967.13,1.2,4.62,481.05889088551316,3.42
23000,3600,1400,3641.61,1411.76,1.2,2.47,43.23990864930233,1.2700000000000002
23000,3600,1400,3833.44,1389.97,1.2,4.0,233.65537549990162,2.8
23000,3600,1400,3630.12,1182.78,1.2,1.59,219.2982963910117,0.3900000000000001
23000,3600,1400,3664.92,1388.05,1.2,13.65,66.01067262193297,12.450000000000001
23000,3600,1400,3475.99,1380.96,1.2,6.7,125.46314877285701,5.5
23000,3600,1400,3521.54,1612.47,1.2,9.38,226.49386857043177,8.180000000000001
23000,3600,1400,3611.39,1452.62,1.2,10.74,53.838615323947415,9.540000000000001
23000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2
23000,3600,1400,3553.51,1470.91,1.2,10.47,84.79120355319878,9.270000000000001
23000,3600,1400,3527.59,1508.67,1.2,10.73,130.58475025821352,9.530000000000001
24000,3600,1400,3642.47,1396.93,1.2,1.96,42.580814928791376,0.76
24000,3600,1400,3635.68,1416.71,1.2,6.83,39.39906724784217,5.63
24000,3600,1400,3693.79,1330.47,1.2,8.18,116.75180940782028,6.9799999999999995
24000,3600,1400,3979.5,1299.95,1.2,13.39,392.4668807683013,12.190000000000001
24000,3600,1400,3806.95,1388.88,1.2,22.56,207.24853895745545,21.36
24000,3600,1400,3643.57,1358.74,1.2,10.86,60.00610385619128,9.66
24000,3600,1400,3518.75,1522.54,1.2,12.54,147.02929674047957,11.34
24000,3600,1400,3685.47,1354.21,1.2,5.47,96.9631115424828,4.27
24000,3600,1400,3587.04,1387.45,1.2,11.36,18.040623603412378,10.16
24000,3600,1400,3681.86,1340.68,1.2,1.46,101.09362986855311,0.26
24000,3600,1400,3713.79,1299.88,1.2,11.23,151.56575635677066,10.030000000000001
24000,3600,1400,3767.06,1393.81,1.2,7.96,167.174638327708,6.76
24000,3600,1400,3811.63,965.49,1.2,2.71,483.30755942774164,1.51
24000,3600,1400,3641.3,1411.76,1.2,0.31,42.941676725531046,-0.8899999999999999
24000,3600,1400,3827.51,1391.19,1.2,6.06,227.68051343933698,4.859999999999999
24000,3600,1400,3629.78,1186.49,1.2,3.73,215.57682737251702,2.5300000000000002
24000,3600,1400,3554.72,1474.77,1.2,0.0,87.41184873917274,-1.2
24000,3600,1400,3748.28,1407.47,1.2,0.0,148.46804134223655,-1.2
24000,3600,1400,3657.38,1398.78,1.2,13.19,57.39296821040024,11.99
24000,3600,1400,3482.07,1386.86,1.2,8.47,118.65978467871903,7.2700000000000005
24000,3600,1400,3515.48,1622.45,1.2,11.67,237.9656128519413,10.47
24000,3600,1400,3618.68,1441.83,1.2,13.02,45.811475636569355,11.82
24000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2
24000,3600,1400,3557.4,1466.4,1.2,5.97,78.89055710286247,4.77
24000,3600,1400,3533.68,1499.47,1.2,11.04,119.55175992012843,9.84
25000,3600,1400,3645.89,1396.46,1.2,3.94,46.02633702566377,2.74
25000,3600,1400,3639.16,1411.97,1.2,5.91,40.948583614088406,4.71
25000,3600,1400,3699.34,1321.99,1.2,10.13,126.30912754033268,8.930000000000001
25000,3600,1400,3992.79,1297.09,1.2,13.6,406.04735216474444,12.4
25000,3600,1400,3830.8,1383.98,1.2,24.35,231.35531202027778,23.150000000000002
25000,3600,1400,3645.51,1371.25,1.2,12.66,53.83049879018418,11.46
25000,3600,1400,3525.48,1511.97,1.2,12.53,134.500971371957,11.33
25000,3600,1400,3681.09,1360.25,1.2,7.46,90.30864078259634,6.26
25000,3600,1400,3588.03,1375.87,1.2,11.69,26.93580887963086,10.49
25000,3600,1400,3684.14,1342.48,1.2,2.91,101.92197996506924,1.7100000000000002
25000,3600,1400,3720.85,1289.08,1.2,12.9,164.0364864900489,11.700000000000001
25000,3600,1400,3776.55,1391.86,1.2,9.68,176.73755147110097,8.48
25000,3600,1400,3813.08,967.34,1.2,2.51,482.2839018669397,1.3099999999999998
25000,3600,1400,3641.18,1411.75,1.2,0.12,42.82353208225574,-1.08
25000,3600,1400,3818.66,1389.75,1.2,8.38,218.9001098674917,7.180000000000001
25000,3600,1400,3629.28,1191.79,1.2,5.32,210.25870374374523,4.12
25000,3600,1400,3553.53,1476.48,1.2,2.09,89.49106826940879,0.8899999999999999
25000,3600,1400,3746.1,1407.92,1.2,2.24,146.3145119255092,1.0400000000000003
25000,3600,1400,3770.45,1226.32,1.2,0.0,243.34737496015848,-1.2
25000,3600,1400,3656.49,1407.45,1.2,9.78,56.9791417976787,8.58
25000,3600,1400,3489.57,1394.14,1.2,10.46,110.585371998289,9.260000000000002
25000,3600,1400,3625.85,1431.21,1.2,12.82,40.525135410014336,11.620000000000001
25000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2
25000,3600,1400,3563.8,1463.26,1.2,7.23,72.88530441728281,6.03
