시각,경과초,노드,항목,값
15:03:06,9.55,지팡이,원시경도,126.957833
15:03:06,9.56,지팡이,GPS채택,3830
15:03:06,9.56,지팡이,GPS이상치거부,3
15:03:06,9.57,지팡이,GPS품질거부,28
15:03:06,9.57,지팡이,GPS재기준,1
15:03:06,9.58,지팡이,차량수신,21839
15:03:06,9.80,차량,위험,0
15:03:06,9.81,차량,GPS유효,1
15:03:06,9.82,차량,위도,37.496560
15:03:06,9.82,차량,경도,126.958090
15:03:06,9.83,차량,속도,1.06
15:03:06,9.84,차량,방향,40.5
15:03:06,9.84,차량,가속도,"-2.93,19.61,19.61"
15:03:06,9.85,차량,자이로,"-47.3,-15.7,0.9"
15:03:06,9.85,차량,충격값,20.92
15:03:06,9.86,차량,송신,26238
15:03:06,9.86,차량,지팡이수신,25576
15:03:06,9.87,차량,GPS위성,5
15:03:06,9.87,차량,GPS_HDOP,1.70
15:03:06,9.88,차량,원시위도,37.496557
15:03:06,9.88,차량,원시경도,126.958088
15:03:06,9.89,차량,GPS채택,3282
15:03:06,9.89,차량,GPS이상치거부,4
15:03:06,9.90,차량,GPS품질거부,336
15:03:06,9.90,차량,GPS재기준,1
15:03:06,9.90,차량,위험송신,25576
15:03:07,10.40,지팡이,위험,0
15:03:07,10.41,지팡이,GPS유효,1
15:03:07,10.42,지팡이,위도,37.496548
15:03:07,10.43,지팡이,경도,126.957832
15:03:07,10.44,지팡이,속도,0.08
15:03:07,10.44,지팡이,방향,263.3
15:03:07,10.45,지팡이,가속도,"-1.79,3.05,9.10"
15:03:07,10.46,지팡이,송신,23057
15:03:07,10.46,지팡이,GPS위성,8
15:03:07,10.47,지팡이,GPS_HDOP,1.13
15:03:07,10.47,지팡이,원시위도,37.496546
15:03:07,10.48,지팡이,원시경도,126.957835
15:03:07,10.48,지팡이,GPS채택,3832
15:03:07,10.49,지팡이,GPS이상치거부,3
15:03:07,10.49,지팡이,GPS품질거부,28
15:03:07,10.50,지팡이,GPS재기준,1
15:03:07,10.50,지팡이,차량수신,21849
15:03:07,10.84,차량,위험,0
15:03:07,10.85,차량,GPS유효,1
15:03:07,10.86,차량,위도,37.496577
15:03:07,10.87,차량,경도,126.958089
15:03:07,10.88,차량,속도,1.15
15:03:07,10.89,차량,방향,27.7
15:03:07,10.89,차량,가속도,"1.23,-3.44,-2.62"
15:03:07,10.90,차량,자이로,"17.3,4.5,-13.7"
15:03:07,10.91,차량,충격값,11.51
15:03:07,10.91,차량,송신,26248
15:03:07,10.92,차량,지팡이수신,25585
15:03:07,10.92,차량,GPS위성,5
15:03:07,10.93,차량,GPS_HDOP,1.70
15:03:07,10.93,차량,원시위도,37.496573
15:03:07,10.93,차량,원시경도,126.958088
15:03:07,10.94,차량,GPS채택,3284
15:03:07,10.94,차량,GPS이상치거부,4
15:03:07,10.95,차량,GPS품질거부,336
15:03:07,10.95,차량,GPS재기준,1
15:03:07,10.96,차량,위험송신,25585
15:03:08,11.40,지팡이,위험,0
15:03:08,11.41,지팡이,GPS유효,1
15:03:08,11.42,지팡이,위도,37.496544
15:03:08,11.43,지팡이,경도,126.957840
15:03:08,11.44,지팡이,속도,0.08
15:03:08,11.44,지팡이,방향,263.3
15:03:08,11.45,지팡이,가속도,"-1.73,3.10,9.05"
15:03:08,11.46,지팡이,송신,23067
15:03:08,11.46,지팡이,GPS위성,8
15:03:08,11.47,지팡이,GPS_HDOP,1.13
15:03:08,11.47,지팡이,원시위도,37.496546
15:03:08,11.48,지팡이,원시경도,126.957839
15:03:08,11.48,지팡이,GPS채택,3834
15:03:08,11.49,지팡이,GPS이상치거부,3
15:03:08,11.49,지팡이,GPS품질거부,28
15:03:08,11.50,지팡이,GPS재기준,1
15:03:08,11.50,지팡이,차량수신,21858
15:03:10,13.47,지팡이,위험,0
15:03:10,13.48,지팡이,GPS유효,1
15:03:10,13.49,지팡이,위도,37.496544
15:03:10,13.50,지팡이,경도,126.957840
15:03:10,13.51,지팡이,속도,0.11
15:03:10,13.52,지팡이,방향,263.3
15:03:10,13.52,지팡이,가속도,"-1.56,3.04,9.03"
15:03:10,13.53,지팡이,송신,23086
15:03:10,13.54,지팡이,GPS위성,8
15:03:10,13.54,지팡이,GPS_HDOP,1.13
15:03:10,13.55,지팡이,원시위도,37.496545
15:03:10,13.55,지팡이,원시경도,126.957845
15:03:10,13.56,지팡이,GPS채택,3838
15:03:10,13.56,지팡이,GPS이상치거부,3
15:03:10,13.56,지팡이,GPS품질거부,28
15:03:10,13.57,지팡이,GPS재기준,1
15:03:10,13.57,지팡이,차량수신,21878
15:03:10,13.79,차량,위험,0
15:03:10,13.80,차량,GPS유효,1
15:03:10,13.80,차량,위도,37.496614
15:03:10,13.81,차량,경도,126.958103
15:03:10,13.81,차량,속도,0.95
15:03:10,13.82,차량,방향,15.6
15:03:10,13.82,차량,가속도,"-3.38,-5.98,16.22"
15:03:10,13.83,차량,자이로,"-69.8,-23.6,7.3"
15:03:10,13.83,차량,충격값,10.11
15:03:10,13.84,차량,송신,26277
15:03:10,13.84,차량,지팡이수신,25614
15:03:10,13.85,차량,GPS위성,5
15:03:10,13.85,차량,GPS_HDOP,1.70
15:03:10,13.86,차량,원시위도,37.496610
15:03:10,13.86,차량,원시경도,126.958102
15:03:10,13.87,차량,GPS채택,3290
15:03:10,13.87,차량,GPS이상치거부,4
15:03:10,13.88,차량,GPS품질거부,336
15:03:10,13.88,차량,GPS재기준,1
15:03:10,13.89,차량,위험송신,25614
15:03:11,14.44,지팡이,위험,0
15:03:11,14.45,지팡이,GPS유효,1
15:03:11,14.46,지팡이,위도,37.496544
15:03:11,14.47,지팡이,경도,126.957848
15:03:11,14.47,지팡이,속도,0.11
15:03:11,14.48,지팡이,방향,263.3
15:03:11,14.49,지팡이,가속도,"-1.59,3.24,9.03"
15:03:11,14.49,지팡이,송신,23096
15:03:11,14.50,지팡이,GPS위성,9
15:03:11,14.50,지팡이,GPS_HDOP,1.06
15:03:11,14.51,지팡이,원시위도,37.496545
15:03:11,14.51,지팡이,원시경도,126.957847
15:03:11,14.52,지팡이,GPS채택,3840
15:03:11,14.52,지팡이,GPS이상치거부,3
15:03:11,14.53,지팡이,GPS품질거부,28
15:03:11,14.53,지팡이,GPS재기준,1
15:03:11,14.54,지팡이,차량수신,21886
15:03:12,15.40,지팡이,위험,0
15:03:12,15.41,지팡이,GPS유효,1
15:03:12,15.43,지팡이,위도,37.496544
15:03:12,15.43,지팡이,경도,126.957848
15:03:12,15.44,지팡이,속도,0.18
15:03:12,15.45,지팡이,방향,263.3
15:03:12,15.46,지팡이,가속도,"-1.80,3.21,9.10"
15:03:12,15.46,지팡이,송신,23106
15:03:12,15.47,지팡이,GPS위성,9
15:03:12,15.47,지팡이,GPS_HDOP,1.06
15:03:12,15.48,지팡이,원시위도,37.496544
15:03:12,15.48,지팡이,원시경도,126.957852
15:03:12,15.49,지팡이,GPS채택,3842
15:03:12,15.49,지팡이,GPS이상치거부,3
15:03:12,15.50,지팡이,GPS품질거부,28
15:03:12,15.50,지팡이,GPS재기준,1
15:03:12,15.51,지팡이,차량수신,21896
15:03:12,15.79,차량,위험,0
15:03:12,15.80,차량,GPS유효,1
15:03:12,15.81,차량,위도,37.496619
15:03:12,15.82,차량,경도,126.958107
15:03:12,15.82,차량,속도,0.41
15:03:12,15.83,차량,방향,15.2
15:03:12,15.84,차량,가속도,"2.70,-8.30,1.45"
15:03:12,15.84,차량,자이로,"-44.2,-16.9,23.5"
15:03:12,15.85,차량,충격값,12.09
15:03:12,15.85,차량,송신,26297
15:03:12,15.86,차량,지팡이수신,25634
15:03:12,15.86,차량,GPS위성,5
15:03:12,15.87,차량,GPS_HDOP,1.70
15:03:12,15.87,차량,원시위도,37.496618
15:03:12,15.88,차량,원시경도,126.958107
15:03:12,15.88,차량,GPS채택,3294
15:03:12,15.89,차량,GPS이상치거부,4
15:03:12,15.89,차량,GPS품질거부,336
15:03:12,15.89,차량,GPS재기준,1
15:03:12,15.90,차량,위험송신,25634
