시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,RSSI구간,RSSI거리,상대보정,상대보정중,보정동쪽,보정북쪽,UWB유효,UWB원시거리,UWB보정거리,UWB접근속도,UWB_RSSI,UWB경과ms,UWB샘플,UWB실패,UWB보정,UWB보정중,UWB보정샘플,UWB보정기준,UWB오프셋,UWB위험사용,UWB전송,위험송신
17:39:27,0.139,3278047,3278046,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,0.00,9.62,2.65,0.9999,41.92,0.113,0,350835,0.334,1,186.6,"-0.42,0.34,9.61","0.7,-2.2,1.2","6.000,-23.100,39.300",0.11,0.17,0.00,0,31288,24509,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.8,24509,67,4,1.47,0,0,0.00,0.00,1,3.050,3.064,-0.000,nan,88,16109,204,1,0,100,3.000,0.035,0,16094,0
17:39:27,0.165,3278151,3278150,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,0.00,9.75,3.60,1.0000,43.92,0.194,0,350847,0.334,1,186.6,"-0.45,0.42,9.73","-0.8,1.0,-3.4","3.600,-23.700,41.400",0.04,0.13,0.00,0,31289,24510,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.6,24510,77,4,1.45,0,0,0.00,0.00,1,3.050,3.064,-0.000,nan,192,16109,204,1,0,100,3.000,0.035,0,16094,0
17:39:27,0.253,3278207,3278207,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,0.00,9.70,2.93,1.0000,42.53,0.131,0,350853,0.334,1,186.6,"-0.52,0.45,9.68","0.6,-1.7,2.3","5.700,-24.300,40.050",0.11,0.20,0.00,0,31290,24511,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.5,24511,26,4,1.43,0,0,0.00,0.00,1,3.040,3.068,-0.006,nan,42,16110,204,1,0,100,3.000,0.035,0,16095,0
17:39:27,0.288,3278257,3278257,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,0.00,9.61,3.15,0.9999,43.35,0.174,0,350859,0.334,1,186.6,"-0.53,0.38,9.59","-1.7,2.1,-1.6","4.200,-23.550,40.800",0.14,0.14,0.00,0,31290,24511,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.5,24511,76,4,1.43,0,0,0.00,0.00,1,3.040,3.068,-0.006,nan,92,16110,204,1,0,100,3.000,0.035,0,16095,0
17:39:27,0.378,3278310,3278310,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,-0.24,9.58,4.64,0.9999,42.53,0.132,0,350865,0.334,1,186.6,"-0.45,0.38,9.56","1.6,-3.2,2.9","5.400,-22.950,39.900",0.14,0.14,0.00,0,31291,24512,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.4,24512,19,4,1.42,0,0,0.00,0.00,1,3.040,3.068,-0.006,nan,145,16110,204,1,0,100,3.000,0.035,0,16095,0
17:39:27,0.408,3278365,3278363,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,0.00,9.75,4.41,0.9998,41.28,0.182,0,350871,0.334,1,186.6,"-0.39,0.32,9.74","2.3,-3.6,-1.2","3.900,-23.400,38.700",0.10,0.14,0.00,0,31291,24512,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.4,24512,74,4,1.42,0,0,0.00,0.00,1,3.040,3.070,-0.008,nan,1,16111,204,1,0,100,3.000,0.035,0,16096,0
17:39:28,0.488,3278416,3278416,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,0.00,9.66,1.59,1.0000,43.11,0.148,0,350877,0.334,1,186.6,"-0.42,0.42,9.64","0.6,-0.1,-1.5","4.950,-23.100,40.500",0.07,0.11,0.00,0,31292,24513,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.3,24513,20,4,1.41,0,0,0.00,0.00,1,3.040,3.070,-0.008,nan,52,16111,204,1,0,100,3.000,0.035,0,16096,0
17:39:28,0.513,3278466,3278466,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,-1.72,9.74,5.69,0.9999,43.35,0.174,0,350883,0.334,1,186.6,"-0.47,0.39,9.73","-1.2,-3.5,4.3","4.200,-23.550,40.800",0.04,0.13,0.00,0,31292,24513,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.3,24513,70,4,1.41,0,0,0.00,0.00,1,3.040,3.070,-0.008,nan,102,16111,204,1,0,100,3.000,0.035,0,16096,0
17:39:28,0.603,3278518,3278518,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,0.00,9.77,3.08,0.9998,42.14,0.118,0,350889,0.334,1,186.6,"-0.38,0.29,9.76","2.1,-1.5,-1.7","5.850,-22.500,39.450",0.13,0.15,0.00,0,31293,24514,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.3,24514,21,4,1.40,0,0,0.00,0.00,1,3.040,3.070,-0.008,nan,154,16111,204,1,0,100,3.000,0.035,0,16096,0
17:39:28,0.638,3278573,3278573,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,0.00,9.69,0.69,0.9999,44.02,0.147,0,350895,0.334,1,186.6,"-0.40,0.34,9.67","-0.6,0.0,0.3","5.250,-24.300,41.550",0.07,0.16,0.00,0,31293,24514,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-55,-55.3,24514,76,4,1.40,0,0,0.00,0.00,1,3.030,3.072,-0.008,nan,9,16112,204,1,0,100,3.000,0.035,0,16097,0
17:39:28,0.723,3278625,3278625,0,0,1,37.496367,126.954530,0.24,186.6,0,186.6,1,358.5,1,0.00,9.69,3.24,0.9999,42.87,0.207,0,350901,0.334,1,186.6,"-0.37,0.37,9.68","0.5,-3.2,-0.0","3.150,-22.500,40.200",0.06,0.14,0.00,0,31294,24515,8,1.10,37.496366,126.954524,3254,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-55.4,24515,26,4,1.42,0,0,0.00,0.00,1,3.030,3.072,-0.008,nan,61,16112,204,1,0,100,3.000,0.035,0,16097,0
17:39:28,0.836,3278735,3278735,0,0,1,37.496365,126.954523,0.30,186.6,1,186.6,1,359.5,1,0.00,9.70,3.38,0.9998,42.31,0.149,0,350912,0.350,1,186.6,"-0.46,0.31,9.68","3.3,0.6,-0.4","4.950,-23.550,39.750",0.09,0.13,0.00,0,31295,24516,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-55.7,24516,29,4,1.47,0,0,0.00,0.00,1,3.030,3.072,-0.008,nan,171,16112,204,1,0,100,3.000,0.035,0,16097,0
17:39:28,0.872,3278788,3278788,0,0,1,37.496365,126.954523,0.30,186.6,1,186.6,1,359.5,1,0.00,9.73,3.15,1.0000,43.08,0.190,0,350918,0.350,1,186.6,"-0.43,0.40,9.71","3.0,-0.3,-0.7","3.900,-24.600,40.650",0.01,0.22,0.00,0,31295,24516,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-55.7,24516,82,4,1.47,0,0,0.00,0.00,1,3.050,3.073,-0.007,nan,24,16113,204,1,0,100,3.000,0.035,0,16098,0
17:39:28,0.872,3278843,3278842,0,0,1,37.496365,126.954523,0.30,186.6,1,186.6,1,359.5,1,0.00,9.65,5.50,1.0000,42.52,0.168,0,350924,0.350,1,186.6,"-0.42,0.42,9.63","5.4,0.9,0.3","4.500,-24.300,40.050",0.08,0.14,0.00,0,31296,24517,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.0,24517,36,4,1.50,0,0,0.00,0.00,1,3.050,3.073,-0.007,nan,79,16113,204,1,0,100,3.000,0.035,0,16098,0
17:39:28,0.970,3278894,3278894,0,0,1,37.496365,126.954523,0.30,186.6,1,186.6,1,359.5,1,0.00,9.88,1.44,1.0000,42.97,0.169,0,350930,0.350,1,186.6,"-0.40,0.42,9.86","-1.1,-0.3,-0.9","4.500,-24.300,40.500",0.16,0.21,0.00,0,31296,24517,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.0,24517,87,4,1.50,0,0,0.00,0.00,1,3.050,3.073,-0.007,nan,130,16113,204,1,0,100,3.000,0.035,0,16098,0
17:39:28,1.006,3278947,3278947,0,0,1,37.496365,126.954523,0.30,186.6,1,186.6,1,359.5,1,0.00,9.68,4.28,1.0000,41.83,0.158,0,350936,0.350,1,186.6,"-0.40,0.54,9.66","2.4,-3.2,-1.5","4.650,-22.500,39.150",0.15,0.15,0.00,0,31297,24518,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.2,24518,32,4,1.53,0,0,0.00,0.00,1,3.050,3.073,-0.007,nan,183,16113,204,1,0,100,3.000,0.035,0,16098,0
17:39:28,1.106,3279003,3279003,0,0,1,37.496365,126.954523,0.30,186.6,1,186.6,1,359.4,1,0.00,9.71,0.59,1.0000,41.80,0.214,0,350942,0.350,1,186.6,"-0.45,0.39,9.70","-0.3,0.5,-0.1","3.000,-24.000,39.300",0.01,0.12,0.00,0,31297,24518,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.2,24518,88,4,1.53,0,0,0.00,0.00,1,3.000,3.074,-0.006,nan,42,16114,204,1,0,100,3.000,0.035,0,16099,0
17:39:28,1.149,3279056,3279056,0,0,1,37.496365,126.954522,0.30,186.6,1,186.6,1,359.4,1,0.00,9.79,1.51,1.0000,40.82,0.172,0,350948,0.350,1,186.6,"-0.41,0.43,9.77","-1.5,0.2,-0.2","4.200,-23.550,38.250",0.08,0.10,0.00,0,31298,24519,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.3,24519,40,4,1.56,0,0,0.00,0.00,1,3.000,3.074,-0.006,nan,95,16114,204,1,0,100,3.000,0.035,0,16099,0
17:39:28,1.252,3279107,3279107,0,0,1,37.496365,126.954522,0.30,186.6,1,186.6,1,359.5,1,0.00,9.79,1.64,1.0000,43.88,0.172,0,350954,0.350,1,186.6,"-0.41,0.41,9.77","1.1,-1.1,0.5","4.200,-22.800,41.250",0.08,0.16,0.00,0,31298,24519,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-57,-56.3,24519,91,4,1.56,0,0,0.00,0.00,1,3.000,3.074,-0.006,nan,146,16114,204,1,0,100,3.000,0.035,0,16099,0
17:39:28,1.297,3279165,3279164,0,0,1,37.496365,126.954522,0.30,186.6,1,186.6,1,359.5,1,0.00,9.74,2.62,0.9999,42.83,0.177,0,350960,0.350,1,186.6,"-0.42,0.33,9.72","1.9,-1.2,-1.4","4.200,-21.600,40.050",0.08,0.21,0.00,0,31299,24520,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-58,-56.7,24520,41,4,1.61,0,0,0.00,0.00,1,3.040,3.074,-0.005,nan,9,16115,204,1,0,100,3.000,0.035,0,16100,0
17:39:28,1.297,3279215,3279215,0,0,1,37.496364,126.954522,0.30,186.6,1,186.6,1,359.4,1,0.00,9.76,3.27,0.9996,43.43,0.187,0,350966,0.350,1,186.6,"-0.32,0.22,9.75","1.0,-2.4,-1.9","3.900,-24.150,40.950",0.22,0.22,0.00,0,31299,24520,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-58,-56.7,24520,91,4,1.61,0,0,0.00,0.00,1,3.040,3.074,-0.005,nan,59,16115,204,1,0,100,3.000,0.035,0,16100,0
17:39:28,1.298,3279270,3279270,0,0,1,37.496364,126.954522,0.30,186.6,1,186.6,1,359.4,1,0.00,9.71,3.16,1.0000,43.28,0.133,0,350971,0.350,1,186.6,"-0.36,0.45,9.69","1.0,-0.9,-2.9","5.400,-22.950,40.650",0.09,0.17,0.00,0,31300,24521,8,1.10,37.496364,126.954516,3255,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-56,-56.5,24521,45,4,1.58,0,0,0.00,0.00,1,3.040,3.074,-0.005,nan,114,16115,204,1,0,100,3.000,0.035,0,16100,0
