pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m,distance_source
1787642300.961,7587,2,2,2,2,1,heartbeat,0,0.31,0.0,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497189,126.958595,0.786,338.58,0.0,0.31,uwb_only
1787642301.172,7589,2,2,2,2,1,heartbeat,0,0.31,0.0,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497189,126.958595,0.786,338.58,0.0,0.31,uwb_only
1787642301.385,7591,2,2,2,2,1,heartbeat,0,0.31,0.0,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497189,126.958611,0.848,338.58,0.0,0.31,uwb_only
1787642301.596,7593,2,2,2,2,1,heartbeat,0,0.31,0.01,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497189,126.958611,0.848,338.58,0.0,0.31,uwb_only
1787642301.799,7595,2,2,2,2,1,heartbeat,0,0.25,0.09,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497192,126.958611,0.848,338.58,0.0,0.25,uwb_only
1787642302.01,7597,2,2,2,2,1,heartbeat,0,0.22,0.11,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497192,126.958611,0.848,338.58,0.0,0.22,uwb_only
1787642302.217,7599,2,2,2,2,1,heartbeat,0,0.19,0.12,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497181,126.958611,0.651,338.58,0.0,0.19,uwb_only
1787642302.428,7601,2,2,2,2,1,heartbeat,0,0.18,0.09,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497181,126.958611,0.651,338.58,0.0,0.18,uwb_only
1787642302.639,7603,2,2,2,2,1,heartbeat,0,0.18,0.07,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497181,126.958618,0.651,338.58,0.0,0.18,uwb_only
1787642302.85,7605,2,2,2,2,1,heartbeat,0,0.19,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497181,126.958618,0.651,338.58,0.0,0.19,uwb_only
1787642303.051,7607,2,2,2,2,1,heartbeat,0,0.2,0.02,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497181,126.958618,0.651,338.58,0.0,0.2,uwb_only
1787642303.253,7609,2,2,2,2,1,heartbeat,0,0.2,0.0,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497181,126.958618,0.651,338.58,0.0,0.2,uwb_only
1787642303.468,7611,2,2,2,2,1,heartbeat,0,0.21,-0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497169,126.958626,0.696,338.58,0.0,0.21,uwb_only
1787642303.682,7613,2,2,2,2,1,heartbeat,0,0.22,-0.02,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497169,126.958626,0.696,338.58,0.0,0.22,uwb_only
1787642303.908,7615,2,2,2,2,1,heartbeat,0,0.23,-0.02,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497169,126.958626,0.696,338.58,0.0,0.23,uwb_only
1787642304.114,7616,2,2,2,2,1,heartbeat,0,0.25,-0.06,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497169,126.958626,0.696,338.58,0.0,0.25,uwb_only
1787642304.328,7619,0,0,2,2,1,change,0,0.27,-0.07,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497158,126.958626,0.587,338.58,0.0,0.27,uwb_only
1787642304.538,7620,0,0,0,0,1,heartbeat,0,0.29,-0.07,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497158,126.958626,0.587,338.58,0.0,0.29,uwb_only
1787642304.75,7622,0,0,0,0,1,heartbeat,0,0.3,-0.07,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497158,126.958626,0.587,338.58,0.0,0.3,uwb_only
1787642304.956,7624,0,0,0,0,1,heartbeat,0,0.3,-0.05,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497158,126.958626,0.587,338.58,0.0,0.3,uwb_only
1787642305.166,7626,0,0,0,0,1,heartbeat,0,0.29,-0.02,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497158,126.958626,0.587,338.58,0.0,0.29,uwb_only
1787642305.368,7628,0,0,0,0,1,heartbeat,0,0.29,-0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497143,126.958626,0.605,338.58,0.0,0.29,uwb_only
1787642305.572,7630,0,0,0,0,1,heartbeat,0,0.28,-0.0,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497143,126.958626,0.605,338.58,0.0,0.28,uwb_only
1787642305.685,7631,2,2,0,0,1,change,0,0.28,0.0,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497143,126.958626,0.605,338.58,0.0,0.28,uwb_only
1787642305.928,7634,2,2,2,2,1,heartbeat,0,0.28,0.0,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497143,126.958626,0.605,338.58,0.0,0.28,uwb_only
1787642306.143,7636,2,2,2,2,1,heartbeat,0,0.28,0.0,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497143,126.958626,0.605,338.58,0.0,0.28,uwb_only
1787642306.356,7638,2,2,2,2,1,heartbeat,0,0.29,-0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497128,126.958626,0.686,338.58,0.0,0.29,uwb_only
1787642306.573,7640,2,2,2,2,1,heartbeat,0,0.29,-0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497128,126.958626,0.686,338.58,0.0,0.29,uwb_only
1787642306.784,7642,2,2,2,2,1,heartbeat,0,0.29,-0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497128,126.958626,0.686,338.58,0.0,0.29,uwb_only
1787642306.998,7644,2,2,2,2,1,heartbeat,0,0.29,-0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.497128,126.958626,0.686,338.58,0.0,0.29,uwb_only
1787642307.212,7646,2,2,2,2,1,heartbeat,0,0.27,0.03,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497128,126.958626,0.686,338.58,0.0,0.27,uwb_only
1787642307.426,7648,2,2,2,2,1,heartbeat,0,0.25,0.06,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.49712,126.958626,0.608,338.58,0.0,0.25,uwb_only
1787642307.64,7650,2,2,2,2,1,heartbeat,0,0.23,0.07,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.49712,126.958626,0.608,338.58,0.0,0.23,uwb_only
1787642307.873,7652,2,2,2,2,1,heartbeat,0,0.21,0.05,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.49712,126.958626,0.608,338.58,0.0,0.21,uwb_only
1787642308.075,7654,2,2,2,2,1,heartbeat,0,0.21,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.49712,126.958626,0.608,338.58,0.0,0.21,uwb_only
1787642308.284,7656,2,2,2,2,1,heartbeat,0,0.21,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.49712,126.958626,0.608,338.58,0.0,0.21,uwb_only
1787642308.495,7658,2,2,2,2,1,heartbeat,0,0.21,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497112,126.958633,0.615,338.58,0.0,0.21,uwb_only
1787642308.71,7660,2,2,2,2,1,heartbeat,0,0.21,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497112,126.958633,0.615,338.58,0.0,0.21,uwb_only
1787642308.921,7662,2,2,2,2,1,heartbeat,0,0.21,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.497112,126.958626,0.615,338.58,0.0,0.21,uwb_only
1787642343.024,7980,2,2,0,0,1,change,0,0.19,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958504,0.99,250.72,0.0,0.19,uwb_only
1787642343.264,7983,2,2,2,2,1,heartbeat,0,0.19,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958504,0.992,249.13,0.0,0.19,uwb_only
1787642343.478,7985,2,2,2,2,1,heartbeat,0,0.19,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958504,0.992,249.13,0.0,0.19,uwb_only
1787642343.693,7987,2,2,2,2,1,heartbeat,0,0.19,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958504,0.992,249.13,0.0,0.19,uwb_only
1787642343.91,7989,2,2,2,2,1,heartbeat,0,0.19,0.04,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958504,0.992,249.13,0.0,0.19,uwb_only
1787642344.123,7991,2,2,2,2,1,heartbeat,0,0.19,0.03,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958496,0.992,249.13,0.0,0.19,uwb_only
1787642344.334,7993,2,2,2,2,1,heartbeat,0,0.19,0.02,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958511,0.905,248.1,0.0,0.19,uwb_only
1787642344.563,7995,2,2,2,2,1,heartbeat,0,0.19,0.02,9999.0,30.0,2,near_floor,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958511,0.905,248.1,0.0,0.19,uwb_only
1787642344.77,7997,2,2,2,2,1,heartbeat,0,0.23,-0.05,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958511,0.905,248.1,0.0,0.23,uwb_only
1787642344.98,7998,2,2,2,2,1,heartbeat,0,0.29,-0.12,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958504,0.905,248.1,0.0,0.29,uwb_only
1787642345.184,8000,2,2,2,2,1,heartbeat,0,0.39,-0.23,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958504,0.905,248.1,0.0,0.39,uwb_only
1787642345.384,8002,2,2,2,2,1,heartbeat,0,0.46,-0.27,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496956,126.958519,0.838,247.43,0.0,0.46,uwb_only
1787642345.586,8004,2,2,2,2,1,heartbeat,0,0.6,-0.4,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496956,126.958519,0.838,247.43,0.0,0.6,uwb_only
1787642345.625,8005,0,0,2,2,1,change,0,0.77,-0.53,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496956,126.958519,0.838,247.43,0.0,0.77,uwb_only
1787642345.837,8007,0,0,0,0,1,heartbeat,0,0.89,-0.55,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958519,0.838,247.43,0.0,0.89,uwb_only
1787642346.051,8009,0,0,0,0,1,heartbeat,0,0.96,-0.5,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958519,0.838,247.43,0.0,0.96,uwb_only
1787642346.268,8011,0,0,0,0,1,heartbeat,0,1.03,-0.45,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958542,0.638,247.0,0.0,1.03,uwb_only
1787642346.477,8013,0,0,0,0,1,heartbeat,0,1.11,-0.43,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958542,0.638,247.0,0.0,1.11,uwb_only
1787642346.706,8015,0,0,0,0,1,heartbeat,0,1.23,-0.49,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958534,0.638,247.0,0.0,1.23,uwb_only
1787642346.909,8017,0,0,0,0,1,heartbeat,0,1.31,-0.46,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958534,0.638,247.0,0.0,1.31,uwb_only
1787642347.125,8019,0,0,0,0,1,heartbeat,0,1.4,-0.46,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958534,0.638,247.0,0.0,1.4,uwb_only
1787642347.33,8021,0,0,0,0,1,heartbeat,0,1.48,-0.43,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.958557,0.651,246.72,0.0,1.48,uwb_only
1787642347.552,8023,0,0,0,0,1,heartbeat,0,1.56,-0.43,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.958557,0.651,246.72,0.0,1.56,uwb_only
1787642347.763,8025,0,0,0,0,1,heartbeat,0,1.76,-0.6,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.958557,0.651,246.72,0.0,1.76,uwb_only
1787642347.977,8027,0,0,0,0,1,heartbeat,0,1.96,-0.73,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.958557,0.651,246.72,0.0,1.96,uwb_only
1787642348.19,8029,0,0,0,0,1,heartbeat,0,2.18,-0.84,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.958557,0.651,246.72,0.0,2.18,uwb_only
1787642348.42,8031,0,0,0,0,1,heartbeat,0,2.74,-1.15,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958565,0.685,246.53,0.0,2.74,uwb_only
1787642348.643,8033,0,0,0,0,1,heartbeat,0,3.17,-1.44,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958565,0.685,246.53,0.0,3.17,uwb_only
1787642348.858,8035,0,0,0,0,1,heartbeat,0,3.46,-1.44,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958565,0.685,246.53,0.0,3.46,uwb_only
1787642349.069,8037,0,0,0,0,1,heartbeat,0,3.7,-1.38,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958565,0.685,246.53,0.0,3.7,uwb_only
1787642349.346,8039,0,0,0,0,1,heartbeat,0,3.91,-1.28,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.95858,0.621,246.41,0.0,3.91,uwb_only
1787642349.548,8041,0,0,0,0,1,heartbeat,0,4.13,-1.21,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.95858,0.621,246.41,0.0,4.13,uwb_only
1787642349.759,8043,0,0,0,0,1,heartbeat,0,4.4,-1.26,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.95858,0.621,246.41,0.0,4.4,uwb_only
1787642350.012,8046,0,0,0,0,1,heartbeat,0,4.87,-1.2,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.95858,0.621,246.41,0.0,4.87,uwb_only
1787642350.223,8048,0,0,0,0,1,heartbeat,0,5.02,-1.06,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.95858,0.621,246.41,0.0,5.02,uwb_only
1787642350.441,8050,0,0,0,0,1,heartbeat,0,5.12,-0.89,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496971,126.958595,0.524,246.33,0.0,5.12,uwb_only
1787642350.649,8052,0,0,0,0,1,heartbeat,0,5.18,-0.72,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496971,126.958595,0.524,246.33,0.0,5.18,uwb_only
1787642350.87,8054,0,0,0,0,1,heartbeat,0,5.22,-0.56,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496971,126.958595,0.524,246.33,0.0,5.22,uwb_only
1787642351.081,8056,0,0,0,0,1,heartbeat,0,5.25,-0.44,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496971,126.958595,0.524,246.33,0.0,5.25,uwb_only
1787642351.288,8058,0,0,0,0,1,heartbeat,0,5.26,-0.32,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496975,126.958595,0.401,246.28,0.0,5.26,uwb_only
1787642351.505,8060,0,0,0,0,1,heartbeat,0,5.27,-0.24,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496975,126.958595,0.401,246.28,0.0,5.27,uwb_only
1787642351.724,8062,0,0,0,0,1,heartbeat,0,5.28,-0.18,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496975,126.958595,0.401,246.28,0.0,5.28,uwb_only
1787642351.935,8064,0,0,0,0,1,heartbeat,0,5.28,-0.13,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496975,126.958595,0.401,246.28,0.0,5.28,uwb_only
1787642352.144,8066,0,0,0,0,1,heartbeat,0,5.28,-0.1,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496975,126.958595,0.401,246.28,0.0,5.28,uwb_only
1787642352.367,8068,0,0,0,0,1,heartbeat,0,5.29,-0.07,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496979,126.958603,0.301,246.28,0.0,5.29,uwb_only
1787642352.579,8070,0,0,0,0,1,heartbeat,0,5.28,-0.04,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496979,126.958603,0.301,246.28,0.0,5.28,uwb_only
1787642352.791,8072,0,0,0,0,1,heartbeat,0,5.24,0.03,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496979,126.958603,0.301,246.28,0.0,5.24,uwb_only
1787642353.003,8074,0,0,0,0,1,heartbeat,0,5.21,0.06,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496979,126.958603,0.301,246.28,0.0,5.21,uwb_only
1787642353.216,8076,0,0,0,0,1,heartbeat,0,5.2,0.04,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496979,126.958603,0.301,246.28,0.0,5.2,uwb_only
1787642353.434,8077,0,0,0,0,1,heartbeat,0,5.2,0.02,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496975,126.958626,0.472,246.25,0.0,5.2,uwb_only
1787642353.65,8080,0,0,0,0,1,heartbeat,0,5.21,0.0,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496975,126.958626,0.472,246.25,0.0,5.21,uwb_only
1787642353.864,8081,0,0,0,0,1,heartbeat,0,5.22,-0.02,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496975,126.958626,0.472,246.25,0.0,5.22,uwb_only
1787642354.085,8084,0,0,0,0,1,heartbeat,0,5.23,-0.03,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496975,126.958626,0.472,246.25,0.0,5.23,uwb_only
1787642354.291,8086,0,0,0,0,1,heartbeat,0,5.23,-0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496971,126.958641,0.588,246.23,0.0,5.23,uwb_only
1787642354.505,8088,0,0,0,0,1,heartbeat,0,5.24,-0.02,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496971,126.958641,0.588,246.23,0.0,5.24,uwb_only
1787642354.715,8090,0,0,0,0,1,heartbeat,0,5.23,-0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496971,126.958641,0.588,246.23,0.0,5.23,uwb_only
1787642354.929,8092,0,0,0,0,1,heartbeat,0,5.23,0.0,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496971,126.958641,0.588,246.23,0.0,5.23,uwb_only
1787642355.14,8094,0,0,0,0,1,heartbeat,0,5.23,-0.0,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496971,126.958641,0.588,246.23,0.0,5.23,uwb_only
1787642355.357,8096,0,0,0,0,1,heartbeat,0,5.24,-0.02,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.958656,0.762,246.22,0.0,5.24,uwb_only
1787642355.577,8098,0,0,0,0,1,heartbeat,0,5.25,-0.03,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496964,126.958656,0.762,246.22,0.0,5.25,uwb_only
1787642355.789,8100,0,0,0,0,1,heartbeat,0,5.26,-0.03,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958656,0.762,246.22,0.0,5.26,uwb_only
1787642356.0,8102,0,0,0,0,1,heartbeat,0,5.27,-0.04,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958656,0.762,246.22,0.0,5.27,uwb_only
1787642356.211,8104,0,0,0,0,1,heartbeat,0,5.29,-0.04,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.49696,126.958656,0.762,246.22,0.0,5.29,uwb_only
1787642356.43,8106,0,0,0,0,1,heartbeat,0,5.31,-0.07,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958664,0.872,246.21,0.0,5.31,uwb_only
1787642356.662,8107,0,0,0,0,1,heartbeat,0,5.33,-0.07,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958664,0.872,246.21,0.0,5.33,uwb_only
1787642356.878,8110,0,0,0,0,1,heartbeat,0,5.34,-0.07,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958664,0.872,246.21,0.0,5.34,uwb_only
1787642357.095,8112,0,0,0,0,1,heartbeat,0,5.34,-0.05,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496952,126.958664,0.872,246.21,0.0,5.34,uwb_only
1787642357.392,8114,0,0,0,0,1,heartbeat,0,5.35,-0.04,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496944,126.958672,0.904,246.2,0.0,5.35,uwb_only
1787642357.602,8117,0,0,0,0,1,heartbeat,0,5.33,-0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496944,126.958672,0.904,246.2,0.0,5.33,uwb_only
1787642357.817,8118,0,0,0,0,1,heartbeat,0,5.31,0.02,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496941,126.958672,0.904,246.2,0.0,5.31,uwb_only
1787642358.025,8120,0,0,0,0,1,heartbeat,0,5.31,0.01,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496941,126.958672,0.904,246.2,0.0,5.31,uwb_only
1787642358.235,8122,0,0,0,0,1,heartbeat,0,5.35,-0.05,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496933,126.958687,0.959,246.2,0.0,5.35,uwb_only
1787642358.462,8125,0,0,0,0,1,heartbeat,0,5.37,-0.07,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496933,126.958687,0.959,246.2,0.0,5.37,uwb_only
1787642358.673,8127,0,0,0,0,1,heartbeat,0,5.39,-0.08,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496933,126.958687,0.959,246.2,0.0,5.39,uwb_only
1787642358.89,8129,0,0,0,0,1,heartbeat,0,5.4,-0.07,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496933,126.958679,0.959,246.2,0.0,5.4,uwb_only
1787642359.107,8131,0,0,0,0,1,heartbeat,0,5.41,-0.06,9999.0,30.0,0,ttc_capped,,table,0,0.0,0.0,0.0,0.0,1,37.496933,126.958679,0.959,246.2,0.0,5.41,uwb_only
