시각,경과초,노드,항목,값
15:00:30,0.29,지팡이,위험,0
15:00:30,0.31,지팡이,GPS유효,1
15:00:30,0.31,지팡이,위도,37.496529
15:00:30,0.32,지팡이,경도,126.957832
15:00:30,0.33,지팡이,속도,0.36
15:00:30,0.34,지팡이,방향,174.9
15:00:30,0.34,지팡이,가속도,"-1.81,3.26,9.05"
15:00:30,0.35,지팡이,송신,21529
15:00:30,0.35,지팡이,GPS위성,6
15:00:30,0.36,지팡이,GPS_HDOP,1.32
15:00:30,0.36,지팡이,원시위도,37.496528
15:00:30,0.37,지팡이,원시경도,126.957831
15:00:30,0.37,지팡이,GPS채택,3518
15:00:30,0.38,지팡이,GPS이상치거부,3
15:00:30,0.38,지팡이,GPS품질거부,28
15:00:30,0.39,지팡이,GPS재기준,1
15:00:30,0.39,지팡이,차량수신,20594
15:00:31,0.77,차량,위험,0
15:00:31,0.78,차량,GPS유효,1
15:00:31,0.79,차량,위도,37.496352
15:00:31,0.80,차량,경도,126.958087
15:00:31,0.81,차량,속도,0.01
15:00:31,0.82,차량,방향,36.4
15:00:31,0.83,차량,가속도,"-0.28,1.05,9.64"
15:00:31,0.83,차량,자이로,"-0.0,0.7,-3.0"
15:00:31,0.84,차량,충격값,0.11
15:00:31,0.84,차량,송신,24736
15:00:31,0.85,차량,지팡이수신,24220
15:00:31,0.85,차량,GPS위성,5
15:00:31,0.86,차량,GPS_HDOP,1.70
15:00:31,0.86,차량,원시위도,37.496352
15:00:31,0.87,차량,원시경도,126.958087
15:00:31,0.87,차량,GPS채택,2974
15:00:31,0.88,차량,GPS이상치거부,4
15:00:31,0.88,차량,GPS품질거부,332
15:00:31,0.88,차량,GPS재기준,1
15:00:31,0.89,차량,위험송신,24220
15:00:32,1.75,차량,위험,0
15:00:32,1.76,차량,GPS유효,1
15:00:32,1.77,차량,위도,37.496352
15:00:32,1.78,차량,경도,126.958087
15:00:32,1.79,차량,속도,0.00
15:00:32,1.80,차량,방향,36.4
15:00:32,1.80,차량,가속도,"-0.36,1.20,9.63"
15:00:32,1.81,차량,자이로,"1.7,-0.0,-0.1"
15:00:32,1.81,차량,충격값,0.07
15:00:32,1.82,차량,송신,24746
15:00:32,1.82,차량,지팡이수신,24230
15:00:32,1.83,차량,GPS위성,5
15:00:32,1.83,차량,GPS_HDOP,1.70
15:00:32,1.84,차량,원시위도,37.496352
15:00:32,1.84,차량,원시경도,126.958087
15:00:32,1.85,차량,GPS채택,2976
15:00:32,1.85,차량,GPS이상치거부,4
15:00:32,1.86,차량,GPS품질거부,332
15:00:32,1.86,차량,GPS재기준,1
15:00:32,1.87,차량,위험송신,24230
15:00:32,2.21,지팡이,위험,0
15:00:32,2.22,지팡이,GPS유효,1
15:00:32,2.23,지팡이,위도,37.496521
15:00:32,2.24,지팡이,경도,126.957832
15:00:32,2.25,지팡이,속도,0.18
15:00:32,2.25,지팡이,방향,174.9
15:00:32,2.26,지팡이,가속도,"-1.65,3.24,9.03"
15:00:32,2.27,지팡이,송신,21549
15:00:32,2.27,지팡이,GPS위성,6
15:00:32,2.28,지팡이,GPS_HDOP,1.33
15:00:32,2.28,지팡이,원시위도,37.496520
15:00:32,2.29,지팡이,원시경도,126.957831
15:00:32,2.29,지팡이,GPS채택,3522
15:00:32,2.30,지팡이,GPS이상치거부,3
15:00:32,2.30,지팡이,GPS품질거부,28
15:00:32,2.31,지팡이,GPS재기준,1
15:00:32,2.31,지팡이,차량수신,20613
15:00:33,2.75,차량,위험,0
15:00:33,2.76,차량,GPS유효,1
15:00:33,2.77,차량,위도,37.496350
15:00:33,2.78,차량,경도,126.958062
15:00:33,2.78,차량,속도,0.04
15:00:33,2.79,차량,방향,36.4
15:00:33,2.80,차량,가속도,"-0.34,1.17,9.64"
15:00:33,2.80,차량,자이로,"1.2,-1.0,-2.8"
15:00:33,2.81,차량,충격값,0.06
15:00:33,2.81,차량,송신,24755
15:00:33,2.82,차량,지팡이수신,24240
15:00:33,2.82,차량,GPS위성,5
15:00:33,2.83,차량,GPS_HDOP,1.70
15:00:33,2.83,차량,원시위도,37.496350
15:00:33,2.84,차량,원시경도,126.958062
15:00:33,2.84,차량,GPS채택,2978
15:00:33,2.85,차량,GPS이상치거부,4
15:00:33,2.85,차량,GPS품질거부,332
15:00:33,2.86,차량,GPS재기준,1
15:00:33,2.86,차량,위험송신,24240
15:00:33,3.24,지팡이,위험,0
15:00:33,3.25,지팡이,GPS유효,1
15:00:33,3.26,지팡이,위도,37.496517
15:00:33,3.27,지팡이,경도,126.957832
15:00:33,3.28,지팡이,속도,0.12
15:00:33,3.29,지팡이,방향,174.9
15:00:33,3.29,지팡이,가속도,"-1.75,3.21,9.01"
15:00:33,3.30,지팡이,송신,21558
15:00:33,3.30,지팡이,GPS위성,6
15:00:33,3.31,지팡이,GPS_HDOP,1.33
15:00:33,3.31,지팡이,원시위도,37.496516
15:00:33,3.32,지팡이,원시경도,126.957833
15:00:33,3.32,지팡이,GPS채택,3524
15:00:33,3.33,지팡이,GPS이상치거부,3
15:00:33,3.33,지팡이,GPS품질거부,28
15:00:33,3.34,지팡이,GPS재기준,1
15:00:33,3.34,지팡이,차량수신,20623
15:00:34,3.78,차량,위험,0
15:00:34,3.79,차량,GPS유효,1
15:00:34,3.80,차량,위도,37.496346
15:00:34,3.81,차량,경도,126.958043
15:00:34,3.81,차량,속도,0.21
15:00:34,3.82,차량,방향,36.4
15:00:34,3.83,차량,가속도,"-0.29,1.11,9.66"
15:00:34,3.83,차량,자이로,"0.9,-0.7,-2.2"
15:00:34,3.84,차량,충격값,0.08
15:00:34,3.84,차량,송신,24765
15:00:34,3.85,차량,지팡이수신,24250
15:00:34,3.85,차량,GPS위성,5
15:00:34,3.86,차량,GPS_HDOP,1.70
15:00:34,3.86,차량,원시위도,37.496347
15:00:34,3.87,차량,원시경도,126.958045
15:00:34,3.87,차량,GPS채택,2980
15:00:34,3.88,차량,GPS이상치거부,4
15:00:34,3.88,차량,GPS품질거부,332
15:00:34,3.89,차량,GPS재기준,1
15:00:34,3.89,차량,위험송신,24250
15:00:34,4.27,지팡이,위험,0
15:00:34,4.29,지팡이,GPS유효,1
15:00:34,4.30,지팡이,위도,37.496513
15:00:34,4.30,지팡이,경도,126.957832
15:00:34,4.31,지팡이,속도,0.06
15:00:34,4.32,지팡이,방향,174.9
15:00:34,4.33,지팡이,가속도,"-1.62,3.20,8.93"
15:00:34,4.33,지팡이,송신,21568
15:00:34,4.34,지팡이,GPS위성,6
15:00:34,4.34,지팡이,GPS_HDOP,1.33
15:00:34,4.35,지팡이,원시위도,37.496512
15:00:34,4.35,지팡이,원시경도,126.957834
15:00:34,4.36,지팡이,GPS채택,3526
15:00:34,4.36,지팡이,GPS이상치거부,3
15:00:34,4.37,지팡이,GPS품질거부,28
15:00:34,4.37,지팡이,GPS재기준,1
15:00:34,4.38,지팡이,차량수신,20632
15:00:35,4.81,차량,위험,0
15:00:35,4.82,차량,GPS유효,1
15:00:35,4.83,차량,위도,37.496341
15:00:35,4.84,차량,경도,126.958024
15:00:35,4.85,차량,속도,0.31
15:00:35,4.85,차량,방향,36.4
15:00:35,4.86,차량,가속도,"-0.40,1.16,9.62"
15:00:35,4.87,차량,자이로,"-0.1,0.2,1.6"
15:00:35,4.87,차량,충격값,0.07
15:00:35,4.88,차량,송신,24775
15:00:35,4.88,차량,지팡이수신,24259
15:00:35,4.89,차량,GPS위성,5
15:00:35,4.89,차량,GPS_HDOP,1.70
15:00:35,4.90,차량,원시위도,37.496342
15:00:35,4.90,차량,원시경도,126.958025
15:00:35,4.91,차량,GPS채택,2982
15:00:35,4.91,차량,GPS이상치거부,4
15:00:35,4.92,차량,GPS품질거부,332
15:00:35,4.92,차량,GPS재기준,1
15:00:35,4.92,차량,위험송신,24259
15:00:35,5.30,지팡이,위험,0
15:00:35,5.31,지팡이,GPS유효,1
15:00:35,5.31,지팡이,위도,37.496510
15:00:35,5.32,지팡이,경도,126.957832
15:00:35,5.32,지팡이,속도,0.04
15:00:35,5.32,지팡이,방향,174.9
15:00:35,5.33,지팡이,가속도,"-1.77,3.27,8.91"
15:00:35,5.33,지팡이,송신,21578
15:00:35,5.34,지팡이,GPS위성,6
15:00:35,5.34,지팡이,GPS_HDOP,1.33
15:00:35,5.35,지팡이,원시위도,37.496510
15:00:35,5.35,지팡이,원시경도,126.957834
15:00:35,5.36,지팡이,GPS채택,3528
15:00:35,5.36,지팡이,GPS이상치거부,3
15:00:35,5.37,지팡이,GPS품질거부,28
15:00:35,5.37,지팡이,GPS재기준,1
15:00:35,5.38,지팡이,차량수신,20640
15:00:36,5.75,차량,위험,0
15:00:36,5.77,차량,GPS유효,1
15:00:36,5.78,차량,위도,37.496338
15:00:36,5.78,차량,경도,126.958004
15:00:36,5.79,차량,속도,0.26
15:00:36,5.80,차량,방향,36.4
15:00:36,5.81,차량,가속도,"-0.30,1.14,9.78"
15:00:36,5.81,차량,자이로,"0.4,2.3,0.3"
15:00:36,5.82,차량,충격값,0.18
15:00:36,5.82,차량,송신,24785
15:00:36,5.83,차량,지팡이수신,24269
15:00:36,5.83,차량,GPS위성,5
15:00:36,5.84,차량,GPS_HDOP,1.70
15:00:36,5.84,차량,원시위도,37.496338
15:00:36,5.85,차량,원시경도,126.958005
15:00:36,5.85,차량,GPS채택,2984
15:00:36,5.86,차량,GPS이상치거부,4
15:00:36,5.86,차량,GPS품질거부,332
15:00:36,5.87,차량,GPS재기준,1
15:00:36,5.87,차량,위험송신,24269
15:00:36,6.31,지팡이,위험,0
15:00:36,6.32,지팡이,GPS유효,1
15:00:36,6.33,지팡이,위도,37.496510
15:00:36,6.34,지팡이,경도,126.957832
15:00:36,6.35,지팡이,속도,0.08
15:00:36,6.35,지팡이,방향,174.9
15:00:36,6.36,지팡이,가속도,"-1.67,3.18,9.07"
15:00:36,6.37,지팡이,송신,21588
15:00:36,6.37,지팡이,GPS위성,6
15:00:36,6.38,지팡이,GPS_HDOP,1.32
15:00:36,6.38,지팡이,원시위도,37.496509
15:00:36,6.39,지팡이,원시경도,126.957831
15:00:36,6.39,지팡이,GPS채택,3530
15:00:36,6.40,지팡이,GPS이상치거부,3
15:00:36,6.40,지팡이,GPS품질거부,28
15:00:36,6.41,지팡이,GPS재기준,1
15:00:36,6.41,지팡이,차량수신,20650
15:00:37,6.84,차량,위험,0
15:00:37,6.85,차량,GPS유효,1
15:00:37,6.86,차량,위도,37.496333
15:00:37,6.87,차량,경도,126.957990
15:00:37,6.88,차량,속도,0.32
15:00:37,6.89,차량,방향,36.4
15:00:37,6.89,차량,가속도,"-0.44,1.15,9.62"
15:00:37,6.90,차량,자이로,"-2.1,-1.0,-2.7"
15:00:37,6.91,차량,충격값,0.08
15:00:37,6.91,차량,송신,24794
15:00:37,6.92,차량,지팡이수신,24279
15:00:37,6.92,차량,GPS위성,5
15:00:37,6.93,차량,GPS_HDOP,1.70
15:00:37,6.93,차량,원시위도,37.496333
15:00:37,6.93,차량,원시경도,126.957992
15:00:37,6.94,차량,GPS채택,2986
15:00:37,6.94,차량,GPS이상치거부,4
15:00:37,6.95,차량,GPS품질거부,332
15:00:37,6.95,차량,GPS재기준,1
15:00:37,6.96,차량,위험송신,24279
15:00:37,7.23,지팡이,위험,0
15:00:37,7.24,지팡이,GPS유효,1
15:00:37,7.25,지팡이,위도,37.496510
15:00:37,7.26,지팡이,경도,126.957832
15:00:37,7.27,지팡이,속도,0.07
15:00:37,7.28,지팡이,방향,174.9
15:00:37,7.28,지팡이,가속도,"-1.65,3.26,9.06"
15:00:37,7.29,지팡이,송신,21598
15:00:37,7.29,지팡이,GPS위성,7
15:00:37,7.30,지팡이,GPS_HDOP,1.32
15:00:37,7.30,지팡이,원시위도,37.496510
15:00:37,7.31,지팡이,원시경도,126.957832
15:00:37,7.31,지팡이,GPS채택,3532
15:00:37,7.32,지팡이,GPS이상치거부,3
15:00:37,7.32,지팡이,GPS품질거부,28
15:00:37,7.33,지팡이,GPS재기준,1
15:00:37,7.33,지팡이,차량수신,20660
15:00:38,7.83,차량,위험,0
15:00:38,7.85,차량,GPS유효,1
15:00:38,7.86,차량,위도,37.496336
15:00:38,7.86,차량,경도,126.957988
15:00:38,7.87,차량,속도,0.18
15:00:38,7.88,차량,방향,36.4
15:00:38,7.89,차량,가속도,"-0.47,1.04,9.64"
15:00:38,7.89,차량,자이로,"0.1,-2.4,-0.7"
15:00:38,7.90,차량,충격값,0.13
15:00:38,7.90,차량,송신,24804
15:00:38,7.91,차량,지팡이수신,24288
15:00:38,7.91,차량,GPS위성,5
15:00:38,7.92,차량,GPS_HDOP,1.70
15:00:38,7.92,차량,원시위도,37.496337
15:00:38,7.93,차량,원시경도,126.957988
15:00:38,7.93,차량,GPS채택,2988
15:00:38,7.94,차량,GPS이상치거부,4
15:00:38,7.94,차량,GPS품질거부,332
15:00:38,7.95,차량,GPS재기준,1
15:00:38,7.95,차량,위험송신,24288
15:00:38,8.29,지팡이,위험,0
15:00:38,8.30,지팡이,GPS유효,1
