pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1787211176.712,6643,0,0,0,0,1,change,0,6.82,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.328,0.0,1,37.496418,126.958244,0.008,0.0,0.62,6.79
1787211176.914,6645,0,0,0,0,1,heartbeat,0,6.82,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.328,0.0,1,37.496418,126.958244,0.008,0.0,0.62,6.79
1787211177.125,6647,0,0,0,0,1,heartbeat,0,6.82,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.328,0.0,1,37.496418,126.958244,0.008,0.0,0.62,6.79
1787211177.42,6650,0,0,0,0,1,heartbeat,0,7.04,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.332,0.0,1,37.496422,126.958244,0.012,0.0,0.62,7.01
1787211177.631,6652,0,0,0,0,1,heartbeat,0,7.04,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.332,0.0,1,37.496422,126.958244,0.012,0.0,0.62,7.01
1787211177.841,6653,0,0,0,0,1,heartbeat,0,7.04,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.332,0.0,1,37.496422,126.958244,0.012,0.0,0.62,7.01
1787211178.059,6656,0,0,0,0,1,heartbeat,0,7.04,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.332,0.0,1,37.496422,126.958244,0.012,0.0,0.62,7.01
1787211178.35,6658,0,0,0,0,1,heartbeat,0,7.04,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.304,0.0,1,37.496422,126.958244,0.011,0.0,0.62,7.01
1787211178.573,6661,0,0,0,0,1,heartbeat,0,7.04,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.304,0.0,1,37.496422,126.958244,0.011,0.0,0.62,7.01
1787211178.784,6663,0,0,0,0,1,heartbeat,0,7.04,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496357,126.958237,0.304,0.0,1,37.496422,126.958244,0.011,0.0,0.62,7.01
1787211178.994,6665,0,0,0,0,1,heartbeat,0,7.26,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496353,126.958237,0.304,0.0,1,37.496422,126.958244,0.011,0.0,0.62,7.24
1787211179.204,6667,0,0,0,0,1,heartbeat,0,7.26,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496353,126.958237,0.234,0.0,1,37.496422,126.958244,0.011,0.0,0.62,7.24
1787211179.414,6669,0,0,0,0,1,heartbeat,0,7.26,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496353,126.958237,0.234,0.0,1,37.496422,126.958244,0.008,0.0,0.62,7.24
1787211179.629,6671,0,0,0,0,1,heartbeat,0,7.26,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496353,126.958237,0.234,0.0,1,37.496422,126.958244,0.008,0.0,0.62,7.24
1787211179.838,6673,0,0,0,0,1,heartbeat,0,7.26,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496353,126.958237,0.234,0.0,1,37.496422,126.958244,0.008,0.0,0.62,7.24
1787211180.049,6675,0,0,0,0,1,heartbeat,0,7.26,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496353,126.958237,0.234,0.0,1,37.496422,126.958244,0.008,0.0,0.62,7.24
1787211180.258,6677,0,0,0,0,1,heartbeat,0,7.49,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496349,126.958237,0.193,0.0,1,37.496422,126.958244,0.008,0.0,0.62,7.46
1787211180.462,6678,0,0,0,0,1,heartbeat,0,7.49,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496349,126.958237,0.193,0.0,1,37.496422,126.958244,0.009,0.0,0.62,7.46
1787211180.669,6680,0,0,0,0,1,heartbeat,0,7.49,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496349,126.958237,0.193,0.0,1,37.496422,126.958244,0.009,0.0,0.62,7.46
1787211180.876,6682,0,0,0,0,1,heartbeat,0,7.49,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496349,126.958237,0.193,0.0,1,37.496422,126.958244,0.009,0.0,0.62,7.46
1787211181.079,6684,0,0,0,0,1,heartbeat,0,7.49,-0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496349,126.958237,0.193,0.0,1,37.496422,126.958244,0.009,0.0,0.62,7.46
