pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1787213910.7,299,0,0,0,0,1,change,0,6.0,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496372,126.95842,0.067,0.0,1,37.496368,126.958321,0.012,0.0,-5.66,-1.98
1787213910.91,301,0,0,0,0,1,heartbeat,0,5.93,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496368,126.95842,0.065,0.0,1,37.496368,126.958321,0.012,0.0,-5.67,-1.75
1787213911.12,303,0,0,0,0,1,heartbeat,0,5.93,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496368,126.95842,0.05,0.0,1,37.496368,126.958321,0.012,0.0,-5.67,-1.75
1787213911.332,305,0,0,0,0,1,heartbeat,0,6.32,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496368,126.95842,0.047,0.0,1,37.496372,126.958313,0.006,0.0,-6.14,-1.51
1787213911.543,307,0,0,0,0,1,heartbeat,0,6.33,0.0,9999.0,30.0,0,ttc_capped,,table,1,37.496368,126.95842,0.032,0.0,1,37.496372,126.958313,0.006,0.0,-6.15,-1.5
1787213911.758,309,0,0,0,0,1,heartbeat,0,6.33,-0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496368,126.95842,0.026,0.0,1,37.496372,126.958313,0.006,0.0,-6.15,-1.5
1787213911.969,311,0,0,0,0,1,heartbeat,0,6.34,-0.02,9999.0,30.0,0,ttc_capped,,table,1,37.496368,126.95842,0.017,0.0,1,37.496372,126.958313,0.006,0.0,-6.16,-1.49
1787213912.178,313,0,0,0,0,1,heartbeat,0,6.34,-0.02,9999.0,30.0,0,ttc_capped,,table,1,37.496368,126.95842,0.013,0.0,1,37.496372,126.958313,0.006,0.0,-6.17,-1.49
1787213912.383,314,0,0,0,0,1,heartbeat,0,6.32,-0.02,9999.0,30.0,0,ttc_capped,,table,1,37.496368,126.95842,0.016,0.0,1,37.496372,126.958313,0.008,0.0,-6.13,-1.51
1787213912.586,316,0,0,0,0,1,heartbeat,0,6.07,-0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496368,126.958412,0.016,0.0,1,37.496372,126.958313,0.008,0.0,-5.9,-1.43
1787213912.787,318,0,0,0,0,1,heartbeat,0,5.98,-0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496372,126.958412,0.01,0.0,1,37.496372,126.958313,0.008,0.0,-5.79,-1.5
1787213913.001,320,0,0,0,0,1,heartbeat,0,5.98,-0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496372,126.958412,0.01,0.0,1,37.496372,126.958313,0.008,0.0,-5.79,-1.5
