시각,경과초,시각ms,IMU시각ms,부팅횟수,리셋원인,GPS복구횟수,마지막GPS복구ms,위험,차량위험,차량위험경과ms,RSU위험,RSU위험경과ms,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,IMU방향유효,IMU방향,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,송신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,차량수신,UWB유효,UWB보정,UWB원시거리,UWB보정거리,UWB접근속도,UWB오프셋,UWB경과ms,UWB수신
17:38:22,0.732,1391563,1391563,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495979,126.955154,0.221,0.0,0.175,1,231.9,"6.464,7.058,-0.378","-0.328,-1.809,2.954","-50.250,49.200,-4.650",0,228.2,9.58,3.48,0.7425,9.70,1.004,2,162393,13218,6,1.52,37.495979,126.955157,5562,0,6,0,-53,-52.1,19480,2,12791,1,1,2.120,2.139,0.014,0.035,154,6689
17:38:22,0.762,1391614,1391614,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495979,126.955154,0.189,0.0,0.129,1,231.9,"6.455,7.159,-0.297","-2.931,-2.611,-0.153","-51.150,48.600,-4.200",0,228.2,9.64,3.93,0.7476,9.70,1.004,2,162400,13218,6,1.52,37.495981,126.955157,5563,0,6,0,-53,-52.1,19480,53,12791,1,1,2.120,2.139,0.014,0.035,205,6689
17:38:22,0.762,1391664,1391664,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495979,126.955154,0.189,0.0,0.129,1,231.9,"6.412,7.173,-0.302","0.763,-1.176,0.947","-49.650,47.850,-3.750",0,228.2,9.63,1.69,0.7468,9.70,1.004,2,162405,13219,6,1.52,37.495981,126.955157,5563,0,6,0,-53,-52.3,19481,48,12791,1,1,2.110,2.137,0.012,0.035,48,6690
17:38:22,0.762,1391715,1391715,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495979,126.955154,0.189,0.0,0.129,1,231.9,"6.426,7.120,-0.273","1.779,-2.733,0.466","-49.950,48.600,-4.500",0,228.2,9.60,3.29,0.7491,9.70,1.004,2,162412,13219,6,1.52,37.495981,126.955157,5563,0,6,0,-53,-52.4,19482,47,12792,1,1,2.110,2.137,0.012,0.035,99,6690
17:38:22,0.762,1391765,1391765,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495979,126.955154,0.189,0.0,0.129,1,231.9,"6.450,7.072,-0.220","-0.313,1.565,0.305","-51.300,49.200,-3.900",0,228.2,9.57,1.62,0.7532,9.70,1.004,2,162417,13220,6,1.52,37.495981,126.955157,5563,0,6,0,-53,-52.4,19482,97,12792,1,1,2.110,2.137,0.012,0.035,149,6690
17:38:22,0.763,1391816,1391816,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495979,126.955154,0.157,0.0,0.098,1,231.9,"6.436,7.116,-0.292","-0.275,0.130,1.389","-49.200,47.400,-4.200",0,228.2,9.60,1.42,0.7479,9.70,1.004,2,162424,13220,6,1.52,37.495983,126.955157,5564,0,6,0,-54,-52.8,19484,16,12793,1,1,2.130,2.140,0.004,0.035,16,6691
17:38:22,0.763,1391872,1391872,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495979,126.955154,0.157,0.0,0.098,1,231.9,"6.546,7.140,-0.326","-1.168,-2.710,0.153","-51.000,48.000,-4.350",0,228.2,9.69,2.95,0.7464,9.70,1.004,2,162430,13221,6,1.52,37.495983,126.955157,5564,0,6,0,-54,-52.8,19484,72,12793,1,1,2.130,2.140,0.004,0.035,72,6691
17:38:22,0.763,1391979,1391979,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.129,0.0,0.077,1,231.9,"6.321,7.264,-0.383","0.565,0.916,-0.053","-51.150,48.900,-3.000",0,228.2,9.64,1.08,0.7399,9.70,1.004,2,162443,13222,6,1.52,37.495984,126.955156,5565,0,6,0,-52,-52.4,19486,3,12795,1,1,2.130,2.140,0.004,0.035,179,6691
17:38:22,0.763,1392031,1392031,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.129,0.0,0.077,1,231.9,"6.618,7.063,-0.278","17.099,17.626,0.580","-49.800,46.800,-3.150",0,228.2,9.68,24.56,0.7505,9.70,1.004,2,162450,13222,6,1.52,37.495984,126.955156,5565,0,6,0,-51,-52.1,19487,22,12795,1,1,2.080,2.142,0.000,0.035,22,6692
17:38:22,0.764,1392081,1392081,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.129,0.0,0.077,1,231.9,"6.531,7.049,-0.230","39.504,42.626,-0.870","-48.300,49.200,-3.150",0,228.2,9.61,58.12,0.7411,9.70,1.004,2,162455,13223,6,1.52,37.495984,126.955156,5565,0,6,0,-52,-52.1,19488,5,12796,1,1,2.080,2.142,0.000,0.035,72,6692
17:38:22,0.764,1392132,1392132,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.129,0.0,0.077,1,231.9,"6.354,7.235,-0.249","43.435,45.153,0.389","-47.250,51.000,-3.600",0,228.2,9.63,62.65,0.7411,9.70,1.004,2,162462,13223,6,1.52,37.495984,126.955156,5565,0,6,0,-52,-52.1,19488,56,12796,1,1,2.080,2.142,0.000,0.035,123,6692
17:38:22,0.764,1392234,1392234,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.109,0.0,0.072,1,231.9,"6.033,7.661,0.196","15.328,15.008,0.748","-46.050,52.200,-4.650",0,228.2,9.75,21.46,0.7723,9.70,1.004,2,162474,13224,6,1.52,37.495986,126.955155,5566,0,6,0,-50,-51.2,19490,27,12797,1,1,2.170,2.146,-0.007,0.035,27,6693
17:38:22,0.764,1392284,1392284,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.109,0.0,0.072,1,231.9,"6.737,7.063,-0.048","-1.969,-7.298,1.038","-45.750,52.200,-2.550",0,228.2,9.76,7.63,0.7666,9.70,1.004,2,162479,13225,6,1.52,37.495986,126.955155,5566,0,6,0,-50,-51.2,19490,77,12797,1,1,2.170,2.146,-0.007,0.035,77,6693
17:38:22,0.765,1392335,1392335,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.109,0.0,0.072,1,231.9,"6.713,6.857,-0.172","-0.344,-4.573,3.061","-45.900,51.600,-3.450",0,228.2,9.60,5.51,0.7590,9.70,1.004,2,162486,13225,6,1.52,37.495986,126.955155,5566,0,6,0,-50,-50.9,19491,47,12798,1,1,2.170,2.146,-0.007,0.035,128,6693
17:38:23,0.960,1392391,1392391,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.093,0.0,0.062,1,231.9,"6.661,7.068,-0.330","2.244,-4.450,2.275","-45.300,52.950,-5.100",0,228.2,9.72,5.48,0.7473,9.70,1.004,2,162492,13226,6,1.52,37.495986,126.955157,5567,0,6,0,-50,-50.9,19491,103,12798,1,1,2.170,2.146,-0.007,0.035,184,6693
17:38:23,1.050,1392443,1392443,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.093,0.0,0.062,1,231.9,"6.302,7.259,-0.397","1.282,-2.649,2.809","-44.550,51.450,-5.100",0,228.2,9.62,4.07,0.7387,9.70,1.004,2,162499,13226,6,1.52,37.495986,126.955157,5567,0,6,0,-49,-50.1,19493,32,12799,1,1,2.130,2.153,-0.015,0.035,32,6694
17:38:23,1.050,1392550,1392550,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495983,126.955154,0.093,0.0,0.062,1,231.9,"6.278,7.408,-0.235","-14.954,-24.656,8.198","-46.800,49.200,-4.350",0,228.2,9.71,29.98,0.7487,9.70,1.004,2,162512,13227,6,1.52,37.495986,126.955157,5567,0,6,0,-49,-49.9,19494,50,12800,1,1,2.130,2.153,-0.015,0.035,139,6694
17:38:23,1.051,1392601,1392601,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495987,126.955154,0.082,0.0,0.062,1,231.9,"6.574,6.977,-0.747","-31.069,-39.511,4.824","-48.300,52.200,-6.450",0,228.2,9.62,50.49,0.7288,9.70,1.004,2,162517,13228,6,1.03,37.495986,126.955158,5568,0,6,0,-49,-49.9,19494,101,12800,1,1,2.130,2.153,-0.015,0.035,190,6694
17:38:23,1.051,1392652,1392652,384,POWER_ON,0,0,0,0,-1,0,-1,1,37.495987,126.955154,0.082,0.0,0.062,1,231.9,"7.072,6.541,-1.020","-27.649,-32.947,2.176","-47.700,51.600,-5.250",0,228.2,9.69,43.07,0.7015,9.70,1.004,2,162524,13228,6,1.03,37.495986,126.955158,5568,0,6,0,-48,-49.4,19496,21,12801,1,1,2.120,2.157,-0.016,0.035,21,6695
