시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,RSSI구간,RSSI거리,상대보정,상대보정중,보정동쪽,보정북쪽,UWB유효,UWB원시거리,UWB보정거리,UWB접근속도,UWB_RSSI,UWB경과ms,UWB샘플,UWB실패,UWB보정,UWB보정중,UWB보정샘플,UWB보정기준,UWB오프셋,UWB위험사용,UWB전송,위험송신
17:38:22,0.369,3212329,3212317,0,0,1,37.496374,126.954894,0.29,107.2,1,107.2,1,286.2,1,0.00,9.68,2.76,0.9995,33.02,0.895,0,343620,0.231,1,107.2,"-0.14,0.42,9.67","1.6,-1.4,-1.8","15.750,-50.550,33.450",0.15,0.15,0.00,0,30661,23898,7,1.52,37.496374,126.954883,3188,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23898,13,4,1.04,0,0,0.00,0.00,1,2.120,2.139,0.014,nan,166,15786,198,1,0,100,3.000,0.035,0,15771,0
17:38:22,0.499,3212372,3212368,0,0,1,37.496374,126.954894,0.29,107.2,1,107.2,1,286.2,1,0.00,9.62,1.34,0.9997,34.32,0.824,0,343623,0.231,1,107.2,"-0.26,0.33,9.62","-1.2,-0.1,-0.6","15.150,-48.300,34.500",0.14,0.14,0.00,0,30661,23898,7,1.52,37.496374,126.954883,3188,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23898,56,4,1.04,0,0,0.00,0.00,1,2.110,2.137,0.012,nan,0,15787,198,1,0,100,3.000,0.035,0,15772,0
17:38:22,0.500,3212424,3212423,0,0,1,37.496374,126.954894,0.29,107.2,1,107.2,1,286.2,1,0.00,9.78,0.28,0.9991,33.39,0.808,0,343629,0.231,1,107.2,"-0.16,0.19,9.78","-0.3,0.1,-0.1","16.500,-47.400,33.450",0.11,0.11,0.00,0,30662,23899,7,1.52,37.496374,126.954883,3188,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23899,10,4,1.04,0,0,0.00,0.00,1,2.110,2.137,0.012,nan,52,15787,198,1,0,100,3.000,0.035,0,15772,0
17:38:22,0.500,3212475,3212475,0,0,1,37.496374,126.954894,0.29,107.2,1,107.2,1,286.2,1,0.32,9.66,4.25,0.9998,34.30,0.877,0,343635,0.231,1,107.2,"-0.26,0.36,9.65","-0.9,1.5,-3.9","15.750,-49.800,34.650",0.13,0.20,0.00,0,30662,23899,7,1.52,37.496374,126.954883,3188,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23899,61,4,1.04,0,0,0.00,0.00,1,2.110,2.137,0.012,nan,103,15787,198,1,0,100,3.000,0.035,0,15772,0
17:38:22,0.501,3212526,3212525,0,0,1,37.496374,126.954894,0.29,107.2,1,107.2,1,286.2,1,0.00,9.71,1.83,0.9996,34.41,0.801,0,343641,0.231,1,107.2,"-0.20,0.35,9.71","-0.7,1.3,-1.1","15.150,-47.550,34.500",0.07,0.16,0.00,0,30663,23899,7,1.52,37.496374,126.954883,3188,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23899,112,4,1.04,0,0,0.00,0.00,1,2.110,2.137,0.012,nan,154,15787,198,1,0,100,3.000,0.035,0,15772,0
17:38:22,0.830,3212581,3212581,0,0,1,37.496374,126.954894,0.29,107.2,1,107.2,1,286.2,1,0.00,9.71,2.94,0.9992,33.55,0.864,0,343647,0.231,1,107.2,"-0.14,0.23,9.71","-0.0,-1.9,2.2","14.700,-49.800,33.900",0.07,0.18,0.00,0,30663,23900,7,1.52,37.496374,126.954883,3188,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23900,31,4,1.04,0,0,0.00,0.00,1,2.130,2.140,0.004,nan,24,15788,198,1,0,100,3.000,0.035,0,15773,0
17:38:23,0.950,3212644,3212632,0,0,1,37.496374,126.954894,0.29,107.2,1,107.2,1,286.2,1,0.00,9.71,2.59,0.9994,34.65,0.813,0,343653,0.231,1,107.2,"-0.23,0.21,9.70","-0.2,1.5,-2.1","14.850,-48.000,34.800",0.08,0.10,0.00,0,30664,23901,7,1.52,37.496374,126.954883,3188,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23901,17,4,1.04,0,0,0.00,0.00,1,2.130,2.140,0.004,nan,87,15788,198,1,0,100,3.000,0.035,0,15773,0
17:38:23,0.950,3212687,3212687,0,0,1,37.496374,126.954894,0.29,107.2,1,107.2,1,286.2,1,0.00,9.67,3.58,0.9996,33.61,0.812,0,343658,0.231,1,107.2,"-0.21,0.31,9.66","1.4,2.0,-2.6","15.150,-48.000,33.750",0.06,0.18,0.00,0,30664,23901,7,1.52,37.496374,126.954883,3188,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23901,60,4,1.04,0,0,0.00,0.00,1,2.130,2.140,0.004,nan,130,15788,198,1,0,100,3.000,0.035,0,15773,0
17:38:23,0.950,3212742,3212742,0,0,1,37.496375,126.954886,0.21,107.2,0,107.2,1,286.2,1,0.00,9.63,3.22,0.9997,33.88,0.827,0,343664,0.118,1,107.2,"-0.27,0.31,9.62","0.5,-2.8,-1.5","15.600,-48.300,34.050",0.12,0.12,0.00,0,30665,23902,7,1.52,37.496376,126.954869,3189,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23902,28,4,1.03,0,0,0.00,0.00,1,2.130,2.140,0.004,nan,185,15788,198,1,0,100,3.000,0.035,0,15773,0
17:38:23,0.951,3212797,3212797,0,0,1,37.496375,126.954886,0.21,107.2,0,107.2,1,286.2,1,0.00,9.79,2.88,0.9990,33.24,0.828,0,343670,0.118,1,107.2,"-0.14,0.18,9.78","-0.9,-1.6,2.2","15.000,-48.600,33.450",0.14,0.15,0.00,0,30665,23902,7,1.52,37.496376,126.954869,3189,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-52,-52.1,23902,83,4,1.03,0,0,0.00,0.00,1,2.080,2.142,0.000,nan,32,15789,198,1,0,100,3.000,0.035,0,15774,0
