ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps
43000,3600.0,1400.0,3588.1,1470.01,1.2,5.99,71.01415422294347,4.79
44000,3600.0,1400.0,3645.08,1396.62,1.2,2.92,45.20653492582675,1.72
44000,3600.0,1400.0,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2
44000,3600.0,1400.0,3762.2,1221.39,1.2,7.31,241.26825754748575,6.109999999999999
44000,3600.0,1400.0,4095.93,1286.83,1.2,8.72,508.6786940692522,7.5200000000000005
44000,3600.0,1400.0,3903.5,1369.04,1.2,8.3,305.07502618208525,7.1000000000000005
44000,3600.0,1400.0,3656.54,1407.91,1.2,0.03,57.09062707660512,-1.17
44000,3600.0,1400.0,3580.55,1470.33,1.2,0.58,72.96993490472623,-0.62
44000,3600.0,1400.0,3640.39,1408.21,1.2,0.12,41.21597020573446,-1.08
44000,3600.0,1400.0,3647.22,1378.05,1.2,0.17,52.07236215114486,-1.03
44000,3600.0,1400.0,3795.13,1168.38,1.2,6.66,302.85894621093826,5.46
44000,3600.0,1400.0,3935.73,1362.42,1.2,6.76,337.8267148998137,5.56
44000,3600.0,1400.0,3811.9,965.6,1.2,0.84,483.3269804180189,-0.36
44000,3600.0,1400.0,3643.99,1402.97,1.2,0.01,44.0901462914332,-1.19
44000,3600.0,1400.0,3666.67,1420.56,1.2,6.8,69.76820550938663,5.6
44000,3600.0,1400.0,3640.42,1338.19,1.2,9.53,73.85291124932041,8.33
44000,3600.0,1400.0,3473.59,1598.59,1.2,8.99,235.40916762097422,7.79
44000,3600.0,1400.0,3679.36,1415.1,1.2,7.04,80.78378302605059,5.84
44000,3600.0,1400.0,3694.53,1341.05,1.2,4.35,111.40477278824297,3.1499999999999995
44000,3600.0,1400.0,3703.63,1332.97,1.2,6.79,123.41879030358392,5.59
44000,3600.0,1400.0,3629.56,1425.71,1.2,0.0,39.17649422804443,-1.2
44000,3600.0,1400.0,3700.49,1320.22,1.2,9.55,128.3085675237626,8.350000000000001
44000,3600.0,1400.0,3630.29,1332.96,1.2,0.01,73.56524790959378,-1.19
44000,3600.0,1400.0,3678.72,1411.96,1.2,8.41,79.6233634054727,7.21
44000,3600.0,1400.0,3649.86,1382.87,1.2,0.0,52.72055102139977,-1.2
44000,3600.0,1400.0,3620.91,1623.76,1.2,9.65,224.7348786904249,8.450000000000001
44000,3600.0,1400.0,3643.55,1416.97,1.2,9.8,46.73952716919606,8.600000000000001
44000,3600.0,1400.0,3627.69,1243.78,1.2,6.73,158.65504876933483,5.53
44000,3600.0,1400.0,3519.52,1527.3,1.2,7.12,150.60650849149908,5.92
44000,3600.0,1400.0,3640.28,1358.42,1.2,9.85,57.89105975882641,8.65
44000,3600.0,1400.0,3887.18,1322.98,1.2,6.95,297.3288294128235,5.75
44000,3600.0,1400.0,3610.55,1453.87,1.2,8.46,54.89334568051024,7.260000000000001
44000,3600.0,1400.0,3700.52,1407.48,1.2,6.91,100.79792061347295,5.71
44000,3600.0,1400.0,3660.93,1414.22,1.2,4.94,62.567350111699476,3.74
44000,3600.0,1400.0,3380.44,1730.61,1.2,7.47,396.8747481259042,6.27
44000,3600.0,1400.0,3780.53,1391.05,1.2,7.01,180.75171755753823,5.81
44000,3600.0,1400.0,3549.73,1531.04,1.2,1.84,140.35153900118087,0.6400000000000001
44000,3600.0,1400.0,3632.63,1421.15,1.2,0.0,38.88495081647926,-1.2
44000,3600.0,1400.0,3593.36,1462.18,1.2,9.43,62.53352700751819,8.23
45000,3600.0,1400.0,3648.16,1394.96,1.2,4.13,48.423002798256796,2.9299999999999997
45000,3600.0,1400.0,3636.28,1415.85,1.2,1.1,39.59117199578729,-0.09999999999999987
45000,3600.0,1400.0,3766.76,1214.09,1.2,8.6,249.74271901298766,7.3999999999999995
45000,3600.0,1400.0,4099.09,1295.92,1.2,9.65,509.82690641040136,8.450000000000001
45000,3600.0,1400.0,3910.83,1367.54,1.2,7.49,312.52030414038694,6.29
45000,3600.0,1400.0,3656.79,1409.58,1.2,1.69,57.592364945364025,0.49
45000,3600.0,1400.0,3582.58,1471.73,1.2,2.46,73.8149666395644,1.26
45000,3600.0,1400.0,3642.46,1406.97,1.2,2.43,43.02827558710671,1.2300000000000002
45000,3600.0,1400.0,3647.22,1378.08,1.2,0.03,52.05972339534647,-1.17
45000,3600.0,1400.0,3798.96,1162.2,1.2,7.3,310.0547074308016,6.1
45000,3600.0,1400.0,3943.61,1360.8,1.2,8.04,345.8387949608894,6.839999999999999
45000,3600.0,1400.0,3813.09,967.48,1.2,2.37,482.16273031000645,1.1700000000000002
45000,3600.0,1400.0,3642.1,1400.18,1.2,0.0,42.10038479634114,-1.2
45000,3600.0,1400.0,3660.94,1420.7,1.2,5.84,64.35972032257449,4.64
45000,3600.0,1400.0,3641.62,1346.58,1.2,8.48,67.71942705014565,7.28
45000,3600.0,1400.0,3468.95,1605.56,1.2,8.37,243.78067212147894,7.169999999999999
45000,3600.0,1400.0,3687.21,1413.49,1.2,7.9,88.2471767253775,6.7
45000,3600.0,1400.0,3692.91,1341.9,1.2,1.89,109.58046404355096,0.69
45000,3600.0,1400.0,3699.73,1338.94,1.2,7.14,116.93757522712704,5.9399999999999995
45000,3600.0,1400.0,3629.56,1425.71,1.2,0.0,39.17649422804443,-1.2
45000,3600.0,1400.0,3704.97,1313.37,1.2,8.19,136.10091035698466,6.989999999999999
45000,3600.0,1400.0,3633.61,1332.68,1.2,3.34,75.24370073301817,2.1399999999999997
45000,3600.0,1400.0,3687.0,1410.26,1.2,8.57,87.60289721236393,7.37
45000,3600.0,1400.0,3649.86,1382.87,1.2,0.0,52.72055102139977,-1.2
45000,3600.0,1400.0,3628.1,1622.34,1.2,7.33,224.10864686575562,6.13
45000,3600.0,1400.0,3640.81,1415.27,1.2,3.17,43.573260148857294,1.97
45000,3600.0,1400.0,3626.84,1234.59,1.2,9.23,167.57342778615003,8.030000000000001
45000,3600.0,1400.0,3515.43,1533.71,1.2,7.61,158.2101418999428,6.41
45000,3600.0,1400.0,3639.12,1351.18,1.2,7.33,62.560105498632154,6.13
45000,3600.0,1400.0,3877.61,1324.98,1.2,9.78,287.5679267581836,8.58
45000,3600.0,1400.0,3615.33,1446.8,1.2,8.53,49.24681614074146,7.329999999999999
45000,3600.0,1400.0,3708.31,1405.88,1.2,8.07,108.46949110233712,6.87
45000,3600.0,1400.0,3664.64,1414.35,1.2,3.79,66.21368514136621,2.59
45000,3600.0,1400.0,3385.76,1722.65,1.2,9.57,387.3006585328767,8.370000000000001
45000,3600.0,1400.0,3789.74,1389.15,1.2,9.4,190.04996737700304,8.200000000000001
45000,3600.0,1400.0,3552.12,1527.46,1.2,4.3,136.15632926896942,3.0999999999999996
45000,3600.0,1400.0,3632.63,1421.15,1.2,0.0,38.88495081647926,-1.2
45000,3600.0,1400.0,3598.88,1454.01,1.2,9.86,54.02161141617306,8.66
46000,3600.0,1400.0,3649.33,1388.61,1.2,7.07,50.62786782000597,5.87
46000,3600.0,1400.0,3637.27,1414.49,1.2,1.69,39.987660596739076,0.49
46000,3600.0,1400.0,3771.78,1206.03,1.2,9.52,259.0998442685755,8.32
46000,3600.0,1400.0,4101.34,1305.63,1.2,9.97,510.1445799966909,8.770000000000001
46000,3600.0,1400.0,3917.9,1366.08,1.2,7.22,319.7045142002222,6.02
46000,3600.0,1400.0,3657.23,1411.15,1.2,1.64,58.30604942885433,0.43999999999999995
46000,3600.0,1400.0,3587.04,1473.92,1.2,5.1,75.04750495519495,3.8999999999999995
46000,3600.0,1400.0,3647.23,1378.08,1.2,0.01,52.06879391727837,-1.19
46000,3600.0,1400.0,3806.4,1156.33,1.2,8.45,319.33685803552345,7.249999999999999
46000,3600.0,1400.0,3952.94,1358.89,1.2,9.53,355.326153976878,8.33
46000,3600.0,1400.0,3813.53,972.71,1.2,5.26,477.6733245639744,4.06
46000,3600.0,1400.0,3640.82,1397.22,1.2,0.0,40.914554867430894,-1.2
46000,3600.0,1400.0,3660.47,1420.64,1.2,0.49,63.89546541030889,-0.71
46000,3600.0,1400.0,3642.83,1354.09,1.2,7.6,62.78643961875846,6.3999999999999995
46000,3600.0,1400.0,3463.48,1613.62,1.2,9.74,253.51768143464855,8.540000000000001
46000,3600.0,1400.0,3694.46,1412.0,1.2,7.29,95.21917664000254,6.09
46000,3600.0,1400.0,3691.66,1339.76,1.2,2.96,109.68324028765733,1.76
46000,3600.0,1400.0,3697.85,1341.83,1.2,3.45,113.83484264494764,2.25
46000,3600.0,1400.0,3629.56,1425.71,1.2,0.0,39.17649422804443,-1.2
46000,3600.0,1400.0,3710.1,1305.52,1.2,9.38,145.08094430351625,8.180000000000001
46000,3600.0,1400.0,3638.34,1334.98,1.2,5.51,75.48215683192954,4.31
46000,3600.0,1400.0,3693.72,1408.88,1.2,6.96,94.13975143370607,5.76
46000,3600.0,1400.0,3649.86,1382.87,1.2,0.0,52.72055102139977,-1.2
46000,3600.0,1400.0,3634.98,1620.88,1.2,7.03,223.63267829188123,5.83
46000,3600.0,1400.0,3640.4,1415.02,1.2,0.47,43.101744744267684,-0.73
46000,3600.0,1400.0,3626.19,1227.15,1.2,7.47,174.82287779349696,6.27
46000,3600.0,1400.0,3510.71,1541.12,1.2,8.79,166.99568407596635,7.589999999999999
46000,3600.0,1400.0,3637.61,1341.79,1.2,9.51,69.30307496785416,8.31
46000,3600.0,1400.0,3869.41,1326.69,1.2,8.37,279.2062037276391,7.169999999999999
46000,3600.0,1400.0,3619.77,1440.22,1.2,7.93,44.81630618424505,6.7299999999999995
46000,3600.0,1400.0,3716.28,1404.24,1.2,8.24,116.35727738306723,7.04
46000,3600.0,1400.0,3671.22,1413.5,1.2,6.73,72.48819490096281,5.53
46000,3600.0,1400.0,3390.99,1714.84,1.2,9.4,377.9013174097175,8.200000000000001
46000,3600.0,1400.0,3797.8,1387.5,1.2,8.23,198.19457611145685,7.03
46000,3600.0,1400.0,3556.18,1521.37,1.2,7.33,129.03824743075205,6.13
46000,3600.0,1400.0,3581.42,1470.91,1.2,0.0,73.30378230350743,-1.2
46000,3600.0,1400.0,3649.05,1393.93,1.2,0.0,49.42415806060855,-1.2
46000,3600.0,1400.0,3554.72,1474.77,1.2,0.0,87.41184873917274,-1.2
46000,3600.0,1400.0,3632.99,1420.62,1.2,0.66,38.90404220643378,-0.5399999999999999
46000,3600.0,1400.0,3603.66,1446.94,1.2,8.54,47.08247232251089,7.339999999999999
47000,3600.0,1400.0,3646.04,1382.97,1.2,6.56,49.08872070038081,5.359999999999999
47000,3600.0,1400.0,3639.72,1411.31,1.2,4.02,41.298843809481916,2.8199999999999994
47000,3600.0,1400.0,3775.72,1199.67,1.2,7.5,266.47631658366925,6.3
47000,3600.0,1400.0,4102.93,1312.5,1.2,7.06,510.4849017355952,5.859999999999999
47000,3600.0,1400.0,3924.82,1364.66,1.2,7.06,326.73681763768235,5.859999999999999
47000,3600.0,1400.0,3660.25,1414.01,1.2,4.38,61.857437709623895,3.1799999999999997
47000,3600.0,1400.0,3590.42,1472.79,1.2,3.11,73.41771244052755,1.91
47000,3600.0,1400.0,3647.23,1378.09,1.2,0.0,52.0645848922279,-1.2
47000,3600.0,1400.0,3810.42,1149.92,1.2,7.53,326.82806305456694,6.33
47000,3600.0,1400.0,3962.1,1357.01,1.2,9.36,364.64304477118435,8.16
47000,3600.0,1400.0,3814.33,979.97,1.2,7.34,471.5533371740676,6.14
47000,3600.0,1400.0,3640.91,1397.21,1.2,0.09,41.00502652114723,-1.1099999999999999
47000,3600.0,1400.0,3659.09,1420.47,1.2,1.41,62.53518209776013,0.20999999999999996
47000,3600.0,1400.0,3644.21,1362.74,1.2,8.76,57.817226671641755,7.56
47000,3600.0,1400.0,3457.8,1621.67,1.2,9.85,263.35988475848023,8.65
47000,3600.0,1400.0,3701.51,1410.55,1.2,7.1,102.056761657423,5.8999999999999995
47000,3600.0,1400.0,3691.83,1339.33,1.2,0.48,110.06179082678963,-0.72
47000,3600.0,1400.0,3695.96,1345.66,1.2,4.31,110.27763689887446,3.1099999999999994
47000,3600.0,1400.0,3629.77,1425.4,1.2,0.38,39.13327101073974,-0.82
47000,3600.0,1400.0,3714.59,1298.66,1.2,8.2,152.97275476371607,6.999999999999999
47000,3600.0,1400.0,3640.62,1340.3,1.2,5.89,72.20854797044458,4.6899999999999995
47000,3600.0,1400.0,3701.3,1407.32,1.2,7.85,101.56412949462047,6.6499999999999995
47000,3600.0,1400.0,3649.86,1382.87,1.2,0.0,52.72055102139977,-1.2
47000,3600.0,1400.0,3643.23,1618.36,1.2,8.63,222.5981188150519,7.430000000000001
47000,3600.0,1400.0,3640.22,1414.91,1.2,0.21,42.89471412656793,-0.99
47000,3600.0,1400.0,3625.72,1220.22,1.2,6.95,181.61048097508024,5.75
47000,3600.0,1400.0,3506.33,1548.0,1.2,8.15,175.15155979893532,6.95
47000,3600.0,1400.0,3635.65,1336.88,1.2,5.42,72.49177125715713,4.22
47000,3600.0,1400.0,3860.47,1328.55,1.2,9.13,270.0920646742512,7.930000000000001
47000,3600.0,1400.0,3623.22,1435.11,1.2,6.17,42.09371093168175,4.97
47000,3600.0,1400.0,3724.8,1402.49,1.2,8.82,124.82483767263646,7.62
47000,3600.0,1400.0,3677.95,1412.11,1.2,6.97,78.88507209859144,5.77
47000,3600.0,1400.0,3396.26,1706.96,1.2,9.47,368.42153737261333,8.270000000000001
47000,3600.0,1400.0,3805.78,1385.86,1.2,8.14,206.26523701292976,6.94
47000,3600.0,1400.0,3561.57,1513.21,1.2,9.79,119.5548786122925,8.59
47000,3600.0,1400.0,3581.42,1470.91,1.2,0.0,73.30378230350743,-1.2
47000,3600.0,1400.0,3649.07,1393.88,1.2,0.05,49.450169868262485,-1.15
47000,3600.0,1400.0,3554.17,1475.57,1.2,0.97,88.38107150289582,-0.22999999999999998
47000,3600.0,1400.0,3656.97,1399.36,1.2,0.0,56.973594761081884,-1.2
47000,3600.0,1400.0,3633.79,1419.44,1.2,1.46,38.98304374981512,0.26
47000,3600.0,1400.0,3608.54,1439.71,1.2,8.72,40.61792338364927,7.5200000000000005
48000,3600.0,1400.0,3643.11,1375.37,1.2,8.2,49.6498640481524,6.999999999999999
48000,3600.0,1400.0,3643.05,1409.2,1.2,4.33,44.02206832941879,3.13
48000,3600.0,1400.0,3780.52,1191.93,1.2,9.15,275.46432672852575,7.95
48000,3600.0,1400.0,4104.45,1319.05,1.2,6.72,510.90381188634694,5.52
48000,3600.0,1400.0,3931.47,1363.3,1.2,6.79,333.495503567889,5.59
48000,3600.0,1400.0,3665.73,1414.23,1.2,5.61,67.2527010609983,4.41
48000,3600.0,1400.0,3595.8,1470.01,1.2,5.34,70.13586885467376,4.14
48000,3600.0,1400.0,3647.23,1378.09,1.2,0.0,52.0645848922279,-1.2
48000,3600.0,1400.0,3815.65,1141.56,1.2,9.83,336.59494366374554,8.63
48000,3600.0,1400.0,3970.43,1355.3,1.2,8.5,373.1172401538153,7.3
48000,3600.0,1400.0,3815.84,986.83,1.2,7.05,466.15057063142166,5.85
48000,3600.0,1400.0,3643.19,1396.8,1.2,2.65,43.308383714934514,1.45
48000,3600.0,1400.0,3658.54,1420.41,1.2,0.56,61.99596519129289,-0.6399999999999999
48000,3600.0,1400.0,3645.13,1368.74,1.2,6.07,54.89903915370477,4.87
48000,3600.0,1400.0,3452.54,1629.13,1.2,9.13,272.47937261378166,7.930000000000001
48000,3600.0,1400.0,3709.79,1408.85,1.2,8.33,110.14611477487524,7.13
48000,3600.0,1400.0,3693.83,1336.27,1.2,3.65,113.42654803880787,2.45
48000,3600.0,1400.0,3698.21,1350.23,1.2,5.46,110.10112170182467,4.26
48000,3600.0,1400.0,3630.11,1424.91,1.2,0.59,39.07838533000067,-0.61
48000,3600.0,1400.0,3641.62,1346.54,1.2,6.31,67.75098523268865,5.109999999999999
48000,3600.0,1400.0,3710.19,1405.49,1.2,9.2,110.3266794569655,7.999999999999999
48000,3600.0,1400.0,3649.86,1382.87,1.2,0.0,52.72055102139977,-1.2
48000,3600.0,1400.0,3650.69,1615.91,1.2,7.86,221.7805316072627,6.66
48000,3600.0,1400.0,3639.76,1414.62,1.2,0.53,42.36274306510396,-0.6699999999999999
48000,3600.0,1400.0,3625.65,1211.73,1.2,8.49,190.00925082742683,7.29
48000,3600.0,1400.0,3502.49,1554.02,1.2,7.14,182.2919649902322,5.9399999999999995
48000,3600.0,1400.0,3632.48,1335.95,1.2,3.45,71.81471228098039,2.25
48000,3600.0,1400.0,3851.06,1330.52,1.2,9.61,260.49682147772927,8.41
48000,3600.0,1400.0,3625.31,1432.02,1.2,3.73,40.81515037336008,2.5300000000000002
48000,3600.0,1400.0,3732.02,1401.01,1.2,7.47,132.02386337325535,6.27
48000,3600.0,1400.0,3686.07,1410.45,1.2,8.41,86.70206110583548,7.21
48000,3600.0,1400.0,3400.48,1700.65,1.2,7.6,360.8305043922978,6.3999999999999995
48000,3600.0,1400.0,3813.6,1384.25,1.2,7.98,214.1798835091661,6.78
48000,3600.0,1400.0,3566.03,1506.45,1.2,8.11,111.73881778504726,6.909999999999999
48000,3600.0,1400.0,3581.42,1470.91,1.2,0.0,73.30378230350743,-1.2
48000,3600.0,1400.0,3649.79,1390.97,1.2,3.06,50.60222327131483,1.86
48000,3600.0,1400.0,3551.62,1479.24,1.2,4.46,92.84181170140968,3.26
48000,3600.0,1400.0,3653.85,1398.18,1.2,0.69,53.88074702525931,-0.51
48000,3600.0,1400.0,3522.23,1430.31,1.2,0.0,83.46777222377504,-1.2
48000,3600.0,1400.0,3636.38,1415.71,1.2,4.65,39.62711823991254,3.45
48000,3600.0,1400.0,3613.27,1432.71,1.2,8.45,35.299249283802084,7.249999999999999
49000,3600.0,1400.0,3641.67,1367.34,1.2,8.17,52.94397510576639,6.97
49000,3600.0,1400.0,3643.15,1412.98,1.2,4.01,45.0599922325782,2.8099999999999996
49000,3600.0,1400.0,3784.71,1185.18,1.2,7.98,283.31151847392294,6.78
49000,3600.0,1400.0,4105.99,1327.72,1.2,8.8,511.1264799440543,7.6000000000000005
49000,3600.0,1400.0,3939.3,1361.69,1.2,8.0,341.45592116699356,6.8
49000,3600.0,1400.0,3671.94,1413.35,1.2,6.37,73.16820416000385,5.17
49000,3600.0,1400.0,3603.35,1464.54,1.2,8.75,64.62688372496382,7.55
49000,3600.0,1400.0,3647.23,1378.09,1.2,0.0,52.0645848922279,-1.2
49000,3600.0,1400.0,3819.31,1135.72,1.2,6.86,343.4250929970027,5.66
49000,3600.0,1400.0,3977.49,1353.84,1.2,7.21,380.30178240444764,6.01
49000,3600.0,1400.0,3817.49,994.38,1.2,7.76,460.24937207996265,6.56
49000,3600.0,1400.0,3644.91,1396.63,1.2,1.97,45.036263166474924,0.77
49000,3600.0,1400.0,3657.68,1420.31,1.2,0.86,61.151275538617995,-0.33999999999999997
49000,3600.0,1400.0,3645.47,1371.03,1.2,2.32,53.91457873339996,1.1199999999999999
49000,3600.0,1400.0,3448.01,1635.84,1.2,8.09,280.57345865209686,6.89
49000,3600.0,1400.0,3718.72,1407.02,1.2,8.98,118.92736775023633,7.78
49000,3600.0,1400.0,3695.87,1333.14,1.2,3.74,116.88163457104784,2.54
49000,3600.0,1400.0,3700.76,1351.84,1.2,3.02,111.67794410715149,1.82
49000,3600.0,1400.0,3630.74,1423.97,1.2,1.13,38.98087351509696,-0.07000000000000006
49000,3600.0,1400.0,3642.69,1353.24,1.2,6.79,63.3161409120929,5.59
49000,3600.0,1400.0,3719.65,1403.55,1.2,9.79,119.70265243510697,8.59
49000,3600.0,1400.0,3649.86,1382.87,1.2,0.0,52.72055102139977,-1.2
49000,3600.0,1400.0,3657.81,1612.59,1.2,7.86,220.31001838318647,6.66
49000,3600.0,1400.0,3639.73,1414.61,1.2,0.03,42.33113511353078,-1.17
49000,3600.0,1400.0,3625.73,1203.14,1.2,8.59,198.53436100584693,7.39
49000,3600.0,1400.0,3498.1,1560.91,1.2,8.17,190.46164469519852,6.97
49000,3600.0,1400.0,3629.58,1336.52,1.2,2.98,70.03346914154687,1.78
49000,3600.0,1400.0,3842.73,1332.26,1.2,8.52,252.00508030593352,7.319999999999999
49000,3600.0,1400.0,3625.66,1431.5,1.2,0.63,40.62863029933439,-0.57
49000,3600.0,1400.0,3739.29,1399.52,1.2,7.45,139.29082704901995,6.25
49000,3600.0,1400.0,3694.15,1408.79,1.2,8.36,94.55943421996567,7.159999999999999
49000,3600.0,1400.0,3404.92,1694.05,1.2,7.95,352.87619486159724,6.75
49000,3600.0,1400.0,3822.18,1382.49,1.2,8.76,222.86891326517463,7.56
49000,3600.0,1400.0,3571.02,1498.89,1.2,9.05,103.04888403083277,7.8500000000000005
49000,3600.0,1400.0,3581.42,1470.91,1.2,0.0,73.30378230350743,-1.2
49000,3600.0,1400.0,3648.89,1387.4,1.2,3.72,50.487544008398594,2.5200000000000005
49000,3600.0,1400.0,3547.95,1484.52,1.2,6.43,99.26143712439396,5.2299999999999995
49000,3600.0,1400.0,3651.44,1401.14,1.2,3.65,51.45263064217422,2.45
49000,3600.0,1400.0,3520.41,1428.55,1.2,2.53,84.55572482097247,1.3299999999999998
49000,3600.0,1400.0,3486.14,1626.66,1.2,0.0,253.6510500668193,-1.2
49000,3600.0,1400.0,3637.21,1414.57,1.2,1.41,39.96084333444429,0.20999999999999996
49000,3600.0,1400.0,3616.99,1427.19,1.2,6.65,32.06175603425358,5.45
50000,3600.0,1400.0,3640.39,1359.15,1.2,8.29,57.446275771367304,7.089999999999999
50000,3600.0,1400.0,3642.77,1413.73,1.2,0.85,44.9197707028876,-0.35
50000,3600.0,1400.0,3788.28,1179.42,1.2,6.81,290.00843918755197,5.609999999999999
50000,3600.0,1400.0,4106.3,1329.49,1.2,1.8,511.18621861313926,0.6000000000000001
50000,3600.0,1400.0,3948.72,1359.75,1.2,9.62,351.0351847037557,8.42
50000,3600.0,1400.0,3678.13,1412.08,1.2,6.4,79.05835376479841,5.2
50000,3600.0,1400.0,3608.28,1457.24,1.2,8.82,57.83576747999463,7.62
50000,3600.0,1400.0,3647.23,1378.09,1.2,0.0,52.0645848922279,-1.2
50000,3600.0,1400.0,3822.4,1129.28,1.2,7.16,350.35849982553594,5.96
50000,3600.0,1400.0,3984.98,1352.3,1.2,7.64,387.92382035652315,6.4399999999999995
50000,3600.0,1400.0,3819.12,1001.77,1.2,7.59,454.5335051456603,6.39
50000,3600.0,1400.0,3647.3,1395.9,1.2,2.87,47.47736302702601,1.6700000000000002
50000,3600.0,1400.0,3653.32,1419.83,1.2,4.31,56.888059379803195,3.1099999999999994
50000,3600.0,1400.0,3645.69,1372.42,1.2,1.4,53.36883453852071,0.19999999999999996
50000,3600.0,1400.0,3443.88,1641.97,1.2,7.39,287.96342701808504,6.1899999999999995
50000,3600.0,1400.0,3725.39,1405.65,1.2,6.72,125.51722829954447,5.52
50000,3600.0,1400.0,3698.1,1329.73,1.2,4.07,120.67096958258014,2.87
50000,3600.0,1400.0,3705.38,1354.53,1.2,5.35,114.77136097476594,4.1499999999999995
50000,3600.0,1400.0,3632.91,1420.74,1.2,3.91,38.900073264712375,2.71
50000,3600.0,1400.0,3644.15,1362.34,1.2,9.22,58.03014819901819,8.020000000000001
50000,3600.0,1400.0,3728.04,1401.83,1.2,8.68,128.05307688610998,7.4799999999999995
50000,3600.0,1400.0,3649.86,1382.87,1.2,0.0,52.72055102139977,-1.2
50000,3600.0,1400.0,3663.67,1607.53,1.2,8.1,217.077335988813,6.8999999999999995
50000,3600.0,1400.0,3639.42,1414.41,1.2,0.36,41.97123419676872,-0.84
50000,3600.0,1400.0,3625.94,1194.14,1.2,9.0,207.48788687535463,7.8
50000,3600.0,1400.0,3494.04,1567.28,1.2,7.56,198.01545394236277,6.359999999999999
50000,3600.0,1400.0,3626.29,1337.61,1.2,3.46,67.70285222942982,2.26
50000,3600.0,1400.0,3834.72,1334.19,1.2,8.25,243.77127496897558,7.05
50000,3600.0,1400.0,3626.92,1429.63,1.2,2.25,40.03277782018143,1.05
50000,3600.0,1400.0,3747.2,1397.89,1.2,8.07,147.21512184554936,6.87
50000,3600.0,1400.0,3702.14,1407.15,1.2,8.28,102.3899511670944,7.079999999999999
50000,3600.0,1400.0,3409.74,1686.9,1.2,8.63,344.2535077526446,7.430000000000001
50000,3600.0,1400.0,3828.71,1381.15,1.2,6.67,229.48548232949292,5.47
50000,3600.0,1400.0,3576.5,1490.57,1.2,9.97,93.56909158477488,8.770000000000001
50000,3600.0,1400.0,3581.42,1470.91,1.2,0.0,73.30378230350743,-1.2
50000,3600.0,1400.0,3646.85,1384.15,1.2,3.84,49.45851797213488,2.6399999999999997
50000,3600.0,1400.0,3542.38,1492.54,1.2,9.76,109.01245800366114,8.56
50000,3600.0,1400.0,3650.24,1403.31,1.2,2.4,50.348919551465826,1.2
50000,3600.0,1400.0,3516.33,1424.58,1.2,5.69,87.20576414435006,4.49
50000,3600.0,1400.0,3486.62,1625.89,1.2,0.91,252.74753510172965,-0.2899999999999999
50000,3600.0,1400.0,3635.66,1320.49,1.2,0.0,87.140551409777,-1.2
50000,3600.0,1400.0,3639.91,1411.08,1.2,4.42,41.419494202609314,3.2199999999999998
50000,3600.0,1400.0,3622.31,1419.31,1.2,9.52,29.50613834441904,8.32
51000,3600.0,1400.0,3638.97,1350.28,1.2,8.98,63.172298517625485,7.78
51000,3600.0,1400.0,3642.68,1413.91,1.2,0.2,44.889536642741014,-1.0
51000,3600.0,1400.0,3792.09,1173.28,1.2,7.25,297.1540450675374,6.05
51000,3600.0,1400.0,4106.44,1330.34,1.2,0.85,511.20836182519514,-0.35
51000,3600.0,1400.0,3957.61,1357.93,1.2,9.07,360.0760989013296,7.87
51000,3600.0,1400.0,3685.09,1410.65,1.2,7.21,85.75389553833706,6.01
51000,3600.0,1400.0,3613.53,1449.45,1.2,9.39,51.26756674545818,8.190000000000001
51000,3600.0,1400.0,3647.23,1378.09,1.2,0.0,52.0645848922279,-1.2
51000,3600.0,1400.0,3825.61,1120.46,1.2,9.35,359.2248372537735,8.15
51000,3600.0,1400.0,3992.51,1350.76,1.2,7.69,395.5864983793054,6.49
51000,3600.0,1400.0,3820.58,1008.45,1.2,6.86,449.4073195888113,5.66
51000,3600.0,1400.0,3649.2,1393.54,1.2,3.39,49.622289346623084,2.1900000000000004
51000,3600.0,1400.0,3650.2,1419.37,1.2,3.1,53.80740562413298,1.9000000000000001
51000,3600.0,1400.0,3645.7,1372.5,1.2,0.08,53.336104094693525,-1.1199999999999999
51000,3600.0,1400.0,3438.3,1650.25,1.2,9.98,297.94622417476603,8.780000000000001
51000,3600.0,1400.0,3735.16,1403.64,1.2,9.86,135.20900561722937,8.66
51000,3600.0,1400.0,3700.67,1325.8,1.2,4.69,125.06034103583765,3.49
51000,3600.0,1400.0,3711.68,1358.2,1.2,7.3,119.24622593608554,6.1
51000,3600.0,1400.0,3636.71,1415.11,1.2,7.06,39.69806292503451,5.859999999999999
51000,3600.0,1400.0,3644.49,1364.53,1.2,2.22,56.89886642104553,1.0200000000000002
51000,3600.0,1400.0,3649.86,1382.87,1.2,0.0,52.72055102139977,-1.2
51000,3600.0,1400.0,3663.66,1601.62,1.2,5.91,211.43136002022013,4.71
51000,3600.0,1400.0,3639.39,1414.4,1.2,0.03,41.93962446183791,-1.17
51000,3600.0,1400.0,3626.66,1185.5,1.2,8.68,216.15042354804672,7.4799999999999995
51000,3600.0,1400.0,3490.46,1572.9,1.2,6.66,204.678825480312,5.46
51000,3600.0,1400.0,3622.39,1339.03,1.2,4.16,64.9511585731925,2.96
51000,3600.0,1400.0,3826.02,1337.49,1.2,9.3,234.50488374445422,8.100000000000001
