pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m,distance_source
1787803368.214,22857,0,0,0,0,1,heartbeat,0,10.01,0.05,9999.0,25.0,0,ttc_capped,0.0054,table,1,37.49649,126.957924,0.07,0.0,1,37.496452,126.957985,0.22,14.24,8.6,-5.12,uwb
1787803368.427,22859,0,0,0,0,1,heartbeat,0,9.88,0.13,9999.0,30.0,0,ttc_capped,0.0048,table,1,37.49649,126.957924,0.07,0.0,1,37.496452,126.957985,0.22,14.24,8.48,-5.06,uwb
1787803368.661,22861,0,0,0,0,1,heartbeat,0,9.88,0.13,9999.0,30.0,0,ttc_capped,0.0048,table,1,37.49649,126.957924,0.07,0.0,1,37.496452,126.957985,0.22,14.24,8.48,-5.06,uwb
1787803368.912,22863,0,0,0,0,1,heartbeat,0,9.88,0.13,9999.0,30.0,0,ttc_capped,0.0048,table,1,37.49649,126.957924,0.07,0.0,1,37.496452,126.957985,0.22,14.24,8.48,-5.06,uwb
1787803369.118,22865,0,0,0,0,1,heartbeat,0,9.88,0.13,9999.0,30.0,0,ttc_capped,0.0048,table,1,37.49649,126.957924,0.07,0.0,1,37.496452,126.957985,0.22,14.24,8.48,-5.06,uwb
1787803369.325,22867,0,0,0,0,1,heartbeat,0,9.88,0.13,9999.0,30.0,0,ttc_capped,0.0427,table,1,37.49649,126.957924,0.058,0.0,1,37.496449,126.957985,0.342,295.99,8.3,-5.35,uwb
1787803369.53,22869,0,0,0,0,1,heartbeat,0,7.68,0.26,9999.0,30.0,0,ttc_capped,0.0427,table,1,37.49649,126.957924,0.058,0.0,1,37.496449,126.957985,0.342,295.99,6.44,-4.18,gps
1787803369.743,22871,0,0,0,0,1,heartbeat,0,7.61,0.3,9999.0,30.0,0,ttc_capped,0.0427,table,1,37.49649,126.957924,0.058,0.0,1,37.496449,126.957985,0.342,295.99,6.37,-4.16,gps
1787803370.008,22874,0,0,0,0,1,heartbeat,0,7.52,0.32,9999.0,30.0,0,ttc_capped,0.0472,table,1,37.49649,126.957924,0.058,0.0,1,37.496449,126.957985,0.342,295.99,6.28,-4.13,gps
1787803370.223,22876,0,0,0,0,1,heartbeat,0,7.15,0.32,9999.0,30.0,0,ttc_capped,0.0851,table,1,37.496487,126.957932,0.068,0.0,1,37.496449,126.957985,0.342,295.99,6.0,-3.89,gps
1787803370.44,22878,0,0,0,0,1,heartbeat,0,7.31,0.34,9999.0,6.0,0,ttc_capped,0.3633,table,1,37.496487,126.957932,0.068,0.0,1,37.496441,126.957977,0.539,261.19,5.66,-4.63,gps
1787803370.654,22880,0,0,0,0,1,heartbeat,0,7.24,0.35,9999.0,6.0,0,ttc_capped,0.3633,table,1,37.496487,126.957932,0.068,0.0,1,37.496441,126.957977,0.539,261.19,5.55,-4.65,gps
1787803370.858,22882,0,0,0,0,1,heartbeat,0,7.17,0.35,9999.0,6.0,0,ttc_capped,0.3633,table,1,37.496487,126.957932,0.068,0.0,1,37.496441,126.957977,0.539,261.19,5.43,-4.68,gps
1787803371.072,22884,0,0,0,0,1,heartbeat,0,7.1,0.34,9999.0,6.0,0,ttc_capped,0.4142,table,1,37.496487,126.957932,0.068,0.0,1,37.496441,126.957977,0.539,261.19,5.32,-4.7,gps
1787803371.28,22886,0,0,0,0,1,heartbeat,0,7.09,0.25,9999.0,6.0,0,ttc_capped,0.7286,table,1,37.496483,126.957932,0.152,0.0,1,37.496437,126.957985,0.593,232.9,5.15,-4.87,gps
1787803371.494,22888,0,0,0,0,1,heartbeat,0,7.28,0.16,9999.0,6.0,0,ttc_capped,0.7286,table,1,37.496483,126.957932,0.152,0.0,1,37.496433,126.957985,0.593,232.9,5.11,-5.19,gps
1787803371.708,22890,0,0,0,0,1,heartbeat,0,7.27,0.11,9999.0,6.0,0,ttc_capped,0.6806,table,1,37.496483,126.957932,0.152,0.0,1,37.496433,126.957985,0.593,232.9,5.01,-5.27,gps
1787803371.927,22892,0,0,0,0,1,heartbeat,0,7.26,0.08,9999.0,6.0,0,ttc_capped,0.6806,table,1,37.496483,126.957932,0.152,0.0,1,37.496433,126.957985,0.593,232.9,4.91,-5.35,gps
1787803372.146,22894,0,0,0,0,1,heartbeat,0,6.99,0.05,9999.0,6.0,0,ttc_capped,0.6863,table,1,37.496483,126.957939,0.152,0.0,1,37.496433,126.957985,0.593,232.9,4.6,-5.25,gps
1787803372.451,22897,0,0,0,0,1,heartbeat,0,7.12,-0.1,9999.0,30.0,0,ttc_capped,0.3956,table,1,37.496479,126.957939,0.187,0.0,1,37.496429,126.957985,0.662,209.69,4.49,-5.52,gps
1787803372.655,22898,0,0,0,0,1,heartbeat,0,7.38,-0.2,9999.0,30.0,0,ttc_capped,0.3956,table,1,37.496479,126.957939,0.187,0.0,1,37.496426,126.957985,0.662,209.69,4.51,-5.84,gps
1787803372.868,22900,0,0,0,0,1,heartbeat,0,7.44,-0.24,9999.0,30.0,0,ttc_capped,0.3956,table,1,37.496479,126.957939,0.187,0.0,1,37.496426,126.957985,0.662,209.69,4.44,-5.97,gps
1787803373.078,22902,0,0,0,0,1,heartbeat,0,7.5,-0.27,9999.0,30.0,0,ttc_capped,0.3917,table,1,37.496479,126.957939,0.187,0.0,1,37.496426,126.957985,0.662,209.69,4.37,-6.09,gps
1787803373.282,22904,0,0,0,0,1,heartbeat,0,7.52,-0.31,9999.0,30.0,0,ttc_capped,0.4761,table,1,37.496475,126.957947,0.203,0.0,1,37.496422,126.957985,0.617,194.49,4.27,-6.19,gps
1787803373.496,22906,0,0,0,0,1,heartbeat,0,7.61,-0.38,9999.0,30.0,0,ttc_capped,0.491,table,1,37.496475,126.957947,0.203,0.0,1,37.496422,126.957985,0.617,194.49,4.24,-6.32,gps
1787803373.73,22909,0,0,0,0,1,heartbeat,0,7.71,-0.4,9999.0,30.0,0,ttc_capped,0.491,table,1,37.496475,126.957947,0.203,0.0,1,37.496422,126.957985,0.617,194.49,4.2,-6.47,gps
1787803373.946,22911,0,0,0,0,1,heartbeat,0,7.99,-0.42,9999.0,30.0,0,ttc_capped,0.4756,table,1,37.496475,126.957947,0.203,0.0,1,37.496418,126.957985,0.617,194.49,4.26,-6.76,gps
1787803374.158,22913,0,0,0,0,1,heartbeat,0,8.09,-0.43,9999.0,30.0,0,ttc_capped,0.4756,table,1,37.496475,126.957947,0.203,0.0,1,37.496418,126.957985,0.617,194.49,4.23,-6.89,gps
1787803374.369,22915,0,0,0,0,1,heartbeat,0,8.25,-0.39,9999.0,30.0,0,ttc_capped,0.4363,table,1,37.496471,126.957947,0.189,0.0,1,37.496414,126.957993,0.447,185.64,4.36,-7.0,gps
1787803374.573,22917,0,0,0,0,1,heartbeat,0,8.32,-0.38,9999.0,30.0,0,ttc_capped,0.4316,table,1,37.496471,126.957947,0.189,0.0,1,37.496414,126.957993,0.447,185.64,4.35,-7.09,gps
1787803374.791,22919,0,0,0,0,1,heartbeat,0,8.4,-0.38,9999.0,30.0,0,ttc_capped,0.4216,table,1,37.496471,126.957947,0.189,0.0,1,37.496414,126.957993,0.447,185.64,4.34,-7.2,gps
1787803375.003,22921,0,0,0,0,1,heartbeat,0,8.48,-0.37,9999.0,30.0,0,ttc_capped,0.3953,table,1,37.496471,126.957947,0.189,0.0,1,37.496414,126.957993,0.447,185.64,4.33,-7.29,gps
1787803375.219,22923,0,0,0,0,1,heartbeat,0,8.27,-0.37,9999.0,30.0,0,ttc_capped,0.4316,table,1,37.496468,126.957954,0.22,0.0,1,37.496414,126.957993,0.447,185.64,4.12,-7.18,gps
1787803375.467,22925,0,0,0,0,1,heartbeat,0,7.96,-0.27,9999.0,30.0,0,ttc_capped,0.0335,table,1,37.496468,126.957954,0.22,0.0,1,37.496414,126.957993,0.229,185.64,4.15,-6.8,gps
1787803375.705,22927,0,0,0,0,1,heartbeat,0,7.98,-0.15,9999.0,30.0,0,ttc_capped,0.0335,table,1,37.496468,126.957954,0.22,0.0,1,37.496414,126.957993,0.229,185.64,4.14,-6.82,gps
1787803375.915,22929,0,0,0,0,1,heartbeat,0,8.0,-0.11,9999.0,30.0,0,ttc_capped,0.0335,table,1,37.496468,126.957954,0.22,0.0,1,37.496414,126.957993,0.229,185.64,4.14,-6.84,gps
1787803376.129,22931,0,0,0,0,1,heartbeat,0,8.01,-0.09,9999.0,30.0,0,ttc_capped,0.0335,table,1,37.496468,126.957954,0.22,0.0,1,37.496414,126.957993,0.229,185.64,4.14,-6.86,gps
1787803376.345,22933,0,0,0,0,1,heartbeat,0,7.62,-0.06,9999.0,30.0,0,ttc_capped,0.0401,table,1,37.496464,126.957962,0.168,0.0,1,37.496414,126.957993,0.143,185.64,3.9,-6.55,gps
1787803376.561,22935,0,0,0,0,1,heartbeat,0,7.63,-0.05,9999.0,30.0,0,ttc_capped,0.0401,table,1,37.496464,126.957962,0.168,0.0,1,37.496414,126.957993,0.143,185.64,3.9,-6.56,gps
1787803376.773,22937,0,0,0,0,1,heartbeat,0,7.64,-0.04,9999.0,30.0,0,ttc_capped,0.0401,table,1,37.496464,126.957962,0.168,0.0,1,37.496414,126.957993,0.143,185.64,3.89,-6.57,gps
1787803376.985,22939,0,0,0,0,1,heartbeat,0,7.65,-0.04,9999.0,30.0,0,ttc_capped,0.0401,table,1,37.496464,126.957962,0.168,0.0,1,37.496414,126.957993,0.143,185.64,3.89,-6.58,gps
1787803377.19,22941,0,0,0,0,1,heartbeat,0,7.61,-0.03,9999.0,30.0,0,ttc_capped,0.0358,table,1,37.496464,126.957962,0.168,0.0,1,37.496414,126.957993,0.1,185.64,3.89,-6.54,gps
1787803377.407,22943,0,0,0,0,1,heartbeat,0,7.27,-0.03,9999.0,30.0,0,ttc_capped,0.0323,table,1,37.49646,126.95797,0.145,0.0,1,37.496414,126.957993,0.1,185.64,3.62,-6.31,gps
1787803377.639,22946,0,0,0,0,1,heartbeat,0,7.27,-0.03,9999.0,30.0,0,ttc_capped,0.0323,table,1,37.49646,126.95797,0.145,0.0,1,37.496414,126.957993,0.1,185.64,3.61,-6.31,gps
1787803377.852,22948,0,0,0,0,1,heartbeat,0,7.28,-0.02,9999.0,30.0,0,ttc_capped,0.0323,table,1,37.49646,126.95797,0.145,0.0,1,37.496414,126.957993,0.1,185.64,3.61,-6.32,gps
1787803378.068,22950,0,0,0,0,1,heartbeat,0,7.28,-0.02,9999.0,30.0,0,ttc_capped,0.0323,table,1,37.49646,126.95797,0.145,0.0,1,37.496414,126.957993,0.1,185.64,3.61,-6.33,gps
1787803378.271,22952,0,0,0,0,1,heartbeat,0,7.3,-0.02,9999.0,30.0,0,ttc_capped,0.0233,table,1,37.49646,126.95797,0.129,0.0,1,37.496414,126.957993,0.1,185.64,3.61,-6.34,gps
1787803378.475,22954,0,0,0,0,1,heartbeat,0,7.27,-0.02,9999.0,30.0,0,ttc_capped,0.0131,table,1,37.49646,126.95797,0.129,0.0,1,37.496414,126.957993,0.063,185.64,3.61,-6.31,gps
1787803378.69,22956,0,0,0,0,1,heartbeat,0,7.27,-0.02,9999.0,30.0,0,ttc_capped,0.0131,table,1,37.49646,126.95797,0.129,0.0,1,37.496414,126.957993,0.063,185.64,3.61,-6.31,gps
1787803378.918,22958,0,0,0,0,1,heartbeat,0,7.28,-0.02,9999.0,30.0,0,ttc_capped,0.0131,table,1,37.49646,126.95797,0.129,0.0,1,37.496414,126.957993,0.063,185.64,3.61,-6.32,gps
1787803379.128,22960,0,0,0,0,1,heartbeat,0,7.28,-0.02,9999.0,30.0,0,ttc_capped,0.0131,table,1,37.49646,126.95797,0.129,0.0,1,37.496414,126.957993,0.063,185.64,3.61,-6.33,gps
1787803379.328,22962,0,0,0,0,1,heartbeat,0,6.88,-0.01,9999.0,6.0,0,ttc_capped,0.014,table,1,37.496456,126.957977,0.096,0.0,1,37.496414,126.957993,0.049,185.64,3.3,-6.03,gps
1787803379.544,22964,0,0,0,0,1,heartbeat,0,6.87,-0.01,9999.0,6.0,0,ttc_capped,0.014,table,1,37.496456,126.957977,0.096,0.0,1,37.496414,126.957993,0.049,185.64,3.29,-6.04,gps
1787803379.952,22968,0,0,0,0,1,heartbeat,0,6.87,-0.0,9999.0,6.0,0,ttc_capped,0.014,table,1,37.496456,126.957977,0.096,0.0,1,37.496414,126.957993,0.049,185.64,3.28,-6.04,gps
1787803380.164,22970,0,0,0,0,1,heartbeat,0,6.87,0.0,9999.0,6.0,0,ttc_capped,0.014,table,1,37.496456,126.957977,0.096,0.0,1,37.496414,126.957993,0.049,185.64,3.28,-6.04,gps
1787803380.378,22972,0,0,0,0,1,heartbeat,0,6.49,-0.0,9999.0,30.0,0,ttc_capped,0.0183,table,1,37.496456,126.957985,0.073,0.0,1,37.496414,126.957993,0.053,185.64,2.93,-5.79,gps
1787803380.596,22974,0,0,0,0,1,heartbeat,0,6.14,-0.0,9999.0,30.0,0,ttc_capped,0.0122,table,1,37.496452,126.957985,0.073,0.0,1,37.496414,126.957993,0.053,185.64,2.64,-5.55,gps
1787803380.803,22976,0,0,0,0,1,heartbeat,0,6.15,-0.01,9999.0,30.0,0,ttc_capped,0.0126,table,1,37.496452,126.957985,0.073,0.0,1,37.496414,126.957993,0.053,185.64,2.64,-5.55,gps
1787803381.015,22978,0,0,0,0,1,heartbeat,0,6.15,-0.01,9999.0,30.0,0,ttc_capped,0.0126,table,1,37.496452,126.957985,0.073,0.0,1,37.496414,126.957993,0.053,185.64,2.63,-5.56,gps
1787803381.225,22980,0,0,0,0,1,heartbeat,0,5.83,-0.01,9999.0,30.0,0,ttc_capped,0.0096,table,1,37.496452,126.957993,0.073,0.0,1,37.496414,126.957993,0.053,185.64,2.32,-5.35,gps
1787803381.879,22986,0,0,0,0,1,heartbeat,0,5.82,-0.01,9999.0,30.0,0,ttc_capped,0.0099,table,1,37.496452,126.957993,0.073,0.0,1,37.496414,126.957993,0.057,185.64,2.32,-5.34,gps
1787803382.085,22988,0,0,0,0,1,heartbeat,0,5.82,-0.01,9999.0,30.0,0,ttc_capped,0.0099,table,1,37.496452,126.957993,0.073,0.0,1,37.496414,126.957993,0.057,185.64,2.32,-5.34,gps
1787803382.297,22990,0,0,0,0,1,heartbeat,0,5.53,-0.01,9999.0,30.0,0,ttc_capped,0.0139,table,1,37.496452,126.958,0.069,0.0,1,37.496414,126.957993,0.057,185.64,1.99,-5.16,gps
1787803382.529,22992,0,0,0,0,1,heartbeat,0,5.53,-0.01,9999.0,30.0,0,ttc_capped,0.0139,table,1,37.496452,126.958,0.069,0.0,1,37.496414,126.957993,0.057,185.64,1.99,-5.17,gps
1787803382.836,22995,0,0,0,0,1,heartbeat,0,5.52,-0.01,9999.0,30.0,0,ttc_capped,0.0139,table,1,37.496452,126.958,0.069,0.0,1,37.496414,126.957993,0.054,185.64,1.99,-5.15,gps
1787803383.062,22997,0,0,0,0,1,heartbeat,0,10.42,0.01,9999.0,25.0,0,ttc_capped,0.0139,table,1,37.496452,126.958,0.069,0.0,1,37.496414,126.957993,0.054,185.64,3.74,-9.73,uwb
1787803383.323,22999,0,0,0,0,1,heartbeat,0,10.42,0.01,9999.0,25.0,0,ttc_capped,0.0664,table,1,37.496449,126.958,0.057,0.0,1,37.49641,126.957993,0.032,185.64,3.6,-9.78,uwb
1787803383.537,23001,0,0,0,0,1,heartbeat,0,10.42,0.01,9999.0,25.0,0,ttc_capped,0.0166,table,1,37.496449,126.958008,0.057,0.0,1,37.49641,126.957993,0.032,185.64,3.17,-9.93,uwb
1787803383.791,23004,0,0,0,0,1,heartbeat,0,10.42,0.01,9999.0,25.0,0,ttc_capped,0.0166,table,1,37.496449,126.958008,0.057,0.0,1,37.49641,126.957993,0.032,185.64,3.18,-9.93,uwb
1787803384.004,23006,0,0,0,0,1,heartbeat,0,10.42,0.01,9999.0,25.0,0,ttc_capped,0.0166,table,1,37.496449,126.958008,0.057,0.0,1,37.49641,126.957993,0.032,185.64,3.18,-9.93,uwb
1787803384.466,23010,0,0,0,0,1,heartbeat,0,5.25,-0.03,9999.0,30.0,0,ttc_capped,0.0059,table,1,37.496449,126.958008,0.05,0.0,1,37.49641,126.957993,0.024,185.64,1.58,-5.01,gps
1787803384.668,23012,0,0,0,0,1,heartbeat,0,5.25,-0.03,9999.0,30.0,0,ttc_capped,0.0059,table,1,37.496449,126.958008,0.05,0.0,1,37.49641,126.957993,0.024,185.64,1.58,-5.01,gps
1787803384.887,23014,0,0,0,0,1,heartbeat,0,5.26,-0.02,9999.0,30.0,0,ttc_capped,0.0059,table,1,37.496449,126.958008,0.05,0.0,1,37.49641,126.957993,0.024,185.64,1.58,-5.02,gps
1787803385.087,23016,0,0,0,0,1,heartbeat,0,5.26,-0.02,9999.0,30.0,0,ttc_capped,0.0059,table,1,37.496449,126.958008,0.05,0.0,1,37.49641,126.957993,0.024,185.64,1.58,-5.02,gps
1787803385.293,23018,0,0,0,0,1,heartbeat,0,4.99,-0.02,9999.0,30.0,0,ttc_capped,0.0209,table,1,37.496445,126.958015,0.034,0.0,1,37.49641,126.957993,0.024,185.64,1.25,-4.83,gps
1787803385.514,23020,0,0,0,0,1,heartbeat,0,4.94,-0.01,9999.0,6.0,0,ttc_capped,0.0089,table,1,37.496445,126.958015,0.034,0.0,1,37.49641,126.957993,0.02,185.64,1.21,-4.79,gps
1787803385.726,23022,0,0,0,0,1,heartbeat,0,4.94,-0.0,9999.0,6.0,0,ttc_capped,0.0089,table,1,37.496445,126.958015,0.034,0.0,1,37.49641,126.957993,0.02,185.64,1.21,-4.79,gps
1787803386.027,23025,0,0,0,0,1,heartbeat,0,4.94,0.0,9999.0,6.0,0,ttc_capped,0.0089,table,1,37.496445,126.958015,0.034,0.0,1,37.49641,126.957993,0.02,185.64,1.21,-4.79,gps
1787803386.242,23027,0,0,0,0,1,heartbeat,0,4.96,-0.0,9999.0,30.0,0,ttc_capped,0.0208,table,1,37.496445,126.958015,0.042,0.0,1,37.49641,126.957993,0.02,185.64,1.23,-4.8,gps
