시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
19:10:24,0.171,534470,534469,0,0,1,37.496948,126.957768,0.14,77.3,0,77.3,0,57.5,0,0.00,9.73,1.08,0.9981,0.97,1.719,8953,58688,0.082,1,88.7,"0.14,0.33,9.73","0.6,-0.9,0.2","-2.550,-80.700,4.800",0.03,0.18,44.27,70226,5139,5002,5,1.70,37.496927,126.957778,561,83,273,9,25.87,0.00,999.00,91.4,0,7,1,1,-51,-50.9,5002,71,5002
19:10:24,0.283,534679,534679,0,0,1,37.496946,126.957769,0.17,77.3,0,77.3,0,57.5,0,0.00,9.71,3.92,0.9979,0.87,1.702,8953,58714,0.206,1,88.7,"0.13,0.22,9.71","1.1,-2.9,2.4","-0.900,-80.400,4.650",0.08,0.21,44.27,70226,5141,5004,5,1.70,37.496927,126.957778,562,83,273,9,25.45,0.00,999.00,91.3,0,7,1,1,-51,-50.9,5004,69,5004
19:10:24,0.508,534781,534781,0,0,1,37.496946,126.957769,0.17,77.3,0,77.3,0,57.5,0,0.00,9.89,5.01,0.9977,1.86,1.680,8953,58725,0.206,1,88.7,"0.19,0.27,9.88","0.5,4.2,-2.7","-1.500,-79.500,5.550",0.16,0.16,44.27,70226,5142,5005,5,1.70,37.496927,126.957778,562,83,273,9,25.45,0.00,999.00,91.3,0,7,1,1,-51,-50.9,5005,62,5005
19:10:25,0.734,535096,535096,0,0,1,37.496946,126.957769,0.17,77.3,0,77.3,0,57.5,0,0.00,9.70,1.68,0.9979,0.07,1.675,8953,58764,0.206,1,88.7,"0.13,0.20,9.70","1.6,0.0,0.3","-1.800,-79.500,3.750",0.08,0.16,44.27,70226,5145,5008,5,1.70,37.496927,126.957778,562,83,273,9,25.45,0.00,999.00,91.3,0,7,1,1,-50,-50.9,5008,69,5008
19:10:25,0.800,535307,535306,0,0,1,37.496946,126.957769,0.17,77.3,0,77.3,0,57.5,0,0.00,9.72,4.22,0.9978,0.85,1.711,8953,58790,0.206,1,88.7,"0.19,0.40,9.71","-1.6,-2.3,-3.1","-2.850,-80.400,4.650",0.12,0.23,44.27,70226,5147,5010,5,1.70,37.496927,126.957778,562,83,273,9,25.45,0.00,999.00,91.3,0,7,1,1,-51,-50.8,5010,71,5010
19:10:25,0.913,535412,535411,0,0,1,37.496943,126.957770,0.19,77.3,0,77.3,0,57.5,0,0.00,9.68,1.92,0.9980,0.19,1.664,8953,58803,0.206,1,88.7,"0.10,0.19,9.68","0.5,-1.7,-0.8","-1.650,-79.200,3.450",0.11,0.17,44.27,70226,5148,5011,5,1.70,37.496913,126.957787,563,83,273,9,25.45,0.00,999.00,91.3,0,7,1,1,-50,-50.6,5011,69,5011
19:10:25,1.125,535517,535516,0,0,1,37.496943,126.957770,0.19,77.3,0,77.3,0,57.5,0,0.00,9.75,1.70,0.9978,0.58,1.666,8953,58816,0.206,1,88.7,"0.14,0.21,9.75","1.1,-1.2,-0.5","-3.150,-78.900,4.200",0.08,0.20,44.27,70226,5149,5012,5,1.70,37.496913,126.957787,563,83,273,9,25.87,0.00,999.00,91.9,0,7,1,1,-51,-50.7,5012,74,5012
19:10:25,1.200,535622,535621,0,0,1,37.496943,126.957770,0.19,77.3,0,77.3,0,57.5,0,0.00,9.64,4.38,0.9981,1.61,1.669,8953,58829,0.206,1,88.7,"0.10,0.23,9.64","-1.8,2.7,-2.9","-2.250,-79.050,5.250",0.10,0.17,44.27,70226,5150,5013,5,1.70,37.496913,126.957787,563,83,273,9,25.87,0.00,999.00,91.9,0,7,1,1,-51,-50.8,5013,71,5013
19:10:25,1.409,535725,535724,0,0,1,37.496943,126.957770,0.19,77.3,0,77.3,0,57.5,0,0.00,9.62,2.11,0.9975,0.02,1.696,8953,58840,0.206,1,88.7,"0.18,0.19,9.62","1.9,0.7,-0.6","-1.500,-80.250,3.750",0.12,0.19,44.27,70226,5151,5014,5,1.70,37.496913,126.957787,563,83,273,9,25.87,0.00,999.00,91.9,0,7,1,1,-50,-50.6,5014,72,5014
19:10:25,1.519,535934,535934,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.67,2.48,0.9980,2.49,1.670,8953,58866,0.293,1,88.7,"0.15,0.35,9.66","-1.5,1.9,-0.4","-0.900,-79.200,6.150",0.08,0.17,44.27,70226,5153,5016,5,1.70,37.496913,126.957787,564,83,273,9,25.45,0.00,999.00,92.0,0,7,1,1,-51,-50.7,5016,72,5016
19:10:25,1.599,536039,536039,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.87,2.28,0.9976,1.60,1.712,8953,58879,0.293,1,88.7,"0.23,0.41,9.85","-0.4,-0.7,2.1","-2.400,-80.400,5.400",0.20,0.20,44.27,70226,5154,5017,5,1.70,37.496913,126.957787,564,83,273,9,25.45,0.00,999.00,92.1,0,7,1,1,-51,-50.8,5017,73,5017
19:10:26,1.707,536144,536144,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.64,4.30,0.9985,0.67,1.756,8953,58892,0.293,1,88.7,"0.07,0.36,9.63","0.5,-3.4,2.6","-1.650,-82.050,4.650",0.14,0.20,44.27,70226,5155,5018,5,1.70,37.496913,126.957787,564,83,273,9,25.45,0.00,999.00,92.1,0,7,1,1,-52,-51.0,5018,74,5018
19:10:26,1.763,536249,536249,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.68,1.66,0.9981,0.11,1.729,8953,58905,0.293,1,88.7,"0.15,0.40,9.67","1.4,-0.7,0.5","-3.300,-81.000,3.750",0.11,0.17,44.27,70226,5156,5019,5,1.70,37.496913,126.957787,564,83,273,9,25.45,0.00,999.00,92.1,0,7,1,1,-51,-51.0,5019,75,5019
19:10:26,1.977,536355,536354,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.83,3.45,0.9979,0.56,1.625,8953,58918,0.293,1,88.7,"0.16,0.27,9.82","2.9,-1.6,-1.1","-1.800,-77.850,4.050",0.11,0.14,44.27,70226,5157,5020,5,1.70,37.496913,126.957787,564,83,273,9,25.45,0.00,999.00,92.1,0,7,1,1,-52,-51.2,5020,76,5020
19:10:26,2.091,536564,536564,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.64,1.57,0.9978,0.49,1.663,8953,58944,0.442,1,88.7,"0.18,0.28,9.63","0.8,1.0,-0.9","-1.650,-79.200,3.150",0.08,0.23,44.27,70226,5159,5022,5,1.70,37.496900,126.957800,564,85,273,9,25.45,0.00,999.00,92.1,0,7,1,1,-51,-51.1,5022,76,5022
19:10:26,2.253,536669,536669,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.77,3.29,0.9974,0.97,1.718,8953,58957,0.442,1,88.7,"0.21,0.22,9.76","-1.1,-0.2,-3.1","-2.250,-80.700,4.800",0.11,0.19,44.27,70226,5160,5023,5,1.70,37.496900,126.957800,564,85,273,9,25.45,0.00,999.00,92.1,0,7,1,1,-50,-50.9,5023,73,5023
19:10:26,2.371,536772,536772,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.59,3.50,0.9977,0.07,1.671,8953,58968,0.442,1,88.7,"0.20,0.32,9.59","-0.2,2.3,-2.6","-1.050,-79.500,3.750",0.13,0.17,44.27,70226,5161,5024,5,1.70,37.496900,126.957800,564,85,273,9,25.45,0.00,999.00,92.1,0,7,1,1,-51,-50.9,5024,74,5024
19:10:26,2.432,536877,536877,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.73,2.30,0.9983,0.64,1.728,8953,58981,0.442,1,88.7,"0.12,0.39,9.72","-1.1,-0.2,-2.0","-2.550,-81.000,4.500",0.10,0.15,44.27,70226,5162,5025,5,1.70,37.496900,126.957800,564,85,273,9,25.45,0.00,999.00,92.1,0,7,1,1,-51,-50.9,5025,76,5025
19:10:26,2.540,536982,536982,0,0,1,37.496941,126.957772,0.24,77.3,0,77.3,0,57.5,0,0.00,9.79,3.27,0.9982,0.20,1.721,8953,58994,0.442,1,88.7,"0.11,0.27,9.79","-2.1,0.0,-2.5","-1.500,-81.000,4.050",0.09,0.17,44.27,70226,5163,5026,5,1.70,37.496900,126.957800,564,85,273,9,25.45,0.00,999.00,92.1,0,7,1,1,-51,-51.0,5026,77,5026
