pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1786957628.771,15384,2,2,0,0,1,change,0,20.76,-0.0,9999.0,18.0,0,ttc_capped,0.8119,model,1,37.496696,126.957848,0.03,184.65,1,37.496513,126.957893,0.013,0.0,3.97,-20.37
1786957628.985,15386,2,2,2,2,1,heartbeat,0,20.54,0.0,386508.16,16.05,0,ttc_capped,0.7372,model,1,37.496693,126.957848,0.031,179.66,1,37.496513,126.957893,0.013,0.0,3.97,-20.15
1786957629.189,15388,2,2,2,2,1,heartbeat,0,20.49,0.0,584264.86,16.05,0,ttc_capped,0.7372,model,1,37.496693,126.957848,0.047,179.66,1,37.496513,126.957893,0.013,0.0,3.97,-20.1
1786957629.401,15390,2,2,2,2,1,heartbeat,0,20.03,0.62,32.28,16.05,0,ttc_capped,0.0447,table,1,37.496689,126.957848,0.066,179.66,1,37.496517,126.957893,0.014,0.0,3.97,-19.63
1786957629.611,15392,2,2,2,2,1,heartbeat,0,19.81,0.63,31.25,21.39,0,ttc_capped,0.01,table,1,37.496689,126.957848,0.07,179.66,1,37.496517,126.957893,0.014,0.0,3.97,-19.41
1786957629.821,15394,2,2,2,2,1,heartbeat,0,19.66,0.54,36.56,21.39,0,ttc_capped,0.0107,table,1,37.496685,126.957848,0.055,180.87,1,37.496517,126.957893,0.014,0.0,3.97,-19.25
1786957630.097,15396,2,2,2,2,1,heartbeat,0,19.53,0.41,47.79,21.39,0,ttc_capped,0.0122,table,1,37.496685,126.957848,0.043,180.87,1,37.496517,126.957893,0.014,0.0,3.97,-19.13
1786957630.308,15398,2,2,2,2,1,heartbeat,0,19.46,0.3,65.02,5.6,0,ttc_capped,0.0057,table,1,37.496681,126.957848,0.047,181.52,1,37.496517,126.957901,0.02,0.0,4.14,-19.01
1786957630.509,15400,2,2,2,2,1,heartbeat,0,19.41,0.19,99.98,5.6,0,ttc_capped,0.006,table,1,37.496681,126.957848,0.047,181.52,1,37.496517,126.957901,0.02,0.0,4.37,-18.91
1786957630.712,15402,2,2,2,2,1,heartbeat,0,19.37,0.12,157.64,5.6,0,ttc_capped,0.0058,table,1,37.496681,126.957848,0.054,180.65,1,37.496517,126.957901,0.02,0.0,4.54,-18.83
1786957630.916,15404,2,2,2,2,1,heartbeat,0,19.3,0.07,260.68,5.6,0,ttc_capped,0.0212,table,1,37.496677,126.957848,0.053,180.65,1,37.496517,126.957901,0.02,0.0,4.65,-18.73
1786957631.116,15406,2,2,2,2,1,heartbeat,0,19.24,0.04,478.73,5.6,0,ttc_capped,0.0158,table,1,37.496677,126.957848,0.045,180.65,1,37.496517,126.957901,0.02,0.0,4.73,-18.65
1786957631.322,15408,2,2,2,2,1,heartbeat,0,19.17,0.02,1161.9,5.6,0,ttc_capped,0.0274,table,1,37.496674,126.957848,0.038,180.65,1,37.496517,126.957901,0.025,0.0,4.78,-18.57
1786957631.38,15409,0,0,2,2,1,change,0,19.13,0.02,1217.89,5.6,0,ttc_capped,0.0103,table,1,37.496674,126.957848,0.038,178.73,1,37.496517,126.957901,0.025,0.0,4.8,-18.51
1786957631.592,15411,0,0,0,0,1,heartbeat,0,19.07,-0.0,9999.0,25.0,0,ttc_capped,0.0476,table,1,37.496674,126.957848,0.032,179.31,1,37.496517,126.957901,0.025,0.0,4.84,-18.44
1786957631.809,15413,0,0,0,0,1,heartbeat,0,19.01,-0.01,9999.0,25.0,0,ttc_capped,0.0012,table,1,37.496674,126.957848,0.025,179.31,1,37.496517,126.957901,0.025,0.0,4.86,-18.38
1786957632.021,15415,0,0,0,0,1,heartbeat,0,18.94,-0.02,9999.0,25.0,0,ttc_capped,0.0012,table,1,37.49667,126.957848,0.018,179.31,1,37.496517,126.957901,0.025,0.0,4.87,-18.3
1786957632.226,15417,0,0,0,0,1,heartbeat,0,18.86,-0.02,9999.0,25.0,0,ttc_capped,0.0008,table,1,37.496666,126.95784,0.007,179.31,1,37.496517,126.957901,0.025,0.0,4.88,-18.22
1786957632.433,15419,0,0,0,0,1,heartbeat,0,18.65,0.06,287.44,5.6,0,ttc_capped,0.0063,table,1,37.496666,126.95784,0.008,179.31,1,37.496521,126.957901,0.013,0.0,4.91,-18.0
1786957632.644,15421,0,0,0,0,1,heartbeat,0,18.48,0.13,147.16,5.6,0,ttc_capped,0.0063,table,1,37.496666,126.95784,0.016,179.31,1,37.496521,126.957901,0.013,0.0,4.93,-17.81
1786957632.855,15423,0,0,0,0,1,heartbeat,0,18.32,0.16,111.46,5.6,0,ttc_capped,0.0232,table,1,37.496662,126.95784,0.018,179.31,1,37.496521,126.957901,0.013,0.0,4.95,-17.64
1786957633.063,15424,0,0,0,0,1,heartbeat,0,18.2,0.19,95.22,5.6,0,ttc_capped,0.0276,table,1,37.496662,126.95784,0.018,179.31,1,37.496521,126.957901,0.013,0.0,4.93,-17.53
1786957633.279,15427,0,0,0,0,1,heartbeat,0,18.05,0.19,93.52,5.6,0,ttc_capped,0.0269,table,1,37.496662,126.95784,0.027,0.0,1,37.496521,126.957901,0.013,0.0,4.97,-17.35
1786957633.487,15429,0,0,0,0,1,heartbeat,0,17.93,0.19,93.1,5.6,0,ttc_capped,0.0269,table,1,37.496658,126.95784,0.03,0.0,1,37.496521,126.957901,0.013,0.0,5.0,-17.22
1786957643.993,15528,2,2,0,0,1,change,0,15.29,0.0,11910.79,17.21,0,ttc_capped,0.7672,model,1,37.49662,126.957832,0.036,0.0,1,37.496521,126.957909,0.019,0.0,7.21,-13.48
1786957644.309,15531,2,2,2,2,1,heartbeat,0,14.58,-0.25,9999.0,25.0,0,ttc_capped,0.0007,table,1,37.49662,126.957832,0.047,0.0,1,37.496563,126.957962,0.01,0.0,10.58,-10.03
1786957644.513,15533,2,2,2,2,1,heartbeat,0,14.77,-1.73,9999.0,25.0,0,ttc_capped,0.0008,table,1,37.496616,126.957832,0.07,62.76,1,37.496563,126.957962,0.01,0.0,12.13,-8.42
1786957644.779,15536,2,2,2,2,1,heartbeat,0,14.97,-1.89,9999.0,25.0,0,ttc_capped,0.0007,table,1,37.496616,126.957832,0.062,62.76,1,37.496563,126.957962,0.01,0.0,12.94,-7.52
1786957644.989,15538,2,2,2,2,1,heartbeat,0,14.94,-1.36,9999.0,25.0,0,ttc_capped,0.0007,table,1,37.496616,126.957832,0.053,62.71,1,37.496563,126.957962,0.01,0.0,12.95,-7.45
1786957645.2,15540,2,2,2,2,1,heartbeat,0,14.87,-0.94,9999.0,25.0,0,ttc_capped,0.0008,table,1,37.496616,126.957832,0.052,62.71,1,37.496563,126.957962,0.01,0.0,12.84,-7.5
1786957645.414,15542,2,2,2,2,1,heartbeat,0,14.8,-0.65,9999.0,25.0,0,ttc_capped,0.0009,table,1,37.496616,126.957832,0.054,61.34,1,37.496563,126.957962,0.01,0.0,12.71,-7.57
1786957645.631,15543,2,2,2,2,1,heartbeat,0,14.69,-0.38,9999.0,25.0,0,ttc_capped,0.0014,table,1,37.496616,126.957832,0.064,61.34,1,37.496563,126.957962,0.01,0.0,12.43,-7.83
1786957645.836,15545,2,2,2,2,1,heartbeat,0,14.63,-0.28,9999.0,25.0,0,ttc_capped,0.0014,table,1,37.496616,126.957832,0.081,61.34,1,37.496563,126.957962,0.01,0.0,12.35,-7.85
1786957646.041,15547,2,2,2,2,1,heartbeat,0,14.58,-0.21,9999.0,25.0,0,ttc_capped,0.0014,table,1,37.496616,126.957832,0.074,61.34,1,37.496563,126.957962,0.01,0.0,12.28,-7.87
