pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1786954861.845,3703,2,2,0,0,1,change,0,22.73,-0.0,9999.0,18.0,0,ttc_capped,0.4954,model,1,37.49662,126.957832,0.128,0.0,1,37.496578,126.957878,0.043,265.58,-1.98,22.64
1786954862.045,3705,2,2,0,0,1,heartbeat,0,22.73,-0.0,9999.0,18.0,0,ttc_capped,0.4954,model,1,37.49662,126.957832,0.141,0.0,1,37.496578,126.957878,0.078,265.58,-1.98,22.64
1786954862.248,3707,2,2,2,2,1,heartbeat,0,22.73,-0.0,9999.0,18.0,0,ttc_capped,0.4954,model,1,37.49662,126.957832,0.142,0.0,1,37.496578,126.957878,0.078,265.58,-1.98,22.64
1786954862.457,3709,2,2,2,2,1,heartbeat,0,22.73,-0.0,9999.0,18.0,0,ttc_capped,0.4954,model,1,37.49662,126.957832,0.135,0.0,1,37.496578,126.957878,0.067,265.58,-1.98,22.64
1786954862.658,3711,2,2,2,2,1,heartbeat,0,22.78,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.133,0.0,1,37.496578,126.957878,0.075,265.58,-1.98,22.69
1786954862.859,3713,2,2,2,2,1,heartbeat,0,22.85,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.122,0.0,1,37.496578,126.957878,0.094,265.58,-1.98,22.76
1786954863.062,3715,2,2,2,2,1,heartbeat,0,22.9,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.112,0.0,1,37.496578,126.957878,0.114,265.58,-1.98,22.81
1786954863.275,3717,2,2,2,2,1,heartbeat,0,22.93,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.1,0.0,1,37.496578,126.957878,0.09,265.58,-1.98,22.85
1786954863.479,3719,2,2,2,2,1,heartbeat,0,22.96,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.085,0.0,1,37.496578,126.957878,0.079,265.58,-1.98,22.88
1786954863.681,3721,2,2,2,2,1,heartbeat,0,22.98,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.073,0.0,1,37.496578,126.957878,0.062,265.58,-1.98,22.9
1786954863.881,3723,2,2,2,2,1,heartbeat,0,23.0,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.056,0.0,1,37.496578,126.957878,0.034,265.58,-1.98,22.92
1786954864.178,3726,2,2,2,2,1,heartbeat,0,23.02,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.056,0.0,1,37.496578,126.957878,0.04,265.58,-1.98,22.94
1786954864.389,3727,2,2,2,2,1,heartbeat,0,23.03,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.056,0.0,1,37.496578,126.957878,0.014,265.58,-1.98,22.94
1786954864.597,3729,2,2,2,2,1,heartbeat,0,23.04,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.056,0.0,1,37.496578,126.957878,0.022,265.58,-1.98,22.95
1786954864.816,3732,2,2,2,2,1,heartbeat,0,23.05,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.056,0.0,1,37.496578,126.957878,0.027,265.58,-1.98,22.97
1786954865.021,3734,2,2,2,2,1,heartbeat,0,23.06,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.056,0.0,1,37.496578,126.957878,0.036,265.58,-1.98,22.98
1786954865.235,3736,2,2,2,2,1,heartbeat,0,23.07,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.056,0.0,1,37.496578,126.957878,0.029,265.58,-1.98,22.98
1786954865.516,3736,2,2,2,2,1,heartbeat,0,23.07,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.056,0.0,1,37.496578,126.957878,0.025,265.58,-1.98,22.98
1786954865.728,3736,2,2,2,2,1,heartbeat,0,23.07,-0.0,9999.0,18.0,0,ttc_capped,0.4729,model,1,37.496616,126.957832,0.056,0.0,1,37.496578,126.957878,0.02,265.58,-1.98,22.98
1786954872.335,0,2,2,0,0,1,heartbeat,0,25.17,-0.23,9999.0,18.0,0,ttc_capped,0.0002,table,1,37.496609,126.957863,0.005,0.0,1,37.496593,126.957863,0.024,265.58,-3.81,24.88
1786954872.543,2,2,2,2,2,1,heartbeat,0,25.4,-0.18,9999.0,18.0,0,ttc_capped,0.0007,table,1,37.496609,126.957863,0.025,0.0,1,37.496593,126.957863,0.022,265.58,-4.27,25.04
1786954872.822,3,2,2,2,2,1,heartbeat,0,25.46,-0.13,9999.0,18.0,0,ttc_capped,0.0003,table,1,37.496609,126.957863,0.025,0.0,1,37.496593,126.957863,0.039,265.58,-4.43,25.08
1786954873.029,6,2,2,2,2,1,heartbeat,0,25.59,-0.1,9999.0,18.0,0,ttc_capped,0.0003,table,1,37.496609,126.957863,0.025,0.0,1,37.496593,126.957863,0.076,265.58,-4.69,25.16
1786954873.329,8,2,2,2,2,1,heartbeat,0,25.67,-0.06,9999.0,18.0,0,ttc_capped,0.0003,table,1,37.496609,126.957863,0.025,0.0,1,37.496593,126.957863,0.077,265.58,-4.87,25.2
1786954873.543,8,2,2,2,2,1,heartbeat,0,25.67,-0.05,9999.0,18.0,0,ttc_capped,0.0003,table,1,37.496609,126.957863,0.025,0.0,1,37.496593,126.957863,0.108,265.58,-4.87,25.2
1786954880.318,0,0,0,0,0,1,change,0,13.13,3.43,3.83,9.6,0,table,0.0099,table,1,37.496716,126.958107,0.067,0.0,1,37.496498,126.95787,0.021,0.0,-8.14,10.3
1786954880.53,2,0,0,0,0,1,heartbeat,0,14.25,2.3,6.19,8.6,0,table,0.0001,table,1,37.496719,126.958099,0.081,0.0,1,37.496498,126.95787,0.021,0.0,-12.39,7.04
1786954881.101,7,0,0,0,0,1,heartbeat,0,18.23,0.41,44.09,5.6,0,ttc_capped,0.0029,table,1,37.496719,126.958084,0.095,0.0,1,37.496498,126.95787,0.036,0.0,-17.53,5.03
1786954881.313,9,0,0,0,0,1,heartbeat,0,19.78,-0.37,9999.0,25.0,0,ttc_capped,0.001,table,1,37.496716,126.958076,0.083,0.0,1,37.496498,126.957863,0.036,0.0,-18.93,5.76
1786954881.516,11,0,0,0,0,1,heartbeat,0,20.61,-0.58,9999.0,18.0,0,ttc_capped,0.0011,table,1,37.496716,126.958076,0.087,0.0,1,37.496498,126.957863,0.054,0.0,-19.78,5.81
1786954881.718,13,0,0,0,0,1,heartbeat,0,21.19,-0.68,9999.0,18.0,0,ttc_capped,0.0011,table,1,37.496716,126.958069,0.067,0.0,1,37.496502,126.957863,0.048,0.0,-20.34,5.93
