pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1786958696.901,25491,0,0,0,0,1,change,0,10.45,-0.0,9999.0,25.0,0,ttc_capped,,table,1,37.496662,126.957825,0.046,0.0,1,37.49659,126.957901,0.008,0.0,6.71,-8.02
1786958697.113,25493,0,0,0,0,1,heartbeat,0,10.45,-0.0,9999.0,25.0,0,ttc_capped,,table,1,37.496662,126.957825,0.048,0.0,1,37.49659,126.957901,0.008,0.0,6.71,-8.02
1786958697.323,25495,0,0,0,0,1,heartbeat,0,10.45,-0.0,9999.0,25.0,0,ttc_capped,,table,1,37.496662,126.957825,0.037,0.0,1,37.49659,126.957901,0.022,0.0,6.71,-8.02
1786958697.531,25497,0,0,0,0,1,heartbeat,0,10.41,0.0,446689.7,9.13,0,ttc_capped,,table,1,37.496658,126.957825,0.031,0.0,1,37.49659,126.957901,0.022,0.0,6.71,-7.95
1786958697.735,25499,0,0,0,0,1,heartbeat,0,10.34,0.0,125955.31,9.13,0,ttc_capped,,table,1,37.496658,126.957825,0.02,0.0,1,37.49659,126.957901,0.022,0.0,6.71,-7.87
1786958698.014,25501,0,0,0,0,1,heartbeat,0,10.3,0.0,106293.59,9.13,0,ttc_capped,,table,1,37.496658,126.957825,0.017,0.0,1,37.49659,126.957901,0.022,0.0,6.71,-7.81
1786958698.221,25503,0,0,0,0,1,heartbeat,0,10.27,0.0,113366.65,9.13,0,ttc_capped,,table,1,37.496658,126.957825,0.022,0.0,1,37.49659,126.957901,0.022,0.0,6.71,-7.77
1786958698.459,25506,0,0,0,0,1,heartbeat,0,10.24,0.0,129989.26,9.13,0,ttc_capped,,table,1,37.496658,126.957825,0.059,0.0,1,37.49659,126.957901,0.014,0.0,6.71,-7.74
1786958698.671,25508,0,0,0,0,1,heartbeat,0,10.23,0.0,146109.06,9.13,0,ttc_capped,,table,1,37.496658,126.957825,0.084,0.0,1,37.49659,126.957901,0.014,0.0,6.71,-7.72
1786958698.881,25510,0,0,0,0,1,heartbeat,0,10.22,0.0,163757.33,9.13,0,ttc_capped,,table,1,37.496658,126.957825,0.087,0.0,1,37.49659,126.957901,0.014,0.0,6.71,-7.7
1786958699.094,25512,0,0,0,0,1,heartbeat,0,10.21,0.0,182316.95,9.13,0,ttc_capped,,table,1,37.496658,126.957825,0.096,0.0,1,37.49659,126.957901,0.014,0.0,6.71,-7.69
1786958699.305,25514,0,0,0,0,1,heartbeat,0,10.19,0.0,144701.8,9.13,0,ttc_capped,,table,1,37.496655,126.957825,0.102,0.0,1,37.49659,126.957901,0.014,0.0,6.71,-7.67
1786958699.52,25516,0,0,0,0,1,heartbeat,0,10.16,0.0,82851.87,9.13,0,ttc_capped,,table,1,37.496655,126.957825,0.086,0.0,1,37.49659,126.957901,0.009,0.0,6.71,-7.63
1786958699.731,25518,0,0,0,0,1,heartbeat,0,10.14,0.0,71628.77,9.13,0,ttc_capped,,table,1,37.496655,126.957825,0.088,0.0,1,37.49659,126.957901,0.009,0.0,6.71,-7.6
1786958699.94,25519,0,0,0,0,1,heartbeat,0,10.13,0.0,70202.8,9.13,0,ttc_capped,,table,1,37.496655,126.957825,0.088,0.0,1,37.49659,126.957901,0.009,0.0,6.71,-7.59
1786958700.148,25521,0,0,0,0,1,heartbeat,0,10.12,0.0,70923.41,9.13,0,ttc_capped,,table,1,37.496655,126.957825,0.077,0.0,1,37.49659,126.957901,0.009,0.0,6.71,-7.57
1786958700.35,25523,0,0,0,0,1,heartbeat,0,10.03,0.01,938.7,5.6,0,ttc_capped,,table,1,37.496655,126.957825,0.071,0.0,1,37.49659,126.957893,0.012,0.0,6.61,-7.55
1786958700.553,25525,0,0,0,0,1,heartbeat,0,9.9,0.06,154.87,6.6,0,ttc_capped,,table,1,37.496655,126.957825,0.077,0.0,1,37.49659,126.957893,0.012,0.0,6.42,-7.53
1786958700.783,25528,0,0,0,0,1,heartbeat,0,9.78,0.13,73.04,6.6,0,ttc_capped,,table,1,37.496655,126.957825,0.07,0.0,1,37.49659,126.957893,0.012,0.0,6.27,-7.5
1786958700.995,25530,0,0,0,0,1,heartbeat,0,9.69,0.18,55.12,6.66,0,ttc_capped,,table,1,37.496655,126.957825,0.052,0.0,1,37.49659,126.957893,0.012,0.0,6.14,-7.49
1786958701.204,25532,0,0,0,0,1,heartbeat,0,9.62,0.2,47.78,6.73,0,ttc_capped,,table,1,37.496655,126.957825,0.039,0.0,1,37.49659,126.957893,0.012,0.0,6.04,-7.48
1786958701.416,25534,0,0,0,0,1,heartbeat,0,9.56,0.21,45.04,6.79,0,ttc_capped,,table,1,37.496655,126.957825,0.051,0.0,1,37.49659,126.957893,0.014,0.0,5.97,-7.47
1786958701.628,25536,0,0,0,0,1,heartbeat,0,9.52,0.21,44.95,6.84,0,ttc_capped,,table,1,37.496655,126.957825,0.053,0.0,1,37.49659,126.957893,0.014,0.0,5.91,-7.46
1786958701.839,25538,0,0,0,0,1,heartbeat,0,9.49,0.2,46.81,6.89,0,ttc_capped,,table,1,37.496655,126.957825,0.049,0.0,1,37.49659,126.957893,0.014,0.0,5.88,-7.45
1786958702.052,25540,0,0,0,0,1,heartbeat,0,9.47,0.19,50.44,6.94,0,ttc_capped,,table,1,37.496655,126.957825,0.041,0.0,1,37.49659,126.957893,0.014,0.0,5.86,-7.44
1786958702.263,25542,0,0,0,0,1,heartbeat,0,9.46,0.17,56.09,6.99,0,ttc_capped,,table,1,37.496655,126.957825,0.039,0.0,1,37.49659,126.957893,0.014,0.0,5.85,-7.43
1786958702.47,25544,0,0,0,0,1,heartbeat,0,9.56,0.11,86.35,6.6,0,ttc_capped,,table,1,37.496655,126.957825,0.034,0.0,1,37.496586,126.957893,0.01,0.0,5.85,-7.56
1786958702.685,25546,0,0,0,0,1,heartbeat,0,9.65,0.04,238.65,33.0,0,ttc_capped,,table,1,37.496655,126.957825,0.042,0.0,1,37.496586,126.957893,0.01,0.0,5.86,-7.66
1786958702.904,25548,0,0,0,0,1,heartbeat,0,9.72,-0.02,9999.0,30.0,0,ttc_capped,,table,1,37.496655,126.957825,0.042,0.0,1,37.496586,126.957893,0.01,0.0,5.87,-7.75
1786958703.122,25550,0,0,0,0,1,heartbeat,0,9.8,-0.08,9999.0,30.0,0,ttc_capped,,table,1,37.496655,126.957825,0.052,0.0,1,37.496586,126.957893,0.01,0.0,5.9,-7.82
1786958703.326,25552,0,0,0,0,1,heartbeat,0,9.84,-0.11,9999.0,30.0,0,ttc_capped,,table,1,37.496655,126.957825,0.047,0.0,1,37.496586,126.957893,0.005,0.0,5.92,-7.86
1786958703.533,25554,0,0,0,0,1,heartbeat,0,9.87,-0.13,9999.0,30.0,0,ttc_capped,,table,1,37.496655,126.957825,0.052,0.0,1,37.496586,126.957893,0.005,0.0,5.93,-7.89
1786958703.739,25556,0,0,0,0,1,heartbeat,0,9.89,-0.13,9999.0,30.0,0,ttc_capped,,table,1,37.496655,126.957825,0.063,0.0,1,37.496586,126.957893,0.005,0.0,5.94,-7.9
1786958703.953,25558,0,0,0,0,1,heartbeat,0,9.9,-0.13,9999.0,30.0,0,ttc_capped,,table,1,37.496655,126.957825,0.068,0.0,1,37.496586,126.957893,0.005,0.0,5.96,-7.91
1786958704.161,25560,0,0,0,0,1,heartbeat,0,9.91,-0.13,9999.0,30.0,0,ttc_capped,,table,1,37.496655,126.957825,0.082,0.0,1,37.496586,126.957893,0.005,0.0,5.97,-7.91
1786958704.375,25562,0,0,0,0,1,heartbeat,0,9.9,-0.12,9999.0,30.0,0,ttc_capped,,table,1,37.496651,126.957825,0.073,0.0,1,37.496586,126.957893,0.01,0.0,5.98,-7.9
1786958704.583,25564,0,0,0,0,1,heartbeat,0,9.89,-0.1,9999.0,30.0,0,ttc_capped,,table,1,37.496651,126.957825,0.073,0.0,1,37.496586,126.957893,0.01,0.0,5.99,-7.88
1786958704.793,25566,0,0,0,0,1,heartbeat,0,9.88,-0.09,9999.0,30.0,0,ttc_capped,,table,1,37.496651,126.957825,0.08,0.0,1,37.496586,126.957893,0.01,0.0,5.99,-7.85
1786958705.004,25568,0,0,0,0,1,heartbeat,0,9.86,-0.08,9999.0,30.0,0,ttc_capped,,table,1,37.496651,126.957825,0.064,0.0,1,37.496586,126.957893,0.01,0.0,6.0,-7.83
1786958705.219,25570,0,0,0,0,1,heartbeat,0,9.85,-0.06,9999.0,30.0,0,ttc_capped,,table,1,37.496651,126.957825,0.089,0.0,1,37.496586,126.957893,0.01,0.0,6.0,-7.81
1786958705.428,25572,0,0,0,0,1,heartbeat,0,9.83,-0.05,9999.0,30.0,0,ttc_capped,,table,1,37.496651,126.957825,0.085,0.0,1,37.496586,126.957893,0.008,0.0,6.01,-7.78
1786958705.639,25574,0,0,0,0,1,heartbeat,0,9.81,-0.04,9999.0,30.0,0,ttc_capped,,table,1,37.496651,126.957825,0.055,0.0,1,37.496586,126.957893,0.008,0.0,6.01,-7.76
1786958705.846,25575,0,0,0,0,1,heartbeat,0,9.8,-0.03,9999.0,30.0,0,ttc_capped,,table,1,37.496651,126.957825,0.059,0.0,1,37.496586,126.957893,0.008,0.0,6.01,-7.74
1786958706.049,25577,0,0,0,0,1,heartbeat,0,9.78,-0.02,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.058,0.0,1,37.496586,126.957893,0.008,0.0,6.01,-7.71
1786958706.253,25579,0,0,0,0,1,heartbeat,0,9.75,-0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.058,0.0,1,37.496586,126.957893,0.008,0.0,6.01,-7.68
1786958706.455,25581,0,0,0,0,1,heartbeat,0,9.73,-0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.057,0.0,1,37.496586,126.957893,0.004,0.0,6.01,-7.65
1786958706.656,25583,0,0,0,0,1,heartbeat,0,9.71,-0.0,9999.0,6.0,0,ttc_capped,,table,1,37.496647,126.957825,0.061,0.0,1,37.496586,126.957893,0.004,0.0,6.01,-7.63
1786958706.858,25585,0,0,0,0,1,heartbeat,0,9.69,0.0,14354.71,6.6,0,ttc_capped,,table,1,37.496647,126.957825,0.09,0.0,1,37.496586,126.957893,0.004,0.0,6.01,-7.6
1786958707.118,25588,0,0,0,0,1,heartbeat,0,9.67,0.0,2874.01,6.6,0,ttc_capped,,table,1,37.496647,126.957825,0.16,0.0,1,37.496586,126.957893,0.004,0.0,6.01,-7.57
1786958707.33,25590,0,0,0,0,1,heartbeat,0,9.65,0.0,2030.1,6.6,0,ttc_capped,,table,1,37.496647,126.957825,0.167,0.0,1,37.496586,126.957893,0.007,0.0,6.01,-7.55
1786958707.54,25592,0,0,0,0,1,heartbeat,0,9.63,0.01,1726.97,6.6,0,ttc_capped,,table,1,37.496647,126.957825,0.19,0.0,1,37.496586,126.957893,0.007,0.0,6.01,-7.53
1786958707.749,25594,0,0,0,0,1,heartbeat,0,9.62,0.01,1614.85,7.84,0,ttc_capped,,table,1,37.496647,126.957825,0.226,0.0,1,37.496586,126.957893,0.007,0.0,6.01,-7.51
1786958707.96,25596,0,0,0,0,1,heartbeat,0,9.6,0.01,1603.4,9.87,0,ttc_capped,,table,1,37.496647,126.957825,0.271,0.0,1,37.496586,126.957893,0.007,0.0,6.01,-7.49
1786958708.169,25598,0,0,0,0,1,heartbeat,0,9.59,0.01,1663.81,11.86,0,ttc_capped,,table,1,37.496647,126.957825,0.309,0.0,1,37.496586,126.957893,0.007,0.0,6.01,-7.48
1786958708.381,25600,0,0,0,0,1,heartbeat,0,9.63,-0.01,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.307,0.0,1,37.496582,126.957893,0.009,0.0,6.01,-7.53
1786958708.591,25602,0,0,0,0,1,heartbeat,0,9.72,-0.06,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.304,0.0,1,37.496582,126.957893,0.009,0.0,6.01,-7.64
1786958708.804,25604,0,0,0,0,1,heartbeat,0,9.78,-0.1,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.293,0.0,1,37.496582,126.957893,0.009,0.0,6.01,-7.72
1786958709.015,25606,0,0,0,0,1,heartbeat,0,9.84,-0.14,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.275,0.0,1,37.496582,126.957893,0.009,0.0,6.01,-7.79
1786958709.224,25607,0,0,0,0,1,heartbeat,0,9.88,-0.16,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.244,0.0,1,37.496582,126.957893,0.009,0.0,6.01,-7.85
1786958709.427,25609,0,0,0,0,1,heartbeat,0,9.9,-0.17,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.189,0.0,1,37.496582,126.957893,0.007,0.0,6.01,-7.87
1786958709.63,25611,0,0,0,0,1,heartbeat,0,9.91,-0.17,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.144,0.0,1,37.496582,126.957893,0.007,0.0,6.01,-7.89
1786958709.831,25613,0,0,0,0,1,heartbeat,0,9.91,-0.16,9999.0,30.0,0,ttc_capped,,table,1,37.496647,126.957825,0.105,0.0,1,37.496582,126.957893,0.007,0.0,6.01,-7.89
