pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1786956213.184,1967,2,2,0,0,1,change,0,19.41,-0.0,9999.0,25.0,0,ttc_capped,0.6233,model,1,37.496529,126.957924,0.145,0.0,1,37.496674,126.957802,0.011,92.57,-10.78,16.14
1786956213.386,1969,2,2,0,0,1,heartbeat,0,19.41,-0.0,9999.0,25.0,0,ttc_capped,0.6233,model,1,37.496529,126.957924,0.138,0.0,1,37.496674,126.957802,0.016,92.57,-10.78,16.14
1786956213.59,1971,2,2,2,2,1,heartbeat,0,19.41,-0.0,9999.0,25.0,0,ttc_capped,0.6233,model,1,37.496529,126.957924,0.134,0.0,1,37.496674,126.957802,0.018,92.57,-10.78,16.14
1786956213.794,1973,2,2,2,2,1,heartbeat,0,19.31,0.0,208471.32,5.6,0,ttc_capped,0.368,model,1,37.496532,126.957924,0.131,0.0,1,37.496674,126.957802,0.019,92.57,-10.78,16.03
1786956214.004,1975,2,2,2,2,1,heartbeat,0,19.27,0.0,256947.48,5.6,0,ttc_capped,0.368,model,1,37.496532,126.957924,0.132,0.0,1,37.496674,126.957802,0.023,92.57,-10.78,15.97
1786956214.206,1977,2,2,2,2,1,heartbeat,0,19.24,0.0,320028.24,5.6,0,ttc_capped,0.368,model,1,37.496532,126.957924,0.134,0.0,1,37.496674,126.957802,0.029,92.57,-10.78,15.94
1786956214.408,1979,2,2,2,2,1,heartbeat,0,19.19,0.0,320087.6,5.6,0,ttc_capped,0.3401,model,1,37.496536,126.957932,0.16,0.0,1,37.496674,126.957802,0.029,92.57,-10.83,15.84
1786956214.621,1981,2,2,2,2,1,heartbeat,0,19.19,0.0,1265980.0,5.6,0,ttc_capped,0.3401,model,1,37.496536,126.957932,0.169,0.0,1,37.496674,126.957802,0.029,92.57,-10.93,15.78
1786956214.83,1983,2,2,2,2,1,heartbeat,0,19.16,0.0,133749.38,5.6,0,ttc_capped,0.3401,model,1,37.49654,126.957932,0.182,0.0,1,37.496674,126.957802,0.029,92.57,-11.0,15.7
1786956215.035,1985,2,2,2,2,1,heartbeat,0,19.12,0.0,113383.61,5.6,0,ttc_capped,0.3401,model,1,37.49654,126.957932,0.195,0.0,1,37.496674,126.957802,0.029,92.57,-11.05,15.61
