pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1786945320.596,69,1,1,0,0,1,change,0,3.62,0.27,13.38,33.0,1,table,0.0002,table,1,37.496262,126.957771,0.118,0.0,1,37.496296,126.957771,0.417,175.77,0.01,3.62
1786945320.81,71,1,1,0,0,1,heartbeat,0,3.54,0.37,9.51,41.0,1,table,0.0007,table,1,37.496262,126.957771,0.102,0.0,1,37.496296,126.957771,0.402,175.77,0.02,3.54
1786945321.02,73,1,1,1,1,1,heartbeat,0,3.49,0.38,9.14,41.0,1,table,0.0007,table,1,37.496262,126.957771,0.102,0.0,1,37.496296,126.957771,0.381,175.77,0.02,3.49
1786945321.229,75,1,1,1,1,1,heartbeat,0,3.45,0.37,9.24,41.0,1,table,0.0007,table,1,37.496262,126.957771,0.102,0.0,1,37.496296,126.957771,0.319,175.77,0.03,3.45
1786945321.443,77,1,1,1,1,1,heartbeat,0,3.42,0.36,9.58,41.0,1,table,0.0006,table,1,37.496262,126.957771,0.102,0.0,1,37.496296,126.957771,0.257,175.77,0.03,3.42
1786945321.649,79,1,1,1,1,1,heartbeat,0,3.4,0.33,10.39,41.0,1,table,0.0006,table,1,37.496262,126.957771,0.102,0.0,1,37.496296,126.957771,0.19,175.77,0.03,3.4
1786945321.859,81,1,1,1,1,1,heartbeat,0,3.39,0.28,12.0,41.0,1,table,0.0006,table,1,37.496262,126.957771,0.102,0.0,1,37.496296,126.957771,0.17,175.77,0.03,3.39
1786945322.069,83,1,1,1,1,1,heartbeat,0,3.41,0.23,15.12,33.0,1,table,0.0026,table,1,37.496262,126.957771,0.102,0.0,1,37.496296,126.957771,0.098,175.77,0.03,3.41
1786945322.283,85,1,1,1,1,1,heartbeat,0,3.45,0.16,21.57,33.0,1,table,0.0034,table,1,37.496262,126.957771,0.102,0.0,1,37.496296,126.957771,0.051,175.77,0.03,3.45
1786945322.488,87,1,1,1,1,1,heartbeat,0,3.5,0.09,37.6,33.0,0,ttc_capped,0.0035,table,1,37.496262,126.957771,0.102,0.0,1,37.496296,126.957771,0.041,175.77,0.02,3.5
1786945322.699,89,1,1,1,1,1,heartbeat,0,3.49,0.08,42.36,33.0,0,ttc_capped,0.0007,table,1,37.496262,126.957771,0.102,0.0,1,37.496292,126.957771,0.044,175.77,0.02,3.49
1786945322.91,91,1,1,1,1,1,heartbeat,0,3.44,0.11,30.16,33.0,0,ttc_capped,0.0007,table,1,37.496262,126.957771,0.102,0.0,1,37.496292,126.957771,0.027,175.77,0.01,3.44
1786945323.119,93,1,1,1,1,1,heartbeat,0,3.39,0.13,25.55,33.0,1,table,0.0008,table,1,37.496262,126.957771,0.102,0.0,1,37.496292,126.957771,0.024,175.77,0.01,3.39
1786945323.325,94,1,1,1,1,1,heartbeat,0,3.35,0.14,23.67,33.0,1,table,0.0009,table,1,37.496262,126.957771,0.102,0.0,1,37.496292,126.957771,0.038,175.77,0.0,3.35
1786945323.527,96,1,1,1,1,1,heartbeat,0,3.32,0.14,24.04,33.0,1,table,0.0009,table,1,37.496262,126.957771,0.102,0.0,1,37.496292,126.957771,0.083,175.77,0.0,3.32
1786945323.744,98,1,1,1,1,1,heartbeat,0,3.18,0.22,14.23,33.0,1,table,0.0007,table,1,37.496262,126.957771,0.102,0.0,1,37.496288,126.957771,0.186,175.77,0.0,3.18
1786945674.592,2048,1,1,0,0,1,heartbeat,0,20.61,-0.24,9999.0,18.0,0,ttc_capped,0.0008,table,1,37.49638,126.957939,0.087,0.0,1,37.496216,126.957832,0.243,173.54,-9.4,-18.34
1786945674.794,2049,1,1,1,1,1,heartbeat,0,20.63,-0.21,9999.0,18.0,0,ttc_capped,0.0011,table,1,37.49638,126.957939,0.087,0.0,1,37.496216,126.957832,0.296,173.54,-9.42,-18.35
1786945674.997,2051,1,1,1,1,1,heartbeat,0,20.64,-0.19,9999.0,18.0,0,ttc_capped,0.0011,table,1,37.49638,126.957939,0.114,0.0,1,37.496216,126.957832,0.328,173.54,-9.43,-18.36
1786945675.2,2053,1,1,1,1,1,heartbeat,0,20.52,-0.17,9999.0,18.0,0,ttc_capped,0.0012,table,1,37.496376,126.957939,0.078,0.0,1,37.496216,126.957832,0.349,173.54,-9.43,-18.22
1786945675.405,2055,1,1,1,1,1,heartbeat,0,20.45,-0.22,9999.0,18.0,0,ttc_capped,0.0011,table,1,37.496372,126.957939,0.06,0.0,1,37.496212,126.957825,0.36,173.54,-9.53,-18.1
1786945675.611,2057,1,1,1,1,1,heartbeat,0,20.53,-0.32,9999.0,18.0,0,ttc_capped,0.0011,table,1,37.496372,126.957939,0.104,0.0,1,37.496212,126.957825,0.368,173.54,-9.69,-18.1
1786945675.817,2059,1,1,1,1,1,heartbeat,0,20.54,-0.37,9999.0,18.0,0,ttc_capped,0.0011,table,1,37.496368,126.957939,0.117,0.0,1,37.496212,126.957825,0.372,173.54,-9.83,-18.03
1786945676.068,2062,1,1,1,1,1,heartbeat,0,20.54,-0.4,9999.0,18.0,0,ttc_capped,0.0011,table,1,37.496368,126.957939,0.1,0.0,1,37.496212,126.957825,0.381,173.54,-9.95,-17.96
1786945676.282,2064,1,1,1,1,1,heartbeat,0,20.53,-0.4,9999.0,18.0,0,ttc_capped,0.0011,table,1,37.496365,126.957939,0.09,0.0,1,37.496212,126.957825,0.391,173.54,-10.04,-17.91
