pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1786936968.051,2040,2,2,0,0,1,change,0,13.97,-0.0,9999.0,25.0,0,ttc_capped,0.7466,model,1,37.496666,126.957726,0.09,0.0,1,37.496784,126.957672,0.153,177.52,-4.77,13.14
1786936969.083,2050,2,2,2,2,1,heartbeat,0,13.72,0.33,41.64,17.83,0,ttc_capped,0.0087,table,1,37.496666,126.957726,0.054,0.0,1,37.49678,126.957672,0.127,177.52,-4.77,12.87
1786936970.138,2060,2,2,2,2,1,heartbeat,0,13.22,0.43,30.97,17.01,0,ttc_capped,0.0035,table,1,37.49667,126.957733,0.028,0.0,1,37.496777,126.957672,0.131,177.52,-4.95,12.26
1786936970.981,2068,0,0,2,2,1,change,0,12.78,0.45,28.63,16.47,0,table,0.0128,table,1,37.49667,126.957733,0.044,0.0,1,37.496773,126.957672,0.111,177.52,-5.07,11.74
1786936971.995,2077,0,0,0,0,1,heartbeat,0,12.21,0.51,24.14,16.13,0,table,0.0034,table,1,37.49667,126.957733,0.022,0.0,1,37.496765,126.957672,0.099,177.52,-5.15,11.07
1786936973.017,2087,0,0,0,0,1,heartbeat,0,11.45,0.59,19.26,15.9,0,table,0.0196,table,1,37.496674,126.957733,0.028,0.0,1,37.496761,126.957672,0.105,177.52,-5.2,10.2
1786936974.04,2097,0,0,0,0,1,heartbeat,0,10.93,0.5,21.96,15.75,0,table,0.0045,table,1,37.496677,126.957733,0.045,0.0,1,37.496758,126.957672,0.108,177.52,-5.23,9.59
1786936975.066,2106,0,0,0,0,1,heartbeat,0,10.47,0.4,26.11,15.46,0,table,0.0139,table,1,37.496681,126.957741,0.093,0.0,1,37.496754,126.957672,0.097,177.52,-5.29,9.04
1786936976.081,2116,0,0,0,0,1,heartbeat,0,10.07,0.34,29.47,14.94,0,table,0.0113,table,1,37.496685,126.957741,0.045,0.0,1,37.49675,126.957672,0.082,177.52,-5.41,8.49
1786936977.102,2126,0,0,0,0,1,heartbeat,0,10.25,-0.0,9999.0,25.0,0,ttc_capped,0.0101,table,1,37.496685,126.957741,0.066,0.0,1,37.496746,126.957664,0.058,177.52,-6.18,8.17
1786936978.106,2135,0,0,0,0,1,heartbeat,0,9.99,0.05,188.23,6.6,0,ttc_capped,0.0258,table,1,37.496693,126.957733,0.111,0.0,1,37.496746,126.957664,0.044,177.52,-6.38,7.69
1786936979.107,2145,0,0,0,0,1,heartbeat,0,9.77,0.04,262.9,6.6,0,ttc_capped,0.0053,table,1,37.496696,126.957733,0.119,0.0,1,37.496746,126.957664,0.063,177.52,-6.34,7.43
1786936980.136,2154,0,0,0,0,1,heartbeat,0,9.59,0.01,765.67,13.69,0,ttc_capped,0.014,table,1,37.4967,126.957733,0.108,0.0,1,37.496746,126.957664,0.046,177.52,-6.25,7.28
1786936981.147,2164,0,0,0,0,1,heartbeat,0,9.45,0.0,6227.24,6.6,0,ttc_capped,0.0179,table,1,37.4967,126.957741,0.076,0.0,1,37.496746,126.957664,0.031,177.52,-6.25,7.08
1786936982.15,2174,0,0,0,0,1,heartbeat,0,9.35,-0.0,9999.0,30.0,0,ttc_capped,0.0225,table,1,37.496696,126.957741,0.07,0.0,1,37.496746,126.957664,0.043,177.52,-6.3,6.91
1786936983.195,2183,0,0,0,0,1,heartbeat,0,9.3,-0.0,9999.0,30.0,0,ttc_capped,0.0299,table,1,37.496696,126.957741,0.03,0.0,1,37.496746,126.957664,0.107,177.52,-6.35,6.79
1786936984.207,2193,0,0,0,0,1,heartbeat,0,9.26,-0.0,9999.0,30.0,0,ttc_capped,0.0299,table,1,37.496693,126.957741,0.076,0.0,1,37.496746,126.957664,0.045,177.52,-6.39,6.7
1786936985.226,2203,0,0,0,0,1,heartbeat,0,9.21,0.0,51699.15,6.6,0,ttc_capped,0.0033,table,1,37.496696,126.957741,0.048,0.0,1,37.496746,126.957664,0.048,177.52,-6.43,6.59
1786936986.252,2212,0,0,0,0,1,heartbeat,0,8.88,0.15,57.89,12.0,0,ttc_capped,0.0019,table,1,37.4967,126.957741,0.035,0.0,1,37.496742,126.957664,0.027,177.52,-6.46,6.09
1786936987.254,2222,0,0,0,0,1,heartbeat,0,8.66,0.16,52.56,11.89,0,ttc_capped,0.0005,table,1,37.4967,126.957741,0.019,0.0,1,37.496738,126.957664,0.028,177.52,-6.49,5.73
1786936988.257,2232,0,0,0,0,1,heartbeat,0,8.39,0.18,47.0,11.77,0,ttc_capped,0.0004,table,1,37.4967,126.957741,0.02,0.0,1,37.496738,126.957664,0.027,177.52,-6.52,5.28
1786936989.311,2242,0,0,0,0,1,heartbeat,0,8.3,0.1,79.2,11.64,0,ttc_capped,0.0005,table,1,37.4967,126.957741,0.015,0.0,1,37.496735,126.957664,0.022,177.52,-6.54,5.11
1786936990.322,2251,0,0,0,0,1,heartbeat,0,8.14,0.11,74.18,11.54,0,ttc_capped,0.0049,table,1,37.496696,126.957741,0.05,0.0,1,37.496735,126.957664,0.026,177.52,-6.56,4.81
1786936991.34,2261,0,0,0,0,1,heartbeat,0,8.13,0.05,172.89,11.41,0,ttc_capped,0.007,table,1,37.496693,126.957741,0.048,0.0,1,37.496735,126.957664,0.074,177.52,-6.58,4.78
1786936992.361,2270,0,0,0,0,1,heartbeat,0,8.13,0.01,1055.7,12.02,0,ttc_capped,0.0086,table,1,37.4967,126.957733,0.078,0.0,1,37.496735,126.957664,0.095,177.52,-6.57,4.79
1786936993.377,2280,0,0,0,0,1,heartbeat,0,7.85,0.12,66.45,11.72,0,ttc_capped,0.0004,table,1,37.496693,126.957733,0.347,0.0,1,37.496731,126.957664,0.213,177.52,-6.53,4.35
1786936994.398,2290,0,0,0,0,1,heartbeat,0,8.22,-0.32,9999.0,30.0,0,ttc_capped,0.0001,table,1,37.496677,126.957741,0.466,0.0,1,37.496731,126.957657,0.528,23.73,-6.51,5.02
1786936995.436,2300,0,0,0,0,1,heartbeat,0,8.6,-0.14,9999.0,30.0,0,ttc_capped,0.0014,table,1,37.496674,126.957741,0.206,180.1,1,37.496731,126.957657,0.22,23.73,-6.66,5.43
1786936996.449,2309,0,0,0,0,1,heartbeat,0,8.88,-0.13,9999.0,30.0,0,ttc_capped,0.0008,table,1,37.49667,126.957733,0.103,0.0,1,37.496731,126.957657,0.095,23.73,-7.05,5.4
1786936997.452,2319,0,0,0,0,1,heartbeat,0,8.98,-0.06,9999.0,30.0,0,ttc_capped,0.0014,table,1,37.49667,126.957733,0.059,0.0,1,37.496731,126.957657,0.246,23.73,-7.2,5.37
1786936998.472,2328,0,0,0,0,1,heartbeat,0,8.76,0.11,77.31,6.6,0,ttc_capped,0.0016,table,1,37.496677,126.957726,0.056,0.0,1,37.496727,126.957657,0.197,23.73,-7.13,5.1
1786936999.488,2338,0,0,0,0,1,heartbeat,0,8.73,-0.14,9999.0,30.0,0,ttc_capped,0.0014,table,1,37.496681,126.957726,0.211,0.0,1,37.496727,126.957657,0.494,18.2,-6.86,5.4
1786937000.489,2348,0,0,0,0,1,heartbeat,0,8.72,-0.15,9999.0,30.0,0,ttc_capped,0.0014,table,1,37.496681,126.957726,0.268,0.0,1,37.496727,126.957657,0.367,18.2,-6.68,5.61
1786937001.53,2357,0,0,0,0,1,heartbeat,0,9.21,-0.39,9999.0,30.0,0,ttc_capped,0.0014,table,1,37.496685,126.957718,0.373,288.02,1,37.496738,126.957649,0.203,345.0,-6.87,6.13
1786937002.544,2367,0,0,0,0,1,heartbeat,0,9.84,0.01,1596.7,6.6,0,ttc_capped,0.0061,table,1,37.496685,126.957726,0.261,288.02,1,37.496765,126.957664,0.917,59.9,-6.58,7.31
1786937003.252,2374,1,1,0,0,1,change,0,9.72,0.61,15.93,21.16,1,table,0.0291,table,1,37.496685,126.957718,0.228,0.0,1,37.496761,126.957664,0.741,123.84,-5.97,7.67
1786937004.279,2383,1,1,1,1,1,heartbeat,0,9.36,0.41,22.97,33.0,1,table,0.0065,table,1,37.496685,126.957718,0.143,0.0,1,37.496758,126.957664,0.203,150.94,-5.61,7.5
1786937005.299,2393,1,1,1,1,1,heartbeat,0,9.2,0.28,33.44,33.0,0,ttc_capped,0.0072,table,1,37.496685,126.957718,0.157,0.0,1,37.496754,126.957664,0.203,157.88,-5.46,7.41
1786937006.317,2403,1,1,1,1,1,heartbeat,0,9.4,-0.06,9999.0,30.0,0,ttc_capped,0.001,table,1,37.496681,126.95771,0.202,0.0,1,37.49675,126.957664,0.046,157.88,-5.5,7.62
1786937007.236,2412,0,0,1,1,1,change,0,9.05,0.16,57.77,6.6,0,ttc_capped,0.0013,table,1,37.496677,126.95771,0.119,0.0,1,37.496742,126.957664,0.034,157.88,-5.51,7.18
1786937007.443,2413,1,1,0,0,1,change,0,8.64,0.43,20.0,21.69,1,table,0.0006,table,1,37.496677,126.95771,0.103,0.0,1,37.496738,126.957672,0.045,157.88,-5.31,6.82
