pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1786945913.218,4309,2,2,0,0,1,change,0,3.35,-0.0,9999.0,30.0,0,ttc_capped,0.3334,model,1,37.496418,126.957855,0.196,0.0,1,37.496178,126.957886,0.209,173.03,-3.3,0.6
1786945913.425,4311,2,2,2,2,1,heartbeat,0,3.59,-0.0,9999.0,30.0,0,ttc_capped,0.3334,model,1,37.496418,126.957863,0.189,0.0,1,37.496178,126.957886,0.187,173.03,-3.54,0.6
1786945913.628,4313,2,2,2,2,1,heartbeat,0,3.77,-0.0,9999.0,30.0,0,ttc_capped,0.3334,model,1,37.496418,126.957863,0.222,0.0,1,37.496178,126.957886,0.16,173.03,-3.72,0.6
1786945913.83,4315,2,2,2,2,1,heartbeat,0,3.84,-0.0,9999.0,30.0,0,ttc_capped,0.3334,model,1,37.496422,126.957863,0.194,0.0,1,37.496178,126.957886,0.144,173.03,-3.8,0.54
1786945914.034,4317,2,2,2,2,1,heartbeat,0,3.88,-0.0,9999.0,30.0,0,ttc_capped,0.3334,model,1,37.496422,126.957863,0.191,0.0,1,37.496178,126.957886,0.113,173.03,-3.85,0.45
1786945914.236,4319,2,2,2,2,1,heartbeat,0,3.89,0.01,304.05,25.72,0,ttc_capped,0.0003,table,1,37.496422,126.957863,0.238,0.0,1,37.496174,126.957886,0.093,173.03,-3.88,0.26
1786945914.444,4321,2,2,2,2,1,heartbeat,0,3.9,-0.0,9999.0,30.0,0,ttc_capped,0.001,table,1,37.496426,126.957863,0.237,0.0,1,37.496174,126.957886,0.067,173.03,-3.9,-0.03
1786945914.648,4323,2,2,2,2,1,heartbeat,0,3.92,-0.02,9999.0,30.0,0,ttc_capped,0.0007,table,1,37.496426,126.957863,0.219,53.57,1,37.496174,126.957886,0.054,173.03,-3.91,-0.21
1786945914.85,4325,2,2,2,2,1,heartbeat,0,3.94,-0.03,9999.0,30.0,0,ttc_capped,0.0012,table,1,37.496426,126.957863,0.29,53.57,1,37.496174,126.957886,0.045,173.03,-3.92,-0.33
1786945915.055,4327,2,2,2,2,1,heartbeat,0,3.96,-0.04,9999.0,30.0,0,ttc_capped,0.0011,table,1,37.496429,126.957863,0.352,53.57,1,37.496174,126.957886,0.048,173.03,-3.93,-0.44
1786945915.267,4329,2,2,2,2,1,heartbeat,0,3.98,-0.04,9999.0,30.0,0,ttc_capped,0.0011,table,1,37.496429,126.957863,0.342,53.57,1,37.496174,126.957886,0.055,173.03,-3.94,-0.53
1786945915.477,4331,2,2,2,2,1,heartbeat,0,4.02,-0.07,9999.0,30.0,0,ttc_capped,0.0008,table,1,37.496429,126.957863,0.309,53.57,1,37.49617,126.957886,0.061,173.03,-3.95,-0.75
1786945915.689,4333,2,2,2,2,1,heartbeat,0,4.06,-0.1,9999.0,30.0,0,ttc_capped,0.0008,table,1,37.496433,126.957863,0.338,53.57,1,37.49617,126.957886,0.069,173.03,-3.95,-0.95
1786945915.899,4335,2,2,2,2,1,heartbeat,0,4.11,-0.11,9999.0,30.0,0,ttc_capped,0.0007,table,1,37.496433,126.957863,0.392,53.57,1,37.49617,126.957886,0.078,173.03,-3.95,-1.11
