pc_time,cane_seq,computed_level,effective_level,cane_node_risk,veh_node_risk,trusted,reason,target_id,distance_m,closing_mps,ttc_s,risk_score,rule_level,rule_reason,model_proba,level_source,cane_gps_valid,cane_lat,cane_lng,cane_speed_mps,cane_heading_deg,veh_gps_valid,veh_lat,veh_lng,veh_speed_mps,veh_heading_deg,rel_east_m,rel_north_m
1786930690.234,3475,2,2,0,0,1,change,0,8.15,-0.0,9999.0,30.0,0,ttc_capped,0.85,model,1,37.496578,126.957718,0.259,0.0,1,37.496647,126.957687,0.021,0.0,-2.74,7.68
1786930691.249,3485,2,2,0,0,1,heartbeat,0,8.76,0.32,27.11,31.74,1,table,0.0124,table,1,37.496559,126.957718,0.435,0.0,1,37.496643,126.957687,0.027,0.0,-2.74,8.32
1786930692.253,3495,2,2,2,2,1,heartbeat,0,9.39,0.1,92.89,31.74,0,ttc_capped,0.0123,table,1,37.496555,126.957718,0.29,0.0,1,37.496643,126.957687,0.005,0.0,-2.74,8.98
1786930692.458,3497,0,0,2,2,1,change,0,9.46,0.08,118.93,31.74,0,ttc_capped,0.0123,table,1,37.496555,126.957718,0.268,0.0,1,37.496643,126.957687,0.01,0.0,-2.74,9.05
1786930693.487,3506,0,0,0,0,1,heartbeat,0,9.41,0.16,58.85,6.6,0,ttc_capped,0.0041,table,1,37.496548,126.957718,0.263,0.0,1,37.496639,126.95768,0.027,0.0,-3.06,8.9
1786930694.51,3516,0,0,0,0,1,heartbeat,0,9.92,0.03,333.68,6.6,0,ttc_capped,0.051,table,1,37.496536,126.957718,0.282,0.0,1,37.496639,126.95768,0.004,0.0,-3.44,9.31
1786930695.518,3526,0,0,0,0,1,heartbeat,0,10.07,0.2,51.43,5.6,0,ttc_capped,0.0151,table,1,37.496529,126.957718,0.273,0.0,1,37.496635,126.95768,0.013,0.0,-3.48,9.45
1786930696.541,3535,0,0,0,0,1,heartbeat,0,10.18,0.23,44.36,19.4,0,ttc_capped,0.0128,table,1,37.496529,126.957718,0.196,0.0,1,37.496632,126.95768,0.011,0.0,-3.41,9.59
1786930697.55,3545,0,0,0,0,1,heartbeat,0,10.38,0.18,57.3,26.4,0,ttc_capped,0.0113,table,1,37.496521,126.957718,0.196,0.0,1,37.496632,126.95768,0.016,0.0,-3.37,9.82
1786930698.581,3555,0,0,0,0,1,heartbeat,0,10.73,0.13,85.73,5.6,0,ttc_capped,0.0208,table,1,37.49651,126.957718,0.206,0.0,1,37.496628,126.957672,0.024,0.0,-4.04,9.94
1786930699.615,3564,0,0,0,0,1,heartbeat,0,10.96,0.13,87.32,5.6,0,ttc_capped,0.0208,table,1,37.49651,126.957718,0.089,0.0,1,37.496624,126.957672,0.026,0.0,-4.19,10.12
1786930700.634,3574,0,0,0,0,1,heartbeat,0,10.93,0.23,47.46,10.23,0,ttc_capped,0.0102,table,1,37.496506,126.957718,0.041,0.0,1,37.496624,126.957672,0.014,0.0,-4.15,10.11
1786930702.086,3588,0,0,0,0,1,heartbeat,0,10.77,0.25,42.54,25.56,0,ttc_capped,0.0041,table,1,37.49649,126.957718,0.139,0.0,1,37.49662,126.957672,0.025,0.0,-4.11,9.95
1786930702.195,3589,1,1,0,0,1,change,0,10.63,0.45,23.8,25.56,1,table,0.0298,table,1,37.496487,126.957718,0.169,0.0,1,37.496616,126.957672,0.028,0.0,-4.09,9.81
