시각,경과초,노드,항목,값
16:06:33,5.62,차량,RSSI원시,-64
16:06:33,5.62,차량,RSSI평활,-65.0
16:06:33,5.63,차량,RSSI샘플,2951
16:06:33,5.64,차량,RSSI경과ms,12
16:06:33,5.64,차량,위험송신,2951
16:06:33,5.65,지팡이,위험,0
16:06:33,5.66,지팡이,GPS유효,0
16:06:33,5.66,지팡이,위도,0.000000
16:06:33,5.67,지팡이,경도,0.000000
16:06:33,5.68,지팡이,속도,0.00
16:06:33,5.68,지팡이,방향,0.0
16:06:33,5.69,지팡이,가속도,"0.96,-1.36,9.66"
16:06:33,5.70,지팡이,송신,2460
16:06:33,5.70,지팡이,GPS위성,0
16:06:33,5.71,지팡이,GPS_HDOP,99.00
16:06:33,5.72,지팡이,원시위도,0.000000
16:06:33,5.72,지팡이,원시경도,0.000000
16:06:33,5.73,지팡이,GPS채택,0
16:06:33,5.74,지팡이,GPS이상치거부,0
16:06:33,5.74,지팡이,GPS품질거부,0
16:06:33,5.75,지팡이,GPS재기준,0
16:06:33,5.75,지팡이,RSSI원시,-67
16:06:33,5.76,지팡이,RSSI평활,-64.6
16:06:33,5.77,지팡이,RSSI샘플,4824
16:06:33,5.77,지팡이,RSSI경과ms,27
16:06:33,5.78,지팡이,차량수신,2416
16:06:34,6.54,지팡이,위험,0
16:06:34,6.55,지팡이,GPS유효,0
16:06:34,6.56,지팡이,위도,0.000000
16:06:34,6.58,지팡이,경도,0.000000
16:06:34,6.58,지팡이,속도,0.00
16:06:34,6.59,지팡이,방향,0.0
16:06:34,6.60,지팡이,가속도,"1.16,-1.15,9.64"
16:06:34,6.61,지팡이,송신,2469
16:06:34,6.62,지팡이,GPS위성,0
16:06:34,6.62,지팡이,GPS_HDOP,99.00
16:06:34,6.63,지팡이,원시위도,0.000000
16:06:34,6.64,지팡이,원시경도,0.000000
16:06:34,6.64,지팡이,GPS채택,0
16:06:34,6.65,지팡이,GPS이상치거부,0
16:06:34,6.66,지팡이,GPS품질거부,0
16:06:34,6.66,지팡이,GPS재기준,0
16:06:34,6.67,지팡이,RSSI원시,-63
16:06:34,6.68,지팡이,RSSI평활,-65.0
16:06:34,6.68,지팡이,RSSI샘플,4843
16:06:34,6.69,지팡이,RSSI경과ms,42
16:06:34,6.69,지팡이,차량수신,2426
16:06:35,7.46,차량,위험,0
16:06:35,7.47,차량,원시위험,0
16:06:35,7.49,차량,GPS유효,0
16:06:35,7.50,차량,위도,0.000000
16:06:35,7.51,차량,경도,0.000000
16:06:35,7.51,차량,속도,0.00
16:06:35,7.52,차량,방향,0.0
16:06:35,7.53,차량,가속도,"-0.48,1.24,9.65"
16:06:35,7.54,차량,자이로,"1.6,-1.9,0.7"
16:06:35,7.54,차량,충격값,0.04
16:06:35,7.55,차량,송신,3814
16:06:35,7.56,차량,지팡이수신,2970
16:06:35,7.56,차량,GPS위성,0
16:06:35,7.57,차량,GPS_HDOP,99.00
16:06:35,7.58,차량,원시위도,0.000000
16:06:35,7.58,차량,원시경도,0.000000
16:06:35,7.59,차량,GPS채택,0
16:06:35,7.60,차량,GPS이상치거부,0
16:06:35,7.60,차량,GPS품질거부,0
16:06:35,7.61,차량,GPS재기준,0
16:06:35,7.62,차량,계산거리,-1.00
16:06:35,7.62,차량,접근속도,0.00
16:06:35,7.63,차량,TTC,999.00
16:06:35,7.64,차량,방향오차,0.0
16:06:35,7.64,차량,전방여부,0
16:06:35,7.65,차량,위험음성횟수,0
16:06:35,7.66,차량,충격음성횟수,0
16:06:35,7.66,차량,마지막위험음성,0
16:06:35,7.67,차량,RSSI원시,-66
16:06:35,7.68,차량,RSSI평활,-64.6
16:06:35,7.68,차량,RSSI샘플,2970
16:06:35,7.69,차량,RSSI경과ms,15
16:06:35,7.69,차량,위험송신,2970
16:06:35,7.70,지팡이,위험,0
16:06:35,7.71,지팡이,GPS유효,0
16:06:35,7.71,지팡이,위도,0.000000
16:06:35,7.72,지팡이,경도,0.000000
16:06:35,7.73,지팡이,속도,0.00
16:06:35,7.73,지팡이,방향,0.0
16:06:35,7.74,지팡이,가속도,"0.91,-1.23,9.64"
16:06:35,7.75,지팡이,송신,2479
16:06:35,7.75,지팡이,GPS위성,0
16:06:35,7.76,지팡이,GPS_HDOP,99.00
16:06:35,7.77,지팡이,원시위도,0.000000
16:06:35,7.77,지팡이,원시경도,0.000000
16:06:35,7.78,지팡이,GPS채택,0
16:06:35,7.79,지팡이,GPS이상치거부,0
16:06:35,7.79,지팡이,GPS품질거부,0
16:06:35,7.80,지팡이,GPS재기준,0
16:06:35,7.81,지팡이,RSSI원시,-66
16:06:35,7.81,지팡이,RSSI평활,-65.5
16:06:35,7.82,지팡이,RSSI샘플,4862
16:06:35,7.83,지팡이,RSSI경과ms,30
16:06:35,7.83,지팡이,차량수신,2435
16:06:36,8.43,차량,위험,0
16:06:36,8.45,차량,원시위험,0
16:06:36,8.46,차량,GPS유효,0
16:06:36,8.47,차량,위도,0.000000
16:06:36,8.48,차량,경도,0.000000
16:06:36,8.49,차량,속도,0.00
16:06:36,8.50,차량,방향,0.0
16:06:36,8.50,차량,가속도,"-0.51,1.14,9.70"
16:06:36,8.51,차량,자이로,"1.4,2.5,-2.1"
16:06:36,8.52,차량,충격값,0.11
16:06:36,8.52,차량,송신,3824
16:06:36,8.53,차량,지팡이수신,2979
16:06:36,8.54,차량,GPS위성,0
16:06:36,8.54,차량,GPS_HDOP,99.00
16:06:36,8.55,차량,원시위도,0.000000
16:06:36,8.56,차량,원시경도,0.000000
16:06:36,8.56,차량,GPS채택,0
16:06:36,8.57,차량,GPS이상치거부,0
16:06:36,8.58,차량,GPS품질거부,0
16:06:36,8.58,차량,GPS재기준,0
16:06:36,8.59,차량,계산거리,-1.00
16:06:36,8.60,차량,접근속도,0.00
16:06:36,8.60,차량,TTC,999.00
16:06:36,8.61,차량,방향오차,0.0
16:06:36,8.61,차량,전방여부,0
16:06:36,8.62,차량,위험음성횟수,0
16:06:36,8.63,차량,충격음성횟수,0
16:06:36,8.63,차량,마지막위험음성,0
16:06:36,8.64,차량,RSSI원시,-64
16:06:36,8.65,차량,RSSI평활,-64.6
16:06:36,8.65,차량,RSSI샘플,2979
16:06:36,8.66,차량,RSSI경과ms,68
16:06:36,8.67,차량,위험송신,2979
16:06:36,8.67,지팡이,위험,0
16:06:36,8.68,지팡이,GPS유효,0
16:06:36,8.69,지팡이,위도,0.000000
16:06:36,8.69,지팡이,경도,0.000000
16:06:36,8.70,지팡이,속도,0.00
16:06:36,8.71,지팡이,방향,0.0
16:06:36,8.71,지팡이,가속도,"1.01,-1.26,9.70"
16:06:36,8.72,지팡이,송신,2488
16:06:36,8.73,지팡이,GPS위성,0
16:06:36,8.73,지팡이,GPS_HDOP,99.00
16:06:36,8.74,지팡이,원시위도,0.000000
16:06:36,8.75,지팡이,원시경도,0.000000
16:06:36,8.75,지팡이,GPS채택,0
16:06:36,8.76,지팡이,GPS이상치거부,0
16:06:36,8.77,지팡이,GPS품질거부,0
16:06:36,8.77,지팡이,GPS재기준,0
16:06:36,8.78,지팡이,RSSI원시,-63
16:06:36,8.79,지팡이,RSSI평활,-64.3
16:06:36,8.79,지팡이,RSSI샘플,4881
16:06:36,8.80,지팡이,RSSI경과ms,47
16:06:36,8.81,지팡이,차량수신,2445
16:06:37,9.62,지팡이,위험,0
16:06:37,9.64,지팡이,GPS유효,0
16:06:37,9.65,지팡이,위도,0.000000
16:06:37,9.66,지팡이,경도,0.000000
16:06:37,9.66,지팡이,속도,0.00
16:06:37,9.67,지팡이,방향,0.0
16:06:37,9.68,지팡이,가속도,"0.98,-1.33,9.58"
16:06:37,9.69,지팡이,송신,2498
16:06:37,9.70,지팡이,GPS위성,0
16:06:37,9.70,지팡이,GPS_HDOP,99.00
16:06:37,9.71,지팡이,원시위도,0.000000
16:06:37,9.72,지팡이,원시경도,0.000000
16:06:37,9.72,지팡이,GPS채택,0
16:06:37,9.73,지팡이,GPS이상치거부,0
16:06:37,9.74,지팡이,GPS품질거부,0
16:06:37,9.74,지팡이,GPS재기준,0
16:06:37,9.75,지팡이,RSSI원시,-64
16:06:37,9.76,지팡이,RSSI평활,-64.4
16:06:37,9.76,지팡이,RSSI샘플,4900
16:06:37,9.77,지팡이,RSSI경과ms,46
16:06:37,9.78,지팡이,차량수신,2454
16:06:38,10.43,차량,위험,0
16:06:38,10.45,차량,원시위험,0
16:06:38,10.46,차량,GPS유효,0
16:06:38,10.47,차량,위도,0.000000
16:06:38,10.48,차량,경도,0.000000
16:06:38,10.49,차량,속도,0.00
16:06:38,10.50,차량,방향,0.0
16:06:38,10.51,차량,가속도,"-0.36,1.25,9.65"
16:06:38,10.51,차량,자이로,"0.5,-2.2,-0.4"
16:06:38,10.52,차량,충격값,0.12
16:06:38,10.53,차량,송신,3843
16:06:38,10.53,차량,지팡이수신,2998
16:06:38,10.54,차량,GPS위성,0
16:06:38,10.55,차량,GPS_HDOP,99.00
16:06:38,10.55,차량,원시위도,0.000000
16:06:38,10.56,차량,원시경도,0.000000
16:06:38,10.57,차량,GPS채택,0
16:06:38,10.57,차량,GPS이상치거부,0
16:06:38,10.58,차량,GPS품질거부,0
16:06:38,10.59,차량,GPS재기준,0
16:06:38,10.59,차량,계산거리,-1.00
16:06:38,10.60,차량,접근속도,0.00
16:06:38,10.61,차량,TTC,999.00
16:06:38,10.61,차량,방향오차,0.0
16:06:38,10.62,차량,전방여부,0
16:06:38,10.62,차량,위험음성횟수,0
16:06:38,10.63,차량,충격음성횟수,0
16:06:38,10.64,차량,마지막위험음성,0
16:06:38,10.64,차량,RSSI원시,-65
16:06:38,10.65,차량,RSSI평활,-65.3
16:06:38,10.66,차량,RSSI샘플,2998
16:06:38,10.66,차량,RSSI경과ms,74
16:06:38,10.67,차량,위험송신,2998
16:06:38,10.68,지팡이,위험,0
16:06:38,10.68,지팡이,GPS유효,0
16:06:38,10.69,지팡이,위도,0.000000
16:06:38,10.70,지팡이,경도,0.000000
16:06:38,10.70,지팡이,속도,0.00
16:06:38,10.71,지팡이,방향,0.0
16:06:38,10.72,지팡이,가속도,"1.04,-1.26,9.59"
16:06:38,10.72,지팡이,송신,2508
16:06:38,10.73,지팡이,GPS위성,0
16:06:38,10.74,지팡이,GPS_HDOP,99.00
16:06:38,10.74,지팡이,원시위도,0.000000
16:06:38,10.75,지팡이,원시경도,0.000000
16:06:38,10.76,지팡이,GPS채택,0
16:06:38,10.76,지팡이,GPS이상치거부,0
16:06:38,10.77,지팡이,GPS품질거부,0
16:06:38,10.77,지팡이,GPS재기준,0
16:06:38,10.78,지팡이,RSSI원시,-63
16:06:38,10.79,지팡이,RSSI평활,-64.5
16:06:38,10.79,지팡이,RSSI샘플,4918
16:06:38,10.80,지팡이,RSSI경과ms,51
16:06:38,10.81,지팡이,차량수신,2463
16:06:39,11.42,차량,위험,0
16:06:39,11.44,차량,원시위험,0
16:06:39,11.45,차량,GPS유효,0
16:06:39,11.46,차량,위도,0.000000
16:06:39,11.47,차량,경도,0.000000
16:06:39,11.48,차량,속도,0.00
16:06:39,11.48,차량,방향,0.0
16:06:39,11.49,차량,가속도,"-0.52,1.30,9.67"
16:06:39,11.50,차량,자이로,"-1.1,0.7,-1.7"
16:06:39,11.50,차량,충격값,0.11
16:06:39,11.51,차량,송신,3852
16:06:39,11.52,차량,지팡이수신,3008
16:06:39,11.53,차량,GPS위성,0
16:06:39,11.53,차량,GPS_HDOP,99.00
16:06:39,11.54,차량,원시위도,0.000000
16:06:39,11.54,차량,원시경도,0.000000
16:06:39,11.55,차량,GPS채택,0
16:06:39,11.56,차량,GPS이상치거부,0
16:06:39,11.56,차량,GPS품질거부,0
16:06:39,11.57,차량,GPS재기준,0
16:06:39,11.58,차량,계산거리,-1.00
16:06:39,11.58,차량,접근속도,0.00
16:06:39,11.59,차량,TTC,999.00
16:06:39,11.60,차량,방향오차,0.0
16:06:39,11.60,차량,전방여부,0
16:06:39,11.61,차량,위험음성횟수,0
16:06:39,11.62,차량,충격음성횟수,0
16:06:39,11.62,차량,마지막위험음성,0
16:06:39,11.63,차량,RSSI원시,-66
16:06:39,11.64,차량,RSSI평활,-65.6
16:06:39,11.64,차량,RSSI샘플,3008
16:06:39,11.65,차량,RSSI경과ms,21
16:06:39,11.65,차량,위험송신,3008
16:06:39,11.66,지팡이,위험,0
16:06:39,11.67,지팡이,GPS유효,0
16:06:39,11.67,지팡이,위도,0.000000
16:06:39,11.68,지팡이,경도,0.000000
16:06:39,11.69,지팡이,속도,0.00
16:06:39,11.69,지팡이,방향,0.0
16:06:39,11.70,지팡이,가속도,"0.98,-1.28,9.53"
16:06:39,11.71,지팡이,송신,2517
16:06:39,11.71,지팡이,GPS위성,0
16:06:39,11.72,지팡이,GPS_HDOP,99.00
16:06:39,11.73,지팡이,원시위도,0.000000
16:06:39,11.73,지팡이,원시경도,0.000000
16:06:39,11.74,지팡이,GPS채택,0
16:06:39,11.75,지팡이,GPS이상치거부,0
16:06:39,11.75,지팡이,GPS품질거부,0
16:06:39,11.76,지팡이,GPS재기준,0
16:06:39,11.77,지팡이,RSSI원시,-64
16:06:39,11.77,지팡이,RSSI평활,-64.8
16:06:39,11.78,지팡이,RSSI샘플,4937
16:06:39,11.79,지팡이,RSSI경과ms,52
16:06:39,11.79,지팡이,차량수신,2472
16:06:40,12.40,차량,위험,0
16:06:40,12.42,차량,원시위험,0
16:06:40,12.43,차량,GPS유효,0
16:06:40,12.44,차량,위도,0.000000
16:06:40,12.45,차량,경도,0.000000
16:06:40,12.46,차량,속도,0.00
16:06:40,12.46,차량,방향,0.0
16:06:40,12.47,차량,가속도,"-0.62,1.20,9.74"
16:06:40,12.48,차량,자이로,"-1.2,-1.1,-0.4"
16:06:40,12.49,차량,충격값,0.19
16:06:40,12.49,차량,송신,3862
16:06:40,12.50,차량,지팡이수신,3017
16:06:40,12.51,차량,GPS위성,0
16:06:40,12.51,차량,GPS_HDOP,99.00
16:06:40,12.52,차량,원시위도,0.000000
16:06:40,12.53,차량,원시경도,0.000000
16:06:40,12.53,차량,GPS채택,0
16:06:40,12.54,차량,GPS이상치거부,0
16:06:40,12.54,차량,GPS품질거부,0
16:06:40,12.55,차량,GPS재기준,0
16:06:40,12.56,차량,계산거리,-1.00
16:06:40,12.56,차량,접근속도,0.00
16:06:40,12.57,차량,TTC,999.00
16:06:40,12.58,차량,방향오차,0.0
16:06:40,12.58,차량,전방여부,0
16:06:40,12.59,차량,위험음성횟수,0
16:06:40,12.60,차량,충격음성횟수,0
16:06:40,12.60,차량,마지막위험음성,0
16:06:40,12.61,차량,RSSI원시,-64
16:06:40,12.62,차량,RSSI평활,-64.6
16:06:40,12.62,차량,RSSI샘플,3017
16:06:40,12.63,차량,RSSI경과ms,73
16:06:40,12.64,차량,위험송신,3017
16:06:40,12.64,지팡이,위험,0
16:06:40,12.65,지팡이,GPS유효,0
16:06:40,12.66,지팡이,위도,0.000000
16:06:40,12.66,지팡이,경도,0.000000
16:06:40,12.67,지팡이,속도,0.00
16:06:40,12.68,지팡이,방향,0.0
16:06:40,12.68,지팡이,가속도,"0.99,-1.36,9.65"
16:06:40,12.69,지팡이,송신,2527
16:06:40,12.70,지팡이,GPS위성,0
16:06:40,12.70,지팡이,GPS_HDOP,99.00
16:06:40,12.71,지팡이,원시위도,0.000000
16:06:40,12.71,지팡이,원시경도,0.000000
16:06:40,12.72,지팡이,GPS채택,0
16:06:40,12.73,지팡이,GPS이상치거부,0
16:06:40,12.73,지팡이,GPS품질거부,0
16:06:40,12.74,지팡이,GPS재기준,0
16:06:40,12.75,지팡이,RSSI원시,-64
16:06:40,12.75,지팡이,RSSI평활,-64.0
16:06:40,12.76,지팡이,RSSI샘플,4956
16:06:40,12.77,지팡이,RSSI경과ms,54
16:06:40,12.77,지팡이,차량수신,2482
16:06:41,13.43,차량,위험,0
16:06:41,13.45,차량,원시위험,0
16:06:41,13.46,차량,GPS유효,0
16:06:41,13.47,차량,위도,0.000000
16:06:41,13.48,차량,경도,0.000000
16:06:41,13.49,차량,속도,0.00
16:06:41,13.50,차량,방향,0.0
16:06:41,13.51,차량,가속도,"-0.45,1.26,9.55"
16:06:41,13.51,차량,자이로,"2.2,0.1,1.0"
16:06:41,13.52,차량,충격값,0.09
16:06:41,13.53,차량,송신,3871
16:06:41,13.53,차량,지팡이수신,3027
16:06:41,13.54,차량,GPS위성,0
16:06:41,13.55,차량,GPS_HDOP,99.00
16:06:41,13.55,차량,원시위도,0.000000
16:06:41,13.56,차량,원시경도,0.000000
16:06:41,13.57,차량,GPS채택,0
16:06:41,13.57,차량,GPS이상치거부,0
16:06:41,13.58,차량,GPS품질거부,0
16:06:41,13.59,차량,GPS재기준,0
16:06:41,13.59,차량,계산거리,-1.00
16:06:41,13.60,차량,접근속도,0.00
16:06:41,13.61,차량,TTC,999.00
16:06:41,13.61,차량,방향오차,0.0
16:06:41,13.62,차량,전방여부,0
16:06:41,13.62,차량,위험음성횟수,0
16:06:41,13.63,차량,충격음성횟수,0
16:06:41,13.64,차량,마지막위험음성,0
16:06:41,13.64,차량,RSSI원시,-65
16:06:41,13.65,차량,RSSI평활,-64.7
16:06:41,13.66,차량,RSSI샘플,3027
16:06:41,13.66,차량,RSSI경과ms,25
16:06:41,13.67,차량,위험송신,3027
16:06:41,13.68,지팡이,위험,0
16:06:41,13.68,지팡이,GPS유효,0
16:06:41,13.69,지팡이,위도,0.000000
16:06:41,13.70,지팡이,경도,0.000000
16:06:41,13.70,지팡이,속도,0.00
16:06:41,13.71,지팡이,방향,0.0
16:06:41,13.72,지팡이,가속도,"1.06,-1.34,9.53"
16:06:41,13.72,지팡이,송신,2536
16:06:41,13.73,지팡이,GPS위성,0
16:06:41,13.74,지팡이,GPS_HDOP,99.00
16:06:41,13.74,지팡이,원시위도,0.000000
16:06:41,13.75,지팡이,원시경도,0.000000
16:06:41,13.76,지팡이,GPS채택,0
16:06:41,13.76,지팡이,GPS이상치거부,0
16:06:41,13.77,지팡이,GPS품질거부,0
16:06:41,13.78,지팡이,GPS재기준,0
16:06:41,13.78,지팡이,RSSI원시,-64
16:06:41,13.79,지팡이,RSSI평활,-63.8
16:06:41,13.80,지팡이,RSSI샘플,4976
16:06:41,13.80,지팡이,RSSI경과ms,0
16:06:41,13.81,지팡이,차량수신,2492
16:06:42,14.47,차량,위험,0
16:06:42,14.48,차량,원시위험,0
16:06:42,14.49,차량,GPS유효,0
16:06:42,14.50,차량,위도,0.000000
16:06:42,14.51,차량,경도,0.000000
16:06:42,14.52,차량,속도,0.00
16:06:42,14.53,차량,방향,0.0
16:06:42,14.54,차량,가속도,"-0.53,1.33,9.40"
16:06:42,14.54,차량,자이로,"-0.9,-0.4,-2.7"
16:06:42,14.55,차량,충격값,0.24
16:06:42,14.56,차량,송신,3881
16:06:42,14.57,차량,지팡이수신,3036
16:06:42,14.57,차량,GPS위성,0
16:06:42,14.58,차량,GPS_HDOP,99.00
16:06:42,14.58,차량,원시위도,0.000000
16:06:42,14.59,차량,원시경도,0.000000
16:06:42,14.60,차량,GPS채택,0
16:06:42,14.60,차량,GPS이상치거부,0
16:06:42,14.61,차량,GPS품질거부,0
16:06:42,14.62,차량,GPS재기준,0
16:06:42,14.62,차량,계산거리,-1.00
16:06:42,14.63,차량,접근속도,0.00
16:06:42,14.64,차량,TTC,999.00
16:06:42,14.64,차량,방향오차,0.0
16:06:42,14.65,차량,전방여부,0
16:06:42,14.66,차량,위험음성횟수,0
16:06:42,14.66,차량,충격음성횟수,0
16:06:42,14.67,차량,마지막위험음성,0
16:06:42,14.68,차량,RSSI원시,-67
16:06:42,14.68,차량,RSSI평활,-65.6
16:06:42,14.69,차량,RSSI샘플,3036
16:06:42,14.70,차량,RSSI경과ms,77
16:06:42,14.70,차량,위험송신,3036
16:06:42,14.71,지팡이,위험,0
16:06:42,14.72,지팡이,GPS유효,0
16:06:42,14.72,지팡이,위도,0.000000
16:06:42,14.73,지팡이,경도,0.000000
16:06:42,14.73,지팡이,속도,0.00
16:06:42,14.74,지팡이,방향,0.0
16:06:42,14.75,지팡이,가속도,"1.03,-1.24,9.62"
16:06:42,14.75,지팡이,송신,2546
16:06:42,14.76,지팡이,GPS위성,0
16:06:42,14.77,지팡이,GPS_HDOP,99.00
16:06:42,14.77,지팡이,원시위도,0.000000
16:06:42,14.78,지팡이,원시경도,0.000000
16:06:42,14.79,지팡이,GPS채택,0
16:06:42,14.79,지팡이,GPS이상치거부,0
