시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,이동방향유효,GPS이동방향,차체방향유효,차체방향,후진판정,IMU요회전속도,방향가속도크기,방향자이로크기,방향자세cos,자기모델잔차,자기모델반경,방향채택,방향거부,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,RSSI구간,RSSI거리,상대보정,상대보정중,보정동쪽,보정북쪽,UWB유효,UWB원시거리,UWB보정거리,UWB접근속도,UWB_RSSI,UWB경과ms,UWB샘플,UWB실패,UWB보정,UWB보정중,UWB보정샘플,UWB보정기준,UWB오프셋,UWB위험사용,UWB전송,위험송신
17:36:28,0.162,3098763,3098759,0,0,1,37.496388,126.954889,1.14,100.9,1,100.9,1,240.6,1,0.00,9.70,1.00,0.9997,24.35,0.732,0,331184,1.127,1,106.4,"-0.27,0.34,9.69","0.3,0.9,-0.4","29.700,-32.250,22.500",0.11,0.12,0.00,0,29575,22855,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-41,-40.5,22855,98,4,0.80,0,0,0.00,0.00,1,0.450,0.446,-0.006,nan,0,15219,198,1,0,100,3.000,0.035,0,15204,0
17:36:28,0.202,3098816,3098816,0,0,1,37.496388,126.954889,1.14,100.9,1,100.9,1,240.6,1,0.00,9.79,1.93,0.9992,24.10,0.809,0,331190,1.127,1,106.4,"-0.15,0.22,9.79","1.6,-1.0,0.4","32.250,-31.950,22.200",0.14,0.14,0.00,0,29576,22856,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-37,-39.8,22856,45,4,0.80,0,0,0.00,0.00,1,0.450,0.446,-0.006,nan,53,15219,198,1,0,100,3.000,0.035,0,15204,0
17:36:28,0.203,3098868,3098867,0,0,1,37.496388,126.954890,1.14,100.9,1,100.9,1,240.6,1,0.00,9.73,2.25,0.9992,23.29,0.766,0,331196,1.127,1,106.4,"-0.05,0.51,9.72","1.1,1.7,1.0","30.750,-32.400,21.450",0.21,0.23,0.00,0,29576,22856,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-37,-39.8,22856,97,4,0.80,0,0,0.00,0.00,1,0.450,0.446,-0.006,nan,105,15219,198,1,0,100,3.000,0.035,0,15204,0
17:36:28,0.203,3098930,3098894,0,0,1,37.496388,126.954890,1.14,100.9,1,100.9,1,240.6,1,0.00,9.74,3.55,0.9996,25.09,0.724,0,331199,1.127,1,106.4,"-0.17,0.39,9.73","-2.6,1.4,-2.0","29.400,-32.250,23.250",0.07,0.10,0.00,0,29577,22857,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-41,-40.1,22857,37,4,0.80,0,0,0.00,0.00,1,0.450,0.446,-0.006,nan,167,15219,198,1,0,100,3.000,0.035,0,15204,0
17:36:28,0.294,3098970,3098970,0,0,1,37.496387,126.954891,1.14,100.9,1,100.9,1,240.6,1,-0.16,9.75,3.10,0.9996,22.89,0.700,0,331203,1.127,1,106.4,"-0.19,0.39,9.74","1.5,0.4,2.7","28.350,-33.150,21.150",0.08,0.11,0.00,0,29577,22857,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-41,-40.1,22857,77,4,0.80,0,0,0.00,0.00,1,0.470,0.452,-0.014,nan,9,15220,198,1,0,100,3.000,0.035,0,15205,0
17:36:28,0.330,3099074,3099073,0,0,1,37.496387,126.954892,1.14,100.9,1,100.9,1,240.6,1,0.00,9.69,2.85,0.9995,23.38,0.757,0,331215,1.127,1,106.4,"-0.23,0.26,9.68","2.7,-0.6,0.7","30.750,-31.650,21.450",0.10,0.15,0.00,0,29578,22858,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-41,-40.3,22858,67,4,0.80,0,0,0.00,0.00,1,0.470,0.452,-0.014,nan,113,15220,198,1,0,100,3.000,0.035,0,15205,0
17:36:28,0.415,3099126,3099125,0,0,1,37.496387,126.954893,1.14,100.9,1,100.9,1,240.6,1,0.00,9.77,3.33,0.9989,24.40,0.727,0,331221,1.127,1,106.4,"-0.02,0.30,9.77","0.2,-2.8,1.7","29.700,-31.800,22.500",0.15,0.15,0.00,0,29579,22859,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-41,-40.4,22859,33,4,0.80,0,0,0.00,0.00,1,0.470,0.452,-0.014,nan,165,15220,198,1,0,100,3.000,0.035,0,15205,0
17:36:28,0.497,3099181,3099181,0,0,1,37.496387,126.954894,1.14,100.9,1,100.9,1,240.6,1,0.00,9.75,3.12,0.9992,25.30,0.698,0,331227,1.127,1,106.4,"-0.07,0.36,9.74","2.3,0.8,-1.9","28.800,-31.650,23.400",0.09,0.15,0.00,0,29579,22859,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-41,-40.4,22859,88,4,0.80,0,0,0.00,0.00,1,0.460,0.464,-0.027,nan,24,15221,198,1,0,100,3.000,0.035,0,15206,0
17:36:28,0.516,3099234,3099234,0,0,1,37.496387,126.954894,1.14,100.9,1,100.9,1,240.6,1,0.00,9.71,3.01,0.9992,23.73,0.705,0,331233,1.127,1,106.4,"-0.13,0.25,9.71","-0.1,-3.0,-0.2","28.800,-32.400,21.900",0.08,0.18,0.00,0,29580,22860,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-42,-40.7,22860,36,4,0.80,0,0,0.00,0.00,1,0.460,0.464,-0.027,nan,77,15221,198,1,0,100,3.000,0.035,0,15206,0
17:36:28,0.516,3099285,3099285,0,0,1,37.496387,126.954895,1.14,100.9,1,100.9,1,240.6,1,0.00,9.65,1.89,0.9992,24.53,0.724,0,331239,1.127,1,106.4,"-0.16,0.21,9.64","-0.6,-1.6,0.7","29.550,-31.950,22.650",0.13,0.13,0.00,0,29580,22860,7,1.13,37.496392,126.954885,3075,4,6,1,-1.00,0.00,999.00,0.0,0,0,0,0,-42,-40.7,22860,87,4,0.80,0,0,0.00,0.00,1,0.460,0.464,-0.027,nan,128,15221,198,1,0,100,3.000,0.035,0,15206,0
